PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 52, filenames: A:[52]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[53]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.160516262,0.2918282747,1
47,65,0.4989471436,-0.5323809385,1
47,97,-0.8299225569,0.7156734467,1
47,129,-0.3475562334,0.5092306137,1
47,161,-0.6320664883,1.424255967,1
47,193,-1.171821356,1.246905565,1
47,225,-1.373739481,0.869821012,1
47,257,-1.466287136,-0.3106500804,1
47,289,-1.863008618,-1.136609554,1
47,321,-1.384642005,-1.650012493,1
47,353,-0.6366296411,-1.996605158,1
47,385,-0.3355796337,-0.8313308358,1
47,417,-8.615689278,9.324561119,1
47,449,0.1538441181,-0.1007066965,1
47,481,0.8179450035,-1.036331892,1
47,513,0.4204654694,0.1818599105,1
47,545,0.03210991621,0.2928334773,1
47,577,1.497091532,0.1305097938,1
47,609,1.689311147,0.4371194243,1
47,641,2.580303669,0.6572255492,1
47,673,1.982768655,0.638585031,1
47,705,0.09397381544,1.449637651,1
47,737,-0.312669307,2.363822937,1
47,769,-0.1853120923,2.89082551,1
47,801,0.4553447962,3.397588015,1
47,833,1.031091928,2.934862614,1
47,865,1.035433412,1.738423586,1
47,897,3.246817589,1.106565714,1
47,929,2.063135147,0.4422975779,1
47,961,0.3868855238,0.7281131744,1
47,993,0.4174023271,-0.1505665779,1
47,1025,1.344260812,-0.1022935808,1
47,1057,1.326345086,-1.30092907,1
47,1089,0.4741121531,-1.705806971,1
47,1121,0.5932085514,-0.9127173424,1
47,1153,0.4638747275,-0.5660774708,1
47,1185,0.2690810859,-0.05102920532,1
47,1217,0.4468243122,-0.1378410608,1
47,1249,0.4589278698,0.3545686603,1
47,1281,1.196737289,0.4713194668,1
47,1313,3.656306267,1.299216986,1
47,1345,4.694099903,2.130487919,1
47,1377,2.800209999,1.148192644,1
47,1409,1.185194016,0.7092312574,1
47,1441,0.5871598721,0.04691755772,1
47,1473,1.071387053,-3.244210243,1
47,1505,1.323857188,-3.795553207,1
47,1537,1.599095345,-2.927758694,1
47,1569,1.49665761,-0.7489491701,1
47,1601,1.8976264,0.4654334486,1
47,1633,1.558166981,0.7553859949,1
47,1665,2.204890251,1.066599965,1
47,1697,0.9791600704,0.00313706696,1
