PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 38, filenames: A:[38]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[39]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2619678974,-0.2529063225,1
47,65,2.425976276,1.04384923,1
47,97,2.945631266,2.154251099,1
47,129,1.600991249,3.858882427,1
47,161,-0.1825680137,2.848029137,1
47,193,-1.633823395,1.865453601,1
47,225,-1.587458611,0.5869956017,1
47,257,-1.766310215,1.14091754,1
47,289,-1.03658843,1.015642762,1
47,321,0.7388283014,0.57795614,1
47,353,1.357713699,0.1147295237,1
47,385,1.171034336,-1.285456896,1
47,417,0.442301333,-0.8901228905,1
47,449,0.3228650093,0.2028439045,1
47,481,1.542991877,0.002045631409,1
47,513,0.6208972931,0.2633676529,1
47,545,0.1436030865,1.017560959,1
47,577,0.841519177,1.157284379,1
47,609,0.07204782963,1.130698323,1
47,641,-0.1283211559,1.107497215,1
47,673,-0.74915272,1.547297359,1
47,705,-0.7932108641,2.342769861,1
47,737,-0.178936094,3.379048824,1
47,769,0.07327920198,3.14774704,1
47,801,0.1801299453,3.65204668,1
47,833,0.2464098334,1.573425055,1
47,865,0.6855648756,-0.1108423769,1
47,897,1.214387774,-0.8830317855,1
47,929,0.5176851749,-0.7777068615,1
47,961,0.1199538708,-0.1290364265,1
47,993,1.293429732,-1.809598207,1
47,1025,2.355792761,-2.408661604,1
47,1057,2.330602646,-1.125890732,1
47,1089,2.287394047,-0.03092610836,1
47,1121,1.609230518,0.3438030481,1
47,1153,1.238847256,2.84528923,1
47,1185,0.4472780228,3.478037357,1
47,1217,-0.3100597858,1.649648428,1
47,1249,-0.8487861156,1.603438735,1
47,1281,0.5912466049,2.641119003,1
47,1313,0.7706232667,0.3979115486,1
47,1345,0.4057705998,0.3817394972,1
47,1377,0.9541417956,-0.06505900621,1
47,1409,0.2636757493,-0.4391499758,1
47,1441,-0.9720283747,-0.1582359076,1
47,1473,0.2430649996,0.9597962499,1
47,1505,1.120782018,3.221800089,1
47,1537,1.352280021,3.567184448,1
47,1569,1.081933498,2.884851456,1
47,1601,0.3090521097,1.64506948,1
47,1633,0.2352631092,0.1583412588,1
47,1665,0.9257855415,-0.07023531199,1
47,1697,0.9828857183,0.7933610678,1
47,1729,1.028285384,1.032867432,1
47,1761,0.6631855369,0.473139286,1
47,1793,-0.2385851145,0.3468834758,1
47,1825,-0.8124108315,0.2263306975,1
47,1857,-0.7023924589,0.3015408516,1
47,1889,-0.4031697512,0.3585971594,1
47,1921,0.8722134829,1.082947493,1
47,1953,1.405386448,1.115135193,1
47,1985,0.8129413128,-1.148234129,1
47,2017,-2.652033329,-7.610498428,1
79,33,1.466120958,1.405791402,1
79,65,2.073447704,0.8026614189,1
79,97,1.653168559,0.4049153328,1
79,129,0.7561283708,1.160426378,1
79,161,0.3728879988,0.7302176952,1
79,193,1.234247088,0.8146573305,1
79,225,-0.108934164,-0.9529342055,1
79,257,-0.9645032883,1.200179696,1
79,289,-0.9309344292,2.230684519,1
79,321,-1.045638084,1.471812487,1
79,353,-0.1173402965,1.213332176,1
79,385,-0.336661011,0.7329081297,1
79,417,-1.073369384,0.7359083295,1
79,449,-0.6258776188,0.4912350178,1
79,481,-1.252887011,0.4024282098,1
79,513,-0.4235167503,0.2181770205,1
79,545,0.1890391111,0.4762847424,1
79,577,0.5285313129,0.5192848444,1
79,609,0.5019168854,-0.09434527159,1
79,641,0.1665967554,-0.1661191881,1
79,673,-0.9963905215,0.2404159307,1
79,705,-0.1475030482,1.951954126,1
79,737,-0.2285023928,2.155633688,1
79,769,-0.7636586428,2.817994833,1
79,801,-1.399571776,2.06107688,1
79,833,-1.056301594,0.8759176135,1
79,865,-0.6838592291,0.01688629389,1
79,897,-0.4191197455,-0.5733062029,1
79,929,-0.3821044862,-0.3470512629,1
79,961,-0.473480612,0.7561262846,1
79,993,0.3962659836,-0.9340386391,1
79,1025,1.22532618,-2.131602764,1
79,1057,1.679623365,-1.728896141,1
79,1089,1.42925036,-0.2024842799,1
79,1121,0.8773496151,0.9912183881,1
79,1153,0.8531587124,2.636906147,1
79,1185,1.077197075,3.819109678,1
79,1217,-0.7556738853,1.164762974,1
79,1249,-0.001955270767,1.152739882,1
79,1281,1.699838161,0.8461170793,1
79,1313,1.090610027,-0.4145652056,1
79,1345,0.6994800568,0.4941630363,1
79,1377,1.354906917,0.3316197991,1
79,1409,0.4449838996,-0.5175607204,1
79,1441,-0.5316854715,0.1577918977,1
79,1473,0.3077468276,0.7591990232,1
79,1505,1.060478568,0.9292097092,1
79,1537,1.508292675,0.9193725586,1
79,1569,1.779402256,0.3281484246,1
79,1601,1.459269524,0.2069678307,1
79,1633,1.264213562,2.396469116,1
79,1665,1.711632609,0.8279768229,1
79,1697,1.793458581,0.2513501644,1
79,1729,0.4649014473,0.318713665,1
79,1761,0.4814770818,0.0633866787,1
79,1793,0.4051641822,0.1223563254,1
79,1825,-0.2785070539,-0.05144745111,1
79,1857,-0.3502889872,0.1327332854,1
79,1889,-0.1238813549,0.2908802032,1
79,1921,0.3406109214,0.4657282829,1
79,1953,0.6142663956,0.001937747002,1
79,1985,0.3218244314,-0.9127142429,1
79,2017,-0.7107121944,-1.88649416,1
111,33,1.581239223,0.9772781134,1
111,65,-0.9662861824,0.3089616597,1
111,97,-0.3313113749,-0.9673622251,1
111,129,0.1711768508,-0.7847266197,1
111,161,0.6501649618,0.1258766949,1
111,193,1.107768536,0.2313931584,1
111,225,0.7093117237,-0.3599858284,1
111,257,-0.3265728354,0.3119277954,1
111,289,-0.4836536646,1.157169461,1
111,321,-0.4791358709,1.44732368,1
111,353,-0.4598394632,1.238580346,1
111,385,-1.034876704,1.222136736,1
111,417,-1.30304122,1.532946467,1
111,449,-1.000470638,0.7698676586,1
111,481,-2.021893024,0.5711330175,1
111,513,-1.248929858,0.7015787363,1
111,545,-0.09051187336,0.4025014043,1
111,577,0.3758266568,-0.1700589359,1
111,609,0.8216342926,-0.5655164123,1
111,641,0.275349468,-0.4696374536,1
111,673,-1.125047803,0.1057857275,1
111,705,-0.2319416106,0.8983808756,1
111,737,0.03281977773,0.9153718948,1
111,769,-0.5412883162,0.9007101059,1
111,801,-1.002822518,0.3696988225,1
111,833,-1.146122456,0.1709148884,1
111,865,-0.7262812257,0.4544627964,1
111,897,-0.922663033,-0.2042178661,1
111,929,-0.5769668818,-0.2210123241,1
