PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1953,1.760751486,-1.74630332,1
367,1985,0.8693630695,-0.2015428543,1
367,2017,0.4264330268,-0.00123848021,1
399,33,-3.195323229,1.777904987,1
399,65,-2.367881298,-0.04275743663,1
399,97,-1.824859023,-1.862990022,1
399,129,-0.53422755,-2.136586189,1
399,161,2.506717682,-0.8177093267,1
399,193,3.446578503,-0.3853260279,1
399,225,3.78386116,0.6060473323,1
399,257,1.824998379,1.113348722,1
399,289,1.063975692,0.9803037047,1
399,321,0.6978324652,1.154335141,1
399,353,0.8167952299,0.6241429448,1
399,385,1.156514049,-0.225774765,1
399,417,1.176130772,-0.1936916411,1
399,449,0.8245984912,1.02908957,1
399,481,0.366771102,-0.2986065745,1
399,513,0.06591182947,-1.706796885,1
399,545,-1.956438541,-1.977065325,1
399,577,-1.832681179,-0.9774428606,1
399,609,-0.6024270058,-0.1040323973,1
399,641,-0.06271767616,0.7207788229,1
399,673,0.6962608099,0.6827692389,1
399,705,0.7308624387,0.5000222325,1
399,737,0.6429610252,0.6032571197,1
399,769,0.830407083,0.2304683328,1
399,801,1.17195344,0.3036431074,1
399,833,-7.031851768,18.38102722,1
399,865,5.165887356,4.543888569,1
399,897,0.4155144691,1.283690214,1
399,929,7.108058929,1.333037496,1
399,961,-0.1642549038,0.2614241838,1
399,993,-0.1754392385,-0.9214816093,1
399,1025,2.216850042,-0.9697480202,1
399,1057,3.426241875,2.404968977,1
399,1089,11.86712933,0.8647239208,1
399,1121,4.65402174,1.365583181,1
399,1153,4.849849224,2.172453165,1
399,1185,5.194243908,2.821766376,1
399,1217,5.593054771,2.023607969,1
399,1249,6.020033836,1.368871689,1
399,1281,5.623444557,1.62736249,1
399,1313,5.220033646,2.029649734,1
399,1345,5.677488804,1.104249001,1
399,1377,5.162590504,1.12958014,1
399,1409,4.826730728,1.055553675,1
399,1441,5.115129471,0.8135461807,1
399,1473,6.090631962,0.4489451051,1
399,1505,6.773225307,-0.07899528742,1
399,1537,6.47543335,0.5747082233,1
399,1569,6.602203369,2.601534843,1
399,1601,6.173037052,0.05903959274,1
399,1633,4.566250801,-0.6709960699,1
399,1665,3.878896713,-0.310105294,1
399,1697,4.604077339,-0.348285079,1
399,1729,5.094804764,-0.6917926073,1
399,1761,5.4402771,-0.4736416042,1
399,1793,5.301566601,-0.4684212804,1
399,1825,4.980192184,-0.452811718,1
399,1857,5.762167454,-1.115733147,1
399,1889,5.123315811,-1.426488996,1
399,1921,3.489746809,-1.30381608,1
399,1953,1.303907394,-1.309966803,1
399,1985,0.7575999498,0.7819948792,1
399,2017,-0.131529212,-0.3801085353,1
431,33,-2.548125744,1.356106758,1
431,65,-1.804159641,0.33882007,1
431,97,-1.601690888,-0.6187470555,1
431,129,-1.334800482,-1.466810465,1
431,161,0.7473855019,-0.6238785386,1
431,193,2.092709303,-0.8187695146,1
431,225,1.063796282,0.1253064126,1
431,257,0.9939655066,0.9331781864,1
431,289,0.4177717566,1.098908186,1
431,321,0.1823523045,1.286364198,1
431,353,1.015567064,1.19897604,1
431,385,1.380938172,-0.0598218739,1
431,417,1.036446095,-0.1708765328,1
431,449,0.7007303834,0.7406207323,1
431,481,0.1158822775,-0.7043946385,1
431,513,-0.009333074093,-1.953802347,1
431,545,-0.8890784979,-0.8926239014,1
431,577,0.09529733658,-0.2449762821,1
431,609,0.5166210532,-0.3389483094,1
431,641,0.449002564,0.1588276923,1
431,673,0.7841835022,0.1206852198,1
431,705,0.5666749477,0.5152900815,1
431,737,0.2942546606,0.7571172714,1
431,769,0.6861501932,0.0300925076,1
431,801,1.024700165,0.5854675174,1
431,833,2.318102598,1.075925589,1
431,865,3.276333332,2.137425423,1
431,897,3.36802268,1.967797875,1
431,929,1.508173943,0.7913885117,1
431,961,0.2987743616,0.6242231131,1
431,993,1.095353127,-0.8118289709,1
431,1025,5.486183167,1.684736848,1
431,1057,3.814158678,2.793857336,1
431,1089,4.151625633,2.582223177,1
431,1121,5.857467175,1.347132206,1
431,1153,6.441941261,2.495172262,1
431,1185,5.605093002,2.907860041,1
431,1217,5.36880827,3.238317728,1
431,1249,5.491159916,2.856546402,1
431,1281,6.136380196,3.138651371,1
431,1313,5.512353897,2.042858839,1
431,1345,4.993605614,1.691096544,1
431,1377,4.958893299,1.143998384,1
431,1409,5.582634449,0.9241589308,1
431,1441,5.909907818,0.552888751,1
431,1473,7.392921448,0.05530148745,1
431,1505,8.784368515,-0.6597629786,1
431,1537,7.299757957,1.473270416,1
431,1569,6.224142551,1.70185101,1
431,1601,5.209044456,0.5026289225,1
431,1633,2.987431049,-0.2336949706,1
431,1665,2.962429523,-0.2804944515,1
431,1697,5.04115963,-0.09948927164,1
431,1729,6.169273376,-0.4027872086,1
431,1761,6.936835766,-0.868494153,1
431,1793,6.832930565,-0.6465924978,1
431,1825,6.413357735,-0.548483789,1
431,1857,6.138867855,-1.044439673,1
431,1889,4.656179428,-3.573316097,1
431,1921,3.268382311,-2.786937237,1
431,1953,1.566815734,-0.8690248728,1
431,1985,1.78053391,0.2154381722,1
431,2017,2.146700859,0.1093025208,1
463,33,-1.386311054,0.9612736702,1
463,65,-0.6965748072,-0.3532038331,1
463,97,-1.043621063,-0.5227096677,1
463,129,-2.027295589,-0.9236623645,1
463,161,-0.2286039293,-0.4391677976,1
463,193,0.1934880614,-0.2148324549,1
463,225,0.08566910028,-0.4967977405,1
463,257,0.5800758004,0.6321228147,1
463,289,0.5483950377,1.206939816,1
463,321,0.8020941019,1.807810903,1
463,353,1.277999401,1.878457785,1
463,385,1.216869593,-0.1818435788,1
463,417,0.7820056677,-0.4082493782,1
463,449,0.21763134,-0.08749866486,1
463,481,0.5486928225,-0.4542302191,1
463,513,1.346715927,-2.373552084,1
463,545,1.068226337,-1.000943422,1
463,577,0.6436796188,-0.3739494681,1
463,609,1.367956281,-0.5597020388,1
463,641,1.332169294,-0.4476057291,1
463,673,1.220617771,-0.007505238056,1
463,705,0.4862613678,0.05691242218,1
463,737,0.2255533934,0.4621649086,1
463,769,0.366407156,0.1817103028,1
463,801,1.446574211,0.1944108009,1
463,833,3.887537241,0.3457977772,1
463,865,3.486572981,1.38608408,1
463,897,2.597131252,2.211559534,1
463,929,2.834883213,2.244801521,1
463,961,2.931361198,1.221517086,1
463,993,3.131817341,1.354865074,1
463,1025,3.423654556,2.101679802,1
463,1057,3.019778013,2.40854311,1
463,1089,3.865673065,2.047309875,1
463,1121,5.801624775,2.028546572,1
463,1153,8.077526093,3.846829414,1
463,1185,7.739312172,3.540575981,1
463,1217,6.158905983,4.295360565,1
463,1249,6.105074406,2.99317503,1
463,1281,5.61480093,2.481939793,1
463,1313,4.675373077,1.602936029,1
463,1345,4.777711868,2.139639378,1
463,1377,5.987261772,1.352547646,1
463,1409,6.518052578,0.8995256424,1
463,1441,6.743960857,0.7208920121,1
463,1473,7.14322567,0.7734383345,1
463,1505,7.539834499,0.6912585497,1
463,1537,7.461615562,1.61733079,1
463,1569,6.621014595,1.550053477,1
463,1601,5.538787365,0.4215127826,1
463,1633,5.540313721,0.2668816447,1
463,1665,5.555095196,0.02375842631,1
463,1697,6.039560318,-0.06598430872,1
463,1729,6.479828358,-0.1625719965,1
463,1761,6.785308361,-0.4129557014,1
463,1793,6.756440163,-0.9712738991,1
463,1825,6.597147465,-0.7799078822,1
463,1857,8.290641785,-2.715586185,1
463,1889,7.348204136,-4.816493511,1
463,1921,4.99458313,-4.057299614,1
463,1953,3.014874458,-0.3226118088,1
463,1985,3.679616928,0.890643239,1
463,2017,6.366515636,0.1604571342,1
495,33,-0.8734858036,0.4797649384,1
495,65,-0.7020590901,-0.3841131926,1
495,97,-0.6392216086,-1.609282613,1
495,129,-0.9426660538,-0.6208351851,1
495,161,-0.3387435675,-0.4680198133,1
495,193,-0.6834859848,0.2924186587,1
495,225,-10.59402847,3.949215174,1
495,257,-0.2094220519,-0.6234471798,1
495,289,0.4013256431,-0.03148201108,1
495,321,0.960590899,1.676130056,1
495,353,1.297550917,1.12866044,1
495,385,1.114483833,0.08326545358,1
495,417,0.6339315772,-0.217782259,1
495,449,0.656830132,0.1528548151,1
495,481,0.5270636082,0.3871523738,1
495,513,0.727991581,-0.01956748962,1
495,545,2.678972483,0.04246467352,1
495,577,2.853570461,-0.1741083115,1
495,609,2.184659004,-0.4102758169,1
495,641,1.749818325,-0.2889442146,1
495,673,1.843836188,0.07825009525,1
495,705,-0.2336431742,0.07999736071,1
495,737,0.08095324039,0.2567796111,1
495,769,0.675380826,0.5302228928,1
495,801,3.206524372,0.1445384324,1
495,833,4.322159767,0.3651711345,1
495,865,3.304738522,0.7970975637,1
495,897,2.276357889,0.9570727944,1
495,929,2.963732958,1.114187717,1
495,961,1.252371788,1.399669051,1
495,993,3.38973999,2.04560113,1
495,1025,4.604388237,1.511988401,1
495,1057,3.81261301,2.246194839,1
495,1089,3.211292267,2.558530569,1
495,1121,6.712509155,3.52721715,1
495,1153,8.073436737,4.15124464,1
495,1185,6.732152462,3.783084869,1
495,1217,6.484932899,4.522529125,1
495,1249,6.815340042,3.126045704,1
495,1281,6.415139198,1.95033288,1
495,1313,5.217153072,2.141736031,1
495,1345,5.192269325,2.138443947,1
495,1377,6.323562622,1.7878232,1
495,1409,7.356040955,1.225499272,1
495,1441,7.662550926,1.155233979,1
495,1473,7.95616293,1.592813134,1
495,1505,8.420144081,0.7011057138,1
495,1537,9.409706116,1.376043916,1
495,1569,8.138158798,1.642571926,1
495,1601,6.535568237,-1.177492619,1
495,1633,6.862857819,-0.5315352082,1
495,1665,6.409653187,0.1542087346,1
495,1697,6.188566685,0.3565278947,1
495,1729,6.354795456,0.05646000057,1
495,1761,4.007421494,2.310552835,1
495,1793,2.374302387,-0.4333412051,1
495,1825,6.416149139,-1.738998652,1
495,1857,7.187236786,-2.792600632,1
495,1889,21.46186256,-0.7560503483,1
495,1921,3.897908211,-2.712541819,1
495,1953,2.908502579,-1.069336057,1
495,1985,3.012869358,1.850584269,1
495,2017,4.63687849,-0.2158054113,1
527,33,-1.525203228,0.2279756069,1
527,65,-0.1318725348,0.1583774388,1
527,97,-14.32640171,-13.26249409,1
527,129,-0.07348072529,-0.2895971239,1
527,161,-0.06767888367,-0.2542622685,1
527,193,-0.5058798194,0.5621168613,1
527,225,-1.338275909,0.7584553957,1
527,257,-0.009026020765,-0.6191868186,1
527,289,1.036083579,-0.7743498683,1
527,321,1.025998712,1.146580338,1
527,353,1.593800902,0.4780459404,1
527,385,2.621520519,0.3687109947,1
527,417,1.032687783,0.6412765384,1
527,449,0.7523953915,0.2118088752,1
527,481,0.5970757008,0.4231153131,1
527,513,0.7141582966,0.5672814846,1
527,545,3.35603857,0.4904418588,1
527,577,3.681673288,0.1095918417,1
527,609,2.358070612,-0.1764909625,1
527,641,2.141038418,-0.05648301542,1
527,673,2.021278858,0.1929042935,1
527,705,2.85629034,-17.69930458,1
527,737,0.7179129124,-10.91423893,1
527,769,0.8615999222,0.5389556885,1
527,801,2.881154299,0.6011751294,1
527,833,4.470737457,0.2572407126,1
527,865,3.636384964,-0.3390408754,1
527,897,3.28775239,0.128955245,1
527,929,3.637645721,0.5317075253,1
527,961,1.697173119,1.266957521,1
527,993,1.753827095,2.1241014,1
527,1025,5.083139896,2.067408562,1
527,1057,4.565838814,2.965620279,1
527,1089,5.131296635,3.42391634,1
527,1121,6.327876568,3.452583313,1
527,1153,6.62699604,3.982991934,1
527,1185,6.078577518,3.574978352,1
527,1217,6.202250957,4.508879662,1
527,1249,6.524675369,3.75602293,1
527,1281,6.138450623,2.072350502,1
527,1313,5.328594208,1.774845481,1
527,1345,6.097186089,1.853130937,1
527,1377,7.327932835,2.570432663,1
527,1409,8.568187714,2.586578131,1
527,1441,8.370628357,1.720597267,1
527,1473,8.695698738,0.8566009998,1
527,1505,9.235936165,0.1147278547,1
527,1537,9.782917976,0.6898187399,1
527,1569,9.760602951,0.07132664323,1
527,1601,8.540385246,-1.368039846,1
527,1633,7.671977043,-0.6754937172,1
527,1665,6.343957901,0.2407394946,1
527,1697,6.25225544,0.886462152,1
527,1729,6.79189539,0.05762600154,1
527,1761,3.526147842,-0.437666297,1
527,1793,3.125073433,-0.02432763577,1
527,1825,6.245749474,-0.9396123886,1
527,1857,7.328873158,-3.357641697,1
527,1889,7.452860832,-4.135346889,1
527,1921,6.841923237,-2.864182234,1
527,1953,3.813770294,-1.02417028,1
527,1985,2.025553942,0.1055906713,1
527,2017,4.044612885,-0.767572403,1
559,33,-1.542969823,0.3096382618,1
559,65,-0.7647622824,0.5347818136,1
559,97,-0.497323662,0.5539315939,1
559,129,-0.04050974548,0.2442122102,1
559,161,-0.03715191782,0.4231283665,1
559,193,-0.3076748252,0.465988934,1
559,225,-0.3910915256,0.5435447693,1
559,257,0.1125931889,0.4415389895,1
559,289,0.8749508858,0.5191959143,1
559,321,1.625003695,1.266119719,1
559,353,1.284008503,0.8070830107,1
559,385,1.495738029,0.6401363015,1
559,417,1.232048631,0.295173943,1
559,449,-0.04170578718,-0.1711922288,1
559,481,-0.4502239823,-0.3911258578,1
559,513,0.6114424467,0.4545525014,1
559,545,3.275978565,1.822820425,1
559,577,2.260323524,0.4986203611,1
559,609,2.533056021,0.2153270096,1
559,641,2.753601074,0.6504269838,1
559,673,2.281760931,0.1349929869,1
559,705,4.066314697,-17.98799706,1
559,737,2.570335388,-0.001378923655,1
559,769,2.279223204,0.1148742437,1
559,801,2.689858437,-0.763060689,1
559,833,3.940149546,-1.221365094,1
559,865,3.44581461,-1.129072905,1
559,897,3.065752506,0.09999090433,1
559,929,3.137769222,0.203522861,1
559,961,4.240208626,2.451171398,1
559,993,5.135284424,4.930186272,1
559,1025,5.313008785,3.040968657,1
559,1057,5.541275978,3.785846233,1
559,1089,6.142455101,3.556980848,1
559,1121,7.256122589,3.32243228,1
559,1153,7.060309887,3.959289312,1
559,1185,6.802087307,4.43776989,1
559,1217,6.926908016,5.710343838,1
559,1249,6.385978222,4.483803272,1
559,1281,5.330029011,1.774125576,1
559,1313,6.638732433,1.128972888,1
559,1345,7.366264343,1.904363632,1
559,1377,8.371175766,2.763027668,1
559,1409,8.563217163,2.611792088,1
559,1441,8.263899803,1.062593579,1
559,1473,9.710093498,-0.2048922777,1
559,1505,9.520001411,0.6949483752,1
559,1537,8.668207169,0.3650372922,1
559,1569,9.010889053,-1.133265972,1
559,1601,8.69310379,-1.432828665,1
559,1633,7.654537201,-0.404184401,1
559,1665,6.948757172,-0.1211618632,1
559,1697,6.99208498,0.2433027923,1
559,1729,7.24802351,-0.2830801904,1
559,1761,4.620032787,-1.16872859,1
559,1793,4.708106518,-1.231541276,1
559,1825,7.492930889,-1.682360888,1
559,1857,8.694101334,-2.901680708,1
559,1889,6.11652422,-3.755137682,1
559,1921,6.045069695,-2.912979126,1
559,1953,3.440273762,-0.6740058064,1
559,1985,2.084405422,-0.3184062243,1
559,2017,3.268842697,-1.264487863,1
591,33,-0.6613730192,0.3915703893,1
591,65,-0.3411464095,0.7576177716,1
591,97,-0.3727090955,0.7526897788,1
591,129,0.3005206585,0.588866055,1
591,161,0.0762386173,0.820640862,1
591,193,-0.396879077,0.8424937129,1
591,225,-0.6620638371,0.6554620266,1
591,257,-0.05904270709,0.250361383,1
591,289,1.035557628,0.4195882082,1
591,321,1.382095814,0.8203625083,1
591,353,1.197862625,0.7664723396,1
591,385,1.201654553,0.2828971446,1
591,417,1.653621674,-0.01301404834,1
591,449,0.8917068243,-0.009298101068,1
591,481,0.01188015938,-1.02044189,1
591,513,-19.05017662,-3.132288694,1
591,545,0.5886096954,0.7195658684,1
591,577,1.862741947,0.4610690475,1
591,609,2.185917854,0.2649350166,1
591,641,2.641982079,0.1451489329,1
591,673,2.763223886,-0.2983829975,1
591,705,2.372671843,0.04320622981,1
591,737,2.429101467,-0.1316275001,1
591,769,2.543814659,-1.14214325,1
591,801,3.704437017,-0.2999999821,1
591,833,4.285393715,0.3114176393,1
591,865,4.168848515,1.003905177,1
591,897,5.113752365,-0.773738265,1
591,929,4.73609066,-1.565593958,1
591,961,5.153686047,1.539082527,1
591,993,5.964683533,4.500649452,1
591,1025,7.079097748,3.324647427,1
591,1057,6.758700371,3.633013964,1
591,1089,7.28214407,3.637638569,1
591,1121,7.954896927,3.910620689,1
591,1153,8.088577271,4.087171078,1
591,1185,7.488217354,4.517687321,1
591,1217,7.248488903,4.183880329,1
591,1249,6.483485222,3.35804081,1
591,1281,6.631404877,1.674125195,1
591,1313,7.408117294,1.458048105,1
591,1345,7.670701027,1.285921812,1
591,1377,8.837080002,1.412896395,1
591,1409,8.255222321,1.419097662,1
591,1441,8.249892235,0.9054483175,1
591,1473,8.321454048,-0.5916497707,1
591,1505,8.426920891,0.5936756134,1
591,1537,7.892746925,-5.324564457,1
591,1569,8.38312149,-4.243161201,1
591,1601,8.7351017,-1.404450774,1
591,1633,7.526491642,-0.7072416544,1
591,1665,7.226939201,-0.07222360373,1
591,1697,7.575792313,-0.4055898786,1
591,1729,6.277005196,-1.136351109,1
591,1761,4.445649147,-0.5957515836,1
591,1793,4.822685242,-1.641792774,1
591,1825,6.903098106,-2.307548046,1
591,1857,7.475852966,-2.238363266,1
591,1889,5.666295528,-2.71750474,1
591,1921,5.572901249,-2.687734127,1
591,1953,4.043404579,-1.254415274,1
591,1985,2.008691788,-0.07522541285,1
591,2017,3.059906006,-0.8082896471,1
623,33,-0.3882536888,0.2899056673,1
623,65,-0.1524344683,0.3887463808,1
623,97,-0.2992086411,0.3592085838,1
623,129,0.07975035161,0.6602626443,1
623,161,0.1172488108,1.197026849,1
623,193,-0.2887473702,1.389962435,1
623,225,-0.4009112716,0.8927634358,1
623,257,-0.03414363414,0.4486121535,1
623,289,0.4624271989,0.4792004228,1
623,321,3.219362736,0.1870673001,1
623,353,1.399930716,0.06617623568,1
623,385,1.878928661,-0.01031956077,1
623,417,2.41272831,0.453786552,1
623,449,1.631276965,1.551275969,1
623,481,0.7169804573,-0.3240347505,1
623,513,3.769372463,0.888707757,1
623,545,1.300846338,0.6746795177,1
623,577,1.138706684,0.6988659501,1
623,609,1.030711532,-0.7277253866,1
623,641,2.194343567,-0.3233168721,1
623,673,2.86731863,-0.055861637,1
623,705,3.026451826,0.3727562428,1
623,737,3.12409544,0.5285490751,1
623,769,3.688961029,-1.220388055,1
623,801,4.493278027,-0.9374625087,1
623,833,5.501196861,0.1140881777,1
623,865,5.699251175,0.408262223,1
623,897,6.132956028,0.3485803008,1
623,929,5.853743076,-1.348923802,1
623,961,5.288509846,1.193679214,1
623,993,5.445636272,2.626087904,1
623,1025,6.670079708,3.378183842,1
623,1057,8.12894249,3.324630976,1
623,1089,8.713970184,3.513673306,1
623,1121,8.202335358,3.610408545,1
623,1153,7.602473736,3.465924263,1
623,1185,7.518257141,3.871370792,1
623,1217,7.552582741,3.432814121,1
623,1249,8.369127274,1.860580921,1
623,1281,8.435378075,1.458651781,1
623,1313,8.438038826,1.539087653,1
623,1345,7.739766121,1.392063498,1
623,1377,7.40098381,1.34631753,1
623,1409,7.647351742,1.369788885,1
623,1441,7.289670944,1.175886631,1
623,1473,7.372666359,0.8641904593,1
623,1505,7.91561842,0.3771316409,1
623,1537,7.889053345,-4.40401125,1
623,1569,7.774014473,-4.666437149,1
623,1601,11.30457115,-0.9607634544,1
623,1633,7.882915974,-1.215967894,1
623,1665,7.487986088,-0.9622004032,1
623,1697,8.050273895,0.022567451,1
623,1729,5.52564764,-1.408254385,1
623,1761,4.845386982,-0.171402812,1
623,1793,5.057454109,-0.1432971954,1
623,1825,6.095923424,-2.295394897,1
623,1857,6.019841194,-2.41225934,1
623,1889,4.75683403,-1.999054313,1
623,1921,2.95852685,-1.783601522,1
623,1953,0.7779048681,-1.411861897,1
623,1985,0.621534586,0.5309406519,1
623,2017,0.5296359062,-0.2314997017,1
655,33,-0.3268278837,0.2187425792,1
655,65,0.1361052543,0.2283483446,1
655,97,-0.1763945818,0.1814974844,1
655,129,-0.41187644,0.182562381,1
655,161,-0.2944120765,0.8989037275,1
655,193,-0.5003513098,1.453715801,1
655,225,-0.6620345116,0.9192812443,1
655,257,0.3590931892,0.8621029258,1
655,289,0.6836775541,0.8180735707,1
655,321,6.866222858,8.965014458,1
655,353,0.08238005638,-0.1142596006,1
655,385,1.119752645,-0.06653106213,1
655,417,4.808134556,0.961155057,1
655,449,3.918083191,1.118237495,1
655,481,3.20788908,4.824773788,1
655,513,4.675228596,1.902117014,1
655,545,2.630391598,3.670424938,1
655,577,1.089977622,1.253276944,1
655,609,1.482477903,-0.3000607491,1
655,641,2.164476156,-0.2347505391,1
655,673,2.89507246,0.1015072465,1
655,705,3.767151356,0.3845618367,1
655,737,3.715088844,1.705603123,1
655,769,4.478336334,1.108463526,1
655,801,6.14692688,0.08079206944,1
655,833,6.056808949,0.9242633581,1
655,865,6.516801834,0.5553944111,1
655,897,6.547823429,0.6670180559,1
655,929,6.051310539,-0.3717503548,1
655,961,5.504713058,1.646869063,1
655,993,5.258993626,2.71315527,1
655,1025,6.146076202,2.973518848,1
655,1057,7.531870842,3.098992348,1
655,1089,8.260108948,2.792451382,1
655,1121,7.789781094,2.491295576,1
655,1153,7.327879429,2.583661079,1
655,1185,7.353229523,2.956525326,1
655,1217,7.725887299,2.960013866,1
655,1249,9.310790062,1.004260063,1
655,1281,9.289697647,0.9851355553,1
655,1313,8.724676132,1.750714779,1
655,1345,7.843862534,1.809084415,1
655,1377,7.026478767,1.495880008,1
655,1409,7.404250145,1.438623548,1
655,1441,6.951781273,2.099388599,1
655,1473,6.703234673,1.894649744,1
655,1505,7.040752411,0.2303417921,1
655,1537,9.909065247,-0.8795956373,1
655,1569,10.72578239,-0.4802443087,1
655,1601,10.98730087,-0.8081405163,1
655,1633,7.737071991,-1.194788456,1
655,1665,7.339355469,-1.101129532,1
655,1697,7.283548832,0.3695365787,1
655,1729,5.333745956,-0.4114593267,1
655,1761,6.006162643,-0.3886612654,1
655,1793,5.816309929,0.114544332,1
655,1825,1.68830204,0.8343393803,1
655,1857,4.749627113,-2.132710695,1
655,1889,4.172541142,-1.987648487,1
655,1921,2.664276361,-1.111093521,1
655,1953,-0.2506215572,-0.001214325428,1
655,1985,0.2228851318,0.296651423,1
655,2017,0.1401844025,-0.321641326,1
687,33,-0.3326686621,0.4318298697,1
687,65,0.1070225537,0.05622702837,1
687,97,0.5103707314,0.1100826412,1
687,129,-0.3591885865,0.5757360458,1
687,161,-0.265525341,1.10019207,1
687,193,0.3107507229,1.404296517,1
687,225,0.1811891794,1.150077343,1
687,257,0.1229504123,1.464429379,1
687,289,0.001657184213,0.8740391731,1
687,321,0.3275149167,0.9602586031,1
687,353,-0.2044084668,1.523705721,1
687,385,0.7444330454,1.649026036,1
687,417,3.587026119,1.876021266,1
687,449,3.493511915,1.401220798,1
687,481,1.958318949,1.061240673,1
687,513,1.616878033,4.437780857,1
687,545,1.372290611,4.065586567,1
687,577,1.076358318,1.419308066,1
687,609,1.2486552,0.5620802045,1
687,641,2.179757833,0.7186348438,1
687,673,3.072503567,0.3036137819,1
687,705,3.189939737,0.2032805681,1
687,737,4.23963356,1.58808291,1
687,769,4.976101875,2.522305965,1
687,801,5.317424297,2.121031284,1
687,833,6.134529591,1.471580625,1
687,865,7.194962978,1.492929935,1
687,897,7.763253689,1.324981213,1
687,929,7.256611824,0.3630604744,1
687,961,7.125270844,2.283354759,1
687,993,7.100114346,2.772567034,1
687,1025,6.518229961,2.763970852,1
687,1057,7.374371529,2.894859076,1
687,1089,7.722075939,2.460857868,1
687,1121,7.50446558,2.839655399,1
687,1153,7.214822292,2.259162426,1
687,1185,6.956305027,1.757256508,1
687,1217,7.485671043,2.441177368,1
687,1249,8.581029892,1.798406243,1
687,1281,9.041877747,1.320938826,1
687,1313,8.694334984,1.47963202,1
687,1345,7.10024786,1.655230761,1
687,1377,6.393232822,1.303243399,1
687,1409,8.491605759,-14.51694012,1
687,1441,7.058001995,2.332317591,1
687,1473,6.789391994,2.440580368,1
687,1505,0.7534103394,-0.6725753546,1
687,1537,6.099338531,0.2788600326,1
687,1569,1.324257851,0.475114584,1
687,1601,0.4883847237,0.1646808386,1
687,1633,7.126764774,-0.1485564709,1
687,1665,6.538460732,-0.2772475481,1
687,1697,4.743803978,-0.4428049922,1
687,1729,2.763700008,-0.006375908852,1
687,1761,5.271545887,2.91063261,1
687,1793,4.480308056,2.612059832,1
687,1825,5.762086391,0.6068231463,1
687,1857,5.790683746,-1.425679803,1
687,1889,4.448497772,-1.908746243,1
687,1921,3.218249559,-1.481326818,1
687,1953,2.067741632,-0.8412435055,1
687,1985,-13.9989748,-9.955327034,1
687,2017,0.8286294937,-0.3588048816,1
719,33,0.04163777828,0.5424078703,1
719,65,-0.1319546998,-0.03346733749,1
719,97,0.5324115753,-0.04313740134,1
719,129,17.95446968,-7.960887909,1
719,161,1.410624266,1.550689697,1
719,193,1.551925063,1.636504412,1
719,225,0.8214951754,1.377033472,1
719,257,0.03105434775,1.452087402,1
719,289,17.78364563,5.337340355,1
719,321,1.192908645,2.005606413,1
719,353,0.7087997198,4.304088593,1
719,385,1.254950047,3.544283152,1
719,417,1.358783007,1.921066284,1
719,449,0.2266486883,0.5733081102,1
719,481,0.04605233669,0.3135511875,1
719,513,1.227977276,2.496029139,1
719,545,1.869569302,3.795238495,1
719,577,3.420533657,2.094949722,1
719,609,1.291241765,1.294354081,1
719,641,1.676676035,1.81208539,1
719,673,2.237033129,1.411365867,1
719,705,2.712033033,0.6441459656,1
719,737,3.653263807,1.870837092,1
719,769,4.216742039,2.523182154,1
719,801,3.853587627,2.343088627,1
719,833,4.471008778,2.350562334,1
719,865,6.864580154,2.082976103,1
719,897,7.166167259,2.177681208,1
719,929,7.133016109,1.322962284,1
719,961,7.357045174,1.374556422,1
719,993,7.609965324,2.145931244,1
719,1025,7.545080185,2.836669683,1
719,1057,8.146879196,3.756402254,1
719,1089,8.012189865,2.980453491,1
719,1121,7.329060555,2.594150543,1
719,1153,7.453646183,2.380614519,1
719,1185,7.710870743,1.423875093,1
719,1217,8.296143532,1.492262721,1
719,1249,9.18543911,1.719329357,1
719,1281,9.551761627,1.190753102,1
719,1313,8.519356728,1.376915336,1
719,1345,5.633476734,1.222927451,1
719,1377,8.123943329,-13.67571259,1
719,1409,8.074764252,-15.08801746,1
719,1441,6.937753201,2.011329174,1
719,1473,6.745313644,2.147377729,1
719,1505,6.350197792,1.066029549,1
719,1537,1.528053761,0.4962426424,1
719,1569,0.9105191231,0.5556803942,1
719,1601,0.3206906319,0.9983767867,1
719,1633,6.777299881,1.327585697,1
719,1665,6.568956852,0.9734966159,1
719,1697,4.959527016,0.03496813774,1
719,1729,0.8071727753,0.9012933373,1
719,1761,3.166176796,2.614939451,1
719,1793,3.700178385,0.7862331271,1
719,1825,3.74004364,-0.1446863711,1
719,1857,4.100902557,-1.298515558,1
719,1889,4.85731411,-1.598697186,1
719,1921,3.427075386,-1.188106418,1
719,1953,1.917450547,-1.113022804,1
719,1985,1.440176845,-1.196527958,1
719,2017,1.674298763,-0.2190364599,1
751,33,0.3727517724,0.28228122,1
751,65,0.193210423,0.3991205096,1
751,97,-0.3590178192,0.6577670574,1
751,129,15.59527493,-12.41158104,1
751,161,1.326409101,1.629691839,1
751,193,1.043766499,1.446900129,1
751,225,0.7118707895,1.487906814,1
751,257,0.3927428722,1.2913903,1
751,289,-0.02557528019,1.347971201,1
751,321,3.571620464,-12.86804008,1
751,353,1.506374717,3.647355556,1
