PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 14, filenames: A:[14]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[15]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9191048145,3.547029972,1
47,65,10.38869381,12.50623226,1
47,97,9.650042534,16.07941818,1
47,129,0.1352302432,-1.246532679,1
47,161,-0.0563622117,-0.0926913023,1
47,193,0.2314605117,0.5122607946,1
47,225,0.1696479321,0.6009781361,1
47,257,-0.1362170577,0.7669606209,1
47,289,-0.3382839561,0.2483807802,1
47,321,-0.07409769297,0.3015671968,1
47,353,0.5693315864,0.4710167646,1
47,385,0.4887551367,0.5820975304,1
47,417,-0.01736700535,-0.09149706364,1
47,449,0.7839771509,0.2100178003,1
47,481,0.03297927976,0.5248982906,1
47,513,0.2814067602,0.5316156149,1
47,545,3.17550993,4.52041769,1
47,577,0.7354929447,1.487499714,1
47,609,0.3371431828,0.6308398247,1
47,641,-0.01347881556,0.1425788403,1
47,673,-0.3968419731,0.2906345129,1
47,705,-10.07586193,6.267691135,1
47,737,0.934286654,2.707077026,1
47,769,0.619699955,2.092392445,1
47,801,0.600731492,0.8918058872,1
47,833,0.4781008959,0.0007288455963,1
47,865,-0.4737274051,-0.1758199334,1
47,897,-0.6269912124,-0.07371306419,1
47,929,-0.2157888412,-0.03441596031,1
47,961,1.436721325,1.223024607,1
47,993,2.799873352,1.524956226,1
47,1025,3.278518677,0.8638792038,1
47,1057,1.563799381,0.454736948,1
47,1089,1.182614326,-0.6895691752,1
47,1121,3.499727726,0.6018073559,1
47,1153,2.204391003,-0.02107304335,1
47,1185,2.03882432,-0.479632169,1
47,1217,1.887569427,0.3097327948,1
47,1249,0.8523254395,1.044879675,1
47,1281,0.6143381596,0.6177684665,1
47,1313,2.256497622,-0.148820281,1
47,1345,3.495938301,-0.001927614212,1
47,1377,3.790885448,0.8755645752,1
47,1409,4.456487179,3.007430077,1
47,1441,3.777902603,1.600984097,1
47,1473,3.478623152,0.5642601252,1
47,1505,3.766708374,-0.3637000322,1
47,1537,3.516539335,-0.4405012131,1
47,1569,2.999507427,0.1481791437,1
47,1601,0.9995725155,0.4865323305,1
47,1633,0.3656966686,1.388367057,1
47,1665,-1.814836025,2.130040169,1
47,1697,-1.874841928,1.934996843,1
47,1729,0.2354487181,0.2229985893,1
47,1761,0.6001501679,-0.3171284795,1
47,1793,-0.3654952049,-0.2465049028,1
47,1825,-1.35720396,-1.336290836,1
47,1857,-1.101544499,-1.735320091,1
47,1889,0.5332966447,-1.083732843,1
47,1921,0.8688246608,0.3857129216,1
47,1953,0.6521833539,1.031782389,1
47,1985,0.221535027,0.1768483222,1
47,2017,-0.3826880455,-2.383820534,1
79,33,1.104055405,1.025620222,1
79,65,0.8356707692,-0.3193647265,1
79,97,0.4228339791,-0.2410110235,1
79,129,-0.8608989716,1.135971546,1
79,161,-0.1633250713,2.130556107,1
79,193,0.7312580943,1.75425601,1
79,225,1.540282607,3.569286823,1
79,257,0.5190813541,2.159435749,1
79,289,-0.3690049052,1.171841741,1
79,321,-0.7780186534,1.054487467,1
79,353,-0.1491400599,1.35530889,1
79,385,0.274382621,1.410837293,1
79,417,0.276094228,0.6188527346,1
79,449,0.5837186575,0.8426312208,1
79,481,0.2884202003,1.130049229,1
79,513,0.2751286924,0.760764122,1
79,545,3.027331352,4.089855194,1
79,577,0.3148624301,1.337404251,1
79,609,0.6652712822,1.21726501,1
79,641,0.7167845368,1.019602537,1
79,673,-15.80356216,2.860476494,1
79,705,-7.749215126,4.674757004,1
79,737,0.9781654477,1.003477693,1
79,769,0.6946621537,0.976477623,1
79,801,-0.4050527215,1.127902865,1
79,833,-0.8224411011,0.8034948111,1
79,865,-0.7324021459,0.7123684287,1
79,897,-0.9861656427,0.1135617495,1
79,929,-0.3948723078,0.2740409374,1
79,961,1.338584661,1.826764107,1
79,993,1.567743659,0.8438366652,1
79,1025,2.096125603,0.06477922201,1
79,1057,3.920405149,-0.3524985313,1
79,1089,4.548841,-0.05899021775,1
79,1121,3.91033864,-0.0819106102,1
79,1153,2.858829021,-0.518787384,1
79,1185,2.748874903,-0.2212197483,1
79,1217,2.141364098,0.2206745446,1
79,1249,1.652881622,0.4385750294,1
79,1281,2.184450388,0.1887004972,1
79,1313,2.212174892,0.9613786936,1
79,1345,1.524589539,1.415724635,1
79,1377,2.410276413,1.148308516,1
79,1409,3.604295015,1.905600309,1
79,1441,3.721264362,1.825746417,1
79,1473,3.664535761,1.482539415,1
79,1505,3.734833717,2.337868214,1
79,1537,4.865437984,0.8345540762,1
79,1569,3.448130369,-0.1835826933,1
79,1601,1.866790295,-0.009796634316,1
79,1633,0.8479783535,0.4832484722,1
79,1665,-0.1686179638,1.491665602,1
79,1697,-0.937389493,0.8155528307,1
79,1729,-0.4720680118,-0.2603361905,1
79,1761,0.03346832097,-1.042952418,1
79,1793,-0.2354462445,-1.078181505,1
79,1825,-1.414360881,-1.313174009,1
79,1857,-0.6047526598,-1.084560752,1
79,1889,0.6157782078,-0.6860696077,1
79,1921,0.959989965,-0.3311335146,1
79,1953,0.5299554467,-0.1507799029,1
79,1985,0.2208075225,-0.2607505918,1
79,2017,0.3850840926,-1.120415688,1
111,33,-0.04842817783,0.0171200037,1
111,65,-0.1698391587,0.06234079599,1
111,97,1.847217202,10.82427502,1
111,129,0.2456865907,1.383580565,1
111,161,0.3814352155,1.775454044,1
111,193,0.8369797468,1.519080043,1
111,225,0.9256845713,3.088829279,1
111,257,0.743272543,3.002511978,1
111,289,0.01054874063,1.377185702,1
111,321,-0.7032930851,1.29310298,1
111,353,-1.143375039,1.708646655,1
111,385,0.02178430557,1.70757401,1
111,417,0.5534917116,0.9583009481,1
111,449,0.7010645866,0.7360244989,1
111,481,0.4229283929,0.2431406975,1
111,513,-0.07279574871,0.05905848742,1
111,545,-0.3496028781,0.8355622888,1
111,577,0.1754288971,0.8518574834,1
111,609,-2.74228406,20.20871353,1
111,641,0.7677181363,1.143847466,1
111,673,0.7307938933,1.128544569,1
111,705,1.091641068,0.4853346348,1
111,737,0.9194401503,-0.1498868465,1
111,769,0.672074616,0.8068751693,1
111,801,0.2742524147,1.118471861,1
111,833,-0.4889481068,1.352931857,1
111,865,-1.835367918,2.144993782,1
111,897,-1.340532541,1.306177378,1
111,929,1.488899946,5.892495632,1
111,961,0.8938758969,2.607775927,1
111,993,1.612760305,1.53924036,1
111,1025,1.295844555,0.8386017084,1
111,1057,1.962872028,0.8284276724,1
111,1089,3.341286659,0.1314488053,1
111,1121,5.812134743,-1.029159546,1
111,1153,3.644107103,-1.016158938,1
111,1185,2.728137493,-0.0703407228,1
111,1217,2.84094882,0.118249923,1
111,1249,3.101462364,0.4825894833,1
111,1281,3.186873913,1.629513383,1
111,1313,2.457458258,1.532862067,1
111,1345,2.627423525,1.969271898,1
111,1377,2.828962803,2.264867783,1
111,1409,3.204054594,2.166126966,1
111,1441,3.610086918,2.026737452,1
111,1473,3.756392956,1.683570981,1
111,1505,3.793113708,1.592472315,1
111,1537,5.008491993,0.3000165224,1
111,1569,4.857951164,-0.7664919496,1
111,1601,-14.8671627,-5.917719364,1
111,1633,11.38546181,14.97571564,1
111,1665,2.610798359,0.2343641222,1
111,1697,3.246457577,0.2381332219,1
111,1729,1.037818074,-0.5897676945,1
111,1761,0.1487435699,-1.169525266,1
111,1793,0.0052870363,-1.189950705,1
111,1825,0.04473739862,-1.006036758,1
111,1857,0.004532277584,-0.7799797058,1
111,1889,0.08071759343,-0.5689994693,1
111,1921,0.1707197726,-0.3528867364,1
111,1953,-0.2460381389,-0.7957505584,1
111,1985,-0.07661533356,-0.4184086621,1
111,2017,0.5047209263,-0.4044252038,1
143,33,-0.03954744339,0.2723897099,1
143,65,-0.5681565404,1.059659004,1
143,97,-0.8205837011,3.802693129,1
143,129,-0.610945344,1.625073314,1
143,161,0.4297624826,2.095941067,1
