PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 42, filenames: A:[42]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[43]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.786771774,2.02636075,1
47,65,0.7551962137,0.2358140945,1
47,97,1.677161455,-0.8275860548,1
47,129,0.7444665432,0.05707365274,1
47,161,-0.5979917049,0.6947405934,1
47,193,-1.54082334,1.210256815,1
47,225,-0.7800941467,2.762140274,1
47,257,0.1593707204,0.5908403397,1
47,289,-0.7619941831,0.4298568964,1
47,321,-2.985490799,0.3210080862,1
47,353,-2.945731401,0.7432531118,1
47,385,-0.9003968239,0.86815238,1
47,417,0.2528994083,0.2500801682,1
47,449,0.9111567736,-0.5768902302,1
47,481,1.894186497,0.4056625962,1
47,513,2.314358473,0.9365395308,1
47,545,1.218165159,1.572563767,1
47,577,-0.04415214062,2.012664557,1
47,609,0.1917402744,2.603248358,1
47,641,1.673989534,1.788229942,1
47,673,2.119698524,0.9759924412,1
47,705,1.50010848,0.5897399783,1
47,737,0.2217235565,0.2699754238,1
47,769,-0.3603785038,0.3027293086,1
47,801,0.05838537216,0.243406117,1
47,833,-1.939274311,0.844107151,1
47,865,-0.701687932,1.136054635,1
47,897,0.8515216112,1.600383759,1
47,929,0.9993085861,4.35956955,1
47,961,1.146247149,3.792589426,1
47,993,-0.2175582647,2.157246828,1
47,1025,-0.0386390686,0.2258245945,1
47,1057,0.4371058941,0.8279674053,1
47,1089,1.463624716,1.829648733,1
47,1121,3.592235088,4.45551157,1
47,1153,3.578855515,2.880475521,1
47,1185,3.149837971,2.13198185,1
47,1217,2.219841242,1.481559396,1
47,1249,1.042977571,0.3222436905,1
47,1281,0.122602284,-1.304117203,1
47,1313,0.3749629259,-0.6511413455,1
47,1345,1.573367596,-0.7710660696,1
47,1377,3.558860302,-0.8033233881,1
47,1409,4.493629456,-0.07266917825,1
47,1441,3.816073895,1.146975994,1
47,1473,2.861121416,0.3004456758,1
47,1505,0.9199457169,0.1010661125,1
47,1537,0.03334069252,1.005770922,1
47,1569,1.814183474,1.411342502,1
47,1601,3.380046606,1.166721106,1
47,1633,3.995657444,0.8945741653,1
47,1665,3.084316254,0.7703358531,1
47,1697,2.446563244,0.341994822,1
47,1729,2.405130386,0.2913136482,1
47,1761,1.131997943,-0.2673704624,1
47,1793,-0.1560014486,-0.3161994815,1
47,1825,-0.3945536613,-0.6676467657,1
47,1857,-0.6654980183,-0.8262591362,1
47,1889,-0.4912778139,-0.9902969599,1
47,1921,0.02721738815,-0.472435832,1
47,1953,0.2701451182,0.3677078485,1
47,1985,-0.03058338165,-0.1317038238,1
47,2017,-1.587156296,-1.621784687,1
79,33,-0.5654990077,1.206114173,1
79,65,-0.4404941797,0.1463511288,1
79,97,0.5744312406,-0.757278204,1
79,129,0.4426837265,-0.1574061066,1
79,161,0.05374788493,0.5347295403,1
79,193,-0.09852109849,0.8108109236,1
79,225,0.4941628575,0.4945132136,1
79,257,1.719174147,0.5010650754,1
79,289,0.9268555641,0.1520746052,1
79,321,0.1917536855,-0.1230705678,1
79,353,-0.08549308777,0.5208827257,1
79,385,0.1652828157,2.05951786,1
79,417,0.2329723686,0.9271124601,1
79,449,-0.630404532,0.1175010204,1
79,481,-0.6432608962,0.6907973289,1
79,513,0.5753130317,0.7169919014,1
79,545,0.4723566771,0.9972252846,1
79,577,-0.5020805597,1.530996799,1
79,609,0.4962296486,2.198455334,1
79,641,1.117014527,1.785876751,1
79,673,0.9304472208,1.485803962,1
79,705,0.7950982451,0.8839536309,1
