PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 63, filenames: A:[63]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[64]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.7681900263,-0.3399338722,1
47,65,0.3688066602,0.02759882808,1
47,97,-0.323258251,0.4022536874,1
47,129,-0.4197090268,-2.088975906,1
47,161,-0.1609430313,-1.735781312,1
47,193,0.307148695,-3.213179827,1
47,225,-0.03228056431,-3.323196173,1
47,257,-0.9605064392,-2.55120039,1
47,289,-0.8179024458,-2.032664776,1
47,321,0.8160874844,-2.956151009,1
47,353,1.33310771,-0.9442324638,1
47,385,1.805459142,0.5556583405,1
47,417,1.238003016,-0.1138744354,1
47,449,0.2601317167,-1.175613284,1
47,481,1.275977373,-1.2188586,1
47,513,0.07726496458,-1.475913286,1
47,545,0.6403728724,-2.499072552,1
47,577,1.869510651,-3.210535049,1
47,609,2.734050274,-4.221926212,1
47,641,2.804414749,-3.1647439,1
47,673,0.03249084949,-3.87735033,1
47,705,-0.586275816,-1.585100174,1
47,737,0.1373649836,-0.2736958861,1
47,769,0.759557724,-0.009615123272,1
47,801,1.023368955,-1.358315229,1
47,833,1.346966743,-1.657729626,1
47,865,1.800503492,-1.780757904,1
47,897,0.622127533,0.1668756008,1
47,929,1.407729983,1.124805093,1
47,961,-1.303995371,1.112285733,1
47,993,-1.455467701,0.668559432,1
47,1025,-0.2554003596,0.6818501949,1
47,1057,0.2614071965,0.3664056063,1
47,1089,0.0786216855,-0.03266346455,1
47,1121,-19.84699631,-1.766260624,1
47,1153,-0.01692941785,1.075875521,1
47,1185,0.2079217136,1.565060496,1
47,1217,0.3467890322,1.103106022,1
47,1249,-0.4699526429,0.1976636052,1
47,1281,-0.7824226022,-1.494736791,1
47,1313,0.2950621843,-1.690548182,1
47,1345,-0.1239842176,-1.152776718,1
47,1377,0.08776879311,-0.8218222857,1
47,1409,0.07356512547,0.5565437078,1
47,1441,2.181657553,0.5778742433,1
47,1473,3.290691614,0.4511631727,1
47,1505,2.934589386,1.109294772,1
47,1537,1.43750453,1.473410845,1
47,1569,0.1464114785,1.841781378,1
47,1601,-0.4070415497,1.171411753,1
47,1633,-0.2766844034,0.2602596581,1
47,1665,0.1570801139,-0.4497168064,1
47,1697,0.2473118305,-0.5568876266,1
47,1729,0.9135818481,-0.01094841957,1
47,1761,0.8311045766,0.9977648258,1
47,1793,1.559467793,-0.4386479855,1
47,1825,1.376265049,-0.8657016754,1
47,1857,0.5828821659,-1.457262158,1
47,1889,0.5760861039,-1.943869948,1
47,1921,1.320457458,-1.881287336,1
47,1953,0.5958207846,-0.8221524358,1
47,1985,-0.2031636685,0.05526566505,1
47,2017,0.7564278841,0.01877951622,1
