x - $F_{YSL} = $0.1425μN,y - $F_{YSL} = $0.1425μN,x - _child1,y - _child1,x - _child2,y - _child2,x - $F_{YSL} = $0.285μN,y - $F_{YSL} = $0.285μN,x - _child4,y - _child4,x - _child5,y - _child5,x - $F_{YSL} = $0.57μN,y - $F_{YSL} = $0.57μN,x - _child7,y - _child7,x - _child8,y - _child8,x - $F_{YSL} = $1.14μN,y - $F_{YSL} = $1.14μN,x - _child10,y - _child10,x - _child11,y - _child11
-100.6841103927664,1.063000412978809,-36.37274549098197,2.1031443620981296,-36.37274549098197,1.17457595649494,-8.667053678567868,2.1260008259576324,-36.37274549098197,4.206288724196259,-36.37274549098197,1.061187394704617,201.32968736406156,2.180083188349755,-36.37274549098197,8.412577448392518,-36.37274549098197,1.10946780771738,546.1088954892049,2.3603645347238427,-36.37274549098197,16.825154896785037,-36.37274549098197,1.225847026610974
-98.47211593799179,1.088335367749245,-33.667334669338686,2.1031443620981296,-33.667334669338686,1.2025420506972004,-1.1595224353013975,2.1766707354985186,-33.667334669338686,4.206288724196259,-33.667334669338686,1.0864537612452032,214.00518745553495,2.1648159469060317,-33.667334669338686,8.412577448392518,-33.667334669338686,1.1358837079011272,567.6275423766517,2.3491539729702566,-33.667334669338686,16.825154896785037,-33.667334669338686,1.255033860577902
-96.18765423504342,1.1136703225196882,-30.961923847695402,2.1031443620981296,-30.961923847695402,1.2305081448994608,6.980111401696888,2.160781732866134,-30.961923847695402,4.206288724196259,-30.961923847695402,1.1117201277857893,226.7132391241654,2.150246710349137,-30.961923847695402,8.412577448392518,-30.961923847695402,1.1622996080848744,589.209034192511,2.3383577725128646,-30.961923847695402,16.825154896785037,-30.961923847695402,1.2842206945448298
-93.82906158297422,1.1390052772901242,-28.25651302605212,2.1031443620981296,-28.25651302605212,1.2584742391017214,14.951134846285413,2.1330047859250385,-28.25651302605212,4.206288724196259,-28.25651302605212,1.1369864943263754,239.45377761969627,2.136322510002941,-28.25651302605212,8.412577448392518,-28.25651302605212,1.1887155082686216,610.8518927969183,2.327950446088039,-28.25651302605212,16.825154896785037,-28.25651302605212,1.3134075285117577
-91.39467428083748,1.1643402320605674,-25.55110220440882,2.1031443620981296,-25.55110220440882,1.286440333303982,22.891755889209634,2.1072088103215236,-25.55110220440882,4.206288724196259,-25.55110220440882,1.1622528608669616,252.22667024907724,2.1229959079037712,-25.55110220440882,8.412577448392518,-25.55110220440882,1.2151314084523688,632.5546969531155,2.3179086630527195,-25.55110220440882,16.825154896785037,-25.55110220440882,1.3425943624786858
-88.88282862768632,1.1896751868310105,-22.845691382765537,2.1031443620981296,-22.845691382765537,1.3144064275062424,30.811294770963315,2.083125882187886,-22.845691382765537,4.206288724196259,-22.845691382765537,1.1875192274075477,265.0317291966163,2.1102242703217655,-22.845691382765537,8.412577448392518,-22.845691382765537,1.241547308636116,654.3160798029119,2.308211019455811,-22.845691382765537,16.825154896785037,-22.845691382765537,1.3717811964456137
-86.29186092257368,1.2150101416014465,-20.140280561122267,2.1031443620981296,-20.140280561122267,1.3423725217085027,38.71438775979948,2.0605695016150634,-20.140280561122267,4.206288724196259,-20.140280561122267,1.2127855939481336,277.86872207300286,2.0979691551161466,-20.140280561122267,8.412577448392518,-20.140280561122267,1.267963208819863,676.1347264034762,2.298837837453732,-20.140280561122267,16.825154896785037,-20.140280561122267,1.4009680304125416
-83.62010746455269,1.2403450963718896,-17.434869739478955,2.1031443620981296,-17.434869739478955,1.3703386159107636,46.60493540971021,2.039380798298751,-17.434869739478955,4.206288724196259,-17.434869739478955,1.23805196048872,290.7373806226717,2.0861957923794563,-17.434869739478955,8.412577448392518,-17.434869739478955,1.2943791090036103,698.0093713408553,2.2897709897356293,-17.434869739478955,16.825154896785037,-17.434869739478955,1.4301548643794697
-80.8659045526764,1.2656800511423256,-14.729458917835672,2.1031443620981296,-14.729458917835672,1.398304710113024,54.48625215221054,2.019423295820374,-14.729458917835672,4.206288724196259,-14.729458917835672,1.263318327029306,303.63740793063874,2.0748726419915187,-14.729458917835672,8.412577448392518,-14.729458917835672,1.3207950091873575,719.9387964302953,2.2809937453481552,-14.729458917835672,16.825154896785037,-14.729458917835672,1.4593416983463976
-78.02758848599815,1.2910150059127616,-12.024048096192388,2.1031443620981296,-12.024048096192388,1.4262708043152843,62.36116653413893,2.0005790069695877,-12.024048096192388,4.206288724196259,-12.024048096192388,1.2885846935698921,316.5684844012939,2.0639710149405346,-12.024048096192388,8.412577448392518,-12.024048096192388,1.3472109093711044,741.9218285094752,2.272490633897789,-12.024048096192388,16.825154896785037,-12.024048096192388,1.4885285323133255
-75.10349556357058,1.3163499606832048,-9.318637274549104,2.1031443620981296,-9.318637274549104,1.454236898517545,70.23210155408375,1.9827453292703865,-9.318637274549104,4.206288724196259,-9.318637274549104,1.3138510601104783,329.5302727279358,2.053464747795303,-9.318637274549104,8.412577448392518,-9.318637274549104,1.3736268095548516,763.9573373277656,2.2642473255923363,-9.318637274549104,16.825154896785037,-9.318637274549104,1.5177153662802534
-72.09196208444722,1.3416849154536408,-6.6132264529058205,2.1031443620981296,-6.6132264529058205,1.4822029927198053,78.10113967069549,1.9658325535901469,-6.6132264529058205,4.206288724196259,-6.6132264529058205,1.3391174266510644,342.5224220297885,2.0433299217054497,-6.6132264529058205,8.412577448392518,-6.6132264529058205,1.4000427097385988,786.0442335325171,2.256250524979066,-6.6132264529058205,16.825154896785037,-6.6132264529058205,1.5469022002471815
-68.99132434768102,1.3670198702240768,-3.9078156312625367,2.1031443620981296,-3.9078156312625367,1.5101690869220656,85.97007580405528,1.9497618481404828,-3.9078156312625367,4.206288724196259,-3.9078156312625367,1.3643837931916505,355.5445712997936,2.033544618883596,-3.9078156312625367,8.412577448392518,-3.9078156312625367,1.426458609922346,808.1814667516983,2.248487876565747,-3.9078156312625367,16.825154896785037,-3.9078156312625367,1.5760890342141094
