PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 4, filenames: A:[4]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[5]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1025,3.165642738,-16.59804916,1
79,1057,1.391518116,-17.22421455,1
79,1089,0.9990935326,-16.50993919,1
79,1121,2.345719814,-14.39725685,1
79,1153,2.389764071,-13.7752924,1
79,1185,2.053468227,-13.73265266,1
79,1217,1.656090975,-13.45878792,1
79,1249,0.6759929657,-14.62160587,1
79,1281,-0.5669400692,-16.3728981,1
79,1313,0.9140620232,-14.01098633,1
79,1345,0.8528996706,-13.12844753,1
79,1377,1.129780531,-13.11743546,1
79,1409,1.942761421,-11.37352371,1
79,1441,3.222710133,-10.03368855,1
79,1473,1.339087725,-9.157944679,1
79,1505,-0.96345222,-9.397778511,1
79,1537,-1.716353893,-9.042438507,1
79,1569,-1.657534957,-7.993600845,1
79,1601,-1.698400736,-6.364082336,1
79,1633,-1.525300503,-5.150591373,1
79,1665,-0.2234728336,-4.489650249,1
79,1697,0.7781956196,-4.202564716,1
79,1729,-1.835741997,-2.538150072,1
79,1761,-1.617003441,-3.651039839,1
79,1793,-19.63603401,-8.469274521,1
79,1825,-0.8971562386,-0.1347973347,1
79,1857,-1.18355298,-2.463764906,1
79,1889,-2.991967916,-1.854244471,1
79,1921,-4.537919521,-0.08272814751,1
79,1953,-4.633513451,1.898853779,1
79,1985,-4.381562233,1.471856594,1
79,2017,-2.69322443,-4.217752457,1
111,33,2.299356461,-1.9025383,1
111,65,-0.3897284269,-17.33121681,1
111,97,-0.4572326839,-14.52840328,1
111,129,-0.6743555069,-15.34976292,1
111,161,-0.5878011584,-16.22863388,1
111,193,-0.532630682,-15.57288361,1
111,225,-0.2168332636,-14.31871986,1
111,257,-0.1586627364,-13.45741653,1
111,289,-0.1159534454,-12.96242619,1
111,321,0.2139631808,-12.63333035,1
111,353,0.36756742,-13.67852402,1
111,385,0.9901283383,-11.36577511,1
111,417,1.310999513,-10.34120369,1
111,449,1.034157872,-11.87114906,1
111,481,0.511692524,-12.92508793,1
111,513,0.6729345918,-13.20049667,1
111,545,1.567613006,-13.25567532,1
111,577,2.448474169,-12.34498692,1
111,609,2.854379416,-11.85199451,1
111,641,3.239670277,-13.42240715,1
111,673,3.687125444,-18.75728989,1
111,705,3.49240303,-18.86521149,1
111,737,3.351512671,-15.50798035,1
111,769,3.590611219,-15.54605961,1
111,801,3.696396828,-15.49193859,1
111,833,3.922437668,-15.41213036,1
111,865,5.172429085,-15.87811947,1
111,897,4.583262444,-15.73316002,1
111,929,4.104100227,-15.38921738,1
111,961,3.877215385,-15.61530304,1
111,993,4.10229969,-16.31062889,1
111,1025,4.423509598,-16.40472603,1
111,1057,4.105046749,-17.88961792,1
111,1089,3.7447896,-17.91943359,1
111,1121,2.743139505,-14.76594925,1
111,1153,3.129211187,-14.47017384,1
111,1185,2.5883708,-13.4299736,1
111,1217,1.691295147,-13.43817139,1
111,1249,0.2307970524,-14.09973335,1
111,1281,-0.3539375067,-15.39208603,1
111,1313,0.9105050564,-15.50652981,1
111,1345,1.670551181,-14.62760258,1
111,1377,2.665925741,-13.09770203,1
111,1409,2.789883852,-11.8591156,1
111,1441,2.298400879,-10.56400871,1
111,1473,1.499577761,-9.491517067,1
111,1505,0.2364093959,-8.526914597,1
111,1537,-0.8816859722,-7.487359047,1
111,1569,-1.429622769,-6.934150219,1
111,1601,-1.443582535,-6.258946896,1
111,1633,-1.952572465,-5.015813351,1
111,1665,-2.88125968,-4.377503395,1
111,1697,-2.28561902,-3.641973734,1
111,1729,-2.422730684,-3.506132603,1
111,1761,-3.407649279,-4.627458096,1
111,1793,-5.188399792,-3.050519466,1
111,1825,-0.4064183235,-0.7869958878,1
111,1857,-2.878091812,-3.090736628,1
111,1889,-3.784841537,-4.148853779,1
111,1921,-4.231210709,-2.697388887,1
111,1953,-5.292793274,1.045727968,1
111,1985,-5.587106705,1.977829099,1
111,2017,-1.950066566,-1.119165182,1
143,33,0.4562131166,1.536776543,1
143,65,-0.3638726473,-15.1493969,1
143,97,-0.2341089845,-13.99082565,1
143,129,-0.3440451622,-14.63102818,1
143,161,-0.6759588718,-15.21508217,1
143,193,-0.6500244141,-15.68777561,1
143,225,-0.4264211059,-14.88795376,1
143,257,-0.02548980713,-13.93182373,1
143,289,-0.127658397,-12.92386436,1
143,321,-0.2720698416,-12.71535683,1
143,353,-0.1496948898,-12.68817902,1
143,385,0.7896050811,-10.00997353,1
143,417,1.265220642,-9.472314835,1
143,449,1.40640378,-11.23690319,1
143,481,1.07634306,-12.44534302,1
143,513,0.8296051025,-13.55055523,1
143,545,1.688757658,-14.14759922,1
143,577,2.498394251,-12.76160145,1
143,609,3.115026474,-12.22022629,1
143,641,3.91429615,-13.2338028,1
143,673,3.845765591,-15.17583942,1
143,705,1.511313438,-18.2300148,1
143,737,3.619851112,-15.14386749,1
143,769,4.507506371,-15.63066006,1
143,801,4.81022501,-15.1336937,1
143,833,5.172316074,-15.33304405,1
143,865,5.325392723,-15.47787666,1
143,897,5.226825237,-15.35326958,1
143,929,5.011172771,-15.44964314,1
143,961,4.545655251,-15.83456802,1
143,993,5.083473682,-15.89388657,1
143,1025,5.454277992,-16.85005379,1
143,1057,5.470218658,-17.59409332,1
143,1089,4.837216854,-17.47950554,1
143,1121,4.026672363,-15.77020264,1
143,1153,3.2131145,-15.39264584,1
143,1185,2.963178635,-14.58933067,1
143,1217,1.964909554,-14.6100378,1
143,1249,1.337100744,-16.29638672,1
143,1281,1.348181129,-18.56917381,1
143,1313,0.1073856354,-16.69822693,1
143,1345,0.8739696741,-15.96957397,1
143,1377,1.785703778,-13.05339432,1
143,1409,1.849036217,-11.18954086,1
143,1441,1.587668419,-10.5890913,1
143,1473,1.779124737,-10.39747143,1
143,1505,4.023861885,-7.795365334,1
143,1537,1.39326489,-6.655125141,1
143,1569,0.130364418,-6.602992535,1
143,1601,-1.450465202,-6.149601936,1
143,1633,-2.194661379,-4.466733456,1
143,1665,-2.506786585,-2.902107239,1
143,1697,-3.006008625,-3.930732727,1
143,1729,-3.763375521,-4.714464664,1
143,1761,-3.789394855,-4.511228561,1
143,1793,-3.845944405,-3.599295378,1
143,1825,-1.509487152,-0.845993042,1
143,1857,-3.670434475,-2.445229053,1
143,1889,-3.814353943,-3.811935425,1
143,1921,-4.098527908,-2.341030359,1
143,1953,-5.036812782,-0.6530709267,1
143,1985,-6.503304482,0.355473578,1
143,2017,-6.164316177,-0.2416894436,1
175,33,-19.70359993,3.214712143,1
175,65,0.6365611553,-11.12388897,1
175,97,-0.2247400284,-13.44325733,1
175,129,-0.6891464591,-13.86745358,1
175,161,-0.8272159696,-14.73513508,1
175,193,-0.9119220376,-15.10384846,1
175,225,-0.9132040739,-14.96017551,1
175,257,-0.7241123915,-14.50021935,1
175,289,-0.5416794419,-13.42515182,1
175,321,-0.3314875066,-12.60142899,1
175,353,-0.1324373782,-12.34512043,1
175,385,-5.757604122,-12.12306213,1
175,417,-2.220386744,-9.10915947,1
175,449,1.107298374,-10.16685009,1
175,481,1.325209618,-11.5189991,1
175,513,0.9364485741,-14.01285934,1
175,545,1.328786135,-13.79209137,1
175,577,2.336923599,-12.84720039,1
175,609,3.829258442,-12.4235239,1
175,641,5.156415462,-12.32779217,1
175,673,5.266550541,-13.58920288,1
175,705,4.033683777,-15.60513115,1
175,737,2.1514678,-16.38043022,1
175,769,4.050479412,-16.68410873,1
175,801,5.12264967,-15.95038986,1
175,833,5.528842926,-15.21797562,1
175,865,5.76823616,-15.39559746,1
175,897,5.849618912,-15.69524956,1
175,929,5.773320198,-15.9475708,1
175,961,5.666355133,-16.23624039,1
175,993,6.043348312,-15.82965851,1
175,1025,6.51718092,-17.34029961,1
175,1057,6.381210327,-17.47972488,1
175,1089,5.688508511,-17.31882668,1
175,1121,4.748835564,-16.6414547,1
175,1153,4.049143314,-15.5602684,1
175,1185,3.544071913,-14.63655186,1
175,1217,3.184128046,-15.12909126,1
175,1249,2.476002216,-18.93597984,1
175,1281,1.181117296,-17.04281616,1
175,1313,0.4143192768,-16.45669174,1
175,1345,0.5267788768,-15.57970428,1
175,1377,0.4584105015,-12.77025127,1
175,1409,0.8858730793,-9.082256317,1
175,1441,0.8045540452,-8.325052261,1
175,1473,2.600079536,-10.58959103,1
175,1505,1.689092398,-9.897743225,1
175,1537,1.618136644,-8.830111504,1
175,1569,1.70430696,-7.239496231,1
175,1601,-1.02187717,-5.429656029,1
175,1633,-2.114707232,-3.74588871,1
175,1665,-1.691656828,-3.662811041,1
175,1697,-3.502295017,-3.561873436,1
175,1729,-4.824599266,-4.433392525,1
175,1761,-4.345870018,-4.969854355,1
175,1793,-4.760622501,-4.093993664,1
175,1825,-5.046684265,-3.26760745,1
175,1857,-4.928338528,-2.534942389,1
175,1889,-4.539364815,-1.394299507,1
175,1921,-4.651895523,-1.049150109,1
175,1953,-4.952810764,-0.8130238056,1
175,1985,-6.286934853,1.146301508,1
175,2017,-5.960113525,0.03447628021,1
207,33,13.74620056,11.78648376,1
207,65,-3.183427572,-20.84487152,1
207,97,0.1476260424,-12.87558746,1
207,129,-1.511996508,-17.63994789,1
207,161,-2.623279572,-14.64660168,1
207,193,-1.847653747,-14.48717022,1
207,225,-0.2406277657,-14.89089584,1
207,257,-0.1986073107,-14.41409779,1
207,289,-0.4328696728,-13.52630329,1
207,321,0.5785472989,-15.48700333,1
207,353,0.5134190917,-12.47428226,1
207,385,0.1900590658,-11.81738853,1
207,417,-6.155388355,-18.64417839,1
207,449,7.423507214,-14.79014683,1
207,481,-6.11041975,6.726244926,1
207,513,1.340824485,-12.9098587,1
207,545,2.596537113,-13.04381561,1
207,577,-0.248244524,-13.66786289,1
207,609,4.293632507,-12.36244392,1
207,641,6.175133228,-12.5839529,1
207,673,6.799329281,-13.27074909,1
207,705,6.567476273,-14.01961613,1
207,737,5.763414383,-15.05973816,1
207,769,6.497486115,-16.18146896,1
207,801,6.892394066,-16.03476715,1
207,833,6.699183464,-15.03995419,1
207,865,6.709418297,-15.32178783,1
207,897,7.034542084,-15.97378445,1
207,929,7.786857605,-16.33637428,1
207,961,9.8235569,-16.83848,1
207,993,7.53137064,-15.33178329,1
207,1025,7.364999294,-16.05322266,1
207,1057,7.414181709,-18.14967155,1
207,1089,6.575437546,-17.38738632,1
207,1121,5.731707573,-16.9161377,1
207,1153,4.850921154,-16.18572044,1
207,1185,4.296021938,-14.84901237,1
207,1217,3.826834679,-16.2193203,1
207,1249,3.25212431,-17.29923248,1
207,1281,2.016210556,-16.90554428,1
207,1313,0.914806366,-16.23509026,1
207,1345,0.3904821873,-14.48275375,1
207,1377,-0.1849336028,-12.53683281,1
207,1409,-0.3170291185,-9.204889297,1
207,1441,0.04005634785,-8.458301544,1
207,1473,0.4649367332,-10.68998623,1
207,1505,0.2206933796,-10.89346313,1
207,1537,0.267934382,-11.61971664,1
207,1569,0.2862917185,-8.838831902,1
207,1601,-1.146163344,-6.233392715,1
207,1633,-2.659873009,-4.406814575,1
207,1665,-3.227889776,-3.542433023,1
207,1697,-4.308494568,-0.5431716442,1
207,1729,-5.870989323,-2.170163155,1
207,1761,-4.828150272,-5.465019226,1
207,1793,-5.138679981,-4.329230785,1
207,1825,-5.848274708,-2.730821371,1
207,1857,-5.442403793,-1.914184093,1
207,1889,-5.023915768,-1.21655488,1
207,1921,-4.834448814,-1.220588207,1
207,1953,-5.199991226,-0.8176741004,1
207,1985,-5.407639027,-0.09734201431,1
207,2017,-5.76080513,-0.2129604816,1
239,33,-7.105347157,16.62680435,1
239,65,-10.33562851,5.89540863,1
239,97,-7.080895901,-13.08306885,1
239,129,-11.67212677,-28.92840195,1
239,161,-5.078324795,-13.52725697,1
239,193,-2.662492275,-13.35141659,1
239,225,-0.2204446197,-13.18797684,1
239,257,0.5297420025,-12.36561584,1
239,289,1.510698915,-11.16889668,1
239,321,0.7719376683,-30.06341934,1
239,353,0.3518621325,-11.37244225,1
239,385,0.2162846327,-11.02842617,1
239,417,-1.486384869,-11.31985092,1
239,449,-8.581423759,-15.52496529,1
239,481,-1.125239372,-7.794363022,1
239,513,-0.8547257185,-10.66034985,1
239,545,2.63489151,-11.98316288,1
239,577,2.548470259,-11.35109329,1
239,609,4.072314739,-12.00851917,1
239,641,8.578934669,-13.46523857,1
239,673,8.302005768,-13.76851177,1
239,705,7.857824802,-13.95164394,1
239,737,8.07267189,-14.59268188,1
239,769,7.264588356,-15.09458351,1
239,801,8.92921257,-15.87749004,1
239,833,9.115775108,-15.14458466,1
239,865,8.675152779,-15.42718792,1
239,897,9.220123291,-15.70828247,1
239,929,8.819778442,-15.42581749,1
239,961,9.57456398,-16.78762817,1
239,993,8.49921608,-16.51743507,1
239,1025,8.256529808,-16.34193611,1
239,1057,8.270395279,-17.15133095,1
239,1089,7.403054714,-16.66340446,1
239,1121,6.954787254,-16.99814796,1
239,1153,6.443497658,-17.16686249,1
239,1185,5.652118683,-17.2484436,1
239,1217,5.058889389,-17.56915092,1
239,1249,4.463356495,-17.96714211,1
239,1281,3.434434652,-16.99934006,1
239,1313,2.157330513,-15.62042427,1
239,1345,0.6934478283,-13.91493797,1
239,1377,-1.257550716,-12.44488049,1
239,1409,-0.9800153971,-10.93248367,1
239,1441,-0.8870780468,-10.11086845,1
239,1473,-1.279103756,-10.39876747,1
239,1505,-0.8924475908,-10.40879154,1
239,1537,-0.730561614,-11.65154743,1
239,1569,-0.8909620047,-10.09327602,1
239,1601,-1.648065805,-9.45676899,1
239,1633,-2.862265587,-5.282973766,1
239,1665,-4.431226254,-3.401628494,1
239,1697,-5.399290085,-0.8050079346,1
239,1729,-5.522500992,-2.217130661,1
239,1761,-4.708089828,-5.167145729,1
239,1793,-4.645813942,-4.287629128,1
239,1825,-4.777389526,-2.478628397,1
239,1857,-4.934410572,-1.431190372,1
239,1889,-4.790784359,-1.420691609,1
239,1921,-4.619473457,-1.791851044,1
239,1953,-4.862465858,-0.9742953777,1
239,1985,-5.424325943,-0.1953426898,1
239,2017,-5.448628902,-0.2734498978,1
271,33,9.655203819,16.38453674,1
271,65,-0.4167685509,18.4084034,1
271,97,3.224115372,-21.33370399,1
271,129,-4.108246326,-12.14048767,1
271,161,-3.337402344,-11.22358418,1
271,193,-0.580886066,-10.58642483,1
271,225,-0.3210420012,-11.13456631,1
271,257,0.3674942851,-10.43753529,1
271,289,1.067075491,-11.01579475,1
271,321,1.346561074,-12.91219425,1
271,353,1.591399193,-10.72388172,1
271,385,1.0622015,-10.62028599,1
271,417,-0.6388616562,-11.51214218,1
271,449,-8.551699638,-17.33461189,1
271,481,0.4973068237,-9.157799721,1
271,513,0.8193105459,-9.38841629,1
271,545,2.19491744,-10.99358082,1
271,577,2.79562068,-10.89755249,1
271,609,4.065526485,-12.58195114,1
271,641,6.908474445,-14.16837883,1
271,673,7.731115341,-15.18417263,1
271,705,8.957834244,-14.48806286,1
271,737,9.793458939,-13.07896137,1
271,769,10.09934139,-14.41496754,1
271,801,11.41811371,-15.97238731,1
271,833,11.50446129,-15.50096416,1
271,865,10.89045715,-15.33873463,1
271,897,10.51856899,-15.58832741,1
271,929,10.50558281,-15.52194977,1
271,961,9.153709412,-18.67149925,1
271,993,8.628154755,-17.49672127,1
271,1025,8.367070198,-17.05780411,1
271,1057,9.092794418,-16.95037079,1
271,1089,9.692515373,-16.97584152,1
271,1121,12.89187145,-18.93261337,1
271,1153,11.77050781,-19.64367485,1
271,1185,6.882360458,-18.65737152,1
271,1217,6.239713669,-18.45622444,1
271,1249,5.703543186,-17.92478752,1
271,1281,4.647615433,-17.75620842,1
271,1313,3.594264507,-15.7991991,1
271,1345,1.871734142,-13.79066563,1
271,1377,-0.5580024123,-12.67569637,1
271,1409,-1.322917581,-10.53641415,1
271,1441,-0.7838978171,-9.82687664,1
271,1473,-0.9799799919,-10.18605423,1
271,1505,-2.239623785,-10.190979,1
271,1537,-4.245219231,-11.36858463,1
271,1569,-2.988348722,-10.16766548,1
271,1601,-2.675288439,-8.390535355,1
271,1633,-2.5807724,-5.553125858,1
271,1665,-3.097485542,-4.638492584,1
271,1697,-3.411209583,-3.872023582,1
271,1729,-3.626055717,-3.581998825,1
271,1761,-4.228477478,-4.780698299,1
271,1793,-5.194920063,-3.637375116,1
271,1825,-4.146625519,-2.191821814,1
271,1857,-3.694021225,-1.179115057,1
271,1889,-3.283526421,-1.598562241,1
271,1921,-3.818758488,-1.694556475,1
271,1953,-3.908983231,-1.436648488,1
271,1985,-4.13393259,-0.153850913,1
271,2017,-4.389897823,-0.03595948219,1
303,33,14.89209938,15.79498577,1
303,65,9.023324013,6.038683891,1
303,97,-0.4054754078,-10.5957346,1
303,129,-0.3785924315,-12.29310322,1
303,161,0.1252897978,-11.7621603,1
303,193,1.719495058,-10.45100784,1
303,225,0.8141697645,-10.83658218,1
303,257,0.6527979374,-10.82322407,1
303,289,0.5901323557,-11.04021168,1
303,321,1.487620115,-11.61303616,1
303,353,2.545877934,-10.81030655,1
303,385,2.151992798,-11.21766376,1
303,417,-1.986655235,-26.97747612,1
303,449,1.820106983,-13.29640007,1
303,481,1.73659718,-11.74818516,1
303,513,-16.19331741,-18.34295464,1
303,545,2.426228285,-8.325961113,1
303,577,3.942912102,-11.21821213,1
303,609,2.545838356,-19.82883072,1
303,641,6.629912376,-13.86834717,1
303,673,7.974282265,-15.83183193,1
303,705,10.30384159,-14.21843147,1
303,737,11.82343483,-12.78898621,1
303,769,13.42162895,-13.51302624,1
303,801,15.59660053,-14.37494659,1
303,833,14.2900238,-15.59139919,1
303,865,12.68165874,-15.82753372,1
303,897,12.22830868,-15.97847652,1
303,929,11.90378284,-16.28818512,1
303,961,11.14399338,-17.19481468,1
303,993,10.44859982,-16.97906303,1
303,1025,9.980733871,-16.8441925,1
303,1057,10.27495575,-17.94762421,1
303,1089,10.4315052,-19.05401611,1
303,1121,12.86691284,-20.62049866,1
303,1153,11.38418865,-19.88833809,1
303,1185,8.105912209,-19.36618996,1
303,1217,7.038499832,-18.97810173,1
303,1249,6.925127029,-18.59187126,1
303,1281,5.481296539,-18.92861938,1
303,1313,4.291606903,-16.07421494,1
303,1345,2.663096428,-14.4270525,1
303,1377,0.9244689941,-13.82213306,1
303,1409,-0.3627182543,-13.42963219,1
303,1441,-0.8921338916,-12.54115391,1
303,1473,-0.9541627169,-10.40748215,1
303,1505,-2.025138855,-9.505077362,1
303,1537,-3.699588299,-9.392345428,1
303,1569,-3.843499184,-8.774058342,1
303,1601,-2.329565287,-7.518932819,1
303,1633,-1.720529079,-6.356778622,1
303,1665,-2.240030289,-5.144373894,1
303,1697,-2.84770155,-3.546000719,1
303,1729,-2.313526392,-2.638449192,1
303,1761,-4.120240211,-2.805058956,1
303,1793,-5.043254375,-2.354568005,1
303,1825,-3.616849899,-1.372530937,1
303,1857,-1.565206528,-0.4941544533,1
303,1889,-3.554959297,-1.071908355,1
303,1921,-5.433929443,-0.7265504599,1
303,1953,-0.6598491669,-0.4004704654,1
303,1985,-2.268057823,-0.1514256895,1
303,2017,-2.961405039,-0.2014952302,1
335,33,8.361374855,16.44478607,1
335,65,4.105606556,0.4124432206,1
335,97,-0.3966336846,-9.059472084,1
335,129,-0.365557909,-12.34679699,1
335,161,-0.2885784209,-12.41548252,1
335,193,0.1154585108,-11.47038651,1
335,225,0.3278402686,-10.68909073,1
335,257,0.4624856412,-10.77316284,1
335,289,0.8376055956,-10.15148067,1
335,321,0.1328992248,-9.019697189,1
335,353,1.801948428,-10.63980484,1
335,385,2.780605793,-11.25057793,1
335,417,3.451685905,-11.63505936,1
335,449,2.250665188,-12.26936436,1
335,481,2.505481243,-11.51425266,1
335,513,10.22209835,-25.28296661,1
335,545,-8.823133469,-13.20464993,1
335,577,-0.4509706497,0.4606580734,1
335,609,10.89129639,-13.67387867,1
335,641,12.10159969,-12.67804527,1
335,673,13.03473473,-13.47479439,1
335,705,15.24505997,-13.33445168,1
335,737,16.19310379,-12.00849247,1
335,769,15.91566849,-12.68278885,1
335,801,16.33602905,-14.13225937,1
335,833,17.21115494,-16.606987,1
335,865,14.54329777,-15.892169,1
335,897,13.67281437,-15.81734467,1
335,929,12.83756733,-15.51816273,1
335,961,12.0576725,-15.85173225,1
335,993,10.41204262,-16.37070465,1
335,1025,11.3495121,-16.34973335,1
335,1057,10.76386642,-18.53755379,1
335,1089,11.03377533,-20.74972153,1
335,1121,10.62371349,-22.28365135,1
335,1153,9.925849915,-20.19858551,1
335,1185,9.827589989,-20.27912331,1
335,1217,7.536045074,-19.70841789,1
335,1249,7.107003689,-19.0859642,1
335,1281,8.170869827,-17.78272247,1
335,1313,6.681708336,-15.99521828,1
335,1345,4.145252228,-15.06281948,1
335,1377,2.47419858,-15.34838676,1
335,1409,0.7886921167,-14.93545723,1
335,1441,-0.4020701647,-13.46743011,1
335,1473,-2.476688862,-10.50657082,1
335,1505,-3.618913651,-8.697486877,1
335,1537,-2.931945086,-8.966901779,1
335,1569,-2.367839336,-8.128139496,1
335,1601,-0.6598741412,-7.539088726,1
335,1633,-0.2232422233,-6.803263664,1
335,1665,-1.701246738,-5.878871918,1
335,1697,-2.720213175,-3.085577011,1
335,1729,-3.686231613,0.4070494175,1
335,1761,-4.366157532,-1.281149507,1
335,1793,-3.998984337,-1.185108423,1
335,1825,-2.267199993,0.3891208172,1
335,1857,-1.144068003,-0.3271403313,1
335,1889,-2.836442471,-0.2351497412,1
335,1921,-4.915226936,-0.8387016058,1
335,1953,-1.3406322,0.3283954859,1
335,1985,-3.235032797,0.6380337477,1
335,2017,-2.476040363,-0.08525013924,1
367,33,-4.210828304,17.85435486,1
367,65,-1.860695243,-8.800628662,1
367,97,-0.4841642976,-9.695882797,1
367,129,-0.2459719777,-13.03034592,1
367,161,-0.7915124297,-12.99730778,1
367,193,-0.4586178064,-11.91552448,1
367,225,0.3237205148,-10.46194839,1
367,257,0.9246518612,-10.2730751,1
367,289,0.2728729844,-9.631990433,1
367,321,0.01387456059,-8.491167068,1
367,353,-0.1402055621,-6.971338272,1
367,385,1.580587506,-10.24603748,1
367,417,0.9144043922,-11.07634544,1
367,449,2.490192413,-12.3663168,1
367,481,3.55096817,-18.15210342,1
367,513,10.87734985,-24.33456612,1
367,545,4.985093117,-29.3506279,1
367,577,4.239145279,-11.35177708,1
367,609,11.5352993,-12.04520893,1
367,641,14.64719391,-11.73367691,1
367,673,15.4546566,-12.26331902,1
367,705,16.73874283,-12.38593769,1
367,737,17.2731781,-11.69413471,1
367,769,16.92162514,-12.98840427,1
367,801,17.02654457,-16.1286087,1
367,833,16.7390728,-18.00792313,1
367,865,16.98390579,-19.40945053,1
367,897,16.37340927,-7.812479973,1
367,929,13.92791271,-14.78394508,1
367,961,12.36089039,-15.54754448,1
367,993,11.36361408,-16.16394043,1
367,1025,9.562268257,-17.00016975,1
367,1057,-0.7933177948,-27.88650131,1
367,1089,10.84532166,-19.24208832,1
367,1121,10.57679176,-21.95075989,1
367,1153,9.824126244,-21.70334053,1
367,1185,9.833372116,-22.67182159,1
367,1217,9.4432621,-20.98396683,1
367,1249,9.221520424,-18.38254929,1
367,1281,11.03113747,-16.62713242,1
367,1313,11.01708412,-16.26284409,1
367,1345,6.761005878,-15.88256836,1
367,1377,4.069601059,-16.42998886,1
367,1409,2.242036581,-16.08423615,1
367,1441,0.9324270487,-14.34092522,1
367,1473,-2.409999371,-11.09484673,1
367,1505,-3.391582251,-8.896370888,1
367,1537,-1.214595199,-8.965263367,1
367,1569,-0.7211435437,-7.604744911,1
