PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 19, filenames: A:[19]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[20]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.513458252,-0.2025461197,1
47,65,1.250437737,-7.461943626,1
47,97,0.5683104992,-7.053307533,1
47,129,3.10259819,-6.219401836,1
47,161,7.259683132,-6.517037868,1
47,193,9.092512131,-5.692863464,1
47,225,8.214308739,-5.665633678,1
47,257,6.272603035,-5.248605728,1
47,289,4.968262672,-5.400425911,1
47,321,5.187873363,-5.140973568,1
47,353,6.85632658,-6.003049374,1
47,385,9.009950638,-5.963214397,1
47,417,10.04068565,-6.347659111,1
47,449,9.648198128,-6.219322681,1
47,481,9.120540619,-5.275299072,1
47,513,-5.745284081,-4.124814034,1
47,545,-6.808259964,-6.661472321,1
47,577,9.411365509,-5.702575207,1
47,609,8.770447731,-4.824042797,1
47,641,7.910255432,-4.814355373,1
47,673,5.145865917,-8.915006638,1
47,705,5.525387764,-5.326200962,1
47,737,5.188000679,-6.514955521,1
47,769,-12.75454712,-15.13613701,1
47,801,5.483416557,-7.774493217,1
47,833,5.75124073,-9.497013092,1
47,865,-9.19433403,-17.93467712,1
47,897,-11.96176147,-21.41970825,1
47,929,-10.04541397,-23.90235901,1
47,961,3.007946491,-8.151259422,1
47,993,1.710632682,-8.429098129,1
47,1025,1.217630148,-8.367697716,1
47,1057,0.1560868621,-7.917796135,1
47,1089,-1.458726168,-7.849733353,1
47,1121,-2.326297283,-7.097239971,1
47,1153,-2.796234131,-5.078971386,1
47,1185,-1.690067291,-7.020014763,1
47,1217,-1.83206892,-7.054953575,1
47,1249,-1.737018108,-5.964137554,1
47,1281,-1.343905926,-3.989572525,1
47,1313,0.04217934608,-3.083672523,1
47,1345,0.1100644469,-3.805597305,1
47,1377,-0.5514148474,-4.924436569,1
47,1409,-0.7972058058,-6.557222366,1
47,1441,-0.3898978233,-7.127083778,1
47,1473,1.058033109,-6.791463852,1
47,1505,1.842983007,-5.942590237,1
47,1537,1.117560148,-4.003371239,1
47,1569,-0.2631833553,-4.853433132,1
47,1601,-0.8720695972,-6.793038368,1
47,1633,-2.031378746,-6.750333786,1
47,1665,-0.7815032601,-4.317369938,1
47,1697,0.009807825089,-3.951192856,1
47,1729,-0.8104040623,-5.790654182,1
47,1761,-0.404953599,-5.052492142,1
47,1793,0.1465768516,-2.939418793,1
47,1825,-0.4144560695,-2.646453857,1
47,1857,-1.74675858,-3.007220268,1
47,1889,-1.053470969,-3.265093327,1
47,1921,-0.3727407455,-3.413709164,1
47,1953,-0.1041538715,-3.092710018,1
47,1985,0.3424363732,-2.565581083,1
47,2017,0.4761066437,0.0736284256,1
79,33,-12.83494186,1.727386475,1
79,65,-0.09204602242,-4.537572861,1
79,97,0.2832739353,-5.428807735,1
79,129,1.480682373,-6.044401169,1
79,161,4.036283493,-6.81235075,1
79,193,5.759345055,-5.945447445,1
79,225,5.983168602,-6.032933712,1
79,257,5.931580544,-5.967697144,1
79,289,6.063847065,-5.980138779,1
79,321,6.95461607,-5.910544872,1
79,353,7.902043819,-5.879687309,1
79,385,8.744298935,-5.580304623,1
79,417,9.138577461,-5.09235096,1
79,449,8.970207214,-5.410143852,1
79,481,9.399651527,-5.912447453,1
79,513,10.42810154,-6.182653904,1
79,545,10.18921852,-5.980747223,1
79,577,9.243865967,-5.539041042,1
79,609,8.785946846,-6.252914429,1
79,641,8.225844383,-6.278251648,1
79,673,7.749219418,-8.939945221,1
79,705,8.369123459,-6.844436169,1
79,737,5.482465744,-7.077754498,1
79,769,4.948592186,-7.487736702,1
79,801,4.486493587,-7.592503071,1
79,833,5.279837608,-8.845236778,1
79,865,5.541208267,-9.738550186,1
79,897,-7.323461533,7.584345818,1
79,929,-7.151863098,-8.564190865,1
79,961,2.752836943,-8.483794212,1
79,993,2.168667316,-8.276918411,1
79,1025,0.892241478,-8.032235146,1
79,1057,-0.241463691,-7.383309364,1
79,1089,-1.249179244,-7.03961277,1
79,1121,-2.037004471,-6.505420208,1
79,1153,-4.774517536,-5.520572662,1
79,1185,-1.868472219,-5.590420723,1
79,1217,-2.000096083,-5.436380386,1
79,1249,-1.525402665,-4.733552933,1
79,1281,-0.8412041664,-3.802129745,1
