PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 15, filenames: A:[15]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[16]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9538640976,0.4726815224,1
47,65,5.011095047,-7.360454559,1
47,97,2.927835941,-6.035318375,1
47,129,2.91977334,-8.086735725,1
47,161,3.489195824,-7.681774139,1
47,193,4.338240623,-7.756450653,1
47,225,3.957483292,-5.846399307,1
47,257,3.328891516,-6.692397118,1
47,289,2.717002392,-4.830559731,1
47,321,3.039306879,-3.746910095,1
47,353,2.498838425,-3.279897213,1
47,385,0.6493179798,-5.188233852,1
47,417,0.06461119652,-5.667960644,1
47,449,0.4467487335,-6.417461395,1
47,481,1.575015068,-6.526182175,1
47,513,2.452813864,-5.90019989,1
47,545,3.024785042,-8.892694473,1
47,577,1.687752604,-5.366439819,1
47,609,1.577758551,-4.203076363,1
47,641,1.221293449,-4.560089111,1
47,673,-0.5129833221,-5.469283104,1
47,705,0.6618674994,-6.188983917,1
47,737,1.279501796,-0.6289358139,1
47,769,1.40537715,-4.65228653,1
47,801,1.714398861,-5.285373688,1
47,833,1.985803604,-5.083878517,1
47,865,1.251482487,-5.428966045,1
47,897,1.449832439,-5.661725521,1
47,929,2.552217484,-5.329604149,1
47,961,2.223345995,-4.804583549,1
47,993,1.986758947,-4.676919937,1
47,1025,1.375864029,-4.468651772,1
47,1057,1.056517839,-5.193532467,1
47,1089,1.347181559,-5.954285622,1
47,1121,1.423411608,-5.227017403,1
47,1153,1.04054141,-4.608661652,1
47,1185,1.334433317,-3.776955605,1
47,1217,1.031844378,-4.850148678,1
47,1249,0.7152532339,-5.681983948,1
47,1281,0.6285547018,-5.984210014,1
47,1313,0.6703310013,-5.465771675,1
47,1345,1.071965694,-2.651824951,1
47,1377,-0.217918396,-3.207723618,1
47,1409,0.3993771076,-3.264717102,1
47,1441,2.155493498,-4.717784882,1
47,1473,3.021588564,-6.075740337,1
47,1505,3.128519773,-5.462536812,1
47,1537,3.304965496,-4.523988724,1
47,1569,3.336064577,-5.662529469,1
47,1601,4.037571907,-5.993011475,1
47,1633,4.686753273,-4.461325169,1
47,1665,4.339798927,-3.468508482,1
47,1697,4.152029514,-3.531594038,1
47,1729,3.508420944,-4.366436005,1
47,1761,1.472023606,-3.44486618,1
47,1793,0.4870575368,-3.863392353,1
47,1825,0.2468752861,-2.816048622,1
47,1857,0.5565079451,-3.807543278,1
47,1889,1.072524548,-4.064205647,1
47,1921,1.278373718,-5.608051777,1
47,1953,1.144338489,-6.369547844,1
47,1985,0.3893756866,-4.627990723,1
47,2017,-3.966804504,-0.1505042315,1
79,33,0.2320919037,0.2601041794,1
79,65,5.469380379,-7.016586304,1
79,97,0.1169672012,-0.7073550224,1
79,129,3.499804258,-7.442875862,1
79,161,3.059980154,-6.189537048,1
79,193,4.399164677,-6.079684734,1
79,225,5.128461838,-6.186109543,1
79,257,4.467887878,-6.017143726,1
79,289,2.896898031,-5.544772148,1
79,321,2.630730391,-5.811099052,1
79,353,2.91818285,-4.676114559,1
79,385,3.193615437,-4.865178108,1
79,417,2.488101721,-6.168107986,1
79,449,2.683655262,-6.890087128,1
79,481,3.200918198,-6.33423996,1
79,513,2.888633728,-7.476573944,1
79,545,3.029055357,-7.986098289,1
79,577,2.467568398,-5.666132927,1
79,609,2.796339273,-5.09223938,1
79,641,2.220903397,-5.612829685,1
79,673,1.362253308,-5.375352383,1
79,705,2.170159101,-5.200821877,1
79,737,2.477075338,-5.057413101,1
79,769,1.152925491,-5.474408627,1
79,801,2.034566879,-5.661851406,1
79,833,3.058747768,-5.832478046,1
79,865,2.617598295,-6.416851044,1
79,897,2.355021715,-6.698029518,1
79,929,2.030567646,-6.041061401,1
79,961,1.927360058,-5.764318466,1
79,993,2.228388548,-6.406339169,1
79,1025,1.767884135,-5.692865372,1
79,1057,1.576467514,-5.379908085,1
79,1089,1.868857503,-6.128938675,1
79,1121,1.279398203,-6.483906269,1
79,1153,0.2457604408,-7.708702564,1
79,1185,0.9742996693,-5.368662834,1
79,1217,1.524083257,-3.406210423,1
79,1249,1.687666178,-4.107574463,1
79,1281,2.04853344,-4.313696384,1
79,1313,2.192357302,-4.717288017,1
79,1345,2.343670368,-4.418900013,1
79,1377,2.263283253,-4.941560745,1
79,1409,3.113904476,-4.0030303,1
79,1441,2.921060801,-4.452891827,1
79,1473,3.011839867,-5.883123398,1
79,1505,3.33356142,-5.964352608,1
79,1537,3.577406883,-5.831149101,1
79,1569,3.441962957,-6.425888538,1
79,1601,3.16036582,-5.815635681,1
79,1633,2.700748682,-5.117104053,1
79,1665,2.212348938,-4.389954567,1
79,1697,2.113602877,-4.177186966,1
79,1729,1.103641033,-4.893099785,1
79,1761,0.9386808872,-5.001828194,1
79,1793,0.5144008398,-4.909543514,1
79,1825,0.1180815697,-5.180718899,1
79,1857,-0.4885212183,-5.181014538,1
79,1889,0.8073259592,-4.941802502,1
79,1921,0.9602563977,-5.752569199,1
79,1953,0.8815072775,-6.675755501,1
79,1985,0.3527992964,-5.349382401,1
79,2017,-2.345443964,-0.7307656407,1
111,33,20.31821442,0.06394433975,1
111,65,-0.8608145714,-13.0481348,1
111,97,3.262050152,-6.887318134,1
111,129,3.624969006,-7.663175583,1
111,161,3.158095598,-7.023953438,1
111,193,1.096791506,-1.268126011,1
111,225,4.058642864,-6.026391983,1
111,257,3.665412426,-6.25909853,1
111,289,3.121693373,-6.491419315,1
111,321,2.632720232,-5.705112457,1
111,353,2.647350311,-5.33360815,1
111,385,3.514020205,-5.39756155,1
111,417,3.444806814,-6.043550968,1
111,449,3.194744349,-6.198877335,1
111,481,2.945023537,-5.139374733,1
111,513,2.879005671,-5.450215816,1
111,545,3.462646484,-5.692581654,1
111,577,3.447623014,-5.798152924,1
111,609,4.458911419,-8.737540245,1
111,641,3.077280521,-5.866762161,1
111,673,3.110401869,-5.442632198,1
111,705,3.04387188,-4.989269257,1
111,737,2.793709278,-4.660102844,1
111,769,2.257887125,-5.521116734,1
111,801,2.23690486,-6.282254696,1
111,833,3.033542871,-6.054179668,1
111,865,2.826164722,-6.901103973,1
111,897,2.674870253,-7.313668728,1
111,929,2.237098217,-6.411943913,1
111,961,1.834619522,-6.362817287,1
111,993,2.014120102,-7.364431858,1
111,1025,1.906791091,-6.337468624,1
111,1057,1.544373751,-4.068361282,1
111,1089,1.766726375,-6.777600765,1
111,1121,-0.2582477331,-9.110736847,1
111,1153,0.3752822876,-8.106348038,1
111,1185,1.308626294,-4.86833334,1
111,1217,1.108513594,-3.389903545,1
111,1249,1.720363736,-3.792141438,1
111,1281,2.330695391,-3.285176516,1
111,1313,2.867429018,-3.603362083,1
111,1345,3.522058964,-4.469861507,1
111,1377,4.596502304,-6.154826641,1
111,1409,4.387331963,-5.336797714,1
111,1441,3.272614479,-5.282074928,1
111,1473,3.226172209,-6.303913116,1
111,1505,3.252262592,-6.59974432,1
111,1537,3.183388233,-6.744428158,1
111,1569,2.924274921,-6.607909203,1
111,1601,1.366215706,-5.812506199,1
111,1633,1.424892902,-4.785615444,1
111,1665,1.038870692,-4.885803699,1
111,1697,1.093229651,-5.281353951,1
111,1729,0.8776804209,-6.374159336,1
111,1761,0.813203454,-4.464309216,1
111,1793,0.1630238891,-3.787335396,1
111,1825,-0.03964978456,-5.249320507,1
111,1857,0.1619209647,-6.337359428,1
111,1889,0.1819909215,-6.002919674,1
111,1921,0.1184183955,-5.531416893,1
111,1953,1.697071195,-5.67405653,1
111,1985,2.511626244,-5.258538723,1
111,2017,1.133307219,-0.9962534904,1
143,33,3.068013191,-0.1633071899,1
143,65,2.993750811,-6.043467522,1
143,97,3.154784918,-5.979752064,1
143,129,2.782380819,-6.269279003,1
143,161,2.567608595,-6.407570362,1
143,193,2.291764498,-6.754061699,1
143,225,2.509678841,-7.047929764,1
143,257,2.740472794,-6.504789829,1
143,289,2.979815483,-6.631460667,1
143,321,2.50592041,-5.688002586,1
143,353,1.841866255,-5.507386684,1
143,385,2.580797672,-4.993395805,1
143,417,3.223307371,-4.697655201,1
143,449,3.257027626,-4.164690018,1
143,481,2.859722853,-3.728925705,1
143,513,3.040539265,-4.963978767,1
143,545,3.383888721,-5.464578629,1
143,577,3.804214954,-5.047841072,1
143,609,6.318707466,-9.133733749,1
143,641,5.500367165,-5.316385269,1
143,673,4.793532848,-5.513710499,1
143,705,4.687002659,-5.070716858,1
143,737,2.941345215,-4.081597328,1
143,769,2.71876359,-4.729524612,1
143,801,2.79705739,-5.086853981,1
143,833,3.016130447,-5.568125725,1
143,865,2.957136393,-6.387379169,1
143,897,2.791782618,-7.25962162,1
143,929,2.778789759,-7.014263153,1
143,961,2.782768965,-6.876989365,1
143,993,2.150628567,-6.557621002,1
143,1025,1.754246235,-6.266680241,1
143,1057,1.726585388,-4.65110302,1
143,1089,1.584967017,-6.572914124,1
143,1121,0.8214507103,-8.359472275,1
143,1153,0.5172479153,-7.850234985,1
143,1185,1.663446188,-5.343599796,1
143,1217,0.162432909,-4.014310837,1
143,1249,0.3900475502,-3.689935923,1
143,1281,1.510164857,-3.023970842,1
143,1313,2.384277821,-3.554199219,1
143,1345,2.91397953,-4.992328644,1
143,1377,3.969572783,-6.381482124,1
143,1409,3.737716436,-6.356074333,1
143,1441,3.137800217,-6.60991478,1
143,1473,3.230421305,-6.881617069,1
143,1505,3.216005325,-6.71471262,1
143,1537,3.129934072,-7.027700424,1
143,1569,2.971590757,-6.474998474,1
143,1601,2.366518974,-6.350470066,1
143,1633,0.4775116444,-6.805378914,1
143,1665,-0.7391757965,-6.676138878,1
143,1697,-0.1952883005,-5.587575436,1
143,1729,0.6758944988,-7.43348217,1
143,1761,1.422433615,-5.065856457,1
143,1793,1.445354939,-3.789492607,1
143,1825,1.008284926,-5.009296894,1
143,1857,0.7722881436,-6.344081402,1
143,1889,0.3338468075,-5.618142128,1
143,1921,0.4569441676,-5.78975153,1
143,1953,2.813838482,-5.938558578,1
143,1985,2.723829746,-6.412225246,1
143,2017,0.8531599045,-2.1072824,1
175,33,8.545629501,0.2967367172,1
175,65,2.885353565,-6.606319904,1
175,97,2.925905466,-6.219127655,1
175,129,2.832314014,-5.664702415,1
175,161,2.826022863,-5.734012604,1
175,193,2.522167683,-5.863349438,1
175,225,2.07004118,-5.911557674,1
175,257,2.908661842,-5.920637608,1
175,289,4.383991241,-5.686654091,1
175,321,3.274672985,-5.151688576,1
175,353,1.725611448,-4.79245615,1
175,385,1.491039753,-1.430333138,1
175,417,1.482122183,-0.5491418839,1
175,449,2.706530571,-1.972487926,1
175,481,3.232327461,-4.040679455,1
175,513,3.375212431,-5.323777676,1
175,545,3.426609993,-5.40017128,1
175,577,3.393857002,-4.951077938,1
175,609,4.189379692,-5.232662678,1
175,641,4.711340427,-4.889608383,1
175,673,6.643948078,-6.09382534,1
175,705,5.076714516,-5.723046303,1
175,737,3.480500937,-4.864589691,1
175,769,2.831793547,-4.150774956,1
175,801,2.686267614,-3.853195667,1
175,833,3.040271044,-5.643610001,1
175,865,3.530534983,-6.338304996,1
175,897,3.101117373,-6.951573372,1
175,929,2.991985321,-6.819552898,1
175,961,3.112848997,-6.667428017,1
175,993,2.577834845,-6.423312187,1
175,1025,2.01685977,-6.33690834,1
175,1057,0.7568178177,-5.120753765,1
175,1089,1.312063575,-5.716871738,1
175,1121,1.377390146,-6.400708675,1
175,1153,1.890375137,-7.108332157,1
175,1185,2.53980279,-6.182888508,1
175,1217,0.8213635683,-4.649627209,1
175,1249,1.178460121,-4.115620613,1
175,1281,1.596312046,-4.028809547,1
175,1313,1.655890465,-4.427819252,1
175,1345,1.53172493,-5.176934242,1
175,1377,1.360479593,-4.714667797,1
175,1409,2.490725517,-5.608061314,1
175,1441,2.890854836,-7.043243408,1
175,1473,2.829645157,-7.009790421,1
175,1505,2.871864557,-6.666551113,1
175,1537,3.199791193,-6.683711529,1
175,1569,3.130601168,-6.27787447,1
175,1601,2.631812572,-6.368065834,1
175,1633,0.6716163158,-7.700102329,1
175,1665,-0.4747674465,-7.305519104,1
175,1697,0.6943836212,-5.710775375,1
175,1729,1.699328542,-3.682621479,1
175,1761,1.897717714,-4.674224854,1
175,1793,1.754876137,-5.362838745,1
175,1825,0.9288626313,-5.636315346,1
175,1857,0.7670795918,-5.393527508,1
175,1889,0.8122502565,-5.521808624,1
175,1921,1.345224142,-5.621039867,1
175,1953,1.167187929,-5.341152191,1
175,1985,1.248044372,-6.865116119,1
175,2017,0.4528304338,-3.210321903,1
207,33,10.55978775,0.2189855576,1
207,65,2.925566912,-6.784691334,1
207,97,3.29651475,-6.644636154,1
207,129,3.477817059,-5.631095409,1
207,161,3.848469734,-6.229562283,1
207,193,3.161935091,-6.163217545,1
207,225,2.781918287,-5.301876068,1
207,257,3.304166317,-4.906253815,1
207,289,6.631967545,-4.734842777,1
207,321,8.414522171,-4.347335815,1
207,353,6.146078587,-5.517444134,1
207,385,2.359089613,-3.709165096,1
207,417,1.242367268,-1.671240807,1
207,449,1.854679585,-4.526563644,1
207,481,2.81206274,-5.299533844,1
207,513,3.406922102,-5.416982651,1
207,545,3.485272884,-4.988019466,1
207,577,3.47025156,-4.753810406,1
207,609,3.593764305,-4.813604355,1
207,641,3.915004492,-5.285644531,1
207,673,5.412290573,-6.907483101,1
207,705,5.063327312,-6.974560738,1
207,737,3.885447502,-5.134396553,1
207,769,3.659979343,-5.041442871,1
207,801,3.341934204,-4.83198595,1
207,833,2.817340374,-5.713777065,1
207,865,2.65130496,-6.437338829,1
207,897,4.031227112,-6.535121441,1
207,929,4.038249969,-6.414617538,1
207,961,3.397355556,-6.144643784,1
207,993,3.13359499,-6.577902794,1
207,1025,2.49060154,-6.907038689,1
207,1057,0.6681895256,-6.490725517,1
207,1089,1.371822119,-6.953907967,1
207,1121,1.97198844,-5.615399837,1
207,1153,2.04052639,-4.959956646,1
207,1185,2.569320679,-5.55670023,1
207,1217,1.379965305,-5.194535255,1
207,1249,1.268221855,-5.068879128,1
207,1281,1.712205052,-4.860938072,1
207,1313,1.865157843,-5.120728016,1
207,1345,1.301947832,-5.304045677,1
207,1377,1.409557104,-3.984361172,1
207,1409,2.174093962,-4.054441929,1
207,1441,3.830342293,-5.990804672,1
207,1473,3.827559948,-6.431174755,1
207,1505,0.7238204479,-6.115940094,1
207,1537,2.693296671,-6.132222652,1
207,1569,2.983802319,-6.116452217,1
207,1601,2.733135462,-6.301647663,1
207,1633,2.041565418,-6.794725418,1
207,1665,1.920154452,-7.097821236,1
207,1697,1.666568279,-5.846562862,1
207,1729,0.8914139271,-3.275142193,1
207,1761,0.7993762493,-5.053480148,1
207,1793,0.6934781671,-5.432873249,1
207,1825,1.090338707,-4.893836021,1
207,1857,1.363568902,-5.18800211,1
207,1889,1.73502779,-4.860934734,1
207,1921,2.200668335,-4.043228626,1
207,1953,0.5827829838,-3.325626373,1
207,1985,0.424993217,-1.656341553,1
207,2017,0.2128953934,-3.912295103,1
239,33,1.504197598,0.2681012154,1
239,65,4.357093811,-6.614268303,1
239,97,6.176338196,-7.306763172,1
239,129,22.69977188,-7.236576557,1
239,161,3.412143946,-7.532390594,1
239,193,2.932879686,-6.529349327,1
239,225,2.641801119,-5.06874752,1
239,257,2.311231375,-3.55269146,1
239,289,2.995524406,-2.574527264,1
239,321,5.123096466,-1.311184406,1
239,353,0.7115347385,-1.011016607,1
239,385,3.729212761,-3.409577131,1
239,417,4.202530384,-2.72502923,1
239,449,3.142487764,-5.303417206,1
239,481,3.204560041,-6.33975935,1
239,513,2.188600063,-5.468502998,1
239,545,2.759788036,-4.924692631,1
239,577,3.111183167,-4.758112431,1
239,609,3.285066843,-4.615265846,1
239,641,3.914572239,-4.751461983,1
239,673,3.865415573,-5.145904064,1
239,705,4.585303307,-5.57984066,1
239,737,5.042462826,-5.12390089,1
239,769,4.531377792,-5.283705235,1
239,801,3.907179356,-5.599551201,1
239,833,2.700282812,-6.127846718,1
239,865,0.5979998112,-6.999109268,1
239,897,3.937213421,-6.234676838,1
239,929,5.544033051,-5.685207367,1
239,961,4.521672726,-5.303380013,1
239,993,3.097782612,-5.982996941,1
239,1025,1.87070632,-6.490725994,1
239,1057,1.064118505,-6.182150364,1
239,1089,1.577079415,-6.263625145,1
239,1121,2.628084421,-6.636596203,1
239,1153,2.86841774,-6.050685883,1
239,1185,2.07451272,-5.647994041,1
239,1217,0.8596838713,-5.278571129,1
239,1249,0.9488933086,-5.56826067,1
239,1281,0.923027575,-5.387649059,1
239,1313,0.889765799,-5.383821487,1
239,1345,1.415349722,-5.948307991,1
239,1377,1.887128115,-5.70473814,1
239,1409,2.335762024,-4.872077465,1
239,1441,4.032053471,-5.586159229,1
239,1473,4.03535223,-5.811249733,1
239,1505,2.480798483,-5.296134949,1
239,1537,2.265506744,-5.438034058,1
239,1569,2.518688917,-6.05304718,1
239,1601,2.368731976,-6.620014668,1
239,1633,2.277658224,-6.596031666,1
239,1665,2.360897779,-6.230005264,1
239,1697,1.767943621,-5.879471779,1
239,1729,1.195579767,-5.575217247,1
239,1761,1.018480778,-5.576616764,1
239,1793,0.9711735249,-5.743848801,1
239,1825,1.294771075,-5.404745102,1
239,1857,1.124865532,-5.086956978,1
239,1889,1.150848985,-5.140402317,1
239,1921,1.069117546,-3.879423141,1
239,1953,0.4345221817,-2.900485992,1
239,1985,-0.04566991329,-3.739029408,1
239,2017,-0.6391022205,-3.981543303,1
271,33,0.3129413128,0.2721867561,1
271,65,2.946476698,-6.870065212,1
271,97,2.826752424,-7.255875587,1
271,129,3.125564337,-7.726480961,1
271,161,3.359105349,-7.647145748,1
271,193,3.222809792,-6.139753342,1
271,225,3.073272705,-3.948127747,1
271,257,2.738514185,-3.137992382,1
271,289,2.08229351,-1.693793297,1
271,321,3.47013402,-2.300537109,1
271,353,2.861572742,-1.328626156,1
271,385,3.222871065,-1.808969498,1
271,417,5.083460331,-3.081883907,1
271,449,3.616644621,-4.775001526,1
271,481,2.385761023,-6.289620876,1
271,513,3.66059351,-6.776681423,1
271,545,4.412558556,-5.850135803,1
271,577,3.306308746,-4.520934582,1
271,609,3.342279196,-4.010905266,1
271,641,3.900044203,-3.893694401,1
271,673,4.094486237,-4.303473949,1
271,705,4.836249828,-5.191626549,1
271,737,5.769717216,-5.339072227,1
271,769,4.809050083,-5.072882652,1
271,801,4.123448372,-5.180862427,1
271,833,3.984529734,-6.841423988,1
271,865,4.573405743,-8.233890533,1
271,897,5.689003468,-5.072174549,1
271,929,5.085365295,-4.421546936,1
271,961,4.097779274,-4.097725868,1
271,993,2.890289068,-5.238273621,1
271,1025,1.98692131,-6.164657593,1
271,1057,1.437611938,-5.673061371,1
271,1089,1.305138826,-5.928846836,1
271,1121,1.407772064,-6.6087327,1
271,1153,1.877370834,-6.147460938,1
271,1185,2.027671337,-5.911863327,1
271,1217,1.063226342,-5.334461689,1
271,1249,0.169916153,-5.109371185,1
271,1281,0.6721093655,-4.957366943,1
271,1313,0.8162332773,-5.005077362,1
271,1345,0.9864848852,-5.643583775,1
271,1377,1.977402568,-6.186016083,1
271,1409,2.784778595,-6.698967934,1
271,1441,4.207803726,-6.195909977,1
271,1473,4.238479137,-5.443035126,1
271,1505,2.910695314,-4.979120731,1
