PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 18, filenames: A:[18]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[19]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.925049305,7.601411819,1
47,65,-12.30800533,-8.45445919,1
47,97,1.996947289,-7.981143951,1
47,129,1.535626411,-10.37623882,1
47,161,0.928617239,-10.45255566,1
47,193,1.234302998,-10.09086609,1
47,225,1.664351702,-9.66018486,1
47,257,2.089746714,-9.290882111,1
47,289,2.177094698,-9.708884239,1
47,321,1.74509263,-9.647553444,1
47,353,-1.483052135,-22.34265709,1
47,385,0.8982937336,-8.34517765,1
47,417,1.531134248,-7.338981152,1
47,449,0.7628179193,-7.443554401,1
47,481,0.6260722876,-8.990182877,1
47,513,-1.556644559,-10.0537653,1
47,545,-3.137114048,-9.615844727,1
47,577,-3.754209042,-9.567136765,1
47,609,1.072339654,-10.23920059,1
47,641,1.531274557,-9.132377625,1
47,673,-0.4311480522,-6.808502197,1
47,705,0.8959974051,-5.563603878,1
47,737,0.9708442688,-7.776175499,1
47,769,1.165841579,-8.684754372,1
47,801,2.803092241,-7.555914879,1
47,833,1.386346698,-5.162941456,1
47,865,0.2493860722,-5.164575577,1
47,897,0.3435659409,-5.770544529,1
47,929,0.4904693365,-5.203757763,1
47,961,1.4138062,-6.010752201,1
47,993,2.758787155,-6.800068855,1
47,1025,1.490368366,-6.645066261,1
47,1057,-0.9570896626,-4.08262682,1
47,1089,0.7966681719,-5.29734993,1
47,1121,-0.03003036976,-6.764736652,1
47,1153,-0.6930425763,-5.640732288,1
47,1185,-0.1045295596,-5.928983212,1
47,1217,-0.3769508004,-5.308677673,1
47,1249,-0.201228261,-4.233533382,1
47,1281,-0.1040080786,-4.714435577,1
47,1313,-0.6942455769,-5.658863068,1
47,1345,-1.033241987,-4.925889015,1
47,1377,-1.241444468,-4.364860058,1
47,1409,-0.3464227915,-4.233901978,1
47,1441,1.795676947,-4.375767231,1
47,1473,1.66156292,-4.607375145,1
47,1505,12.26595592,-5.085375786,1
47,1537,-1.350052357,-2.982592106,1
47,1569,-0.9493504763,-1.597608685,1
47,1601,-0.1704855561,-2.124917269,1
47,1633,-0.2524493635,-4.983466148,1
47,1665,-0.8846914768,-5.659038067,1
47,1697,-1.383378386,-2.299492359,1
47,1729,-1.431426287,-10.64375305,1
47,1761,1.55247128,-4.259962559,1
47,1793,2.491309166,-3.610548019,1
47,1825,1.723788261,-3.464899063,1
47,1857,-0.2624963224,-1.618536711,1
47,1889,-1.187495708,-1.586434007,1
47,1921,-1.216377497,-0.82766819,1
47,1953,-0.5870832205,-0.6618353128,1
47,1985,-0.9838113785,-1.53724587,1
47,2017,-1.265092969,-6.078877449,1
79,33,-19.21360588,9.882226944,1
79,65,-13.79741669,-0.322368294,1
79,97,1.941251278,-6.583075047,1
79,129,1.897257566,-10.16121769,1
79,161,1.161576986,-9.679577827,1
79,193,1.296708584,-9.908973694,1
79,225,2.053620815,-9.965326309,1
79,257,2.230968475,-9.636389732,1
79,289,2.00865531,-9.914211273,1
79,321,0.7918847799,-8.702715874,1
79,353,0.08299404383,-7.679656982,1
79,385,0.3494468927,-7.784815788,1
79,417,1.078056097,-7.8886199,1
79,449,1.63700664,-8.168457031,1
79,481,3.258410931,-8.060499191,1
79,513,1.102343798,-8.455233574,1
79,545,-1.033772945,-8.063544273,1
79,577,0.06486621499,-6.667412758,1
79,609,1.474638343,-8.474342346,1
79,641,2.081637859,-8.532600403,1
79,673,2.080929279,-7.312013626,1
79,705,9.17388916,-7.964428425,1
79,737,-2.889387608,-10.419734,1
79,769,0.7787979841,-8.278325081,1
79,801,-0.02047672868,-9.068383217,1
79,833,0.453312397,-7.748733521,1
79,865,1.311654687,-7.132994652,1
79,897,1.533727765,-7.17318821,1
79,929,1.789506197,-6.553319454,1
79,961,1.347223759,-6.427597523,1
79,993,1.345157504,-6.56666851,1
79,1025,0.2268599272,-6.211301327,1
79,1057,-1.702093601,-4.899136543,1
79,1089,-1.245247126,-3.470922947,1
79,1121,-1.164722681,-4.379948616,1
79,1153,-0.9159475565,-5.334694386,1
79,1185,-0.7194389105,-5.685079098,1
79,1217,-0.9259405732,-4.876974583,1
79,1249,-1.119320512,-4.242976189,1
79,1281,-0.9532817602,-4.770222187,1
79,1313,-0.9767653942,-4.546089649,1
79,1345,-1.065873981,-3.807943821,1
79,1377,-1.102445006,-4.13484478,1
79,1409,-0.4118008912,-4.135714531,1
79,1441,0.6821596026,-4.006409645,1
79,1473,0.3615795076,-4.986213684,1
79,1505,-0.06614714861,-4.269897461,1
79,1537,0.1381210685,-3.318111897,1
79,1569,-0.2293171883,-2.656116247,1
79,1601,-0.1444813907,-2.429950476,1
79,1633,0.0367881991,-1.630788088,1
79,1665,-1.145665407,-3.363184452,1
79,1697,-1.131951332,-3.199991703,1
79,1729,-0.4344513416,-1.950173616,1
79,1761,0.4628307223,-1.872059107,1
79,1793,0.6397314072,-2.21843648,1
79,1825,0.3917065263,-2.106503963,1
79,1857,0.3700389564,-2.300116539,1
79,1889,-0.2200488448,-1.940032482,1
79,1921,-0.5574129224,-1.267684698,1
79,1953,-0.5479104519,-0.8897385597,1
79,1985,-0.4511010647,-0.6098781824,1
79,2017,-0.6441437006,-2.919225693,1
111,33,18.28410721,10.22188854,1
111,65,4.876197338,-5.721360207,1
111,97,3.635236502,-10.4706192,1
111,129,1.266275048,-11.1344471,1
111,161,-8.379545212,-23.48158646,1
111,193,4.28850174,-9.822213173,1
111,225,2.096315861,-11.19562244,1
111,257,2.261625767,-10.4027729,1
111,289,1.858264327,-10.21872044,1
111,321,0.9929710627,-8.815770149,1
111,353,0.1066964269,-8.40461731,1
111,385,0.07402688265,-7.711980343,1
111,417,1.189668655,-7.662829876,1
111,449,1.534362674,-7.83716011,1
111,481,1.981149554,-7.908520222,1
111,513,1.534495473,-8.577604294,1
111,545,0.7336744666,-9.402970314,1
111,577,0.8667322397,-7.213803291,1
111,609,2.242215633,-7.857158661,1
111,641,4.507694244,-7.830765247,1
111,673,2.200457096,-7.997982502,1
111,705,1.568381667,-8.14268589,1
111,737,0.8907330036,-5.184220314,1
111,769,0.4808115959,0.04273414612,1
111,801,0.05944776535,-9.129025459,1
111,833,0.8216195107,-8.8676157,1
111,865,1.825078964,-8.501631737,1
111,897,2.081401348,-8.054028511,1
111,929,1.377106547,-7.461680889,1
111,961,1.450307369,-7.089655876,1
111,993,1.554355383,-7.104183197,1
111,1025,0.7110137939,-6.146932602,1
111,1057,-0.6495651007,-5.50771904,1
111,1089,-8.463624954,-2.486001492,1
111,1121,-3.135761738,-3.682016373,1
111,1153,-0.6996391416,-4.469121933,1
111,1185,-0.4504705667,-4.836212635,1
111,1217,-1.026756644,-5.094423294,1
111,1249,-1.590636492,-4.098830223,1
111,1281,-1.799419284,-3.735337257,1
111,1313,-1.60738194,-3.87553978,1
111,1345,-1.102914095,-3.286358833,1
111,1377,-0.6700802445,-3.506385326,1
111,1409,-0.3627068102,-3.947115421,1
111,1441,-0.2240831554,-4.150110722,1
111,1473,0.1400270462,-4.283951759,1
111,1505,0.4051461816,-3.551725864,1
111,1537,0.3785607815,-3.187751055,1
111,1569,0.02625975013,-3.078944921,1
111,1601,-0.5064254999,-1.664654493,1
111,1633,-0.506421268,-0.423158884,1
111,1665,-0.1389752328,-1.432552576,1
111,1697,-0.2083145529,-1.257210732,1
111,1729,-0.4510627389,-1.500491858,1
111,1761,0.2256086022,-2.225805283,1
111,1793,0.517477572,-2.582802534,1
111,1825,-0.1719361395,-2.632777691,1
111,1857,-1.14563334,-3.561607599,1
111,1889,-0.3614494205,-2.350453377,1
111,1921,-0.1488780528,-1.586799026,1
111,1953,-0.2055377513,-1.580155611,1
111,1985,-0.1899484694,-1.515316367,1
111,2017,-0.1077179611,-1.601553679,1
143,33,-1.310487986,9.339185715,1
143,65,2.874877691,-6.505300045,1
143,97,4.046644211,-12.03863811,1
143,129,1.558565855,-9.012087822,1
143,161,2.373625755,-10.95388222,1
143,193,2.400543451,-9.838464737,1
143,225,2.081387043,-10.91691589,1
143,257,2.480102301,-9.611408234,1
143,289,1.970297456,-8.968835831,1
143,321,1.188962936,-8.879805565,1
143,353,0.7410285473,-8.469452858,1
143,385,0.746866703,-7.344434738,1
143,417,1.120921016,-7.030967712,1
143,449,1.004175544,-7.151305676,1
143,481,0.7166095972,-7.555940151,1
143,513,0.4570264816,-8.43459034,1
143,545,0.6536743641,-10.05418777,1
143,577,0.7657412291,-9.105003357,1
143,609,1.22449851,-7.142453194,1
143,641,1.903497815,-6.596368313,1
143,673,1.885065079,-7.76209259,1
143,705,1.971853971,-8.656507492,1
143,737,-1.344422817,-7.805691719,1
143,769,-2.386567831,-7.903632164,1
143,801,1.152994037,-10.26527977,1
143,833,1.41813159,-9.581521988,1
143,865,1.895405293,-9.156311035,1
143,897,1.613424778,-8.217814445,1
143,929,0.8915401697,-7.617036343,1
143,961,0.7944951653,-7.490333557,1
143,993,0.7060698867,-7.17081213,1
143,1025,-0.2875030637,-6.353242397,1
143,1057,-1.036395073,-5.653158188,1
143,1089,-6.859496117,-3.139923096,1
143,1121,-1.513949633,-4.496723175,1
143,1153,0.03501015902,-3.832726002,1
143,1185,0.8691300154,-4.254424095,1
143,1217,-1.286908865,-4.957193375,1
143,1249,-1.934734225,-4.135972977,1
143,1281,-2.000324011,-3.377195835,1
143,1313,-1.56903863,-1.96710825,1
143,1345,-1.13164866,-3.670946836,1
143,1377,-0.7401925325,-3.70333004,1
143,1409,-0.3757425547,-3.711524487,1
143,1441,-0.4947467148,-4.822952271,1
143,1473,0.01117256284,-4.966012001,1
143,1505,0.8431954384,-3.603178501,1
143,1537,0.6876769066,-3.421576738,1
143,1569,0.4238857627,-3.292130709,1
143,1601,0.332134366,-0.969684124,1
143,1633,-0.4067831635,-0.4742394686,1
143,1665,-0.2115850151,0.2014565468,1
143,1697,-0.1208168268,-0.772184968,1
143,1729,-0.3420290351,-0.9348481894,1
143,1761,0.006479339674,-0.2386140823,1
143,1793,0.05825385451,-0.9853684902,1
143,1825,-0.04106506705,-2.470176935,1
143,1857,-0.3838633895,-2.600225449,1
143,1889,-0.1820761412,-2.417010307,1
143,1921,0.1184019744,-1.277489662,1
143,1953,-0.02417573333,-1.437388778,1
143,1985,-0.2565899491,-1.931431651,1
143,2017,-0.1455354989,-1.544052601,1
175,33,2.198978901,0.9263095856,1
175,65,1.834845066,10.83169174,1
175,97,0.9751098156,-6.219838619,1
175,129,1.739192605,-8.553179741,1
175,161,2.348388433,-9.219603539,1
175,193,2.419930935,-9.339921951,1
175,225,2.226156235,-9.453083992,1
