PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 27, filenames: A:[27]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[28]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,25.20210648,9.960943222,1
47,65,0.3411979675,-6.195744038,1
47,97,-0.8398194313,-5.421182632,1
47,129,-2.270281792,-7.891901016,1
47,161,-2.420627117,-7.562735558,1
47,193,-2.793062687,-6.841087341,1
47,225,-3.635234594,-6.265330315,1
47,257,-3.654387474,-6.071485043,1
47,289,-1.927235126,-6.093435287,1
47,321,-0.3820902109,-5.855297565,1
47,353,-0.3083215952,-6.511671066,1
47,385,-0.2523171902,-7.570333004,1
47,417,0.0466145277,-9.616482735,1
47,449,-0.4732730687,-8.96296978,1
47,481,0.1880501509,-6.858884811,1
47,513,-0.1917631924,-7.448456764,1
47,545,-0.9710087776,-11.22532272,1
47,577,-1.658200264,-11.61281013,1
47,609,-1.759326816,-9.118697166,1
47,641,-1.090888619,-8.226840973,1
47,673,-1.6393435,-6.815987587,1
47,705,-1.997633457,-6.58257246,1
47,737,-2.436303616,-6.375938416,1
47,769,-2.610904694,-6.498192787,1
47,801,-2.38001442,-5.595998287,1
47,833,-1.181670547,-4.062016964,1
47,865,0.2243868113,-5.337953568,1
47,897,-0.7973299026,-7.077297211,1
47,929,-2.775935888,-6.177079678,1
47,961,-4.140216351,-6.004042149,1
47,993,-3.529117584,-5.96757555,1
47,1025,-3.860776901,-6.160299301,1
47,1057,-5.565700054,-9.058374405,1
47,1089,-5.808537483,-8.957243919,1
47,1121,-7.085312843,-28.63538361,1
47,1153,-6.516980171,-7.565337658,1
47,1185,-4.811987877,-7.021603584,1
47,1217,-3.181905031,-6.144452572,1
47,1249,-1.402951002,-5.567648411,1
47,1281,0.3098071814,-6.052822113,1
47,1313,0.5996613503,-7.561325073,1
47,1345,-0.1353490055,-8.497117996,1
47,1377,-0.3284373283,-8.200263977,1
47,1409,-0.3763315678,-7.564302444,1
47,1441,-0.9473240376,-7.407693863,1
47,1473,-0.5726605654,-6.577310085,1
47,1505,-0.7441881895,-5.837127686,1
47,1537,-1.74460566,-5.185473919,1
47,1569,-0.9027365446,-4.070177555,1
47,1601,0.3601019382,-2.720243454,1
47,1633,0.7694289684,-3.166707039,1
47,1665,-0.09161818027,-3.945242882,1
47,1697,-1.462529182,-4.14333868,1
47,1729,-2.706886768,-5.230036259,1
47,1761,-3.077107191,-4.104670525,1
47,1793,-2.405070305,-2.548399925,1
47,1825,-0.9368638992,-3.932534218,1
47,1857,-0.424643904,-3.921791077,1
