PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 33, filenames: A:[33]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[34]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.352480888,1.587322712,1
47,65,0.4696624279,-4.297785282,1
47,97,-1.047511697,-6.037562847,1
47,129,-2.083203554,-6.580893993,1
47,161,-2.137512207,-5.096356869,1
47,193,-1.372375727,-4.65476656,1
47,225,-0.5848040581,-3.938651085,1
47,257,0.0943082571,-3.435020208,1
47,289,0.4662975073,-4.430328369,1
47,321,1.564747334,-5.481909275,1
47,353,0.8290817738,-5.509544849,1
47,385,0.4072470665,-4.848948956,1
47,417,2.229097843,-4.424129486,1
47,449,2.603657007,-2.4369874,1
47,481,1.459983826,-3.852140427,1
47,513,1.42767334,-5.430748463,1
47,545,1.837691545,-7.071888447,1
47,577,1.236595154,-7.673717022,1
47,609,2.395035744,-7.076756477,1
47,641,-16.22302437,-12.91347504,1
47,673,0.7929201126,-4.290734291,1
47,705,1.00358963,-5.162655354,1
47,737,2.014852524,-5.521549225,1
47,769,1.356409311,-5.92263937,1
47,801,0.4907276034,-6.607501507,1
47,833,-0.2944486141,-6.741194725,1
47,865,-0.5888028145,-6.641973495,1
47,897,-0.4126381874,-6.478422165,1
47,929,-0.8323960304,-1.081963539,1
47,961,-0.9425551891,-4.572755814,1
47,993,-1.201449871,-6.840260506,1
47,1025,-0.121188283,-6.185949802,1
47,1057,1.619983912,-4.319780827,1
47,1089,-0.2929596305,-4.374509811,1
47,1121,-0.9823602438,-4.241899967,1
47,1153,-0.8227155209,-4.65038538,1
47,1185,-0.1372669041,-4.337521553,1
47,1217,0.5089049935,-3.335582256,1
47,1249,1.827212334,-3.737773895,1
47,1281,3.187977314,-3.508222103,1
47,1313,2.99950552,-3.900719166,1
47,1345,1.121535301,-6.132669926,1
47,1377,-0.3902235627,-5.943651199,1
47,1409,-0.9076666832,-5.616631508,1
47,1441,-0.7753857374,-6.054494858,1
47,1473,-0.3910409212,-6.458304405,1
47,1505,-0.02475488186,-5.847284317,1
47,1537,-0.2793149352,-5.667765617,1
47,1569,-0.8877681494,-4.647379875,1
47,1601,-0.8646198511,-5.189068794,1
