PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 22, filenames: A:[22]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[23]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.01298910379,5.151322365,1
47,65,1.942331791,-11.33002663,1
47,97,1.841427565,-9.359174728,1
47,129,-0.7699580789,-0.4834361076,1
47,161,-3.482563972,-2.359497547,1
47,193,-4.376935959,-5.169643402,1
47,225,-5.516425133,-6.794946671,1
47,257,-4.593988419,-8.729510307,1
47,289,-2.164173365,-8.9050951,1
47,321,-1.017100215,-8.727638245,1
47,353,-1.718230009,-10.2658596,1
47,385,-1.70792079,-9.09171772,1
47,417,-0.8614677191,-8.584136963,1
47,449,-1.311582327,-7.654663086,1
47,481,-1.23397541,-6.880945206,1
47,513,-1.423612475,-7.696128845,1
47,545,-1.025948763,-8.218752861,1
47,577,0.1194987297,-8.80934906,1
47,609,-0.6947398186,-8.615926743,1
47,641,-0.9750771523,-7.532007217,1
47,673,-2.517887831,-8.543178558,1
47,705,-3.869176388,-8.046300888,1
47,737,-3.558278084,-7.362387657,1
47,769,-4.193440437,-6.576764584,1
47,801,-3.457490206,-5.144863129,1
47,833,-2.975386858,-4.139902115,1
47,865,-3.202125072,-3.98211503,1
47,897,-2.710054874,-5.572172642,1
47,929,-0.9909870625,-5.771677971,1
47,961,0.01435410976,-6.051151752,1
47,993,-1.343941689,-4.650503635,1
47,1025,-2.393014908,-2.884149551,1
47,1057,-3.438491106,-2.740651608,1
47,1089,-2.218196154,-2.528043747,1
47,1121,-0.7725316286,-2.371235847,1
47,1153,0.537299633,-0.5330402851,1
47,1185,-0.01540255547,-0.8402981162,1
47,1217,-0.1964127421,-1.398680449,1
47,1249,-0.3838454485,-1.956567049,1
47,1281,-0.2637386322,-3.206464291,1
47,1313,-0.7051013708,-4.329026222,1
47,1345,-0.8400377035,-2.443254471,1
47,1377,-0.7012562752,-0.8981268406,1
47,1409,-0.3010211587,-1.558780193,1
47,1441,0.3238961101,-2.829145908,1
47,1473,0.04724162817,-2.674629688,1
47,1505,-0.7471864223,-2.830073833,1
47,1537,-1.103322983,-2.7623353,1
47,1569,-1.178753018,-3.302175045,1
47,1601,-1.011014462,-2.176189423,1
47,1633,-0.7867455482,-2.292034388,1
47,1665,-0.5028452873,-2.218456268,1
47,1697,-0.3233205676,-1.056408644,1
47,1729,-0.9313934445,-0.796603322,1
47,1761,-1.307390451,-1.808214188,1
47,1793,-1.775452495,-1.357651353,1
47,1825,-2.153979778,-1.176132083,1
47,1857,-1.614161968,-1.444565058,1
47,1889,-1.200952649,-2.354152203,1
47,1921,0.1598894,-1.889995813,1
47,1953,0.3415153027,-1.769563675,1
47,1985,-1.857431412,-1.421719074,1
47,2017,-5.353991032,-3.836585522,1
79,33,-15.08713913,6.676548004,1
79,65,-13.31763268,-4.321007252,1
79,97,0.1999111176,-17.99039841,1
79,129,-1.412922382,-4.229737282,1
79,161,-2.585678339,-7.23399353,1
79,193,-3.614418507,-8.768803596,1
79,225,-3.772098064,-8.231329918,1
79,257,-3.572249651,-9.394688606,1
79,289,-2.934715033,-9.692503929,1
79,321,-2.000253677,-9.007937431,1
79,353,-1.751544476,-9.936533928,1
79,385,-1.676377296,-9.646727562,1
79,417,-1.301696658,-8.691393852,1
79,449,-2.19936657,-7.928221703,1
79,481,-2.301649094,-9.083159447,1
79,513,-1.865118504,-8.598694801,1
79,545,-0.04093647003,-8.956110954,1
79,577,-0.6001045704,-8.450714111,1
79,609,-2.340973854,-7.021318436,1
79,641,-2.628131628,-7.017852783,1
79,673,-2.62441349,-6.858473778,1
79,705,-3.102476597,-6.468698502,1
79,737,-3.902560234,-5.146732807,1
79,769,-3.995778084,-5.5192132,1
79,801,-2.939049482,-5.788666248,1
79,833,-3.468832254,-4.945734024,1
79,865,-5.045737267,-4.116485119,1
79,897,-3.704924107,-5.355624676,1
79,929,-1.816203594,-5.201925278,1
79,961,-0.1622644663,-6.217217445,1
79,993,0.2187898159,-3.865086794,1
79,1025,-0.1805100441,-0.8477118015,1
79,1057,-0.9452116489,-1.011786461,1
79,1089,-0.6392236352,-1.169552565,1
79,1121,-0.2757120728,-0.977652669,1
79,1153,-0.291102469,-0.856318891,1
79,1185,-0.4964117408,-1.007137299,1
79,1217,-0.3312734962,-0.9521183372,1
79,1249,-0.682965517,-0.9885325432,1
79,1281,-0.9600260258,-2.602184772,1
79,1313,-0.9992530346,-3.070628643,1
79,1345,-2.487745762,-0.6506938934,1
79,1377,-1.356701493,-0.1847411394,1
79,1409,-0.5528762341,-1.739097357,1
79,1441,0.5832013488,-2.642992496,1
79,1473,1.201130867,-2.617875576,1
79,1505,-0.2029458284,-2.587809801,1
79,1537,-0.2353477478,-2.184708118,1
79,1569,-0.1405930519,-2.17723012,1
79,1601,-0.3822362423,-2.265114784,1
79,1633,-0.2846563756,-2.123595476,1
79,1665,-0.09483551979,-1.464182734,1
79,1697,-0.1363328397,-1.12539649,1
79,1729,-0.5897089243,-0.0721681118,1
79,1761,-0.7722798586,-0.3964052796,1
79,1793,-1.065538168,-0.9468656778,1
79,1825,-1.420232058,-1.902402282,1
79,1857,-0.9692617655,-2.169552565,1
79,1889,-0.8160672188,-2.316007376,1
79,1921,-0.9072881937,-2.40860939,1
79,1953,-1.127537727,-2.027451038,1
79,1985,-5.38361454,-2.30564332,1
79,2017,-1.845734358,-2.784452677,1
111,33,17.21740341,8.526031494,1
111,65,4.106330872,-6.762174606,1
111,97,0.58092767,-4.253085136,1
111,129,-1.301288724,-6.374464512,1
111,161,-2.112920523,-7.765098572,1
111,193,-2.627890825,-8.039970398,1
111,225,-2.686013699,-8.719718933,1
111,257,-2.73947835,-9.603425026,1
111,289,-3.469185114,-9.92518425,1
111,321,-2.103868008,-9.99666214,1
111,353,-1.409113407,-10.01171684,1
111,385,-0.8987224102,-9.747103691,1
111,417,-1.108893871,-9.641662598,1
111,449,-1.891392589,-9.515630722,1
111,481,-2.278590202,-9.470889091,1
111,513,-2.232923031,-8.892252922,1
111,545,-1.274036407,-9.49369812,1
111,577,-2.002272129,-9.067724228,1
111,609,-3.101532221,-7.433917999,1
111,641,-3.479593277,-7.303609371,1
111,673,-3.102297544,-6.89095068,1
111,705,-2.948274136,-5.565324306,1
111,737,-3.453953505,-2.545538425,1
111,769,-3.967258453,-4.377986431,1
111,801,-3.839199305,-6.235625744,1
