PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 31, filenames: A:[31]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[32]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,26.03084946,12.98278046,1
47,65,-0.586684227,-4.623290062,1
47,97,-0.515170455,-7.554878235,1
47,129,-0.9188950062,-10.04261589,1
47,161,-2.362594604,-10.86171818,1
47,193,-2.958099365,-11.03840446,1
47,225,-3.423202276,-11.00658035,1
47,257,-1.910372257,-9.285762787,1
47,289,-2.34565568,-10.18581772,1
47,321,-2.293916464,-10.13075638,1
47,353,-2.237696648,-10.11847878,1
47,385,-2.489021778,-8.822291374,1
47,417,-1.556996465,-8.57078743,1
47,449,-4.403508186,-11.17580795,1
47,481,-0.4821276665,-8.334293365,1
47,513,0.06709432602,-6.976382256,1
47,545,-2.599054337,-9.656568527,1
47,577,-2.851007938,-11.41059399,1
47,609,-3.203345776,-9.418252945,1
47,641,-5.86668396,-9.520272255,1
47,673,-4.221970081,-8.436617851,1
47,705,-5.573259354,-8.225383759,1
47,737,-5.356844425,-8.324712753,1
47,769,-3.934390068,-9.644824028,1
47,801,-3.710097313,-8.680959702,1
47,833,-4.469787598,-7.945325375,1
47,865,-3.029877663,-7.379560947,1
47,897,-2.198688745,-7.729337692,1
47,929,-2.532353163,-10.54025841,1
47,961,-3.712024689,-11.55740738,1
47,993,-3.876740932,-10.52028084,1
47,1025,-4.282502651,-8.967560768,1
47,1057,-3.025602579,-9.052631378,1
47,1089,-0.1095285416,-8.679795265,1
47,1121,-2.403800011,-7.800606728,1
47,1153,-2.325151682,-7.83865118,1
47,1185,-2.347926617,-7.659663677,1
47,1217,-1.842013121,-6.844332695,1
47,1249,-2.814846516,-7.828962326,1
47,1281,-4.667153835,-8.858100891,1
47,1313,-4.553969383,-8.1647892,1
47,1345,-4.114573956,-7.511886597,1
47,1377,-2.993857384,-8.290017128,1
47,1409,-2.823375463,-9.189771652,1
47,1441,-3.008448362,-8.050682068,1
47,1473,-3.61657548,-7.541469574,1
47,1505,-3.491357088,-8.385315895,1
47,1537,-2.261470556,-6.832676888,1
47,1569,-0.539444387,-6.509146214,1
47,1601,-0.0784226656,-5.449305058,1
47,1633,-0.5411803722,-5.746441841,1
47,1665,-0.3530958295,-5.674273491,1
47,1697,0.9256070852,-5.667892456,1
47,1729,1.912051082,-4.046604156,1
47,1761,0.4464954436,-1.972551823,1
47,1793,-1.487265468,-5.315636635,1
47,1825,-1.882478952,-4.702009678,1
47,1857,-1.480144024,-5.153439999,1
47,1889,-1.11280489,-5.703037262,1
47,1921,-0.7905679941,-7.264749527,1
47,1953,-0.415841192,-7.006080151,1
47,1985,0.2136436701,-3.772751331,1
47,2017,-0.3968968391,-1.90950036,1
79,33,-16.81472969,12.49839592,1
79,65,16.36954117,-11.89553928,1
79,97,-0.6571102142,-9.266393661,1
79,129,-1.583397985,-10.39549637,1
79,161,-3.231733799,-10.3925209,1
79,193,-3.73192668,-9.879973412,1
79,225,-2.719475508,-9.549125671,1
79,257,-2.348234177,-9.401321411,1
79,289,-1.99125576,-9.376581192,1
79,321,-1.597658873,-9.374399185,1
79,353,-1.133332014,-9.837136269,1
79,385,-0.8280197382,-9.677680969,1
79,417,-1.094220042,-9.433250427,1
79,449,-1.408411264,-9.789856911,1
79,481,-1.50796771,-10.91986084,1
79,513,-1.540820122,-9.988101006,1
79,545,-2.671364069,-9.711561203,1
79,577,-2.992026806,-12.73176193,1
79,609,-2.275730133,-9.208137512,1
79,641,-3.198578119,-9.113856316,1
79,673,-1.154586792,-13.0456295,1
79,705,-23.9785347,-4.538064003,1
79,737,-15.13772488,7.932135582,1
79,769,-4.746322155,-8.351213455,1
79,801,-4.279444695,-8.166978836,1
79,833,-3.314171076,-8.91629982,1
79,865,-0.8555133343,-7.817837715,1
79,897,-1.817090988,-7.965958595,1
79,929,-2.692662716,-9.518474579,1
79,961,-3.448872805,-11.35234451,1
79,993,-3.049589872,-9.248467445,1
79,1025,-3.288482666,-8.683153152,1
79,1057,-3.229923248,-8.405601501,1
79,1089,-2.303769827,-7.596747875,1
79,1121,-3.593926907,-6.793117046,1
79,1153,-4.260347366,-7.049499512,1
79,1185,-3.127265692,-6.901776314,1
79,1217,-2.225946903,-5.949661255,1
79,1249,-2.361160517,-5.386385918,1
79,1281,-3.139803648,-6.939862728,1
79,1313,-3.407401562,-7.753449917,1
79,1345,-3.635564089,-7.068451881,1
79,1377,-3.560745955,-7.158843517,1
79,1409,-3.821854591,-7.459598541,1
79,1441,-3.612071514,-6.678919792,1
79,1473,-2.972732782,-6.757258892,1
79,1505,-2.520220995,-6.753702164,1
79,1537,-2.046396732,-6.557955265,1
79,1569,-1.852484107,-5.723006248,1
79,1601,-1.756349564,-5.865640163,1
79,1633,-1.57822156,-7.153515816,1
79,1665,0.5011782646,-6.164712429,1
79,1697,-0.1042360663,-4.927446842,1
79,1729,-0.3825911582,-1.230818748,1
79,1761,0.02784013748,-5.092567921,1
79,1793,-0.9208712578,-4.509947777,1
79,1825,-0.4891187549,-5.297921658,1
79,1857,-0.5565297008,-5.911739826,1
79,1889,-0.8551138639,-5.790372372,1
79,1921,-0.354639858,-6.232027054,1
79,1953,0.8711102605,-6.18423748,1
79,1985,0.7109591365,-7.549654007,1
79,2017,0.2471915483,-3.666554689,1
111,33,20.03244019,12.21550274,1
111,65,-0.6311154366,-7.229716778,1
111,97,-0.4517222643,-7.427000046,1
111,129,-1.152312517,-10.27629852,1
111,161,-3.249142408,-11.09703732,1
111,193,-3.150835991,-9.498467445,1
111,225,-2.589697361,-8.70438385,1
111,257,-1.956979036,-8.749464035,1
111,289,-1.330126166,-8.799674034,1
111,321,-1.354590416,-8.608963966,1
111,353,-1.466071963,-9.239439011,1
111,385,-1.665071607,-10.71051216,1
111,417,-1.627547503,-9.552920341,1
111,449,-1.344020844,-10.06899357,1
111,481,-2.086767673,-11.4565134,1
