PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 38, filenames: A:[38]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[39]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.064378738,7.781486511,1
47,65,-0.7355546951,-9.210308075,1
47,97,-0.8859075308,-8.900108337,1
47,129,-2.118988276,-10.03328609,1
47,161,-2.806883812,-10.20245171,1
47,193,-1.888810396,-10.27082634,1
47,225,-0.2407670021,-10.0726366,1
47,257,0.4550873041,-8.787542343,1
47,289,0.7296236753,-8.783849716,1
47,321,0.6831043959,-9.195388794,1
47,353,-0.01192390919,-9.833337784,1
47,385,-0.4922427535,-9.973665237,1
47,417,-0.1417037249,-8.608983994,1
47,449,0.3837347329,-7.469751358,1
47,481,0.6696461439,-7.201971054,1
47,513,-0.004204392433,-6.435256004,1
47,545,0.057970047,-8.678358078,1
47,577,0.6917852163,-9.133304596,1
47,609,0.2485009432,-8.000312805,1
47,641,-0.8319796324,-7.438335419,1
47,673,-0.6063335538,-8.116399765,1
47,705,-0.7972927094,-9.170378685,1
47,737,-0.111721158,-9.252514839,1
47,769,0.1288082004,-8.849356651,1
47,801,-0.7403960228,-7.88329792,1
47,833,-0.8075020313,-5.646473885,1
47,865,-0.9386663437,-5.87406683,1
47,897,-2.104160786,-7.377688885,1
47,929,-2.05994463,-8.783741951,1
47,961,-0.09589338303,-8.132023811,1
47,993,-0.2307144701,-7.076969147,1
47,1025,-1.39133954,-5.470219612,1
47,1057,-1.710064411,-5.666706562,1
47,1089,-0.1392280161,-6.089179993,1
47,1121,-0.7010447979,-6.250191689,1
47,1153,-1.95580554,-5.994943619,1
47,1185,-1.40173614,-4.012888432,1
47,1217,-0.1826596856,-2.042140484,1
47,1249,0.3864725828,-3.081591129,1
47,1281,1.141533613,-4.949828625,1
47,1313,0.614079833,-6.190817356,1
47,1345,0.6665822864,-7.514399052,1
47,1377,1.416192293,-7.213984489,1
47,1409,0.09669330716,-6.540897369,1
47,1441,-0.3653886318,-6.743638515,1
47,1473,-0.4815221429,-6.793683529,1
47,1505,-0.3628590703,-6.459974289,1
47,1537,-0.4976834059,-6.659092426,1
47,1569,-0.8260299563,-6.168140888,1
47,1601,-1.248992443,-5.947956562,1
47,1633,-1.997036695,-7.704071999,1
47,1665,-2.1033535,-7.363508224,1
47,1697,-1.708333015,-6.195394516,1
47,1729,-1.007770777,-5.550410271,1
47,1761,-1.094198585,-6.310107708,1
47,1793,-1.883293509,-6.20825386,1
47,1825,-1.78154099,-7.175947189,1
47,1857,-1.539551258,-7.297456741,1
47,1889,-1.535656333,-6.083216667,1
47,1921,-1.289875269,-2.553188324,1
47,1953,-1.484225631,0.251718998,1
47,1985,0.1975575089,-0.6683938503,1
47,2017,4.035182953,-8.824033737,1
79,33,-6.974995613,11.02609539,1
79,65,6.559347153,5.635550022,1
79,97,-0.1903956831,-7.711624146,1
79,129,-0.600307405,-10.6743679,1
79,161,-0.812705636,-9.808740616,1
79,193,-0.3721826673,-9.019135475,1
79,225,0.4274992943,-9.331875801,1
79,257,1.068365097,-9.444828987,1
79,289,1.458230019,-10.08770657,1
79,321,0.8550077677,-10.73853302,1
79,353,0.5100114346,-9.851550102,1
79,385,1.897169709,-9.938941956,1
79,417,1.032865405,-9.873470306,1
79,449,0.3917073607,-9.799789429,1
79,481,1.245060205,-9.308486938,1
79,513,0.2681055963,-8.619317055,1
79,545,-0.6239671111,-9.915137291,1
79,577,-0.2059755027,-8.88338089,1
79,609,0.1651213318,-8.631088257,1
79,641,-0.1836005002,-7.798771858,1
79,673,0.3034399748,-8.294035912,1
79,705,-0.01774156094,-8.860722542,1
79,737,-0.02904823422,-8.609721184,1
79,769,0.1850137711,-7.450279713,1
79,801,-0.7666258812,-7.098325253,1
79,833,-1.882907033,-5.308514118,1
79,865,-2.257807732,-5.124182701,1
79,897,-2.106124401,-8.811506271,1
79,929,-1.573063135,-9.301549911,1
79,961,0.07463335991,-6.444120884,1
79,993,0.6221095324,-5.997254372,1
79,1025,-0.1694424152,-4.768249512,1
79,1057,-0.8863723278,-4.272100925,1
79,1089,-1.032302141,-3.872838497,1
79,1121,-0.528624773,-4.994075298,1
79,1153,-0.930060029,-5.396164417,1
79,1185,-1.209805131,-4.962767124,1
79,1217,-1.229329348,-4.281106949,1
79,1249,-1.019797921,-3.877523184,1
79,1281,-0.4896561503,-3.889199734,1
79,1313,0.4948322177,-4.742824554,1
79,1345,0.8572454453,-5.707492828,1
79,1377,0.06300614774,-5.775111675,1
79,1409,-0.6897604465,-6.004374981,1
79,1441,-1.251531124,-5.822122097,1
79,1473,-0.3819296956,-6.206453323,1
79,1505,-0.07666033506,-6.00342226,1
