PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 37, filenames: A:[37]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[38]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.6908433437,-5.554588318,1
47,65,-1.336162448,-9.610922813,1
47,97,0.02825671434,-7.926898479,1
47,129,-1.6498878,-9.463528633,1
47,161,-2.439342022,-9.32429409,1
47,193,-2.338285446,-9.012797356,1
47,225,-0.6368616819,-8.361785889,1
47,257,1.150244474,-9.074464798,1
47,289,3.476836205,-11.26363659,1
47,321,4.317845345,-12.76224327,1
47,353,2.807477951,-11.10655975,1
47,385,2.584780693,-9.299624443,1
47,417,2.312149525,-8.282979965,1
47,449,2.813123226,-9.196539879,1
47,481,2.74272871,-9.397228241,1
47,513,0.5811874866,-8.843961716,1
47,545,1.923587799,-6.21922493,1
47,577,2.200564623,-7.815333366,1
47,609,1.999483109,-10.32116318,1
47,641,1.01112771,-8.493181229,1
47,673,0.6927405596,-8.170798302,1
47,705,1.499379992,2.420814514,1
47,737,-0.3282256126,-8.310562134,1
47,769,-0.7070579529,-8.29344368,1
47,801,0.1077105999,-9.462090492,1
47,833,0.7052882314,-8.476213455,1
47,865,0.7441658974,-8.347437859,1
47,897,0.5916951895,-8.019464493,1
47,929,0.7721806765,-7.070817947,1
47,961,1.78816855,-8.595303535,1
47,993,2.123148918,-7.953872681,1
47,1025,1.081745148,-6.061695576,1
47,1057,-0.16541031,-4.705154896,1
47,1089,-0.04059532285,-5.45125103,1
47,1121,0.3436727822,-6.089823723,1
47,1153,0.9451645613,-5.931650639,1
47,1185,2.207053423,-4.618648052,1
47,1217,2.795165062,-3.72762394,1
47,1249,2.582657337,-4.909240246,1
47,1281,1.760312557,-5.279072762,1
47,1313,2.573449135,-6.164957047,1
47,1345,2.612361431,-6.819542885,1
47,1377,-0.09661865234,-7.783483028,1
47,1409,-0.2623033524,-6.314423084,1
