PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 36, filenames: A:[36]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[37]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.539158821,1.459550858,1
47,65,4.254533768,-6.350801945,1
47,97,3.073552608,-10.28614902,1
47,129,0.07008326054,-8.718533516,1
47,161,-1.216385007,-9.390078545,1
47,193,-2.466006994,-9.373922348,1
47,225,-0.6352788806,-9.022165298,1
47,257,1.545762539,-9.216048241,1
47,289,1.439105272,-9.456821442,1
47,321,1.405091763,-9.284305573,1
47,353,1.033143997,-11.7817049,1
47,385,0.7958772182,-13.11233139,1
47,417,0.5742943287,-10.86182404,1
47,449,-0.1740304232,-9.890117645,1
47,481,-0.8972457647,-8.267180443,1
47,513,-0.9755244851,-8.818759918,1
47,545,-1.080450177,-10.0336132,1
47,577,-0.8860690594,-10.11738586,1
47,609,-1.018100023,-9.863786697,1
47,641,-0.04522836208,-8.778198242,1
47,673,0.2155048847,-8.165391922,1
47,705,-0.5434587002,-9.460644722,1
47,737,-0.7149094939,-10.12008953,1
47,769,-0.7118709683,-9.659024239,1
47,801,-0.1163271666,-10.20829678,1
47,833,0.07443806529,-11.07746601,1
47,865,-0.2903409302,-10.75828648,1
47,897,0.9523319602,-6.602297783,1
47,929,2.12971139,-6.92066288,1
47,961,2.881292105,-8.474966049,1
47,993,2.475096941,-8.679405212,1
47,1025,1.578957319,-8.514760971,1
47,1057,0.7884041071,-7.331781387,1
47,1089,1.46133399,-6.757127762,1
47,1121,1.516409397,-6.687206268,1
47,1153,0.9328808784,-7.092214108,1
47,1185,1.011098146,-7.549800396,1
47,1217,1.155338407,-8.13888073,1
47,1249,1.124082446,-7.360518456,1
47,1281,1.02106905,-6.361885548,1
47,1313,2.016829014,-5.827816963,1
47,1345,2.516474009,-6.414967537,1
47,1377,1.627841473,-6.922341347,1
47,1409,0.3359042406,-7.204267502,1
47,1441,0.8523145914,-8.204986572,1
47,1473,1.171795011,-7.92814064,1
47,1505,0.8083546162,-7.04488039,1
47,1537,0.3154380322,-6.285084724,1
47,1569,-1.122477055,-6.141017437,1
47,1601,0.1278545111,-7.184523106,1
47,1633,-0.1156231165,-7.760129929,1
47,1665,-1.188706636,-7.798521042,1
47,1697,-0.3784869909,-7.599437714,1
47,1729,-0.3699550033,-6.848072052,1
47,1761,0.710891068,5.972068787,1
47,1793,13.24674606,4.805072784,1
47,1825,1.076733828,-6.544809818,1
47,1857,-0.3731284142,-6.841719627,1
47,1889,-1.204939127,-6.914163589,1
47,1921,-0.793594718,-5.359526157,1
47,1953,-0.5519474149,-3.370035648,1
47,1985,-1.049041748e-05,-2.601287127,1
47,2017,1.055318475,0.2666020393,1
79,33,0.579941988,3.29368782,1
79,65,-0.448800087,-9.015655518,1
79,97,-2.291908264,-15.20399189,1
79,129,-1.622083068,-12.47584343,1
79,161,-1.003678679,-10.21257019,1
79,193,-0.7624207139,-9.819331169,1
79,225,0.3298012614,-9.405946732,1
79,257,1.689329386,-9.185905457,1
79,289,2.082890034,-9.746897697,1
79,321,2.382996321,-10.5760746,1
79,353,2.348044395,-12.48134518,1
79,385,1.887039781,-13.02944469,1
79,417,0.1833937168,-11.62866402,1
79,449,-1.065439105,-11.22966671,1
79,481,-0.4089095592,-10.69336033,1
79,513,0.4519531727,-11.20767593,1
79,545,-0.3295113742,-10.82570171,1
79,577,-0.5362837315,-8.731080055,1
79,609,-0.5221534371,-9.330822945,1
79,641,0.04032218456,-9.225923538,1
79,673,0.2374178469,-9.360804558,1
79,705,0.3302645087,-8.851234436,1
79,737,0.3701651692,-9.346342087,1
79,769,0.6768629551,-9.937156677,1
79,801,1.360163808,-8.826626778,1
79,833,1.900358319,-8.437304497,1
79,865,0.9521062374,-8.5464077,1
79,897,1.402047634,-6.299747467,1
79,929,1.339955211,-5.522891521,1
79,961,2.140884876,-6.300794601,1
79,993,2.352980137,-6.629817009,1
79,1025,1.587673545,-7.631065845,1
79,1057,0.6524296999,-7.28836298,1
79,1089,0.257512629,-6.56606102,1
79,1121,0.3968187571,-6.924795628,1
79,1153,0.4896767139,-7.507615089,1
79,1185,0.8381966949,-7.46653986,1
79,1217,1.164809585,-7.372979164,1
79,1249,1.298145771,-7.484707832,1
79,1281,1.457216978,-7.257174015,1
79,1313,1.796110868,-6.621889591,1
79,1345,2.138336897,-7.173858166,1
79,1377,1.621272683,-8.135540009,1
79,1409,0.9932297468,-7.509996414,1
79,1441,0.7763862014,-8.268844604,1
79,1473,0.4342502356,-7.921269417,1
79,1505,-0.05351859331,-6.413179398,1
79,1537,-0.5475049615,-5.197372437,1
79,1569,-0.6507004499,-6.300969124,1
79,1601,-0.0830848217,-7.951910496,1
79,1633,-0.04990524054,-7.677517414,1
79,1665,-1.15065372,-6.326092243,1
79,1697,18.01008034,-0.4414644241,1
79,1729,-0.240409717,-6.53823185,1
79,1761,-0.03514122963,-6.645411015,1
79,1793,-0.5279110074,7.971153259,1
79,1825,0.07527211308,-6.434113979,1
79,1857,-0.04537129402,-6.517111778,1
79,1889,-0.1520648003,-5.551939964,1
79,1921,0.06384563446,-3.961298943,1
79,1953,-1.412507892,-4.588157177,1
79,1985,-2.813839197,-5.826561928,1
79,2017,-0.711458087,-3.090358496,1
111,33,0.3442596197,1.938961983,1
111,65,2.969591856,-16.2965641,1
111,97,-0.997456193,-14.42722511,1
111,129,-0.8070671558,-12.78023243,1
111,161,-0.4352174997,-11.16005802,1
111,193,0.9393076897,-10.35430241,1
111,225,1.255628109,-9.598659515,1
111,257,1.264062285,-9.426182747,1
111,289,2.040812016,-10.33149147,1
111,321,2.509813309,-10.91357136,1
111,353,2.879573345,-11.05351257,1
111,385,2.56890583,-11.15423203,1
111,417,0.5138397217,-10.86902523,1
111,449,0.4783073664,-10.97376537,1
111,481,1.377781391,-12.28572941,1
111,513,1.838645458,-11.6238718,1
111,545,2.294523954,-10.60538483,1
111,577,-4.881413937,-12.66940308,1
111,609,-0.3536936641,-9.528302193,1
111,641,0.4355472922,-9.330382347,1
111,673,0.6222571135,-8.54348278,1
111,705,-0.1069224477,-8.152629852,1
111,737,-0.3248993456,-7.972191811,1
111,769,0.3483073115,-8.156709671,1
111,801,0.6237184405,-7.841837883,1
111,833,0.8476496339,-7.858678818,1
111,865,0.846714735,-7.957068443,1
111,897,-0.4948534369,-8.085330963,1
111,929,-0.2593199611,-6.990468025,1
111,961,1.43572557,-5.944176674,1
111,993,1.812709808,-5.488425255,1
111,1025,1.15678215,-7.08553648,1
111,1057,0.5221553445,-7.512408733,1
111,1089,0.3968308568,-7.584862232,1
111,1121,0.1522368491,-7.245261669,1
111,1153,0.3571119905,-6.98929739,1
111,1185,0.3077252805,-7.046657562,1
111,1217,0.5536664724,-7.18241787,1
111,1249,1.252980471,-7.495901108,1
111,1281,1.269441366,-7.20330286,1
111,1313,1.076090813,-6.915033817,1
111,1345,1.227189422,-7.321390629,1
111,1377,0.9452719688,-7.171796799,1
111,1409,0.5374655724,-7.10074091,1
111,1441,0.2313954085,-7.502007484,1
111,1473,-0.3061914444,-7.328105927,1
111,1505,-0.6979005337,-6.495481014,1
111,1537,-0.285566926,-6.02624321,1
111,1569,0.3213528395,-6.803251743,1
111,1601,0.4678010046,-8.036323547,1
111,1633,0.189185977,-7.432996273,1
111,1665,0.4833586216,0.08940076828,1
111,1697,-0.1541512311,0.001899719238,1
111,1729,1.394407988,-5.664751053,1
111,1761,0.6492452025,-5.977971077,1
111,1793,-0.08767616749,-6.156711102,1
111,1825,0.07844394445,-5.901855946,1
111,1857,0.5513696671,-5.676391125,1
111,1889,0.6283608675,-4.9147892,1
111,1921,-0.5311001539,-3.281488895,1
111,1953,-2.59341836,-4.652673721,1
111,1985,-2.82934618,-4.225692272,1
111,2017,-2.10639739,-4.397875309,1
143,33,-1.66996479,0.0682144165,1
143,65,2.060209274,-18.34214973,1
143,97,-1.00330615,-13.06660843,1
143,129,-1.978359699,-11.87294865,1
143,161,-1.707473993,-11.08201027,1
143,193,0.1525807679,-10.17816925,1
143,225,1.213269711,-9.722991943,1
143,257,1.275727391,-10.44935799,1
143,289,2.010522366,-10.4628582,1
143,321,2.537985563,-10.42246437,1
143,353,2.729263544,-10.47704411,1
143,385,2.283873081,-10.09619522,1
143,417,1.273703814,-8.779184341,1
143,449,1.067873359,-8.457704544,1
143,481,1.427043676,-10.06795311,1
143,513,1.23560071,-10.40798855,1
143,545,0.2873086929,-10.00565338,1
143,577,-2.584864616,-11.67799377,1
143,609,0.6327834725,-9.552654266,1
143,641,0.7062242031,-9.3510952,1
143,673,0.4800941348,-7.812665462,1
143,705,0.05146944523,-7.387541771,1
143,737,0.02756679058,-7.471898079,1
143,769,0.3035060763,-7.322484016,1
143,801,-0.1743664443,-7.098249435,1
143,833,-0.1951564848,-7.669547081,1
143,865,0.0009932070971,-9.319807053,1
143,897,-0.3289863169,-8.469841003,1
143,929,-0.723685801,-6.570305824,1
143,961,0.7803028822,-5.968695641,1
143,993,1.760590315,-5.748995304,1
143,1025,0.8642052412,-6.509280205,1
143,1057,0.2914431691,-7.572728634,1
143,1089,0.7902269959,-7.511846066,1
143,1121,-0.1031348109,-6.959266663,1
143,1153,-0.4632424712,-6.218721867,1
143,1185,-0.3316428065,-6.698261738,1
143,1217,0.06972184777,-7.240715027,1
143,1249,0.5927709937,-7.034358978,1
143,1281,0.801846683,-6.531787872,1
143,1313,0.731349647,-5.862352848,1
143,1345,0.726213336,-5.981826782,1
143,1377,0.3375508189,-6.551735401,1
143,1409,0.2098653913,-6.684380531,1
143,1441,-0.3990920782,-6.677654743,1
143,1473,-1.754270911,-6.550629616,1
143,1505,-0.6978991032,-6.367981434,1
143,1537,-0.6339684725,-6.283334255,1
143,1569,-0.8707562685,-6.333046436,1
143,1601,-0.5366681814,-7.518815517,1
143,1633,-0.03105652332,-6.412275314,1
143,1665,0.6289589405,-5.083966255,1
143,1697,0.5097436905,-4.496587753,1
143,1729,0.7572864294,-5.237980366,1
143,1761,0.2084632218,-6.308043003,1
143,1793,-0.05008152127,-6.220778465,1
143,1825,0.5591925979,-5.776435852,1
143,1857,1.035156608,-5.106685162,1
143,1889,1.27750051,-4.342473507,1
143,1921,-0.1667923629,-4.910798073,1
143,1953,-1.773341656,-3.574121237,1
143,1985,-1.839563966,-3.097585201,1
143,2017,-0.6138906479,-3.94924593,1
175,33,-0.3897914886,-4.443017006,1
175,65,-0.6944946051,-6.12184763,1
175,97,-0.4344608784,-8.371875763,1
175,129,-0.851642251,-10.62929726,1
175,161,-1.273417234,-10.92546749,1
175,193,-0.8958733082,-10.27353287,1
175,225,0.1788579226,-9.238848686,1
175,257,0.7608908415,-10.47091961,1
175,289,1.665156364,-10.27272511,1
175,321,2.342099428,-10.12030888,1
175,353,2.682011366,-10.10750294,1
175,385,2.043298006,-10.08139515,1
175,417,1.34487772,-8.52304554,1
175,449,1.411814094,-7.975030899,1
175,481,1.954961538,-9.064451218,1
175,513,0.6781544685,-9.343260765,1
175,545,-0.1870506406,-9.547747612,1
175,577,-0.2393042147,-9.081685066,1
175,609,0.5871079564,-8.112107277,1
175,641,0.3454107642,-8.228271484,1
175,673,0.03930540383,-7.515226841,1
175,705,0.1064297706,-6.923003197,1
175,737,0.3488536477,-7.58836031,1
175,769,0.04369392246,-6.932553291,1
