PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 20, filenames: A:[20]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[21]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,13.27295876,-0.2499103546,1
47,65,7.711352348,-3.288781166,1
47,97,1.778877258,0.2095438242,1
47,129,2.840631247,-0.3119263649,1
47,161,5.705058575,-2.543864965,1
47,193,8.709515572,-2.059627056,1
47,225,10.19891262,-1.57583797,1
47,257,10.37078476,-1.362315536,1
47,289,10.49886036,-0.2295075655,1
47,321,10.1757431,0.5938231945,1
47,353,9.773151398,-0.5888180733,1
47,385,10.75529289,-2.034440517,1
47,417,12.55520439,-2.252176523,1
47,449,13.30161858,-2.523020744,1
47,481,14.22637939,-2.604824543,1
47,513,12.76540184,-2.20361495,1
47,545,15.61368942,-18.38880348,1
47,577,14.29175186,-2.195840836,1
47,609,12.6238842,-6.470090866,1
47,641,11.98088455,-8.348862648,1
47,673,13.16605568,-6.958714485,1
47,705,13.15236568,-4.397781372,1
47,737,10.4707222,-6.368838787,1
47,769,7.204990387,-7.887506485,1
47,801,8.152815819,-6.679008484,1
47,833,9.501062393,-6.095655441,1
47,865,9.293700218,-7.365242004,1
47,897,9.045331001,-9.015227318,1
47,929,8.229722977,-7.662007332,1
47,961,7.650564671,-7.494937897,1
47,993,6.159333706,-8.4901371,1
47,1025,4.900434494,-8.920031548,1
47,1057,2.984117508,-8.212044716,1
47,1089,0.5288858414,-7.271184444,1
47,1121,-0.838549912,-6.246346474,1
47,1153,-1.387296915,-6.037103176,1
47,1185,-1.502783656,-6.345579147,1
47,1217,-0.5740985274,-6.541144371,1
47,1249,0.5350906253,-5.934949875,1
47,1281,1.059587717,-5.255746841,1
47,1313,1.29404068,-5.406886101,1
47,1345,1.298673153,-6.331425667,1
47,1377,-0.7471190095,-5.341111183,1
47,1409,-1.538858175,-3.880550861,1
47,1441,-0.9782696366,-5.098583221,1
47,1473,-0.5075221062,-5.049328804,1
47,1505,-0.5863845348,-4.631798267,1
47,1537,-1.647245884,-5.292013645,1
47,1569,-1.455802441,-6.721055031,1
47,1601,-0.3767713308,-7.231494904,1
