PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 11, filenames: A:[11]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[12]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-7.249555111,-0.1745414734,1
47,65,-0.8548657894,-2.093115807,1
47,97,-0.08583068848,0.04885458946,1
47,129,-0.5323355198,0.3838937283,1
47,161,0.3695406914,-1.697049856,1
47,193,2.570182085,-3.683411121,1
47,225,3.0016222,-6.005969524,1
47,257,6.502235889,-5.650240898,1
47,289,6.796276093,-4.880340576,1
47,321,4.499338627,-6.01791811,1
47,353,3.885647774,-4.957916737,1
47,385,3.51017642,-3.908813953,1
47,417,4.520152092,-2.373041153,1
47,449,6.128516197,-1.10433197,1
47,481,5.744039059,-1.350862503,1
47,513,5.207111359,-2.668373585,1
47,545,4.537930489,-3.691785812,1
47,577,3.830511093,-6.025529861,1
47,609,4.031880856,-7.415981293,1
47,641,3.643036842,-6.261950493,1
47,673,2.514096737,-4.773164272,1
47,705,6.162223816,-4.318576336,1
47,737,7.983458519,-5.651608467,1
47,769,9.077642441,-6.547452927,1
47,801,8.468406677,-5.821263313,1
47,833,5.879448891,-4.406578064,1
47,865,5.848841667,-4.311877251,1
47,897,4.228097916,-5.699009895,1
47,929,3.588606834,-6.727154732,1
47,961,4.073413372,-6.140940189,1
47,993,4.550896168,-5.164386749,1
47,1025,4.932988167,-4.333904266,1
47,1057,3.496632099,-4.804245949,1
47,1089,2.843975306,-5.225604534,1
47,1121,6.217723846,-5.653351784,1
47,1153,5.390371799,-5.725090981,1
47,1185,2.916543007,-6.682163715,1
47,1217,2.126141071,-6.469978333,1
47,1249,4.715624809,-6.603394508,1
47,1281,6.393536568,-6.301779747,1
47,1313,6.422604084,-7.555931568,1
47,1345,6.835458755,-7.121142387,1
47,1377,7.421580315,-7.373214722,1
47,1409,5.816363811,-7.484272957,1
47,1441,5.55003643,-6.439782143,1
47,1473,7.411962509,-8.46190834,1
47,1505,6.129663467,-8.575398445,1
47,1537,4.443972111,-6.928913593,1
47,1569,4.996795177,-6.722585201,1
47,1601,4.827262878,-6.742763042,1
47,1633,4.507554054,-5.747907639,1
47,1665,3.771892071,-4.566241264,1
47,1697,3.058754206,-4.653106689,1
47,1729,2.605253696,-4.732244968,1
47,1761,2.195725441,-4.770405293,1
47,1793,1.997198582,-5.63110733,1
47,1825,19.50990486,5.071969986,1
47,1857,2.545073986,-4.072219849,1
47,1889,1.858303547,-4.618832111,1
47,1921,1.890243292,-3.833834171,1
47,1953,1.787769437,-5.418207169,1
47,1985,0.9767228365,-4.918839455,1
47,2017,-0.3621759415,-2.886615753,1
79,33,-12.19789028,2.639608622,1
79,65,6.597431183,-1.080962181,1
79,97,4.840275288,-2.697043419,1
79,129,0.4950911999,-0.5763230324,1
79,161,4.013528824,-3.969630241,1
79,193,5.347571373,-5.771131992,1
79,225,4.665513992,-8.566295624,1
79,257,5.669941902,-5.781638622,1
79,289,5.117248535,-5.217013359,1
79,321,4.074528694,-5.030563354,1
79,353,4.040756226,-4.515767574,1
79,385,3.932679653,-4.119544029,1
79,417,4.125053406,-3.252892971,1
79,449,4.898609161,-2.663983822,1
79,481,5.588718891,-3.497508526,1
79,513,5.833213806,-4.630748749,1
79,545,5.901591778,-4.976334572,1
79,577,5.608744144,-5.005609989,1
79,609,4.33660841,-7.264686584,1
79,641,3.64248991,-7.936614037,1
79,673,5.172151566,-4.22887373,1
79,705,5.783912182,-3.717672825,1
79,737,5.43439436,-4.846167564,1
79,769,7.06657362,-5.868299484,1
79,801,7.487743378,-6.585371971,1
79,833,6.109813213,-6.024837494,1
79,865,5.906849384,-4.629720688,1
79,897,5.337626457,-4.683343887,1
79,929,4.532222748,-4.979901791,1
79,961,4.480293751,-4.848161221,1
79,993,5.509901524,-4.760529518,1
79,1025,5.688942432,-5.124946594,1
79,1057,4.738507748,-5.557314873,1
79,1089,3.20682621,-5.741383076,1
79,1121,4.088593006,-5.649125576,1
79,1153,5.808908939,-6.712145805,1
79,1185,5.128284931,-6.176556587,1
79,1217,4.555079937,-6.550171852,1
79,1249,4.340764046,-7.315913677,1
79,1281,4.742761612,-7.271895409,1
79,1313,4.922205448,-7.172087193,1
79,1345,5.082201958,-7.392577648,1
79,1377,5.172169685,-8.387932777,1
79,1409,4.422751427,-7.531226635,1
79,1441,5.285639286,-5.684530258,1
79,1473,5.212472439,-7.244333267,1
79,1505,4.276181221,-7.349144459,1
79,1537,4.354328632,-7.200787067,1
79,1569,4.495305061,-6.799657345,1
79,1601,4.415242195,-6.228977203,1
79,1633,4.046494484,-5.233039856,1
79,1665,3.816562653,-4.425820827,1
79,1697,3.231613398,-5.023730755,1
79,1729,2.44545126,-4.802837849,1
79,1761,2.290272951,-4.538887501,1
79,1793,1.859646678,-4.751388073,1
79,1825,2.361900091,-4.734249115,1
79,1857,1.820988536,-4.665988922,1
79,1889,1.547442198,-4.585782051,1
79,1921,1.528682709,-4.175240993,1
79,1953,1.982108474,-4.148067474,1
79,1985,4.024036407,-4.214565754,1
