PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 30, filenames: A:[30]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[31]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-18.65887833,6.885661125,1
47,65,1.842546463,-11.55949974,1
47,97,-1.805018902,-5.97559166,1
47,129,-1.028020859,-8.445303917,1
47,161,0.3355822563,-9.031210899,1
47,193,2.435398102,-9.221030235,1
47,225,2.670273304,-9.999176979,1
47,257,1.142732859,-9.376561165,1
47,289,1.642366409,-8.831172943,1
47,321,0.6259750128,-8.169696808,1
47,353,-0.7153141499,-8.018109322,1
47,385,-0.3374557495,-8.137018204,1
47,417,1.894740224,-9.054466248,1
47,449,2.630476952,-7.705719948,1
47,481,0.7856521606,-9.377950668,1
47,513,0.6279662848,-7.642239571,1
47,545,0.6774091721,-5.132843971,1
47,577,-1.829852223,-6.49538517,1
47,609,-1.182893276,-5.626419544,1
47,641,-2.908645391,-8.130760193,1
47,673,-2.857415199,-8.028572083,1
47,705,-1.049605489,-6.539739609,1
47,737,-0.9534213543,-8.009298325,1
47,769,-2.510425568,-8.930990219,1
47,801,-3.220066309,-8.100669861,1
47,833,-2.619299889,-6.947407722,1
47,865,-1.533611178,-7.048021793,1
47,897,-0.4440737963,-7.616409302,1
47,929,-0.06681829691,-8.074021339,1
47,961,0.02271419764,-7.414063454,1
47,993,-0.1819989681,-6.492157936,1
47,1025,-1.6999259,-5.251442909,1
47,1057,-1.060257673,-6.342301846,1
47,1089,1.052772999,-7.842713356,1
47,1121,1.056291103,-4.641450882,1
47,1153,0.01516705751,-3.965353251,1
47,1185,-0.01917797327,-5.997240067,1
47,1217,0.9439814091,-7.010576248,1
47,1249,0.7822799683,-7.185026646,1
47,1281,1.759070396,-6.925341129,1
47,1313,2.612990141,-5.420778751,1
47,1345,2.214797974,-4.496383667,1
47,1377,0.8967247009,-5.49925518,1
47,1409,0.5472538471,-6.620563507,1
47,1441,0.6668044925,-6.327539444,1
47,1473,-0.01465134323,-5.980775356,1
47,1505,0.07802098989,-7.943910599,1
47,1537,0.8543925285,-6.88120985,1
47,1569,0.8327786326,-2.963017464,1
47,1601,0.2307671309,-1.908186436,1
47,1633,1.248786688,-4.806164742,1
47,1665,1.297784567,-6.71269083,1
47,1697,0.9446778297,-6.778315544,1
47,1729,0.402140975,-5.727167606,1
47,1761,-1.559834957,-4.699009895,1
47,1793,-3.205456257,-5.39191246,1
47,1825,0.08869981766,-4.980121613,1
47,1857,1.28426528,-8.371891022,1
47,1889,-0.5301725864,-7.595985413,1
47,1921,-0.6388529539,-4.785244465,1
47,1953,-0.6252574921,-2.42695117,1
47,1985,-1.864426732,-8.110530853,1
47,2017,-1.45700407,-7.284284115,1
79,33,2.932753086,10.60706711,1
79,65,-1.250300765,-3.051665306,1
79,97,-4.098517895,-6.469513893,1
79,129,-0.8477759361,-9.105873108,1
