PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 39, filenames: A:[39]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[40]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,22.30304527,32.26176453,1
47,65,9.273655891,23.76037979,1
47,97,7.880315781,11.92387676,1
47,129,-1.152410746,-8.895768166,1
47,161,-2.232068062,-9.567133904,1
47,193,-1.695077896,-9.058700562,1
47,225,-2.401311398,-9.027821541,1
47,257,-1.625196457,-9.403574944,1
47,289,-0.7810758352,-8.622497559,1
47,321,-0.7904539108,-7.608753204,1
47,353,-0.540350318,-8.565372467,1
47,385,0.2871184647,-9.57028389,1
47,417,0.2645134926,-7.455266953,1
47,449,1.498363733,-7.093378067,1
47,481,2.584876299,-8.811570168,1
47,513,2.141411066,-9.332670212,1
47,545,-0.3235582113,-6.292303085,1
47,577,-0.1833890676,-5.284480572,1
47,609,1.554487586,-7.760718346,1
47,641,0.6346844435,-8.263473511,1
47,673,0.02028441429,-6.65802145,1
47,705,-0.6121495962,-6.570707321,1
47,737,-0.8006160259,-6.628118515,1
47,769,-0.5701913238,-8.23443222,1
47,801,-0.7128520012,-8.093790054,1
47,833,1.486581564,-7.921266556,1
47,865,0.7648279667,-7.801353455,1
47,897,-0.9382023811,-7.012050152,1
47,929,-0.9335000515,-7.007564545,1
47,961,-0.8830093145,-6.674561501,1
47,993,-1.186191201,-4.619989395,1
47,1025,-1.80811286,-0.9879493713,1
47,1057,-1.497442245,-2.919731617,1
47,1089,-1.827901125,-4.7526021,1
47,1121,-1.995196581,-5.115592003,1
47,1153,-1.041288495,-5.497060299,1
47,1185,0.0146137476,-6.253294945,1
47,1217,0.2842181921,-5.614694118,1
47,1249,0.1214325428,-5.967392445,1
47,1281,-0.2029745579,-5.353915691,1
47,1313,-1.27775526,-5.920306206,1
47,1345,-1.350838661,-6.696850777,1
47,1377,0.00646686554,-5.722022533,1
47,1409,-0.9766591787,-6.466510773,1
47,1441,-0.2010879517,-7.668437958,1
47,1473,-0.5447061658,-8.403284073,1
47,1505,0.06266927719,-8.193034172,1
47,1537,1.047130823,-7.844467163,1
47,1569,1.137413263,-7.797297478,1
