PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 5, filenames: A:[5]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[6]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1089,3.773374081,-13.44838142,1
79,1121,3.940045357,-13.13613129,1
79,1153,4.122743607,-12.41500854,1
79,1185,3.973524094,-11.01001453,1
79,1217,3.790126801,-10.69411469,1
79,1249,3.006773233,-10.87933254,1
79,1281,1.776447535,-11.27684593,1
79,1313,2.134258509,-11.27583504,1
79,1345,1.627254248,-10.79310322,1
79,1377,0.870775044,-10.96935749,1
79,1409,0.2599455118,-10.36980152,1
79,1441,1.560272336,-10.46155071,1
79,1473,1.031504393,-10.53880596,1
79,1505,-0.2787380815,-10.02052879,1
79,1537,-1.657396674,-8.566393852,1
79,1569,-2.330565929,-7.888708115,1
79,1601,-2.162415504,-8.458081245,1
79,1633,-1.75754714,-7.426354885,1
79,1665,-1.201453447,-6.729720116,1
79,1697,-0.9991077185,-5.916454315,1
79,1729,-1.287500143,-3.554706097,1
79,1761,-0.9825081825,-1.744553089,1
79,1793,-0.230705142,-0.5387077332,1
79,1825,-0.7763724327,-1.838454485,1
79,1857,-1.140419602,-0.6910463572,1
79,1889,-1.232860088,0.8597235084,1
79,1921,-1.113569975,-0.5757777691,1
79,1953,-1.000156641,-0.7586022615,1
79,1985,-1.373563766,-0.6036333442,1
79,2017,-1.149927616,-0.996152401,1
111,33,8.18602562,8.92024231,1
111,65,1.866468072,-8.154036522,1
111,97,1.523973465,-9.309297562,1
111,129,1.697787762,-10.50197411,1
111,161,1.311921716,-10.53440094,1
111,193,1.646423817,-10.10378838,1
111,225,2.713345528,-9.955163002,1
111,257,1.411044836,-10.33585358,1
111,289,0.3777666092,-11.47575855,1
111,321,2.415526628,-11.0875473,1
111,353,4.361245155,-10.91240883,1
111,385,3.570379019,-10.79793644,1
111,417,2.690869331,-11.25360203,1
111,449,3.051060677,-11.53996849,1
111,481,2.527362347,-11.39440441,1
111,513,2.011988401,-9.460718155,1
111,545,2.661720753,-9.497058868,1
111,577,3.028500557,-9.788309097,1
111,609,2.80441308,-9.668967247,1
111,641,2.538739204,-10.84949398,1
111,673,2.782876968,-13.82969666,1
111,705,3.061056614,-12.03062534,1
111,737,3.702962399,-11.31531143,1
111,769,4.523016453,-11.28509521,1
111,801,4.902229309,-10.02387524,1
111,833,3.875993252,-11.45239925,1
111,865,4.830480099,-12.90646553,1
111,897,3.855185509,-13.45813179,1
111,929,3.062000513,-13.90755463,1
111,961,2.894178391,-14.70324516,1
111,993,2.905268669,-13.68512154,1
111,1025,3.637280226,-13.43278694,1
111,1057,4.320697308,-13.48173046,1
111,1089,4.605754852,-13.63019657,1
111,1121,5.600722313,-13.66605091,1
111,1153,5.053249359,-11.68700027,1
111,1185,3.268185854,-10.31675243,1
111,1217,3.460158348,-12.66470432,1
111,1249,3.156184196,-12.32568073,1
111,1281,2.318529844,-12.82841682,1
111,1313,3.432773352,-12.71440506,1
111,1345,3.668351173,-11.83394623,1
111,1377,1.709646344,-11.24980831,1
111,1409,0.5727994442,-10.21268082,1
111,1441,1.503396392,-10.0621748,1
111,1473,1.269249797,-10.56450367,1
111,1505,0.798807025,-9.171391487,1
111,1537,-0.1774852276,-7.411031246,1
111,1569,-1.421171784,-6.920805454,1
111,1601,-1.217680693,-6.941483021,1
111,1633,-0.8888118863,-6.55424881,1
111,1665,-0.837844193,-7.162005424,1
111,1697,-0.8138801455,-6.303132057,1
111,1729,2.498136044,-7.234315395,1
111,1761,0.1455419064,-2.849170685,1
111,1793,-0.3825889826,-0.4704647064,1
111,1825,-1.062836528,-1.9876405,1
111,1857,-1.241170883,-1.895670414,1
111,1889,-1.615205526,-1.111412168,1
111,1921,-1.25587213,-1.865589857,1
111,1953,-0.5973200202,-1.042205572,1
111,1985,-0.8549944758,-0.1980592608,1
111,2017,-0.7567463517,-1.219697475,1
143,33,0.9026532173,4.563904762,1
143,65,1.619784236,-9.291712761,1
143,97,1.790027022,-9.039649963,1
143,129,1.111929178,-10.07157135,1
143,161,2.304249287,-9.900802612,1
143,193,2.003679514,-9.987390518,1
143,225,1.622675538,-10.38778114,1
143,257,1.38141346,-10.18778324,1
143,289,-0.3491488695,-9.732509613,1
143,321,2.120272636,-10.41762543,1
143,353,3.137760401,-11.21753693,1
143,385,2.30935955,-12.33604717,1
143,417,2.682840586,-11.35399055,1
143,449,4.003457546,-11.20343494,1
143,481,2.306376457,-10.99761677,1
143,513,2.338867188,-8.854639053,1
143,545,2.806274891,-9.81293869,1
143,577,3.244045973,-10.69400597,1
143,609,3.805518866,-10.24412918,1
143,641,2.679769039,-10.36517334,1
143,673,2.077355385,-10.57305431,1
143,705,3.761294365,-11.02999687,1
143,737,4.349647522,-11.26630688,1
143,769,5.415287018,-11.44447708,1
143,801,5.807366848,-10.49953079,1
143,833,5.586502075,-12.1182518,1
143,865,5.580682278,-12.99281788,1
143,897,4.807386398,-13.43960571,1
143,929,3.738396168,-13.66556549,1
143,961,3.519660711,-13.36421776,1
143,993,3.446353912,-13.14413834,1
143,1025,3.648991108,-13.47184944,1
143,1057,4.244534969,-13.32494926,1
143,1089,4.737256527,-13.65396881,1
143,1121,4.875701427,-14.19592381,1
143,1153,3.464992523,-12.45077133,1
143,1185,2.186943531,-11.56174564,1
143,1217,3.697169781,-14.41604805,1
143,1249,3.466769934,-13.83632946,1
143,1281,3.314886332,-13.77016926,1
143,1313,3.607345104,-13.44902515,1
143,1345,2.970375299,-12.80100727,1
143,1377,2.091267109,-11.38521004,1
143,1409,1.37093699,-10.57479858,1
143,1441,1.07451117,-11.12179852,1
143,1473,1.317952394,-9.564730644,1
143,1505,1.761450768,-8.094166756,1
143,1537,0.7708406448,-6.859276772,1
143,1569,0.1185985804,-6.166968822,1
143,1601,-0.2038205862,-6.244238377,1
143,1633,-0.2739253044,-6.142420769,1
143,1665,-0.5079185367,-6.401504517,1
143,1697,-2.175307751,-6.079407692,1
143,1729,4.021410942,-11.88300991,1
143,1761,-0.5569409728,-3.293034077,1
143,1793,-0.3369234204,-1.837829113,1
143,1825,-1.002995133,-2.677278996,1
143,1857,-1.240809202,-1.696481466,1
143,1889,-1.23230052,-1.204081535,1
143,1921,-1.0728333,-1.39546299,1
143,1953,-0.9721173048,-0.7268902659,1
143,1985,-0.4743880033,-0.427836597,1
143,2017,-0.3507871628,-1.14790678,1
175,33,-18.69113541,5.958180428,1
175,65,1.289458036,-11.65306854,1
175,97,1.842454672,-12.07743454,1
175,129,1.705791235,-9.746718407,1
175,161,2.508275032,-10.05279732,1
175,193,1.724275351,-10.12589931,1
175,225,0.3201819658,-10.30035019,1
175,257,1.052324653,-9.654644012,1
175,289,1.400247812,-7.940394402,1
175,321,1.972391844,-9.368751526,1
175,353,0.9822881222,-11.75396252,1
175,385,-1.028810263,-12.85843658,1
175,417,1.762005806,-11.38777542,1
175,449,2.669249535,-11.301404,1
175,481,2.739365339,-10.36690235,1
175,513,3.234678984,-8.410456657,1
175,545,3.122159243,-10.31081486,1
175,577,3.615733862,-11.57656288,1
175,609,4.244877338,-10.51333046,1
175,641,4.230236053,-10.22224331,1
175,673,4.345512867,-10.3691988,1
175,705,4.836351395,-10.59141922,1
175,737,4.633564949,-11.21580696,1
175,769,4.733929157,-11.78455734,1
175,801,6.549021244,-11.5668211,1
175,833,6.281391144,-12.44161892,1
175,865,6.170684814,-13.19903088,1
175,897,5.846594334,-12.76530647,1
175,929,6.359271049,-26.88204575,1
175,961,4.533760071,-12.74122906,1
175,993,4.138039589,-13.13578415,1
175,1025,4.278338432,-13.94359779,1
175,1057,4.543536186,-14.081954,1
175,1089,4.817355156,-13.92080307,1
175,1121,5.191191673,-14.22473049,1
175,1153,4.731287956,-14.06380463,1
175,1185,4.49989748,-13.75678444,1
175,1217,4.413003445,-14.45000648,1
175,1249,4.030735016,-14.94249058,1
175,1281,3.526995659,-13.83457947,1
175,1313,2.785246134,-13.68946075,1
175,1345,2.243156672,-12.83374786,1
175,1377,1.341389656,-11.57290649,1
175,1409,0.146676302,-10.76880741,1
175,1441,-0.2691189051,-9.960864067,1
175,1473,0.343808949,-9.06179142,1
175,1505,0.3608486652,-8.00743103,1
175,1537,-0.7727108598,-6.59361887,1
175,1569,-0.2507593036,-5.810130119,1
175,1601,1.389081359,-6.030615807,1
175,1633,0.2129684091,-5.600090504,1
175,1665,-0.2278957367,-5.132377625,1
175,1697,-0.4997306466,-5.717162132,1
175,1729,-1.25976789,-11.15633011,1
175,1761,0.9037473202,-4.006467819,1
175,1793,1.04398489,-2.402452469,1
175,1825,0.6063995361,-3.475798607,1
175,1857,-0.7549643517,-2.160064459,1
175,1889,-1.135564089,-1.487688661,1
175,1921,-1.040709138,-0.897077322,1
175,1953,-0.8428761363,-0.5895631909,1
175,1985,-0.5156427622,-0.6556164622,1
175,2017,0.3247359395,-0.8207285404,1
207,33,20.13689232,9.855770111,1
207,65,1.810328603,-8.761393547,1
207,97,4.05499649,-7.058773041,1
207,129,2.573386192,-9.655387878,1
207,161,1.594995499,-10.39926434,1
207,193,1.151271582,-10.55708599,1
207,225,0.3526505232,-10.16896534,1
207,257,1.380867243,-9.543839455,1
207,289,2.026670933,-8.494945526,1
207,321,2.130208015,-7.313013077,1
207,353,0.4374332428,-6.444605827,1
207,385,-0.3919988871,-9.536055565,1
207,417,0.355576396,-11.2811079,1
207,449,2.736874342,-7.955627441,1
207,481,1.957339048,-10.22663784,1
207,513,2.12624836,-10.05317783,1
207,545,1.674624681,-8.592639923,1
207,577,2.826818466,-10.26604652,1
207,609,5.747756958,-10.49690819,1
207,641,5.741059303,-10.12771511,1
207,673,5.550009251,-10.17072487,1
207,705,5.57787466,-10.4386549,1
207,737,3.968255997,-11.27152729,1
207,769,5.442969322,-11.43626976,1
207,801,6.457493782,-11.70990181,1
207,833,6.62450695,-12.47766304,1
207,865,6.867468834,-12.70288658,1
207,897,7.040014267,-11.66067696,1
207,929,7.05747509,-12.14196777,1
207,961,6.508855343,-12.10346222,1
207,993,5.733393669,-12.99820232,1
207,1025,5.104179859,-14.09462547,1
207,1057,4.603806019,-14.32914829,1
207,1089,4.979010105,-14.32680702,1
207,1121,5.600263596,-14.6276474,1
207,1153,5.660209656,-14.32906342,1
207,1185,5.950051308,-13.90976906,1
207,1217,5.365743637,-13.13056183,1
207,1249,3.909490585,-13.02256298,1
207,1281,4.10068655,-13.14500332,1
207,1313,3.02842021,-12.97293377,1
207,1345,1.299561977,-12.47939301,1
207,1377,1.020603776,-12.62630844,1
207,1409,-0.7008407116,-11.99853611,1
207,1441,-0.1967513561,-9.124894142,1
207,1473,0.3715479076,-8.735155106,1
207,1505,-0.988276124,-8.435928345,1
207,1537,-1.355354548,-7.083827496,1
207,1569,-0.3891655505,-6.239511967,1
207,1601,-0.1261282265,-6.198823929,1
207,1633,-0.6005007029,-5.482064247,1
207,1665,-0.3579817712,-5.054368019,1
207,1697,-0.4241464436,-5.079216003,1
207,1729,-0.6031643152,-9.275754929,1
207,1761,2.565049887,-7.491030693,1
207,1793,0.7199918628,-4.063224792,1
207,1825,-0.2104629874,-3.379010916,1
207,1857,-0.6055912971,-2.238978863,1
207,1889,-1.336773157,-1.564406037,1
207,1921,-1.213235617,-1.165887356,1
207,1953,-0.7063707709,-0.7683942914,1
207,1985,-0.333374083,-0.9593362212,1
207,2017,0.382409811,-0.683498621,1
239,33,-14.20568085,12.94549084,1
239,65,-1.629864931,4.966388702,1
239,97,4.17006588,-6.654663086,1
239,129,1.957408547,-10.05532074,1
239,161,1.347760677,-10.95024586,1
239,193,1.45011878,-10.59977627,1
239,225,1.46921587,-9.828923225,1
239,257,2.471385002,-9.082078934,1
239,289,3.711726189,-7.913449287,1
239,321,-0.09316885471,-8.879535675,1
239,353,-0.1897307634,-8.58894825,1
239,385,-0.2691364288,-9.775601387,1
239,417,2.209992886,-11.77423,1
239,449,2.434606552,-11.82841778,1
239,481,2.104018688,-10.58147717,1
239,513,1.593643904,-10.27380753,1
239,545,3.094143629,-9.667542458,1
239,577,4.488956451,-9.964346886,1
239,609,6.794210911,-10.26266766,1
239,641,6.515774727,-10.25220299,1
239,673,6.611333847,-10.43291283,1
239,705,6.921705246,-10.96786118,1
239,737,6.734221458,-10.81897736,1
239,769,6.902692795,-11.01455212,1
239,801,7.420136452,-11.75996304,1
239,833,8.138685226,-12.3608408,1
239,865,8.457983017,-12.388587,1
239,897,7.667676926,-11.68194771,1
239,929,6.981711388,-12.22930431,1
239,961,7.393164158,-11.21656322,1
239,993,7.019373417,-12.7953186,1
239,1025,6.038193703,-14.04681873,1
239,1057,4.875304699,-14.67730999,1
239,1089,5.433801651,-15.0356493,1
239,1121,6.085420132,-15.165905,1
239,1153,6.240905762,-14.70819092,1
239,1185,6.411789417,-13.99150562,1
239,1217,5.604404926,-12.94729996,1
239,1249,4.824195385,-12.56249523,1
239,1281,4.208623409,-12.32039261,1
239,1313,3.273319244,-12.41485691,1
239,1345,1.061986446,-11.77025604,1
239,1377,-0.3166277409,-12.09757519,1
239,1409,0.8730739951,-13.04709911,1
239,1441,0.7750942707,-10.54174519,1
239,1473,0.2346134186,-9.211240768,1
239,1505,-0.2122482657,-8.515220642,1
239,1537,-0.5021005273,-7.784491062,1
239,1569,-0.9013346434,-7.107513428,1
239,1601,-0.6353287101,-6.849437714,1
239,1633,-0.1304874718,-6.049233913,1
239,1665,-0.1465949416,-5.335445881,1
239,1697,0.03509280086,-4.318587303,1
239,1729,0.2567317486,-5.061237812,1
239,1761,-0.4476251602,-6.347313404,1
239,1793,-0.743748188,-4.819368362,1
239,1825,-1.039617181,-3.316435099,1
239,1857,-1.067830682,-1.881035209,1
239,1889,-1.158475757,-1.423474669,1
239,1921,-1.084976315,-1.334716797,1
239,1953,-0.8234657049,-0.9443700314,1
239,1985,-0.7397411466,-1.133262157,1
239,2017,-0.9573892355,-0.7650548816,1
271,33,2.082597971,13.8116684,1
271,65,-4.971228123,2.974250555,1
271,97,1.234298825,-8.181705475,1
271,129,1.573304296,-10.52479458,1
271,161,1.840227485,-11.0438776,1
271,193,2.126314163,-9.163246155,1
271,225,2.170956135,-9.097133636,1
271,257,3.068216324,-9.226812363,1
271,289,3.813161373,-9.377099991,1
271,321,1.084347725,-10.46286964,1
271,353,0.1775127649,-9.878130913,1
271,385,0.03720712662,-8.977445602,1
271,417,4.058053493,-10.0067215,1
271,449,3.889682293,-12.06237316,1
271,481,2.958723783,-11.16811466,1
271,513,2.154312134,-9.837507248,1
271,545,5.023601532,-10.82549,1
271,577,4.203567982,-10.68183136,1
271,609,4.596237183,-11.18693447,1
271,641,6.71879673,-9.762018204,1
271,673,7.195252419,-10.28316879,1
271,705,8.07434082,-10.87705231,1
271,737,8.130462646,-10.51441669,1
271,769,8.027215004,-10.91676235,1
271,801,8.35855484,-11.53633785,1
271,833,8.710969925,-11.8277998,1
271,865,8.842250824,-11.95881653,1
271,897,8.512521744,-11.72737312,1
271,929,8.373969078,-12.19480133,1
271,961,7.535129547,-12.64702415,1
271,993,5.292933464,-13.37462997,1
271,1025,6.930734158,-14.08387089,1
271,1057,6.472821236,-16.6712265,1
271,1089,5.765999794,-17.09708977,1
271,1121,6.46561718,-15.66159439,1
271,1153,6.879291534,-15.73033619,1
271,1185,6.803722382,-14.16666412,1
271,1217,5.919159889,-13.75232792,1
271,1249,4.957295418,-13.0968895,1
271,1281,4.520824432,-12.80768013,1
271,1313,4.352550983,-12.53200722,1
271,1345,2.024374723,-11.84488869,1
271,1377,0.9159600735,-10.98513126,1
271,1409,0.3719115257,-10.95851421,1
271,1441,0.6277230382,-11.26376438,1
271,1473,0.1445319057,-8.83954525,1
271,1505,0.5326019526,-7.46046257,1
271,1537,0.3478010893,-8.239086151,1
271,1569,-0.09222579002,-7.112992287,1
271,1601,0.3168730736,-7.076154709,1
271,1633,0.6443328261,-5.995942116,1
271,1665,0.4554615021,-5.324534416,1
271,1697,0.5384776592,-4.986842155,1
271,1729,-0.06087884307,-4.783447742,1
271,1761,-0.6560839415,-5.12898016,1
271,1793,-1.000733614,-4.17613554,1
271,1825,-1.167686582,-2.632366896,1
271,1857,-1.228456259,-1.519826293,1
271,1889,-1.155281663,-1.065099955,1
271,1921,-0.5092665553,-0.01182830334,1
271,1953,-0.4495735765,-0.05987030268,1
271,1985,-1.903614521,-0.9556738734,1
271,2017,-1.767024755,-0.8734253049,1
303,33,15.50365925,12.52854538,1
303,65,1.149540663,-0.5157133341,1
303,97,1.291720271,-9.67127037,1
303,129,1.718093157,-10.09873295,1
303,161,2.129723787,-9.979661942,1
303,193,2.44002986,-9.209733009,1
303,225,2.639862776,-8.984511375,1
303,257,2.809665442,-9.521265984,1
303,289,2.116163731,-10.87868881,1
303,321,0.7693042755,-11.86280441,1
303,353,1.224405646,-9.083421707,1
303,385,2.023052216,-7.347980499,1
303,417,5.268800259,-8.500644684,1
303,449,-12.49784756,-6.517777443,1
303,481,0.1833469868,-0.20221138,1
303,513,0.2008936405,-8.764448166,1
303,545,1.298844814,-9.452507019,1
303,577,2.896810532,-10.58647633,1
303,609,3.571876526,-9.765494347,1
303,641,7.563084602,-8.938347816,1
303,673,8.303009033,-9.581413269,1
303,705,7.961659431,-9.919042587,1
303,737,8.228780746,-10.19266987,1
303,769,8.671387672,-11.10637474,1
303,801,8.777388573,-11.18288612,1
303,833,8.892381668,-11.31227779,1
303,865,9.271733284,-11.22452259,1
303,897,9.37438488,-12.20735645,1
303,929,9.43653965,-12.41398144,1
303,961,7.758900642,-11.88223839,1
303,993,4.895189285,-12.50366116,1
303,1025,10.17917538,-13.19213104,1
303,1057,9.2284832,-14.74470139,1
303,1089,6.737496376,-15.88816357,1
303,1121,6.769069195,-16.36376953,1
303,1153,7.276609898,-15.94820976,1
303,1185,7.11880827,-14.35581398,1
303,1217,5.967813015,-14.12537861,1
303,1249,5.326328754,-13.70897484,1
303,1281,5.072655201,-12.899683,1
303,1313,4.564014435,-12.878582,1
303,1345,3.437126637,-13.64613438,1
303,1377,2.018115282,-12.21447468,1
303,1409,0.5337113142,-11.93381977,1
303,1441,1.374177337,-11.49070168,1
303,1473,1.294804573,-9.191213608,1
303,1505,1.345487356,-8.419836998,1
303,1537,2.230958939,-7.07171154,1
303,1569,1.362303257,-5.75067997,1
303,1601,1.238369226,-6.939766884,1
303,1633,1.022085786,-6.185482502,1
303,1665,0.6451131701,-5.658444881,1
303,1697,0.3389941156,-4.930305004,1
303,1729,-0.238804251,-4.515050411,1
303,1761,-0.7338888645,-4.328140259,1
303,1793,-0.8830248713,-3.304690123,1
303,1825,-0.8686368465,-1.063883543,1
303,1857,-0.6608467102,-0.2122393847,1
303,1889,-1.258212805,-0.605753839,1
303,1921,-1.298151493,0.2623933554,1
303,1953,-1.226508141,-0.8953602314,1
303,1985,-1.685153127,-0.8311384916,1
303,2017,-1.317716122,-0.6258161664,1
335,33,1.164224625,10.21885014,1
335,65,0.8742644787,-9.077823639,1
335,97,1.328456283,-6.551039219,1
335,129,1.581678748,-8.861216545,1
335,161,1.671423316,-9.318188667,1
335,193,1.874664307,-9.322188377,1
335,225,2.343980074,-8.734972954,1
335,257,2.61998105,-8.741827011,1
335,289,2.261402845,-9.667495728,1
335,321,-0.05738639832,-10.96458817,1
335,353,0.9387249947,-10.66150379,1
335,385,2.733124256,-8.839650154,1
335,417,4.447289467,-8.017050743,1
335,449,3.754462481,-7.75226593,1
335,481,4.441113472,-9.207880974,1
335,513,5.375085354,-10.08781147,1
335,545,7.86337328,-8.425485611,1
335,577,6.394890785,-9.479740143,1
335,609,9.467815399,-7.340475082,1
335,641,9.849191666,-8.357336044,1
335,673,9.788366318,-8.835747719,1
335,705,9.011778831,-8.974492073,1
335,737,8.281339645,-9.840823174,1
335,769,8.08228302,-10.73051929,1
335,801,8.229229927,-10.53076077,1
335,833,8.635909081,-11.1951685,1
335,865,9.190798759,-11.381814,1
335,897,9.67732811,-12.50046635,1
335,929,9.440293312,-13.48395443,1
335,961,9.028012276,-12.60900688,1
335,993,9.751206398,-11.32402325,1
335,1025,8.170596123,-15.09954834,1
335,1057,8.687097549,-14.2951355,1
335,1089,8.590137482,-14.9525156,1
335,1121,8.383615494,-15.74313068,1
335,1153,7.425974846,-15.02841949,1
335,1185,7.195140839,-14.64426517,1
335,1217,6.28052187,-14.19909573,1
335,1249,6.108167171,-13.57643032,1
335,1281,5.92650938,-12.55094719,1
335,1313,5.091721058,-12.87619591,1
335,1345,4.194199562,-13.88581944,1
335,1377,2.904409409,-13.35134888,1
335,1409,1.917113304,-12.65199757,1
335,1441,1.308922529,-12.58822346,1
335,1473,2.235376835,-10.62879372,1
335,1505,2.665532112,-9.230279922,1
335,1537,2.258374453,-7.413943291,1
335,1569,2.358373642,-8.063767433,1
335,1601,2.24402833,-8.115153313,1
335,1633,1.660192132,-7.843481541,1
335,1665,0.7527530193,-6.30561161,1
335,1697,0.267339319,-4.932449341,1
335,1729,-0.07721555233,-4.723617554,1
335,1761,-0.3106795549,-3.949137211,1
335,1793,-0.2526462972,-2.819953442,1
335,1825,-0.3620587587,-1.874536037,1
335,1857,-0.6243777871,0.06773853302,1
335,1889,-0.6934227347,-0.6439347267,1
335,1921,-1.072030067,-0.7471536398,1
335,1953,-1.259533644,-1.257848382,1
335,1985,-0.9282224178,-0.5855808258,1
335,2017,-0.2975956202,0.05376374722,1
367,33,1.157404542,5.459125519,1
367,65,1.336981654,-8.384025574,1
367,97,1.654127002,-5.192922592,1
367,129,1.779352903,-7.502099037,1
367,161,1.234192252,-8.631868362,1
367,193,0.5259072781,-8.891442299,1
367,225,1.638972759,-8.750687599,1
367,257,3.48594594,-8.649643898,1
367,289,2.959640026,-8.889313698,1
367,321,1.892352104,-9.725753784,1
367,353,1.171512127,-9.927412033,1
367,385,3.39566803,-8.692987442,1
367,417,4.810806274,-7.848430634,1
367,449,4.616593361,-7.748801231,1
367,481,3.535516024,-9.257480621,1
367,513,4.064990997,-8.70468235,1
367,545,5.290538311,-7.63574791,1
367,577,6.861885548,-8.191954613,1
367,609,10.91680813,-9.012468338,1
367,641,10.97676182,-8.680660248,1
367,673,10.55205536,-8.519863129,1
367,705,9.840416908,-8.524421692,1
367,737,8.047701836,-9.519770622,1
367,769,7.832448006,-10.46295166,1
367,801,8.324179649,-10.50645256,1
367,833,8.946406364,-10.43970203,1
367,865,9.969252586,-11.79621983,1
367,897,10.44340611,-12.95254707,1
367,929,10.26137543,-13.64827347,1
367,961,9.708543777,-13.3760004,1
367,993,10.073596,-12.44598007,1
367,1025,8.68253994,-15.07587528,1
367,1057,7.969094276,-14.26086521,1
367,1089,9.484960556,-15.19957447,1
367,1121,9.679000854,-15.92574501,1
367,1153,9.71300602,-14.84809399,1
367,1185,9.190438271,-13.87362194,1
367,1217,7.708145142,-13.52688026,1
367,1249,7.20596981,-12.91638851,1
367,1281,10.54372025,-12.67496014,1
367,1313,6.510344028,-13.11313725,1
367,1345,5.127970695,-13.97111511,1
367,1377,3.980634689,-13.66397858,1
367,1409,2.899745703,-13.02759743,1
367,1441,2.197731018,-12.24479294,1
367,1473,2.539805174,-10.56329823,1
367,1505,2.830284119,-9.412617683,1
367,1537,2.443149328,-8.681711197,1
367,1569,2.436954975,-8.903831482,1
367,1601,2.629824877,-8.994987488,1
367,1633,1.947706699,-8.565520287,1
367,1665,0.9806105494,-6.467213154,1
367,1697,-0.07248267531,-5.216385365,1
367,1729,-0.1131468192,-4.79122591,1
367,1761,0.06569474936,-3.6372118,1
367,1793,0.7611984611,-3.079831839,1
