PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 35, filenames: A:[35]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[36]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,12.13175297,14.93067741,1
47,65,2.499000788,4.053070068,1
47,97,-0.9903274775,-7.442649364,1
47,129,-0.9656052589,-8.746232033,1
47,161,-0.3011249602,-8.275653839,1
47,193,-0.2532672286,-7.846247673,1
47,225,-0.2909789681,-5.436863899,1
47,257,-0.4334552288,-7.407782555,1
47,289,-0.7916410565,-8.575568199,1
47,321,-0.9875074625,-8.519333839,1
47,353,0.8098889589,-8.300002098,1
47,385,-0.8149693012,-7.795711517,1
47,417,0.9481201172,-10.37869453,1
47,449,2.194140196,-12.23862648,1
47,481,3.23914361,-10.66433048,1
47,513,3.155410767,-8.099972725,1
47,545,2.076494217,-5.829191685,1
47,577,1.701218128,-5.848303795,1
47,609,-0.3245595694,-6.156734943,1
47,641,-0.5846824646,-6.990037441,1
47,673,-0.610655129,-8.18678093,1
47,705,0.04335224628,-7.877663612,1
47,737,0.02002504468,-8.561930656,1
47,769,-0.6231915951,-9.168381691,1
47,801,-0.1160308719,-10.48998642,1
47,833,-0.06847977638,-10.44428444,1
47,865,0.7095677257,-6.784389973,1
47,897,0.8897365928,-7.320234299,1
47,929,1.563947201,-6.857818604,1
47,961,1.322813749,-7.571914673,1
47,993,0.5095481873,-7.484315872,1
47,1025,0.6397499442,-4.672828674,1
47,1057,1.79789567,-7.071273327,1
47,1089,0.4621398449,-6.237074375,1
47,1121,0.9184863567,-6.835083485,1
47,1153,1.338589668,-7.188281536,1
47,1185,1.683160782,-6.479967594,1
47,1217,2.625692129,-5.736833096,1
47,1249,2.840604544,-4.495817661,1
47,1281,0.7301324606,-6.28745079,1
47,1313,0.530600667,-6.249512672,1
47,1345,2.091360331,-5.277771473,1
47,1377,1.82067132,-7.010490417,1
47,1409,1.164314866,-8.689990997,1
47,1441,0.9318819046,-8.135479927,1
47,1473,1.122399092,-8.302782059,1
47,1505,0.6431616545,-7.845304966,1
47,1537,0.6444737911,-7.140787125,1
47,1569,1.479776978,-7.803459167,1
47,1601,0.9793812037,-7.07165432,1
47,1633,-0.1366406679,-4.231073856,1
47,1665,-0.1834828854,-4.565380573,1
47,1697,1.576899529,-6.502068043,1
47,1729,2.331864834,-7.991492271,1
47,1761,1.664913416,-7.270213127,1
47,1793,1.848892689,-6.246790886,1
47,1825,2.33561492,-6.284099102,1
47,1857,2.017739296,-6.576943398,1
47,1889,1.348766327,-5.787435532,1
47,1921,2.184894085,-7.00094223,1
47,1953,1.91469276,-2.852096081,1
47,1985,-0.3632925153,-0.562520504,1
47,2017,1.61563921,-6.095293045,1
79,33,-3.803583145,12.04272461,1
79,65,-0.2484406829,-6.095355988,1
79,97,-0.4156996012,-6.23163414,1
79,129,-1.046183109,-9.00709343,1
79,161,-1.361176372,-8.691980362,1
79,193,-0.1315632463,-8.213019371,1
79,225,-0.280898869,-7.851801872,1
79,257,-0.6398496032,-8.245506287,1
79,289,-0.361312747,-9.098087311,1
79,321,0.3463850617,-8.842356682,1
79,353,0.6343488693,-8.122063637,1
79,385,0.3065985739,-8.565493584,1
79,417,0.8571900725,-8.260604858,1
79,449,1.122144222,-9.120979309,1
79,481,2.304836512,-9.412837029,1
79,513,2.502107143,-8.260770798,1
79,545,0.7983520031,-5.650594234,1
79,577,0.9774806499,-26.10248756,1
79,609,0.4064331651,-6.77043438,1
79,641,0.7364495993,-6.881766319,1
79,673,0.5955655575,-8.025779724,1
79,705,-0.3173394799,-8.061574936,1
79,737,-0.1871778667,-8.440689087,1
79,769,-0.1311842948,-8.624036789,1
79,801,0.6985996962,-8.729409218,1
79,833,1.994226456,-9.138660431,1
79,865,1.010385752,-6.587107182,1
79,897,1.038187861,-5.998152256,1
79,929,0.8648751974,-2.865407467,1
79,961,1.280030012,-5.576887131,1
79,993,1.392673135,-6.504387379,1
79,1025,1.151907563,-6.17583847,1
79,1057,1.301724076,-6.66789341,1
79,1089,1.116486549,-7.049851894,1
79,1121,1.721810341,-7.016644001,1
79,1153,1.586429596,-7.115171909,1
79,1185,1.656580567,-6.721671104,1
79,1217,2.42080164,-6.247544289,1
79,1249,2.582564354,-6.453155994,1
79,1281,2.45699954,-7.296032429,1
79,1313,2.1229074,-6.694002151,1
79,1345,2.589015484,-4.725188255,1
79,1377,2.930247545,-6.400837898,1
79,1409,2.423177004,-7.177514076,1
79,1441,1.379471421,-7.251523972,1
79,1473,0.9836380482,-7.495956898,1
79,1505,0.871797502,-7.034801006,1
79,1537,0.5205478072,-6.441146851,1
79,1569,1.534112692,-5.146375656,1
79,1601,-0.1790108681,-2.595199585,1
79,1633,-1.151176214,1.05612278,1
79,1665,0.5567632318,-5.960425854,1
79,1697,1.191132188,-5.567217827,1
79,1729,2.164902687,-6.826198578,1
79,1761,2.136855125,-7.80916214,1
79,1793,0.922973752,-5.740221024,1
79,1825,0.8855650425,-5.30531168,1
79,1857,1.806833267,-6.327436447,1
79,1889,1.93731606,-5.982795238,1
79,1921,0.4453697205,-4.606278419,1
79,1953,0.216053009,-0.8619232178,1
