PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 3, filenames: A:[3]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[4]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,65,-4.480467796,-13.90056705,1
175,97,-3.227648258,-16.90755081,1
175,129,0.7600104809,-10.1868906,1
175,161,0.3548011482,-14.02188015,1
175,193,-1.224256039,-17.66027641,1
175,225,-0.671610117,-19.71767807,1
175,257,-0.4696763754,-19.21087265,1
175,289,-0.04811503738,-17.55673409,1
175,321,2.572948933,-15.7925396,1
175,353,2.263406754,-17.34339523,1
175,385,0.5053206086,-17.30149651,1
175,417,-0.7644964457,-16.88774872,1
175,449,-9.091364861,-8.789531708,1
175,481,-6.47923708,-5.855861664,1
175,513,2.597560406,-16.30119896,1
175,545,1.62469244,-16.51216507,1
175,577,1.755418301,-16.40701866,1
175,609,7.062072277,-13.54871559,1
175,641,7.839818001,-18.96370506,1
175,673,8.18044281,-21.03763962,1
175,705,8.866809845,-21.27233124,1
175,737,8.928195953,-19.08151817,1
175,769,9.282735825,-18.32223701,1
175,801,9.74614048,-19.7455616,1
175,833,9.781173706,-20.3091774,1
175,865,11.67572212,-20.18777466,1
175,897,13.03962231,-20.01587677,1
175,929,13.38727665,-19.2114563,1
175,961,13.70640755,-17.27314186,1
175,993,14.95894337,-17.23543549,1
175,1025,15.71682358,-19.40715408,1
175,1057,16.89649582,-23.59687614,1
175,1089,18.12315559,-23.50187683,1
175,1121,20.37723923,-24.52088165,1
175,1153,22.56110764,-24.37661362,1
175,1185,23.56378555,-23.71543121,1
175,1217,23.60651016,-24.07812881,1
175,1249,22.79661751,-25.70968437,1
175,1281,21.20834732,-26.19286346,1
175,1313,22.57370758,-25.03870773,1
175,1345,21.66487503,-23.57723618,1
175,1377,20.61989212,-20.90524292,1
175,1409,19.03680038,-19.40031624,1
175,1441,16.6389122,-17.72049332,1
175,1473,14.12701511,-17.18042183,1
175,1505,11.80231953,-17.17838478,1
175,1537,11.78004742,-17.08036995,1
175,1569,11.87068462,-14.88944912,1
175,1601,10.84723759,-13.23010445,1
175,1633,10.45097828,-11.27039146,1
175,1665,9.722929955,-10.67461777,1
175,1697,8.34546566,-7.31230545,1
175,1729,5.199435711,-7.215717316,1
175,1761,2.44226408,-11.01523685,1
175,1793,2.382038116,-12.2215147,1
175,1825,0.8587145805,-9.814998627,1
175,1857,1.34472084,-9.765604973,1
175,1889,5.329160213,-8.285188675,1
175,1921,5.610855579,-8.150918961,1
175,1953,5.86149168,-7.708556175,1
175,1985,5.814997673,-6.535703659,1
175,2017,4.804814339,-4.159157276,1
207,33,19.28925133,2.698020697,1
207,65,-2.142999887,-14.00982094,1
207,97,-1.145077467,-15.60318947,1
207,129,0.8555284142,-9.145215988,1
207,161,1.007762313,-14.31431389,1
207,193,0.3643642664,-16.2990284,1
207,225,0.2628518343,-17.56653786,1
207,257,-0.3248491585,-17.82850838,1
207,289,-3.277390957,-18.88083649,1
207,321,-7.146024227,-19.28619385,1
207,353,-8.31378746,-19.09392166,1
207,385,-6.351016998,-19.83810806,1
207,417,-5.772319317,-18.23748779,1
207,449,2.753139496,-12.78891563,1
207,481,12.18591976,-8.87765789,1
207,513,7.7321558,-13.27890682,1
207,545,7.565746784,-12.07880211,1
207,577,6.482576847,-15.44478226,1
207,609,8.116327286,-17.84160805,1
207,641,10.45815277,-19.75446701,1
207,673,9.634114265,-20.64460182,1
207,705,10.25441837,-20.8321209,1
207,737,9.714754105,-20.05618858,1
207,769,9.533573151,-19.73186302,1
207,801,11.33923721,-20.21320152,1
207,833,12.40542698,-19.66699219,1
207,865,12.6973896,-19.64077187,1
207,897,13.36063766,-19.50395012,1
207,929,14.42433929,-16.52968979,1
207,961,14.67614937,-17.44195366,1
207,993,14.86219883,-15.55025673,1
207,1025,16.04763412,-17.47461891,1
207,1057,16.98308754,-21.40605927,1
207,1089,18.60043907,-23.07485962,1
207,1121,21.3481102,-24.26506805,1
207,1153,23.23382187,-24.97288704,1
207,1185,24.44278145,-26.64259148,1
207,1217,24.95804596,-25.92409515,1
207,1249,24.71718788,-25.54894447,1
207,1281,24.49746132,-24.20097542,1
207,1313,24.05142784,-24.82968712,1
207,1345,23.28104401,-23.68509865,1
207,1377,21.73192978,-21.0680809,1
207,1409,19.18354225,-19.43445778,1
207,1441,17.3565731,-18.60800552,1
207,1473,15.1146183,-17.50329208,1
207,1505,11.97895908,-18.18446732,1
207,1537,12.31028748,-17.56128311,1
207,1569,10.72437286,-15.86885548,1
207,1601,9.361210823,-14.33259487,1
207,1633,10.81506634,-12.78160954,1
207,1665,10.50305939,-11.4143734,1
207,1697,9.996053696,-10.54239082,1
207,1729,5.879569054,-7.51700592,1
207,1761,4.105516434,-12.31929207,1
207,1793,3.699519157,-12.6973362,1
207,1825,7.572974682,-10.36667061,1
207,1857,6.489008904,-9.471962929,1
207,1889,5.878821373,-8.07034111,1
207,1921,6.446106911,-7.828986168,1
207,1953,6.135772228,-7.611729622,1
207,1985,5.81604147,-6.649454117,1
207,2017,5.670941353,-3.857744455,1
239,33,21.32167244,4.062016964,1
239,65,-3.157820225,-16.04444313,1
239,97,-6.253894329,-6.524250984,1
239,129,-0.6218957901,-9.553743362,1
239,161,-0.800255537,-12.94571304,1
239,193,0.2994679213,-14.1322794,1
239,225,0.5945549607,-14.99232292,1
239,257,0.2120868564,-15.46922779,1
239,289,0.05555313826,-15.07184982,1
239,321,13.58503628,-6.745901108,1
239,353,1.72551775,-17.88547897,1
239,385,-0.07731699944,-18.18141174,1
239,417,-1.301876545,-16.68803978,1
239,449,4.560979366,-11.96761703,1
239,481,7.20976162,-14.37403774,1
239,513,7.683043957,-13.55692577,1
239,545,8.822081566,-11.85263252,1
239,577,8.545396805,-15.50808811,1
239,609,8.814834595,-17.63784599,1
239,641,8.672766685,-18.80909538,1
239,673,10.48208046,-20.33397675,1
239,705,11.49373913,-20.76638222,1
239,737,11.90336514,-20.16600227,1
239,769,10.72986603,-20.07698631,1
239,801,13.06926155,-20.14902878,1
239,833,14.06713676,-19.139534,1
239,865,14.49963856,-19.09464645,1
239,897,15.4087801,-19.19178772,1
239,929,15.85672569,-16.22856903,1
239,961,15.54738617,-16.77710724,1
239,993,15.52694702,-16.98056984,1
239,1025,17.61340714,-16.99654198,1
239,1057,18.81319427,-19.29734612,1
239,1089,20.29021263,-21.44769287,1
239,1121,22.68320656,-22.86257172,1
239,1153,22.9094429,-27.23859024,1
239,1185,24.66848564,-30.09219933,1
239,1217,25.54447365,-28.60865021,1
239,1249,26.83709335,-26.15702629,1
239,1281,29.54315376,-25.60066795,1
239,1313,30.04096985,-26.71979141,1
239,1345,27.01941681,-24.49014854,1
239,1377,23.32254028,-20.25876999,1
239,1409,19.79540825,-20.33621407,1
239,1441,17.81754684,-18.91410446,1
239,1473,14.13767052,-19.91049194,1
239,1505,11.93066025,-17.56438446,1
239,1537,18.38660812,-15.71821785,1
239,1569,16.22055435,-15.89865303,1
239,1601,11.56892776,-16.03678894,1
239,1633,11.87115383,-13.97460556,1
239,1665,11.55609131,-12.95506191,1
239,1697,11.31192207,-12.0057478,1
239,1729,5.535564423,-9.854076385,1
239,1761,10.4569664,-11.00658798,1
239,1793,9.709640503,-10.05166817,1
239,1825,8.496529579,-9.592351913,1
239,1857,6.693100452,-8.47117424,1
239,1889,7.423795223,-7.980620861,1
239,1921,7.061663151,-7.214033604,1
239,1953,6.218698978,-6.98861742,1
239,1985,5.522354603,-6.552783489,1
239,2017,5.331960678,-4.48421669,1
271,33,1.871828914,5.551789761,1
271,65,0.6839894056,-2.64955759,1
271,97,1.437940478,-8.997633934,1
271,129,0.9716182947,-10.97270298,1
271,161,-2.389729023,-11.62629032,1
271,193,-1.202750683,-12.44540215,1
271,225,0.8077476025,-12.05212975,1
271,257,0.6265872717,-12.88752556,1
271,289,1.119504213,-13.3882103,1
271,321,1.693429112,-16.36897659,1
271,353,2.517976284,-17.0835762,1
271,385,3.000433445,-15.16558647,1
271,417,2.729730129,-16.48893547,1
271,449,5.475825787,-14.37362957,1
271,481,16.9332962,-4.902666092,1
271,513,7.359535217,-12.49652386,1
271,545,8.216142654,-13.8873291,1
271,577,9.369862556,-15.41077423,1
271,609,10.23542786,-16.6343708,1
271,641,10.66113663,-18.18963051,1
271,673,11.52451992,-19.32687569,1
271,705,12.02490234,-20.2934494,1
271,737,13.41788578,-18.81173706,1
271,769,17.58311462,-18.48446655,1
271,801,19.35778427,-19.14841652,1
271,833,18.70604706,-18.72590446,1
271,865,16.85354424,-18.61493492,1
271,897,17.68079376,-18.1358757,1
271,929,18.39678001,-17.12277603,1
271,961,22.18254471,-36.49518967,1
271,993,18.52090454,-16.5633316,1
271,1025,19.25065231,-17.21327782,1
271,1057,20.14108849,-18.53713226,1
271,1089,19.8231144,-22.26092529,1
271,1121,20.74749374,-23.99992943,1
271,1153,41.23552704,-34.31713867,1
271,1185,22.33086014,-28.91724586,1
271,1217,24.77500153,-29.84326363,1
271,1249,28.15042114,-27.63181686,1
271,1281,29.19631958,-26.47776794,1
271,1313,29.58450699,-28.21780586,1
271,1345,27.46458244,-25.55870247,1
271,1377,25.74177933,-21.96706772,1
271,1409,23.29479599,-22.1846962,1
271,1441,20.10528374,-21.85718155,1
271,1473,14.67394829,-20.96623993,1
271,1505,13.75000954,-20.53222084,1
271,1537,23.46621513,-13.61592674,1
271,1569,14.39842224,-28.73095703,1
271,1601,12.32479191,-18.89419556,1
271,1633,13.98596191,-14.92708397,1
271,1665,12.0166502,-15.32250404,1
271,1697,11.72260761,-12.93757439,1
271,1729,12.22687531,-10.82910538,1
271,1761,11.545084,-10.34402561,1
271,1793,10.30397224,-9.539384842,1
271,1825,9.098863602,-8.812317848,1
271,1857,8.452033997,-8.34787941,1
271,1889,8.675895691,-7.465010643,1
271,1921,7.88949585,-5.290676594,1
271,1953,7.255030632,-5.959775448,1
271,1985,6.51974678,-6.062715054,1
271,2017,5.60414362,-5.693648338,1
303,33,3.448569536,8.723905563,1
303,65,1.145651817,-2.932152987,1
303,97,0.6227508783,-8.833851814,1
303,129,0.5066899657,-10.8745451,1
303,161,-0.3907559514,-10.54296112,1
303,193,-0.8616325259,-10.63973618,1
303,225,1.922451854,-10.08703232,1
303,257,1.796161175,-11.17876625,1
303,289,2.125889301,-11.9254818,1
303,321,2.731569767,-14.96042728,1
303,353,3.778734207,-14.33625412,1
303,385,4.880762577,-13.44145584,1
303,417,4.661454201,-16.42679214,1
303,449,6.333416939,-14.05715942,1
303,481,8.233451843,-10.49556446,1
303,513,0.1773805618,0.6371574402,1
303,545,10.08548737,-13.50134182,1
303,577,11.03061295,-14.2964344,1
303,609,13.33895016,-15.13240814,1
303,641,12.39000893,-15.95719719,1
303,673,12.8488636,-17.51910973,1
303,705,13.59310055,-17.67413521,1
303,737,17.94093704,-13.11539268,1
303,769,21.17925835,-15.24096489,1
303,801,22.36067963,-16.75763702,1
303,833,23.07499313,-17.75821114,1
303,865,19.11635971,-17.62187958,1
303,897,19.75879478,-16.23534393,1
303,929,20.6487484,-16.56188965,1
303,961,21.42227173,-15.69272804,1
303,993,21.17989349,-15.77243042,1
303,1025,21.29553604,-16.1518383,1
303,1057,21.93915749,-17.34346581,1
303,1089,30.26971436,-34.82077789,1
303,1121,24.62852287,-23.91622925,1
303,1153,26.51169968,-25.80889511,1
303,1185,22.89090157,-28.92997932,1
303,1217,25.80600739,-31.22205353,1
303,1249,29.16376495,-27.29351997,1
303,1281,29.96422386,-26.85725594,1
303,1313,32.73983002,-26.97375107,1
303,1345,29.47382736,-26.40477371,1
303,1377,27.33547974,-25.5490551,1
303,1409,25.32381821,-24.95963287,1
303,1441,23.59854507,-23.06664848,1
303,1473,12.84700775,-21.33893394,1
303,1505,22.4535923,-0.7039241791,1
303,1537,25.34819412,-14.45654678,1
303,1569,10.32099342,-24.83114052,1
303,1601,15.61116695,-18.21846771,1
303,1633,14.88046455,-15.39581776,1
303,1665,15.29075336,-17.41940308,1
303,1697,15.44865704,-13.3774519,1
303,1729,14.54910564,-10.28811741,1
303,1761,12.27866936,-9.819363594,1
303,1793,10.65070057,-9.213253021,1
303,1825,9.577433586,-7.739580154,1
303,1857,11.95940876,-7.482406616,1
303,1889,10.96265793,-6.83135128,1
303,1921,10.28425121,-4.438991547,1
303,1953,8.604320526,-5.575107574,1
303,1985,7.113462448,-5.141407013,1
303,2017,6.243564606,-6.188396454,1
335,33,3.489189863,11.89306927,1
335,65,0.9856362343,-3.571270943,1
335,97,0.09972891212,-9.779290199,1
335,129,-0.07111912966,-11.48711777,1
335,161,-0.1056461036,-10.02643776,1
335,193,0.8984394073,-9.391066551,1
335,225,2.250764608,-9.239282608,1
335,257,2.934647322,-10.10847092,1
335,289,3.556556225,-10.29780769,1
335,321,4.852974892,-10.06899548,1
335,353,6.589026451,-10.66872787,1
335,385,7.919407845,-11.95969009,1
335,417,1.53704834,1.834452629,1
335,449,10.16478252,-13.02799702,1
335,481,9.724393845,-14.00652027,1
335,513,9.799767494,-12.20048237,1
335,545,10.95273781,-12.01586151,1
335,577,11.8934803,-13.22830296,1
335,609,13.22725677,-14.31734467,1
335,641,12.77765846,-14.41961861,1
335,673,15.46928501,-15.9927063,1
335,705,7.392879486,-18.18360901,1
335,737,8.668897629,-14.46397781,1
335,769,24.3357811,-12.16785336,1
335,801,25.55311966,-13.22377205,1
335,833,24.18056679,-15.99708557,1
335,865,21.89078522,-16.80688477,1
335,897,21.8780632,-16.82374001,1
335,929,22.36238098,-16.40764809,1
335,961,20.51011086,-16.06058884,1
335,993,20.25228691,-15.07430458,1
335,1025,21.27367401,-13.35066414,1
335,1057,23.64048386,-16.22914505,1
335,1089,37.46810913,-16.0020752,1
335,1121,26.31706429,-23.76274872,1
335,1153,27.8298893,-28.64218903,1
335,1185,25.6880188,-36.47938538,1
335,1217,28.01693344,-31.72115517,1
335,1249,30.43301773,-29.28886604,1
335,1281,31.50507355,-28.02340317,1
335,1313,35.81635666,-26.79691887,1
335,1345,32.70959473,-26.49517441,1
335,1377,29.41985321,-26.6497364,1
335,1409,27.09700775,-26.62186813,1
335,1441,25.28651428,-25.09127998,1
335,1473,23.96790886,-23.34926796,1
335,1505,39.01078796,-17.58358955,1
335,1537,20.45153236,-19.46647453,1
335,1569,18.56952286,-17.58632851,1
335,1601,16.83521843,-16.15181732,1
335,1633,16.07497787,-15.70013618,1
335,1665,16.4907341,-15.23392868,1
335,1697,15.69309902,-13.74868393,1
335,1729,14.56598091,-11.45004749,1
335,1761,13.13860607,-9.210431099,1
335,1793,11.66483688,-8.543557167,1
335,1825,12.20428467,-4.655608177,1
335,1857,12.75634289,-7.052461624,1
335,1889,10.77057362,-6.37903738,1
335,1921,9.834153175,-5.452895164,1
335,1953,8.143314362,-5.041330338,1
335,1985,7.311696529,-5.498450756,1
335,2017,6.033661842,-5.957912445,1
367,33,2.854977369,11.06801701,1
367,65,0.9795540571,0.8897409439,1
367,97,0.004115372896,-9.375756264,1
367,129,-0.354000926,-10.57408524,1
367,161,-0.372787416,-9.351180077,1
367,193,1.019635439,-9.455503464,1
367,225,2.934045792,-8.569428444,1
367,257,4.022553921,-7.82980442,1
367,289,5.09169817,-8.221833229,1
367,321,6.041832447,-7.910135269,1
367,353,6.936130047,-8.841693878,1
367,385,7.060950756,-9.872171402,1
367,417,8.254861832,-8.800866127,1
367,449,10.51688862,-11.31580734,1
367,481,10.94660568,-13.78274918,1
367,513,11.85156155,-12.6623764,1
367,545,11.87470531,-11.37658882,1
367,577,12.74895287,-11.50018597,1
367,609,14.48427105,-12.90948963,1
367,641,16.64240646,-13.82301044,1
367,673,20.61752129,-14.37588787,1
367,705,22.61735535,-14.66528034,1
367,737,18.23995209,-27.78916931,1
367,769,12.94502449,-13.30157852,1
367,801,16.9645443,-19.02473068,1
367,833,25.95488358,-16.39237976,1
367,865,28.92030907,-17.13041115,1
367,897,30.36803818,-20.47486877,1
367,929,24.17724991,-16.13135147,1
367,961,24.36861801,-14.92227745,1
367,993,24.78879547,-13.02737236,1
367,1025,24.8747921,-13.90353012,1
367,1057,24.13993645,-17.64181328,1
367,1089,22.30823326,-20.22127724,1
367,1121,23.50736427,-23.61491585,1
367,1153,44.55874634,-29.61013412,1
367,1185,28.66703987,-32.00439453,1
367,1217,30.17181778,-26.86792946,1
367,1249,32.87902069,-29.03234863,1
367,1281,41.80102158,-28.5708847,1
367,1313,49.03079987,-26.20949554,1
367,1345,33.68916321,-25.90374756,1
367,1377,31.51451683,-27.93240547,1
367,1409,28.62429237,-26.60030556,1
367,1441,26.7535305,-26.27962685,1
367,1473,24.97135925,-24.63378525,1
367,1505,23.15309715,-22.82145309,1
367,1537,21.57538605,-20.070961,1
367,1569,20.80012512,-18.03996086,1
367,1601,18.81905365,-16.26572227,1
367,1633,17.83365631,-16.46456528,1
367,1665,17.33912468,-15.05013657,1
367,1697,16.81655312,-13.43045139,1
367,1729,16.22430038,-11.72142696,1
367,1761,13.50683498,-9.470475197,1
367,1793,12.12518978,-6.725413322,1
367,1825,12.15960217,-6.571757793,1
367,1857,10.0424881,-6.078178406,1
367,1889,8.417415619,-5.983403683,1
367,1921,8.68072319,-5.82181263,1
367,1953,7.399245739,-4.911386967,1
367,1985,7.023793221,-5.41884613,1
367,2017,6.640971184,-5.013805389,1
399,33,1.189025879,6.24929142,1
399,65,0.07934802771,1.028244257,1
