PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 12, filenames: A:[12]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[13]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-8.338981628,10.85613823,1
47,65,3.669206142,19.46234322,1
47,97,-0.7956151962,0.3907475471,1
47,129,7.426050186,-23.57358932,1
47,161,3.699968815,-5.832491398,1
47,193,4.846099854,-4.096358776,1
47,225,5.575799942,-4.205579758,1
47,257,6.073327065,-3.985070229,1
47,289,4.162842751,-3.858138561,1
47,321,2.178412437,-4.081710815,1
47,353,1.996840477,-5.287341118,1
47,385,2.621765137,-5.014415264,1
47,417,2.598400116,-5.094568253,1
47,449,2.644143105,-4.565433502,1
47,481,3.610806942,-4.80756855,1
47,513,4.785393238,-5.315217018,1
47,545,5.206372261,-6.377661705,1
47,577,5.052421093,-6.202810764,1
47,609,4.09062767,-5.612298489,1
47,641,2.870002747,-5.317970276,1
47,673,4.387629509,-7.75431633,1
47,705,3.438061953,-3.539437294,1
47,737,3.803601265,-3.339271069,1
47,769,3.660387516,-3.919477463,1
47,801,6.745086193,-5.201367378,1
47,833,5.808526039,-5.244927406,1
47,865,5.520370007,-6.046343803,1
47,897,5.413408279,-6.490727901,1
47,929,4.820609093,-6.154887676,1
47,961,3.985003471,-6.981568336,1
47,993,4.975432396,-7.651286602,1
47,1025,4.388539314,-8.221355438,1
47,1057,4.635076523,-7.909742355,1
47,1089,4.024032593,-7.404548645,1
47,1121,3.044540167,-7.278486252,1
47,1153,2.084434748,-5.637016773,1
47,1185,1.974292278,-3.498023033,1
47,1217,2.884437561,-3.906805992,1
47,1249,5.452831268,-5.675048828,1
47,1281,5.535305977,-6.003860474,1
47,1313,5.199281216,-6.046131611,1
47,1345,6.910455704,-7.68296814,1
47,1377,6.675599098,-7.818852425,1
47,1409,5.893583298,-8.425670624,1
47,1441,4.655136108,-8.173294067,1
47,1473,5.327526093,-9.687138557,1
47,1505,6.167816639,-11.1321907,1
47,1537,5.74593544,-10.14513397,1
47,1569,4.84468317,-9.487504959,1
47,1601,4.023704052,-9.263043404,1
47,1633,4.981062412,-9.42916584,1
47,1665,5.627203465,-8.039625168,1
47,1697,4.184301853,-7.800074577,1
47,1729,2.663711548,-9.709738731,1
47,1761,4.5377388,-9.615319252,1
47,1793,5.430794716,-7.465872765,1
47,1825,4.652452469,-7.681392193,1
47,1857,3.795765877,-7.748703003,1
47,1889,1.912302971,-8.304037094,1
47,1921,0.6478670835,-7.071271896,1
