PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 16, filenames: A:[16]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[17]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,11.27990913,7.946795464,1
47,65,-1.653867483,12.67794037,1
47,97,-1.254257321,-7.803495407,1
47,129,-0.9066277742,-7.13541317,1
47,161,0.9647046328,-7.101894855,1
47,193,2.77577281,-4.559026241,1
47,225,3.648118019,-5.581199169,1
47,257,4.118900776,-6.146415234,1
47,289,3.818142653,-6.150004387,1
47,321,3.469900608,-6.851284981,1
47,353,2.658180475,-7.755234241,1
47,385,1.815296888,-7.906040668,1
47,417,2.254923105,-7.44681263,1
47,449,3.079434633,-5.899770737,1
47,481,5.230623722,-6.237151623,1
47,513,4.953282356,-7.314501762,1
47,545,4.563012123,-7.97244215,1
47,577,4.503808022,-8.265192032,1
47,609,5.390228271,-7.728077888,1
47,641,5.181084633,-7.750685692,1
47,673,3.31932807,-7.216927052,1
47,705,0.8791495562,-5.884228706,1
47,737,1.335962296,-4.921443939,1
47,769,2.71728611,-6.253044605,1
47,801,3.692945957,-6.654938221,1
47,833,2.712153196,-6.278424263,1
47,865,1.09081924,-6.623620987,1
47,897,0.8964918852,-7.466947079,1
47,929,1.990789056,-7.285646439,1
47,961,1.426788092,-7.192946434,1
47,993,-0.4120161533,-6.936092854,1
47,1025,0.6975800991,-6.5169487,1
47,1057,0.9738957882,-6.816766262,1
47,1089,0.8598264456,-6.173718929,1
47,1121,-0.7575095892,-7.300979614,1
47,1153,-1.02316463,-5.380737305,1
47,1185,-1.370661497,-4.676936626,1
47,1217,-1.749084473,-5.909194946,1
47,1249,-2.154120445,-7.083705902,1
47,1281,-1.920963049,-6.983872414,1
47,1313,-0.2076698542,-4.155654907,1
47,1345,1.549013495,-1.760826588,1
47,1377,1.356965423,-2.617676735,1
47,1409,0.8415212631,-4.035639763,1
47,1441,1.120058298,-4.156946659,1
47,1473,1.481956244,-3.925908566,1
47,1505,1.866801143,-3.583573341,1
47,1537,2.113422871,-6.297382355,1
47,1569,1.767074108,-6.694957256,1
47,1601,0.9416104555,-5.439340115,1
47,1633,1.085958481,-3.822920322,1
47,1665,1.553687572,-4.986660004,1
47,1697,0.7219591737,-5.790398598,1
47,1729,-0.2822236717,-4.382063389,1
47,1761,-0.4776792526,-3.902510166,1
47,1793,-0.7049209476,-3.45372963,1
47,1825,-1.123361826,-3.814865112,1
47,1857,-1.101357579,-3.401558876,1
47,1889,-0.209104389,-4.96616888,1
47,1921,0.7772371769,-5.615600586,1
47,1953,1.451671362,-4.37471962,1
47,1985,1.520331383,-3.258457661,1
47,2017,0.6958701611,0.6094894409,1
79,33,-10.94634342,5.034648418,1
79,65,-3.518323183,-9.138110161,1
79,97,0.7829234004,-2.480216503,1
79,129,1.824535131,-2.399210691,1
79,161,-4.468226433,-4.629113674,1
79,193,-1.217647552,-0.7613873482,1
79,225,3.490181684,-4.992991447,1
79,257,3.457860231,-5.73854351,1
79,289,3.500436306,-5.879515171,1
79,321,3.776125193,-6.659345627,1
79,353,4.02788353,-7.727992535,1
79,385,4.549330711,-7.669035912,1
79,417,4.195691109,-7.310095787,1
79,449,3.445065975,-8.045721054,1
79,481,3.958366632,-8.058307648,1
79,513,4.234550476,-8.761631012,1
79,545,2.819504261,-7.644217014,1
79,577,4.103658676,-7.298337936,1
79,609,4.58391428,-7.788404465,1
79,641,4.634784698,-8.081972122,1
79,673,3.661102772,-7.648679256,1
79,705,2.165255308,-6.927984238,1
79,737,11.1370182,-7.004295826,1
79,769,1.678298235,-8.438918114,1
79,801,2.56241107,-7.629100323,1
79,833,2.288356781,-7.440994263,1
79,865,1.345606446,-7.995185852,1
79,897,1.402019739,-8.493849754,1
79,929,3.191268921,-8.203070641,1
79,961,3.141038656,-8.029866219,1
79,993,2.104979992,-7.761734962,1
79,1025,0.9195654392,-6.722415447,1
79,1057,0.4830743074,-6.809500694,1
79,1089,0.4454951286,-6.777281761,1
79,1121,0.1727277339,-6.292922497,1
79,1153,1.696301222,-7.364717007,1
79,1185,-1.001765251,-5.915967941,1
79,1217,-1.271932483,-6.38933754,1
79,1249,-1.171651006,-6.813215256,1
79,1281,-0.7760733366,-6.0784235,1
79,1313,-0.1078418195,-4.088571072,1
79,1345,0.4363668561,-1.449436903,1
79,1377,0.6319946051,-2.313294888,1
79,1409,0.4650914669,-4.575078011,1
79,1441,1.034996748,-4.670388222,1
79,1473,1.30418241,-4.420576572,1
79,1505,1.533224106,-4.28829813,1
79,1537,2.193227291,-5.172598839,1
79,1569,2.586175203,-5.372028351,1
79,1601,2.450588226,-5.028128147,1
79,1633,1.432400942,-4.378942966,1
79,1665,0.7074695826,-6.178543568,1
79,1697,-0.4712999761,-7.260560989,1
79,1729,-0.6310881376,-6.368740082,1
79,1761,-0.06733417511,-6.503562927,1
79,1793,-0.0005852133036,-5.015191078,1
79,1825,-0.3475876749,-3.983294964,1
79,1857,-0.7794501781,-4.642296314,1
79,1889,-0.3956394494,-4.679804325,1
79,1921,0.1334317178,-4.817138672,1
79,1953,0.5714616776,-4.216267586,1
79,1985,0.7179764509,-2.71650672,1
79,2017,0.484421134,-0.6508558989,1
111,33,-0.2311902046,4.136241436,1
111,65,0.6253826022,-0.7798198462,1
111,97,1.530964375,-3.16872263,1
111,129,2.581732273,-2.991689205,1
111,161,-0.1398894787,-0.9480109215,1
111,193,-1.14350915,0.1410927773,1
111,225,2.979502439,-5.287169456,1
111,257,2.991381407,-5.733512402,1
111,289,3.447394371,-5.848321438,1
111,321,3.623806715,-6.20174408,1
111,353,4.307227612,-7.460326672,1
111,385,5.475445747,-6.52271986,1
111,417,4.922630787,-6.387502193,1
111,449,4.343195438,-7.14111948,1
111,481,3.924290895,-6.516293049,1
111,513,2.99819684,-6.903455257,1
111,545,1.675381422,-6.549546242,1
111,577,3.018607855,-7.646947384,1
111,609,3.686483383,-8.461236954,1
111,641,4.767814159,-7.971385956,1
111,673,3.309177399,-7.708170891,1
111,705,1.374186873,-7.517208099,1
111,737,0.6866579056,-7.504759789,1
111,769,-0.6606684923,-9.033086777,1
111,801,1.844255686,-7.937551975,1
111,833,2.192733288,-8.374054909,1
111,865,1.318663597,-8.811367035,1
111,897,1.243926287,-8.725585938,1
111,929,2.545798779,-8.674049377,1
111,961,2.814329624,-7.143669128,1
111,993,2.002826691,-7.845068455,1
111,1025,0.1987752914,-7.22849369,1
111,1057,0.5545705557,-6.721516609,1
111,1089,0.4953550398,-6.626710415,1
111,1121,0.3079566956,-6.9515481,1
111,1153,0.7606571913,-8.664363861,1
111,1185,-0.6760923862,-6.804334641,1
111,1217,-1.961223364,-6.455396652,1
111,1249,-1.096291065,-6.285698891,1
111,1281,-0.6873310208,-5.628620148,1
111,1313,-0.4787364304,-5.060032845,1
111,1345,-0.01810079813,-3.195216179,1
111,1377,-0.2750309408,-4.018064022,1
111,1409,-0.941540122,-5.046212196,1
111,1441,0.4403372407,-4.835813046,1
111,1473,1.206205368,-4.980644226,1
111,1505,1.796281099,-4.87928009,1
111,1537,2.087260485,-4.942688942,1
111,1569,2.200908899,-4.715088844,1
111,1601,2.429003477,-4.444458961,1
111,1633,1.756605983,-4.84354496,1
111,1665,0.3498960733,-5.343227863,1
111,1697,-0.2494817823,-5.200448036,1
111,1729,-0.5390105844,-1.641263008,1
111,1761,-0.3513790667,-5.441967487,1
111,1793,0.566491127,-4.031056881,1
111,1825,0.01377296448,-4.069204807,1
111,1857,-1.173531294,-4.926887512,1
111,1889,-1.372336149,-4.622943878,1
111,1921,-0.6971095204,-3.967199326,1
111,1953,0.05968901515,-3.097739458,1
111,1985,0.3039220273,-2.159782171,1
111,2017,-0.5024145246,-1.963321686,1
143,33,11.88385582,4.552359104,1
143,65,1.701448679,-4.575256824,1
143,97,2.050441265,-4.874563217,1
143,129,1.290222645,-3.708727837,1
143,161,2.446910143,-4.331290722,1
143,193,3.446039438,-5.038880825,1
143,225,3.582612514,-4.958367825,1
143,257,3.540465117,-5.654911041,1
143,289,3.677772522,-5.847939968,1
143,321,3.123394966,-5.674027443,1
143,353,3.336367607,-6.243609428,1
143,385,3.749355316,-5.569015503,1
143,417,3.962757826,-4.891748905,1
143,449,4.221997738,-5.428063393,1
143,481,4.076236725,-5.533487797,1
143,513,3.470798254,-5.874940872,1
143,545,2.922130108,-6.445038795,1
143,577,2.302506685,-7.439645767,1
143,609,3.125913858,-8.030216217,1
143,641,4.106365681,-7.259522915,1
143,673,2.722723722,-7.659934044,1
143,705,0.8403888941,-7.705196381,1
143,737,-1.222522378,-7.815208435,1
143,769,-1.719064713,-8.45381546,1
143,801,1.516907573,-7.936118603,1
143,833,2.72897625,-8.68393898,1
143,865,2.163566351,-8.817991257,1
143,897,2.122449398,-8.923708916,1
143,929,3.129001379,-9.246458054,1
143,961,1.939402699,-8.480823517,1
143,993,0.6465382576,-8.081842422,1
143,1025,0.2983438969,-7.485440254,1
143,1057,0.1885119081,-5.448822021,1
143,1089,0.02597147226,-6.564886093,1
143,1121,-0.3461797833,-7.585549355,1
143,1153,-0.2651543319,-8.447110176,1
143,1185,-0.5242359042,-7.533238411,1
143,1217,-0.8854750991,-6.352924347,1
143,1249,-1.119155645,-6.120664597,1
143,1281,-0.9519390464,-5.778874874,1
143,1313,-0.2884914875,-5.276640415,1
143,1345,0.3854057491,-4.955659866,1
143,1377,0.5851386786,-4.340655327,1
143,1409,0.01866307855,-4.319393635,1
143,1441,0.4859024286,-4.96709156,1
143,1473,0.8206005096,-5.639755726,1
143,1505,1.693358183,-5.500008106,1
143,1537,2.167310238,-5.497319698,1
143,1569,2.04282546,-4.90255928,1
143,1601,2.18442297,-4.88628912,1
143,1633,1.654402614,-5.377491951,1
143,1665,0.1858999729,-5.599406242,1
143,1697,-1.235336423,-3.323120594,1
143,1729,-0.1259946674,-0.8423714638,1
143,1761,-0.08889988065,-0.8922638893,1
143,1793,1.235681772,-3.260019064,1
143,1825,0.1797858626,-3.5481987,1
143,1857,-0.3233398199,-4.415996552,1
143,1889,-0.3054761291,-5.327123165,1
143,1921,-0.8114278913,-4.350544453,1
143,1953,-0.5409621,-1.680440903,1
143,1985,-0.3158482313,-0.6813988686,1
143,2017,-0.8699183464,-3.096493483,1
175,33,11.55722046,5.643179417,1
175,65,1.389868975,-9.904443741,1
175,97,1.517942429,-5.252539635,1
175,129,2.201956749,-4.363501072,1
175,161,3.022213936,-4.495440006,1
175,193,4.190702438,-4.651165009,1
175,225,4.223441124,-4.742510319,1
175,257,3.500491142,-5.696692944,1
175,289,3.289155722,-6.005229473,1
175,321,3.057710171,-6.135175228,1
175,353,3.001461983,-6.148239136,1
