PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 26, filenames: A:[26]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[27]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,27.35029221,4.295044899,1
47,65,-2.042826891,-3.776833057,1
47,97,-3.16712594,-3.861784935,1
47,129,-2.98678112,-5.148668289,1
47,161,-1.448436141,-5.531358719,1
47,193,0.2696276903,-6.084740639,1
47,225,0.001404047012,-6.66291666,1
47,257,-0.6906239986,-7.007843971,1
47,289,0.3734539747,-8.35738945,1
47,321,0.7058722973,-8.247455597,1
47,353,0.9283210039,-8.079218864,1
47,385,2.630289555,-7.26881361,1
47,417,3.559331656,-7.352521896,1
47,449,1.099948645,-7.62315321,1
47,481,0.9429864883,-6.853405952,1
47,513,1.329972267,-6.698363304,1
47,545,0.8385939598,-7.082849503,1
47,577,-0.06984686852,-7.802899361,1
47,609,0.4835066795,-8.609467506,1
47,641,2.621612072,-6.648759365,1
47,673,1.390090585,-5.755382061,1
47,705,0.02170932293,-7.41557169,1
47,737,-1.445194006,-5.361450195,1
47,769,-2.691083908,-5.861422062,1
47,801,-2.558467388,-6.496201515,1
47,833,-1.296274185,-6.353738785,1
47,865,0.4894545078,-5.879626274,1
47,897,-1.68861866,-5.044668198,1
47,929,-2.984213829,-5.99683094,1
47,961,-2.284929276,-5.51486969,1
47,993,-1.67212081,-4.475865364,1
47,1025,-2.129018784,-5.058759212,1
47,1057,-4.965400696,-5.489737988,1
47,1089,-5.319441319,-5.37798357,1
47,1121,-4.860031128,-4.167699814,1
47,1153,-2.905105114,-4.95553112,1
47,1185,-1.35940659,-6.17813921,1
47,1217,-1.520454884,-5.854052544,1
47,1249,-1.6947366,-4.281512737,1
47,1281,-0.5667850971,-4.057835579,1
47,1313,0.4657922983,-4.905432224,1
47,1345,0.03999519348,-4.971340179,1
47,1377,-1.207236409,-3.307145119,1
47,1409,-0.4220997095,-3.607435703,1
47,1441,0.1531164646,-4.054153919,1
47,1473,0.01901006699,-4.510966778,1
47,1505,0.5714683533,-5.592804909,1
47,1537,-0.1797430515,-6.18021822,1
47,1569,-2.107021332,-4.423683643,1
47,1601,-1.733974457,-1.105899572,1
47,1633,-2.480062485,-1.556492329,1
47,1665,-1.872902393,0.1742997169,1
47,1697,-0.9788923264,-2.148480892,1
47,1729,-1.070415974,-3.61933279,1
47,1761,-1.431755066,-2.784319162,1
47,1793,-1.936853647,-2.954955816,1
47,1825,-2.254034281,-2.813370228,1
47,1857,-1.91840291,-3.490628242,1
47,1889,-1.540320396,-3.045706272,1
47,1921,-1.145484209,-2.098440886,1
47,1953,-0.893042326,-2.325819969,1
47,1985,-2.170986176,0.8658533096,1
47,2017,-4.625825882,0.1989519596,1
79,33,-13.70808411,7.7797122,1
79,65,-0.3939058185,-6.691150665,1
79,97,-1.804666519,-5.203694344,1
79,129,-1.802096486,-6.113090038,1
79,161,-1.608674407,-6.163691998,1
79,193,-1.206845641,-6.436020851,1
79,225,-1.742257833,-6.720512867,1
79,257,-0.9457647204,-6.807134628,1
79,289,-0.06492455304,-7.095728397,1
79,321,0.246320039,-7.576340675,1
79,353,0.3816080093,-7.923618793,1
79,385,0.6114148498,-7.706983566,1
79,417,2.731375694,-6.943214417,1
79,449,1.011655092,-7.096895218,1
79,481,0.5132400393,-7.394945621,1
79,513,-0.1558528543,-6.880240917,1
79,545,-1.357165456,-6.261223316,1
79,577,-2.197336197,-6.036668301,1
79,609,-1.622007966,-5.856678486,1
79,641,0.1362260878,-7.757470608,1
79,673,-0.277746439,-6.065934658,1
79,705,-0.9183076024,-5.819356441,1
79,737,-0.8348346949,-6.475787163,1
79,769,-1.515196562,-6.544600964,1
79,801,-1.779453754,-7.587377548,1
79,833,-1.745959878,-6.806605339,1
79,865,-1.153676152,-6.501461983,1
79,897,-1.379798532,-6.229462624,1
79,929,-1.480436325,-7.242022991,1
79,961,-1.408990622,-5.958371162,1
79,993,-1.628352165,-5.944862366,1
79,1025,-1.860889196,-5.946038246,1
79,1057,-4.576819897,-6.481393337,1
79,1089,-4.504712105,-6.713270187,1
79,1121,-2.992582798,-5.641726971,1
79,1153,-3.44555378,-5.386085987,1
79,1185,-2.41608882,-5.601661205,1
79,1217,-2.009706497,-5.072732925,1
79,1249,-1.461992502,-4.276616096,1
79,1281,-1.184285522,-3.646746159,1
79,1313,-0.8035392761,-3.155852318,1
79,1345,-0.3121851683,-3.810057163,1
79,1377,-1.12552321,-3.48661232,1
79,1409,-0.9293916225,-3.752119541,1
79,1441,-0.9753798246,-3.888609886,1
79,1473,-1.056466818,-3.917089462,1
79,1505,-0.6023467779,-4.200186253,1
79,1537,-1.040216446,-4.155758381,1
79,1569,-2.767650366,-3.751671791,1
79,1601,-8.235464096,-2.575798512,1
79,1633,-1.487834215,-3.039368868,1
79,1665,-0.4738608599,-2.273199081,1
79,1697,-0.03729343414,-1.078507185,1
79,1729,0.09099811316,-3.057519913,1
79,1761,0.03353744745,-3.650305986,1
79,1793,-0.6288933754,-2.360375166,1
79,1825,-1.140503168,-2.540027857,1
79,1857,-1.14081502,-3.199581385,1
79,1889,-0.8904782534,-2.946476698,1
79,1921,-0.9655293226,-2.101148129,1
79,1953,-0.8433716893,-2.093781948,1
79,1985,-0.3798344731,-1.003836632,1
79,2017,-0.5614151955,-0.8833640218,1
111,33,13.35417175,9.393368721,1
111,65,-0.5434647799,0.2751124799,1
111,97,-1.147504568,-5.119791031,1
111,129,-2.035589218,-7.805633545,1
111,161,-1.79782629,-7.474188805,1
111,193,-1.749425769,-7.026466846,1
111,225,-1.468964458,-6.85447979,1
111,257,-0.8142592907,-6.979568958,1
111,289,0.02058840543,-7.053627491,1
111,321,0.247541815,-7.33223629,1
111,353,0.09337925911,-7.124259949,1
111,385,0.2116162181,-6.833069324,1
111,417,0.6522625685,-6.820276737,1
111,449,1.05288291,-6.959566593,1
111,481,-0.4256607294,-6.895499706,1
111,513,-0.4820358455,-6.366641521,1
111,545,-1.789244533,-5.42475605,1
111,577,-2.042546988,-4.64458704,1
111,609,0.1705101728,-4.991215229,1
111,641,0.3687420487,-0.2234454155,1
111,673,-16.28665543,-6.924950123,1
111,705,-2.978043079,-5.393897533,1
111,737,-1.689500213,-6.999417782,1
111,769,-1.634081841,-6.952540874,1
111,801,-2.186843157,-6.868846416,1
111,833,-2.408768177,-6.898874283,1
111,865,-1.402727604,-6.881444931,1
111,897,-0.9284820557,-5.958920956,1
111,929,-1.362711549,-5.90197134,1
111,961,-2.494989634,-5.036131859,1
111,993,-0.293194294,-5.404681206,1
111,1025,-1.299284458,-5.927940369,1
111,1057,-4.313721657,-7.086518764,1
