PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 28, filenames: A:[28]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[29]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.820486069,0.002900123596,1
47,65,0.1103157699,-12.75091362,1
47,97,0.1059882939,-10.27235413,1
47,129,-0.2227540016,-10.14545155,1
47,161,-0.657894969,-10.32803726,1
47,193,-1.533278584,-10.392066,1
47,225,-2.606304646,-10.61681271,1
47,257,-2.598039389,-9.939869881,1
47,289,-1.449698329,-9.477715492,1
47,321,-1.194696069,-10.3846159,1
47,353,-1.279708743,-11.99008942,1
47,385,-1.548739195,-11.61168575,1
47,417,-1.540686727,-9.721860886,1
47,449,-2.930709839,-8.498700142,1
47,481,-3.087631226,-7.970170975,1
47,513,-2.933772326,-8.597792625,1
47,545,-3.490421295,-8.781067848,1
47,577,-1.769229412,-10.10584736,1
47,609,-2.825128555,-10.7863493,1
47,641,-4.710983276,-8.461295128,1
47,673,-5.679118633,-10.50598335,1
47,705,-5.176728249,-10.8371315,1
47,737,-4.238097668,-9.907388687,1
47,769,-5.048511505,-8.466814041,1
47,801,-5.384929657,-7.996888161,1
47,833,-4.604680061,-8.483186722,1
47,865,-3.698818207,-7.862313271,1
47,897,-2.660769939,-7.305807114,1
47,929,-2.581865072,-7.352446079,1
47,961,-3.703380108,-7.657439709,1
47,993,-4.622689247,-4.940714836,1
47,1025,-4.949192524,-4.123008251,1
47,1057,-4.85283947,-5.951676369,1
47,1089,-4.790497303,-6.645491123,1
47,1121,-5.099579811,-6.345271587,1
47,1153,-4.983193398,-5.730265141,1
47,1185,-3.942335129,-5.339885235,1
47,1217,-3.894256592,-5.374342442,1
47,1249,-4.255927086,-5.866607189,1
47,1281,-2.185173512,-5.373281479,1
47,1313,-2.271967888,-4.634193897,1
47,1345,-1.847488523,-4.219826698,1
47,1377,0.6308761835,-5.520764828,1
47,1409,1.154464483,-5.731388092,1
47,1441,1.057884216,-5.88283205,1
47,1473,0.7172113657,-6.011630535,1
47,1505,0.1087174416,-6.866588116,1
47,1537,-0.2506074309,-7.178634167,1
47,1569,0.1865584254,-5.358607292,1
47,1601,-0.1992221475,-3.197286129,1
47,1633,-1.583847284,-3.98489666,1
47,1665,-2.404628277,-1.424188375,1
47,1697,-3.283692598,-3.639248133,1
47,1729,-2.776116371,-1.034090519,1
47,1761,-2.010266304,-1.171815872,1
47,1793,-1.28764832,-3.319515705,1
47,1825,-1.086591005,-1.420856714,1
47,1857,-1.849969864,-0.9306657314,1
47,1889,-0.6052511334,-3.546138048,1
47,1921,1.220012426,-6.467029572,1
47,1953,1.574568391,-5.614961624,1
47,1985,-0.3257228732,-4.338534355,1
47,2017,-19.23142242,0.2238740921,1
79,33,-15.29469395,7.81008482,1
79,65,4.591462612,-6.636864662,1
79,97,-0.159755975,-6.453316212,1
79,129,-0.05243211985,-10.24903584,1
79,161,-0.7741001844,-11.15939903,1
79,193,-1.680428267,-10.47167683,1
79,225,-1.821216345,-10.54766178,1
79,257,-1.447342038,-10.20495892,1
79,289,-1.44127059,-10.04545021,1
79,321,-2.280020714,-10.21673679,1
79,353,-2.559093714,-10.77251244,1
79,385,-2.711083889,-10.55733395,1
79,417,-3.353666067,-8.013421059,1
79,449,-2.659439087,-8.15602684,1
79,481,-1.999411345,-8.450470924,1
79,513,-1.613575935,-8.923130035,1
79,545,-0.4615359306,-9.315927505,1
79,577,-0.2436237335,-10.43253708,1
