PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 28, filenames: A:[28]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[29]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,4.769294262,-23.97526169,1
23,33,-0.07940542698,1.906181574,1
23,49,-0.803442955,4.901405811,1
23,65,-1.221159697,2.941952229,1
23,81,-0.9516353607,3.176486969,1
23,97,-0.2397319078,4.293691635,1
23,113,-0.08929777145,3.396119595,1
23,129,-1.001833797,4.231437206,1
23,145,-1.937739968,3.915487289,1
23,161,-1.477934003,-0.2656350136,1
23,177,0.3966960609,-0.2123262882,1
23,193,2.18584156,0.7818748951,1
23,209,1.76859951,1.791937709,1
23,225,2.093712568,-4.042285919,1
23,241,-0.02505683899,-0.2112170458,1
23,257,-0.04614543915,-0.2061021328,1
23,273,-3.564729214,0.9703691006,1
23,289,-1.192924023,-1.571271658,1
23,305,-0.1894325018,-1.598516464,1
23,321,0.1946038008,-1.156430721,1
23,337,-7.418949127,-6.631177902,1
23,353,-9.708026886,-2.60896349,1
23,369,-9.459734917,-1.271368027,1
23,385,-1.55008173,0.5921504498,1
23,401,-0.1632300615,-0.9193879366,1
23,417,0.3309500217,-2.30064559,1
23,433,1.773402452,-2.375639439,1
23,449,2.61220336,-9.210645676,1
23,465,0.2448509932,-6.423127651,1
23,481,0.1968460083,-2.567540884,1
23,497,6.700590134,-3.448630095,1
23,513,6.962469578,-1.147816062,1
23,529,0.1263947487,0.6540877819,1
23,545,-1.952003479,0.2890285254,1
23,561,-3.389239311,0.5786352158,1
23,577,-2.29925108,-0.05749678612,1
23,593,-0.2326159477,2.17791605,1
23,609,1.999338865,-2.801520824,1
23,625,-1.083321333,-0.2011411488,1
23,641,-7.736180305,8.198509216,1
23,657,-4.019020081,2.650620461,1
23,673,-4.757761478,3.977805138,1
23,689,-3.227684021,2.885155201,1
23,705,-1.754564285,1.598847389,1
23,721,-1.283319712,2.031943321,1
23,737,0.9868766069,-4.193432808,1
23,753,-7.057526112,-9.451522827,1
23,769,6.384840012,-3.553043842,1
23,785,-5.298610687,-10.66403294,1
23,801,-1.115918159,-0.9422469139,1
23,817,-1.296566725,0.1393792629,1
23,833,-8.298269272,-8.042860031,1
23,849,-3.745903015,-4.614750862,1
23,865,-0.9390183687,-4.34489584,1
23,881,1.200743675,-3.045549393,1
23,897,1.700277805,-0.04700016975,1
23,913,-0.08299636841,-0.6613793373,1
23,929,-3.238221645,-0.1186272502,1
23,945,-4.491790295,1.131541967,1
23,961,-3.140583515,1.549631715,1
23,977,-1.833380342,-1.411650777,1
23,993,-0.352208972,-5.64419651,1
23,1009,0.607560575,8.795485497,1
23,1025,0.5902787447,1.031680703,1
23,1041,-1.939918756,-1.168303609,1
23,1057,-2.583107233,-4.616410732,1
23,1073,-3.943352699,-3.145850182,1
23,1089,-5.996320248,1.540068269,1
23,1105,-4.55443716,1.750515223,1
23,1121,5.465330124,0.2471855879,1
23,1137,-5.14306879,-5.664111137,1
23,1153,-3.022047043,-4.602405071,1
23,1169,-0.1458997726,-3.69934082,1
23,1185,-5.881362915,-2.049033642,1
23,1201,-10.70987225,1.044793963,1
23,1217,-11.00317478,10.50624084,1
23,1233,-10.97517395,6.795469761,1
23,1249,-2.566624165,0.5624464154,1
23,1265,-1.79268837,-1.486166358,1
23,1281,-1.272041559,-1.932101488,1
23,1297,-0.287058115,-1.206768036,1
23,1313,0.9929289818,-0.9232807159,1
23,1329,0.6006498337,-0.2439731658,1
