PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 40, filenames: A:[40]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[41]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-19.454216,-2.84937048,1
23,33,-1.211137772,-4.95998764,1
23,49,-9.457211494,-0.1601947546,1
23,65,-6.686535358,2.663816929,1
23,81,-6.12805891,-0.06036186218,1
23,97,-7.13224268,-0.683062911,1
23,113,-2.423903942,-2.16483593,1
23,129,-0.9409174919,-1.698631287,1
23,145,-1.4476192,-2.957363605,1
23,161,-1.481631994,-0.3834345341,1
23,177,0.1465837955,-1.438926339,1
23,193,10.36888599,-1.335935354,1
23,209,-2.483057022,-6.458349228,1
23,225,3.291246891,0.04783630371,1
23,241,-2.904215813,2.271128416,1
23,257,-2.485994816,1.005617976,1
23,273,-9.34805584,1.147351146,1
23,289,8.043531418,1.82571435,1
23,305,-3.473740816,0.3297311068,1
23,321,-5.521661758,1.147319794,1
23,337,-2.513396263,1.932862401,1
23,353,-3.54933691,10.54374886,1
23,369,-4.897524834,0.5624783039,1
23,385,-4.303706646,0.6902112961,1
23,401,-5.601611137,-0.3886063099,1
23,417,-7.118808746,2.291332722,1
23,433,-5.663372993,1.554847002,1
23,449,-7.170941353,3.752068996,1
23,465,-0.3538279533,-9.113656998,1
23,481,-1.583136082,-3.64195776,1
23,497,-5.165925503,1.272938251,1
23,513,-6.035274029,1.865523577,1
23,529,-1.358285666,-0.2492301464,1
23,545,-3.453728676,-0.117416501,1
23,561,-3.742247581,1.399305344,1
23,577,-4.606735229,2.151935577,1
23,593,-5.53113842,5.329634666,1
23,609,-14.2893486,6.022203922,1
23,625,-12.69069672,5.747920036,1
23,641,0.01160645485,2.174332619,1
23,657,-3.109963417,3.288048267,1
