PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[8]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
359,273,0.3097240925,2.70848465,1
359,289,-0.09314739704,2.062386036,1
359,305,1.117467165,0.6186430454,1
359,321,1.079904914,1.364951253,1
359,337,1.807029963,4.900657177,1
359,353,0.3060415983,0.2662467957,1
359,369,1.662967443,1.220565796,1
359,385,2.579471111,3.119161367,1
359,401,4.147854805,3.958787918,1
359,417,3.477511883,3.58577013,1
359,433,1.557067633,5.421450138,1
359,449,1.809696436,4.726585865,1
359,465,2.256960392,2.96312809,1
359,481,2.526661396,2.097972631,1
359,497,3.885620594,2.054769278,1
359,513,5.649986744,1.860165834,1
359,529,3.254896164,2.038816452,1
359,545,-0.4692425728,2.888736725,1
359,561,-0.6232067347,2.44005394,1
359,577,-0.1133330464,1.667726278,1
359,593,-0.4142501354,1.170563698,1
359,609,-0.2137627006,1.030977011,1
359,625,-1.284968376,0.400769949,1
359,641,-0.3508741856,10.78062439,1
359,657,1.854534388,-6.253237247,1
359,673,1.814005375,-0.04002571106,1
359,689,9.274258614,9.257634163,1
359,705,2.123367071,-5.77345562,1
359,721,3.853122711,2.779919624,1
359,737,4.035610676,2.852868557,1
359,753,2.942824841,1.235348225,1
359,769,7.153952122,2.189604521,1
359,785,6.876441956,1.722299337,1
359,801,7.290532112,-5.668369293,1
359,817,0.4334783554,10.53283215,1
359,833,2.995116234,2.975555658,1
359,849,3.220863819,3.098562002,1
359,865,4.301388741,1.725663185,1
359,881,6.939610004,4.126760483,1
359,897,5.080938339,0.6426739693,1
359,913,5.516511917,5.546549797,1
359,929,12.10006714,8.53879261,1
359,945,12.63268471,8.396440506,1
359,961,7.068881035,-0.5321888924,1
359,977,7.430492401,2.96547842,1
359,993,15.9551096,9.069189072,1
359,1009,16.81744957,17.03811646,1
359,1025,12.34106636,7.364348412,1
359,1041,10.83449268,3.364437103,1
359,1057,6.216762543,11.4803791,1
359,1073,10.50486374,1.724600554,1
359,1089,10.44757843,1.629532099,1
359,1105,10.83972836,1.536502838,1
359,1121,14.46077538,1.941986561,1
359,1137,14.11134624,1.997236252,1
359,1153,10.56888485,1.700236678,1
359,1169,12.3396368,2.217433929,1
359,1185,13.62253761,2.090688229,1
359,1201,14.60655403,2.567880392,1
359,1217,14.32449245,4.968434811,1
359,1233,14.26991081,2.746953011,1
359,1249,12.94030762,0.3337188959,1
359,1265,11.92384815,0.4226266146,1
359,1281,11.93467903,1.766056776,1
359,1297,11.78066921,0.6545331478,1
359,1313,11.9170742,0.2218752503,1
359,1329,9.964541435,7.052327156,1
359,1345,13.08261585,-4.891282082,1
359,1361,10.73391533,-3.933017254,1
359,1377,9.504899025,-3.922457933,1
359,1393,8.571284294,-4.545919895,1
359,1409,7.557976723,-2.999124527,1
359,1425,7.561141491,-3.443011284,1
359,1441,7.524568558,-3.403814554,1
359,1457,9.665124893,-10.07997894,1
359,1473,13.44810104,2.1175735,1
359,1489,7.698471546,-3.782693863,1
359,1505,8.721699715,-4.161424637,1
359,1521,7.045089722,1.424529552,1
359,1537,11.84744644,0.2279806137,1
359,1553,7.426067352,-3.948706627,1
359,1569,6.801476479,-5.406306267,1
359,1585,2.339029312,-11.75551414,1
359,1601,6.985413551,-4.485213757,1
359,1617,7.451249123,-4.779218197,1
359,1633,7.920966148,-4.793011665,1
359,1649,8.753663063,-3.213071823,1
359,1665,8.893767357,-3.465229273,1
359,1681,15.15279579,-9.255134583,1
359,1697,10.75625324,4.486470222,1
359,1713,8.922076225,-4.275076866,1
359,1729,7.71543026,-5.026010036,1
359,1745,9.015151978,-5.646541595,1
359,1761,8.745402336,-4.55096817,1
359,1777,10.70818901,-12.67921257,1
359,1793,8.267770767,-6.340322495,1
359,1809,7.275769711,-3.479279995,1
359,1825,6.849746704,-5.687893391,1
359,1841,7.063168049,-4.702700615,1
359,1857,7.388170242,-4.020256996,1
359,1873,7.573811531,-2.618434906,1
359,1889,6.636703968,-2.261238098,1
359,1905,6.03674078,-1.238273144,1
359,1921,5.390408993,2.944257498,1
359,1937,0.5166692734,4.662154198,1
359,1953,4.196544647,-10.7601347,1
359,1969,1.512074947,-10.86167526,1
359,1985,4.478311539,5.560622215,1
359,2001,-0.422000885,4.830375671,1
359,2017,8.175321579,5.717342377,1
359,2033,-1.062553883,3.045313597,1
375,17,2.603928089,2.245835066,1
375,33,-6.419643879,5.328967094,1
375,49,-6.371115208,5.40267849,1
375,65,-6.018574715,-2.21262455,1
375,81,1.76709795,1.879892588,1
375,97,2.657550812,1.39320159,1
375,113,2.40796423,1.351404309,1
375,129,2.757741451,2.208134413,1
375,145,2.36350894,0.119386673,1
375,161,2.58429718,0.09510302544,1
375,177,3.982012749,1.518511176,1
375,193,3.048444271,1.064328432,1
375,209,2.520122051,1.007485032,1
375,225,1.771914005,1.843277097,1
375,241,1.783260584,1.053662062,1
375,257,1.924365044,2.02933836,1
375,273,9.863458633,2.508748293,1
375,289,1.246664166,2.027758121,1
375,305,0.7486646175,2.757490635,1
375,321,0.8255021572,1.960319519,1
375,337,0.7431981564,2.233605146,1
375,353,1.276796222,2.023258924,1
375,369,2.716990948,3.615935564,1
375,385,5.2449646,4.230122089,1
375,401,5.022441387,3.519812107,1
375,417,5.563796997,3.615766048,1
375,433,2.496320963,5.561500072,1
375,449,2.746188641,4.267058372,1
375,465,4.076744556,1.678959608,1
375,481,4.609988213,0.2917401791,1
375,497,4.14009285,1.702274084,1
375,513,2.370326281,2.564625502,1
375,529,0.6776103973,3.063369274,1
375,545,-1.429383636,5.403441429,1
375,561,-0.009429454803,2.539481163,1
375,577,0.3140263557,2.234818697,1
375,593,0.2695373297,2.33735013,1
375,609,0.9439188242,2.719837666,1
375,625,-0.3128166199,2.291751862,1
375,641,-0.8797590733,2.021016359,1
375,657,-0.9279065132,2.448541641,1
375,673,3.260875702,9.919208527,1
375,689,10.42036343,8.701375008,1
375,705,4.233127594,-6.039553642,1
375,721,4.927435875,2.296192408,1
375,737,5.335582256,2.323084116,1
375,753,5.618460655,2.611298084,1
375,769,5.545977116,1.993307352,1
375,785,4.954847336,-0.09987592697,1
375,801,8.118455887,1.392612934,1
375,817,0.8159127235,10.33223152,1
375,833,4.645192146,2.44273591,1
375,849,4.386648178,2.379983425,1
375,865,9.892240524,0.726798296,1
375,881,7.75476265,2.966408491,1
375,897,5.777640343,0.9141442776,1
375,913,3.701646328,10.87298775,1
375,929,4.916350365,1.910522103,1
375,945,6.907309532,-0.1676764488,1
375,961,6.774251938,-0.4393801689,1
375,977,2.949609756,-1.781595707,1
375,993,6.766555786,14.59049606,1
375,1009,19.9604454,4.684108734,1
375,1025,19.06034851,20.04015732,1
375,1041,11.86618137,4.348158836,1
375,1057,15.26334381,-2.374090672,1
375,1073,13.77382088,-2.862284184,1
375,1089,11.00242996,1.433615923,1
375,1105,11.26418877,1.821578979,1
375,1121,11.6157999,1.808218002,1
375,1137,11.64543819,4.896325588,1
375,1153,13.54661751,5.951243401,1
375,1169,12.83059597,1.723155022,1
375,1185,13.92356014,1.204092503,1
375,1201,15.1520853,4.922194481,1
375,1217,22.03006363,-1.680472612,1
375,1233,14.732687,2.1873703,1
375,1249,14.23430443,3.309476376,1
375,1265,13.03182888,1.474882364,1
375,1281,12.45403385,1.350118399,1
375,1297,11.84168243,1.476619363,1
375,1313,11.46471024,1.629331589,1
375,1329,13.49293232,3.081680298,1
375,1345,16.64016342,-9.052972794,1
375,1361,12.90107632,-3.412346125,1
375,1377,9.386301994,-4.425751686,1
375,1393,0.3600244522,0.1207513809,1
375,1409,6.638210297,-3.03890729,1
375,1425,7.974497318,-2.521142483,1
375,1441,7.893147469,-1.170464039,1
375,1457,7.433520794,-10.56423759,1
375,1473,4.863442421,-2.463433743,1
375,1489,3.206651211,-1.252776384,1
375,1505,4.094415188,-2.306343079,1
375,1521,8.791434288,1.783539772,1
375,1537,7.538902283,1.128420353,1
375,1553,4.531669617,1.25497818,1
375,1569,6.782819271,-7.657945633,1
375,1585,7.148589134,-8.076217651,1
375,1601,15.45828342,-9.428503036,1
375,1617,7.211152554,-5.263821125,1
375,1633,7.945264816,-5.377371311,1
375,1649,8.463759422,-4.15067625,1
375,1665,8.674876213,-3.361535549,1
375,1681,9.141331673,-4.027834892,1
375,1697,8.918224335,-3.254956722,1
375,1713,8.247315407,-4.821276188,1
375,1729,8.060861588,-5.499867916,1
375,1745,12.48565865,-10.46966362,1
375,1761,12.37611008,-10.17672157,1
375,1777,16.25739288,-4.463471413,1
375,1793,3.015562057,-11.42154503,1
375,1809,1.860818863,-0.005727291107,1
375,1825,1.787744999,-3.717681885,1
375,1841,5.919732094,-3.745572329,1
375,1857,6.658710957,-3.586534739,1
375,1873,6.439517975,-2.905995607,1
375,1889,5.864687443,-2.691626787,1
375,1905,5.864799976,-2.561794996,1
375,1921,10.95694256,-2.938918591,1
375,1937,12.11379433,-7.210096359,1
375,1953,-0.09030580521,0.9631168842,1
375,1969,2.655128002,-0.07938861847,1
375,1985,-0.01450872421,0.6851987839,1
375,2001,-2.070205212,3.501105309,1
375,2017,6.1580019,6.724427223,1
375,2033,-2.038072586,-0.1017454863,1
391,17,1.099032402,2.787448168,1
391,33,1.788109422,3.721203089,1
391,49,2.327213764,3.348026276,1
391,65,1.397738934,2.941147566,1
391,81,-4.084051132,8.45596981,1
391,97,2.352440834,1.852894545,1
391,113,2.811125278,1.403669953,1
391,129,2.526318789,0.9676040411,1
391,145,3.54390049,1.617465615,1
391,161,4.408116817,0.9901807308,1
391,177,3.947463036,1.7864784,1
391,193,4.285011292,1.552566171,1
391,209,3.655511618,-0.859787941,1
391,225,1.163099289,1.877066851,1
391,241,1.964188576,2.351122618,1
391,257,3.963695049,2.005843163,1
391,273,2.328805208,2.055277586,1
391,289,0.7289777994,1.958204746,1
391,305,-1.55872786,8.605453491,1
391,321,0.9841768742,3.009020329,1
391,337,0.8829073906,2.306957245,1
391,353,1.648621559,2.443497181,1
391,369,4.152979374,3.989848137,1
391,385,4.988301754,4.147171021,1
391,401,4.729515076,3.504396677,1
391,417,2.694337368,-5.232058525,1
391,433,6.971125126,3.547271013,1
391,449,6.395518303,3.737802029,1
391,465,4.012765884,2.751909971,1
391,481,4.755362511,0.3808195591,1
391,497,3.424982071,2.257464647,1
391,513,2.460820675,2.972934008,1
391,529,-0.1389775276,3.284069061,1
391,545,-2.966130495,4.044140339,1
391,561,2.942850828,3.157152653,1
391,577,3.929810524,1.451234102,1
391,593,0.7875421047,3.493070126,1
391,609,1.222900391,4.25243187,1
391,625,3.314668655,4.338374138,1
391,641,-0.633903265,3.399173975,1
391,657,1.187190294,7.115055084,1
391,673,1.113160133,10.86997032,1
391,689,6.138262749,-6.093528748,1
391,705,10.10731697,-3.882617474,1
391,721,6.484874725,2.45749259,1
391,737,7.10517025,2.521756649,1
391,753,6.952450752,2.66298151,1
391,769,6.082490921,2.17188406,1
391,785,5.24663353,0.2767944336,1
391,801,8.313314438,1.319802523,1
391,817,7.049978733,2.399109364,1
391,833,5.164544106,2.376145124,1
391,849,5.323721886,2.025872231,1
391,865,5.877131939,1.470964432,1
391,881,6.367144108,2.135558605,1
391,897,11.9787817,8.719957352,1
391,913,4.786872864,10.83440495,1
391,929,6.885556221,2.814678192,1
391,945,10.62336636,-6.403538704,1
391,961,6.311919212,2.186617613,1
391,977,4.491488457,-2.303904057,1
391,993,8.693964958,12.693717,1
391,1009,21.0248909,12.76841164,1
391,1025,21.83416939,13.43922043,1
391,1041,11.58688164,1.044939041,1
391,1057,12.4550457,-2.870330811,1
391,1073,19.67205048,7.117258072,1
391,1089,11.20155334,-4.073955059,1
391,1105,12.07050514,1.759324908,1
391,1121,11.89694977,1.702731133,1
391,1137,9.866865158,1.459877968,1
391,1153,12.87274933,-6.455894947,1
391,1169,20.66578102,5.724645615,1
391,1185,13.87918282,-7.581716537,1
391,1201,10.17618942,3.391656399,1
391,1217,8.398184776,3.176949263,1
391,1233,13.35843945,1.157867432,1
391,1249,19.07185364,-4.270333767,1
391,1265,13.66016483,4.374826908,1
391,1281,13.58691406,2.048666,1
391,1297,13.14122009,1.513765097,1
391,1313,12.6595068,2.621399164,1
391,1329,13.22847748,1.108818412,1
391,1345,8.797024727,4.986178875,1
391,1361,10.78970337,-5.589720726,1
391,1377,7.361823082,-0.5838809013,1
391,1393,7.696985245,-2.826732159,1
391,1409,6.869335175,-2.554333925,1
391,1425,8.298440933,-2.825031519,1
391,1441,8.320208549,-3.118373632,1
391,1457,8.110187531,-9.993481636,1
391,1473,3.60992527,-1.327272654,1
391,1489,7.420576572,-3.042244911,1
391,1505,7.68484211,2.525188446,1
391,1521,7.607531548,1.528764725,1
391,1537,7.712002754,0.8889460564,1
391,1553,4.84834671,0.977013588,1
391,1569,-1.262393951,-4.601894855,1
391,1585,6.177302361,-1.28915453,1
391,1601,13.46695518,1.678263664,1
391,1617,13.4215641,2.147270203,1
391,1633,9.488963127,-5.172345161,1
391,1649,8.73614502,-5.793070793,1
391,1665,8.029898643,-5.188074589,1
391,1681,7.975720406,-4.463029861,1
391,1697,10.96608639,-4.559614658,1
391,1713,11.36851311,-5.987071514,1
391,1729,5.768093109,-9.645424843,1
391,1745,7.372749805,-9.530342102,1
391,1761,7.180461884,-7.03845644,1
391,1777,-1.41067028,-5.104101181,1
391,1793,-1.719566822,-7.085627079,1
391,1809,-1.833936691,-3.12784481,1
391,1825,-2.147260666,-3.309597969,1
391,1841,4.353934765,-3.856969357,1
391,1857,7.619588375,-3.842046976,1
391,1873,6.863342762,-3.501360655,1
391,1889,5.983070374,-3.720159531,1
391,1905,4.500286102,-3.34593606,1
391,1921,5.152425766,-2.718756676,1
391,1937,5.037835121,-8.818841934,1
391,1953,-0.3482642174,0.6129946709,1
391,1969,2.119668961,-0.7485415936,1
391,1985,0.7853417397,-0.6385052204,1
391,2001,0.2277565002,-0.5245676041,1
391,2017,12.35767937,-6.060564995,1
391,2033,4.229458332,-0.7975943089,1
407,17,-2.890384197,7.80132103,1
407,33,0.9166935682,3.385527611,1
407,49,1.005780578,3.636722565,1
407,65,3.06128335,11.25457096,1
407,81,3.674827099,2.649475813,1
407,97,3.983015299,2.032761812,1
407,113,2.95524168,1.756889582,1
407,129,3.137590885,1.490308881,1
407,145,4.669231415,2.488580704,1
407,161,4.625116825,3.075137377,1
407,177,4.33822155,2.00106883,1
407,193,11.80548477,-1.079241395,1
407,209,3.708250046,-0.7994974852,1
407,225,2.031595469,1.614903569,1
407,241,2.168745995,2.765358925,1
407,257,2.592879772,2.763061285,1
407,273,1.564786315,2.264318466,1
407,289,0.05293178558,2.789223909,1
407,305,-1.456532717,11.1148262,1
407,321,6.843211651,4.443923473,1
407,337,5.494354725,3.235477448,1
407,353,2.328550816,2.823443413,1
407,369,3.174589396,3.156796217,1
407,385,4.071249485,2.99516654,1
407,401,-2.040368795,-1.892251968,1
407,417,2.959908009,4.345714569,1
407,433,4.176395416,2.672286987,1
407,449,11.45940208,2.903572083,1
407,465,2.85977459,2.658899546,1
407,481,12.32544708,2.158595085,1
407,497,3.458961964,2.138526678,1
407,513,2.905012369,2.904638052,1
407,529,2.05341506,3.470650434,1
407,545,1.718869567,4.084031105,1
407,561,1.763497472,3.854785442,1
407,577,1.596674442,6.148108482,1
407,593,1.409056067,4.925871372,1
407,609,1.602564335,4.627837658,1
407,625,2.612460852,4.195570946,1
407,641,2.31556201,4.440310001,1
407,657,3.021397829,4.18367672,1
407,673,4.484966755,2.73096323,1
407,689,6.199650764,1.945007563,1
407,705,5.439047813,2.761771202,1
407,721,6.781608105,0.5846743584,1
407,737,8.212862015,1.693133354,1
407,753,8.421575546,2.190840721,1
407,769,7.214413166,2.14944005,1
407,785,7.877881527,2.207747698,1
407,801,7.860626698,2.371769428,1
407,817,7.342388153,2.932862282,1
407,833,6.624413013,3.077562094,1
407,849,6.296092987,2.702154875,1
407,865,6.272476196,1.698986053,1
407,881,6.491726875,2.248346806,1
407,897,13.47728348,2.113421202,1
407,913,11.03465366,2.266174078,1
407,929,11.75050354,2.701630354,1
407,945,8.94626236,-6.46400547,1
407,961,8.411595345,2.285787106,1
407,977,6.676072121,0.3193080425,1
407,993,7.7758255,-0.578674078,1
407,1009,20.35251236,6.57909441,1
407,1025,21.02210617,7.537103176,1
407,1041,20.19274902,9.089332581,1
407,1057,11.60659885,-0.3280944824,1
407,1073,5.71087265,-1.855382204,1
407,1089,5.584132195,-3.528109074,1
407,1105,12.30893707,1.412336707,1
407,1121,12.4511776,1.489433289,1
407,1137,12.60227299,-5.83511591,1
407,1153,11.20939827,-5.685088634,1
407,1169,11.94992256,0.7591854334,1
407,1185,11.98799419,-7.777123451,1
407,1201,13.6742878,1.82435143,1
407,1217,19.56462479,1.206148624,1
407,1233,13.9621191,3.236422539,1
407,1249,13.73336697,3.278189421,1
407,1265,14.13481426,3.066060781,1
407,1281,15.02057743,2.815518618,1
407,1297,14.92512131,3.355592966,1
407,1313,14.23668098,0.4891432226,1
407,1329,12.08811378,-3.486496925,1
407,1345,11.31553459,-3.560067654,1
407,1361,10.45187473,-6.088630676,1
407,1377,9.905688286,-5.846252918,1
407,1393,8.939362526,1.543353558,1
407,1409,8.726577759,-0.09526062012,1
407,1425,8.186312675,-3.425578594,1
407,1441,8.04959774,-3.731684208,1
407,1457,16.01166153,-4.071175575,1
407,1473,6.874034405,-3.477025032,1
407,1489,10.87734318,-4.100244045,1
407,1505,10.19247818,-3.430014133,1
407,1521,6.753654957,0.2643108368,1
407,1537,3.299025536,2.761182308,1
407,1553,10.30750847,-13.54636574,1
407,1569,8.114848137,-3.369110584,1
407,1585,8.357433319,-3.482953548,1
407,1601,7.939787865,-0.4172048569,1
407,1617,8.196300507,-2.401062965,1
407,1633,8.60643959,-5.158442974,1
407,1649,8.171246529,-8.617965698,1
407,1665,7.767146111,-6.180592537,1
407,1681,7.829404354,-5.117517471,1
407,1697,10.2063961,-6.094784737,1
407,1713,9.305225372,-7.957881451,1
407,1729,7.299576283,-9.24403286,1
407,1745,7.136498451,-8.22028923,1
407,1761,7.516466618,-6.752281189,1
407,1777,15.91097832,-8.836099625,1
407,1793,8.789583206,-4.586354256,1
407,1809,9.107105255,-4.555358887,1
407,1825,-1.427882671,-9.620534897,1
407,1841,4.822322369,-7.595113277,1
407,1857,5.635538578,-4.380980015,1
407,1873,5.721017361,-4.999414444,1
407,1889,4.329770565,-6.986774921,1
407,1905,5.026041031,-7.006137848,1
407,1921,5.27164793,-3.101497173,1
407,1937,4.615500927,-2.565551996,1
407,1953,4.277867794,5.076091766,1
407,1969,11.25529861,-8.278507233,1
407,1985,4.337804794,-2.336031437,1
407,2001,4.464929581,-2.933035612,1
407,2017,13.50453377,-1.294008017,1
407,2033,4.816919327,-0.7542134523,1
423,17,0.3789619207,4.00373888,1
423,33,0.6476965547,3.394515038,1
423,49,0.9896361828,3.108890533,1
423,65,1.926723719,2.644384146,1
423,81,3.027712584,2.504243612,1
423,97,2.759194613,-5.329345703,1
423,113,5.872977257,-6.653119087,1
423,129,3.539349079,1.930828094,1
423,145,3.843568802,2.970515251,1
423,161,2.794008017,4.444678307,1
423,177,3.366995811,2.241208315,1
423,193,3.056844711,1.720842838,1
423,209,2.887761831,-0.3677783012,1
423,225,2.013761044,1.83638227,1
423,241,1.886082172,2.456704617,1
423,257,1.768265247,2.531811237,1
423,273,1.256210446,2.517479181,1
423,289,0.8968687057,3.110789776,1
423,305,1.152389407,3.167819262,1
423,321,1.419138551,3.742224455,1
423,337,1.194043994,3.215372324,1
423,353,1.62712872,2.830088377,1
423,369,3.112596989,2.25163579,1
423,385,4.702343941,0.8644216061,1
423,401,1.698977232,2.582671165,1
423,417,2.937297583,3.447782993,1
423,433,2.857809544,1.84424305,1
423,449,2.783653975,2.308314085,1
423,465,2.6976161,2.230736971,1
423,481,1.440948248,2.151022434,1
423,497,3.471027851,2.110528469,1
423,513,3.798864126,2.419454813,1
423,529,1.782545328,3.956062794,1
423,545,1.693723679,4.438370705,1
423,561,1.773586869,3.850620031,1
423,577,1.156336188,6.931842804,1
423,593,0.9571154118,5.017339706,1
423,609,1.326225519,4.450444698,1
423,625,1.329366088,4.037526131,1
423,641,1.461673975,3.645287991,1
423,657,2.196412802,2.949798584,1
423,673,3.067387581,2.15765667,1
423,689,3.723563433,2.225277185,1
423,705,4.103631973,3.166015625,1
423,721,6.296161652,0.4524536133,1
423,737,7.236422062,2.697999477,1
423,753,-1.763098717,2.615590811,1
423,769,6.548466206,3.051496029,1
423,785,6.946854591,2.673628092,1
423,801,7.130502701,2.405880928,1
423,817,7.011125565,2.668619394,1
423,833,6.607312679,2.911207438,1
423,849,5.896700859,2.291042328,1
423,865,5.653913975,2.452517748,1
423,881,6.291052818,2.908513784,1
423,897,8.049179077,2.966243982,1
423,913,10.76328945,2.560665607,1
423,929,11.22423935,2.323729277,1
423,945,11.05464649,-6.451889992,1
423,961,9.184738159,1.532163858,1
423,977,9.135975838,-0.6963329315,1
423,993,10.14297581,-4.619848251,1
423,1009,11.23923492,-3.628930569,1
423,1025,19.68307114,6.806134701,1
423,1041,20.69444275,5.480937958,1
423,1057,12.49176598,-0.03210735321,1
423,1073,11.30123615,-6.880961895,1
423,1089,4.510123253,-3.133441925,1
423,1105,12.75510597,1.290933371,1
423,1121,12.43401241,1.108753204,1
423,1137,12.28750896,1.473167419,1
423,1153,11.84533691,-0.1934406757,1
423,1169,12.40780926,0.8545897007,1
423,1185,10.16177464,1.412811041,1
423,1201,11.60312176,1.082449436,1
423,1217,13.30603981,-1.607599258,1
423,1233,13.5820055,1.999532104,1
423,1249,13.96719551,2.744060516,1
423,1265,14.89933968,2.687641621,1
423,1281,16.51186371,2.516404867,1
423,1297,17.87847137,4.428611755,1
423,1313,16.54031372,1.466006756,1
423,1329,13.53982162,-2.585682392,1
423,1345,11.28446007,-4.446021557,1
423,1361,10.32678509,-5.919648647,1
423,1377,11.41892338,-6.914617538,1
423,1393,11.43364906,-5.028013229,1
423,1409,11.18889332,-3.635652542,1
423,1425,12.55406284,-4.837149143,1
423,1441,9.836950302,-8.818088531,1
423,1457,4.01748085,-12.60758781,1
423,1473,10.18740273,3.111713886,1
423,1489,1.155373573,-10.35934258,1
423,1505,2.748940945,-12.15269852,1
423,1521,9.218782425,-2.584684372,1
423,1537,5.012114048,-4.73624897,1
423,1553,7.521049976,-4.940500259,1
423,1569,8.967944145,-3.607423782,1
423,1585,3.85528183,2.346412182,1
423,1601,8.157286644,-4.987261295,1
423,1617,10.45415497,-5.148295403,1
423,1633,11.96383858,-5.554940701,1
423,1649,12.00903034,-5.668729782,1
423,1665,8.268468857,-5.246029854,1
423,1681,8.348451614,-16.2473011,1
423,1697,8.672180176,-8.831296921,1
423,1713,6.881129265,-9.054291725,1
423,1729,6.615859509,-9.667882919,1
423,1745,7.379838943,-8.898458481,1
423,1761,6.380466938,-9.068997383,1
423,1777,5.33088541,-7.800969601,1
423,1793,6.666722775,-5.315076351,1
423,1809,9.681176186,-4.875538349,1
423,1825,6.723080635,-8.770755768,1
423,1841,5.720374584,-7.011388779,1
423,1857,6.155077934,-5.070876598,1
423,1873,5.398751259,-5.326223373,1
423,1889,5.38940239,-4.981087685,1
423,1905,5.237249851,-3.906734705,1
423,1921,4.799687386,-3.203917742,1
423,1937,3.942331791,-3.051160812,1
423,1953,5.042524815,-2.814268351,1
423,1969,5.222306728,-4.508955002,1
423,1985,5.066365719,-2.896992922,1
423,2001,5.191641808,-1.502549887,1
423,2017,5.228370667,-2.548402548,1
423,2033,3.533362865,-1.912471771,1
439,17,0.3767814636,4.966074467,1
439,33,0.7757079601,4.354219913,1
439,49,1.377033114,3.093015194,1
439,65,2.060921907,2.600115776,1
439,81,2.83096981,1.964142084,1
439,97,2.329935789,-6.444406033,1
439,113,4.986750126,0.08865761757,1
439,129,2.601952314,0.7553375959,1
439,145,0.9948587418,0.2686991692,1
439,161,1.514255524,2.711715937,1
439,177,2.473487854,2.861033678,1
439,193,1.796677113,2.025746107,1
439,209,1.76856184,1.377038598,1
439,225,0.0326230526,3.042846441,1
439,241,0.4789831638,2.025823593,1
439,257,0.7545614243,2.011745691,1
439,273,1.14134872,2.830075979,1
439,289,1.140684247,3.389792204,1
439,305,1.098200083,3.573312283,1
439,321,2.325110435,5.623900414,1
439,337,0.9804948568,3.759189606,1
439,353,-0.3084948063,1.294955015,1
439,369,0.8757917881,1.850961447,1
439,385,1.945946455,2.25878334,1
439,401,3.06095171,2.388770342,1
439,417,2.574553967,2.229368687,1
439,433,2.417304039,1.878569603,1
439,449,2.794417381,2.270317554,1
439,465,2.279424667,1.986796379,1
439,481,3.044306993,1.915220499,1
439,497,3.972757578,2.077897072,1
439,513,3.817162991,2.359898329,1
439,529,3.434962273,2.115241528,1
439,545,2.945813417,0.9318914413,1
439,561,2.254554987,1.968550444,1
439,577,1.983557701,4.19645977,1
439,593,1.687570453,4.005771637,1
439,609,1.58821404,3.623364925,1
439,625,1.413585186,3.607493162,1
439,641,1.39050746,3.072606325,1
439,657,2.236447096,2.50488162,1
439,673,3.208603859,2.732008457,1
439,689,4.171147823,3.112386465,1
439,705,4.429848194,3.807702065,1
439,721,4.822771549,5.54255724,1
439,737,5.60302496,3.873272657,1
439,753,5.886752129,3.566844225,1
439,769,6.078761578,3.48862195,1
439,785,6.535498619,3.003456593,1
439,801,6.388622761,2.480500698,1
439,817,3.556890965,1.511739731,1
439,833,7.550871849,2.218461514,1
439,849,7.557708263,2.581285715,1
439,865,5.930582523,2.856912374,1
439,881,6.190517902,3.253267527,1
439,897,-0.7843055725,3.613225698,1
439,913,-0.2386617661,3.170360565,1
439,929,-0.6468820572,-0.05615782738,1
439,945,2.573710442,7.035761833,1
439,961,9.166905403,-0.3199977875,1
439,977,9.924536705,-1.120768785,1
439,993,12.16173553,-2.313696861,1
439,1009,14.42403221,-1.448321104,1
439,1025,10.00275135,2.335474968,1
439,1041,9.981277466,2.57585597,1
439,1057,12.7195158,1.12939322,1
439,1073,14.33829689,1.396840692,1
439,1089,14.39220715,0.4963998795,1
439,1105,12.84784985,1.688566208,1
439,1121,11.84930992,1.708482981,1
439,1137,11.75681496,2.006861925,1
439,1153,9.016412735,9.629491806,1
439,1169,10.77903366,-7.101815224,1
439,1185,12.63662624,1.290520668,1
439,1201,16.14653969,-7.49078989,1
439,1217,13.85377121,-0.6050868034,1
439,1233,13.61509132,0.7927826643,1
439,1249,14.382761,2.012328148,1
439,1265,15.4661665,1.838229299,1
439,1281,16.34646225,1.303668737,1
439,1297,17.0936203,1.393865466,1
439,1313,16.89747238,0.134458065,1
439,1329,15.80007458,-1.949987292,1
439,1345,12.71548271,-3.956404924,1
439,1361,10.55557919,-5.915739059,1
439,1377,13.26976967,-8.677619934,1
439,1393,12.83456612,-8.001308441,1
439,1409,10.56956959,-5.210833073,1
439,1425,10.1665535,-5.940110683,1
439,1441,10.80876827,-8.466261864,1
439,1457,9.031899452,-6.843093872,1
439,1473,8.191584587,-3.786794662,1
439,1489,7.408989906,-13.04262161,1
439,1505,6.890308857,-3.146530151,1
439,1521,5.056488991,-3.014853001,1
439,1537,3.162952423,-4.010391235,1
439,1553,15.92564774,-3.613512039,1
439,1569,8.838199615,-4.607078075,1
439,1585,8.926727295,-5.684404373,1
439,1601,9.329780579,-5.855943203,1
439,1617,10.93846416,-5.895647049,1
439,1633,14.11410904,-6.3982234,1
439,1649,13.51828289,-9.953971863,1
439,1665,9.683664322,-7.393738747,1
439,1681,9.795817375,-9.394763947,1
