PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 3, filenames: A:[3]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[4]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
39,81,-1.848138332,1.934873819,1
39,97,-0.6539545059,0.5978233814,1
39,113,1.331154108,0.04166999459,1
39,129,1.340758562,-0.16835545,1
39,145,-6.077139854,2.860110283,1
39,161,-6.361315727,5.530286789,1
39,177,0.8156531453,-1.441681385,1
39,193,0.1364086866,-0.9795117378,1
39,209,-0.1982230544,-1.147424459,1
39,225,-0.2882142663,-0.8943637609,1
39,241,4.063644409,6.708388329,1
39,257,-0.0134331584,-0.6261873841,1
39,273,-1.943042278,-0.6670230031,1
39,289,-6.349146366,-5.465106964,1
39,305,-1.264492989,-1.325925946,1
39,321,-5.929114819,-0.5109853745,1
39,337,-2.007601738,0.2429104596,1
39,353,-1.391993284,-0.1568849683,1
39,369,0.1334581971,-0.264631629,1
39,385,1.470337152,-0.9980986118,1
39,401,1.768018484,-1.820170045,1
39,417,2.052167654,-0.5181131363,1
39,433,2.68102622,-0.3461918831,1
39,449,2.106538296,-0.8891596198,1
39,465,1.973338604,5.680526733,1
39,481,-0.8862426281,1.778707623,1
39,497,-0.6726303697,0.6615478992,1
39,513,-0.3175757229,0.9019685388,1
39,529,-0.1606502533,0.1717916727,1
39,545,0.8168120384,-4.67787838,1
39,561,2.13017416,-0.463906467,1
39,577,1.351427674,0.1310575008,1
39,593,1.548651099,2.170908213,1
39,609,1.077754974,0.2877175212,1
39,625,0.6382212639,-0.6696293354,1
39,641,-0.6676312685,0.7853037119,1
39,657,0.7741577625,2.079419613,1
39,673,0.7655122876,1.039556861,1
39,689,0.02872952819,1.002444744,1
39,705,0.7087520361,0.7686492205,1
39,721,2.409631729,0.77873981,1
39,737,-4.149924278,-2.437929153,1
39,753,-2.783149481,0.7693245411,1
39,769,-1.348010063,1.612138987,1
39,785,-2.11561203,2.491636515,1
39,801,-2.70894146,1.496637702,1
39,817,-1.864903688,8.739551544,1
39,833,4.660422325,5.28056097,1
39,849,-3.088173151,1.491843104,1
39,865,-1.811480045,2.24618268,1
39,881,-1.659224987,1.260818958,1
39,897,-3.988020658,1.717992306,1
39,913,-4.602014065,1.215657949,1
39,929,-2.743994713,0.8575025797,1
39,945,-4.115619183,0.7423696518,1
39,961,-4.670521736,0.9228793979,1
39,977,-3.254437208,0.2892124653,1
39,993,-2.928884029,1.436240435,1
39,1009,-2.24104023,0.9772062898,1
39,1025,-1.966488361,0.9344358444,1
39,1041,-4.221948624,0.935718894,1
39,1057,-4.359465599,2.127089977,1
39,1073,-4.00244236,-5.33724165,1
39,1089,-1.595428944,7.724067688,1
39,1105,-2.370372295,0.6915440559,1
39,1121,-3.080840111,0.8914399147,1
39,1137,-3.148364067,0.6311826706,1
39,1153,-7.596674919,8.469866753,1
39,1169,-3.153854132,-0.1726468801,1
39,1185,-2.499424219,1.02260232,1
39,1201,-0.9754610062,2.260572195,1
39,1217,-0.03650808334,10.93961811,1
39,1233,-2.989200592,0.975340724,1
39,1249,-4.099217415,1.629054308,1
39,1265,3.458271503,-4.75837183,1
39,1281,5.880432129,5.293728828,1
39,1297,-2.807723999,2.186291695,1
39,1313,-3.288063049,1.438028574,1
39,1329,-3.988500595,-0.09776818752,1
39,1345,-3.088997841,-0.7605330944,1
39,1361,-2.156026125,-0.02781993151,1
39,1377,-1.092579007,0.3093465567,1
39,1393,-0.4224578142,0.7371566296,1
39,1409,-0.371245563,0.8854032755,1
39,1425,-1.236545801,0.4777781963,1
39,1441,-2.221078396,-1.178905964,1
39,1457,0.6917259693,-3.27636385,1
39,1473,5.946931839,2.604788542,1
39,1489,-2.559506655,3.896049023,1
39,1505,-4.150303841,-6.228935719,1
39,1521,-1.666399956,2.19909811,1
39,1537,-0.6079959869,1.407683969,1
39,1553,-0.723944068,0.7217197418,1
39,1569,-1.603631258,0.2984429598,1
39,1585,-1.954473734,0.9806873798,1
39,1601,-0.4734177589,-7.89603281,1
39,1617,-8.5283041,-3.534620285,1
39,1633,-2.219094515,3.856336117,1
39,1649,-2.518832922,4.03872776,1
39,1665,-0.6074216962,-0.6583412886,1
39,1681,4.044436932,8.783953667,1
39,1697,-1.671434879,0.6596952677,1
39,1713,-1.129558921,0.3313250542,1
39,1729,-2.657676458,-0.07839536667,1
39,1745,1.005132675,-7.647706509,1
39,1761,-7.022562027,0.7726864815,1
39,1777,-8.258446693,1.343623042,1
39,1793,-8.905013084,0.4932230711,1
39,1809,-3.347719669,1.249986649,1
39,1825,-3.654547691,0.8667485118,1
39,1841,-3.338797808,0.8115327954,1
39,1857,-2.426885843,1.760973215,1
39,1873,-0.8992723227,2.384577274,1
39,1889,-0.1020106077,1.129193783,1
39,1905,9.82816124,-1.946199656,1
39,1921,10.06429291,-0.9302700758,1
39,1937,9.405587196,-0.9812341928,1
39,1953,0.06161117554,-0.05817776918,1
39,1969,-0.2818810642,0.2544571459,1
39,1985,0.2464774996,0.5142859817,1
39,2001,0.9677219391,3.282774448,1
39,2017,5.791619301,-7.121111393,1
39,2033,2.528190851,0.9870831966,1
55,17,-4.721856594,1.60960269,1
55,33,0.5429595709,1.793512225,1
55,49,0.6120368838,1.288233757,1
55,65,0.04474592209,0.7218788266,1
55,81,-1.176880121,1.682972074,1
55,97,-0.5024366379,1.525733471,1
55,113,4.053572178,-1.466527462,1
55,129,0.1547560692,-0.1528376639,1
55,145,9.496715546,-0.3225048184,1
55,161,8.18510437,4.690068245,1
55,177,0.3804476559,-0.4905297756,1
55,193,0.519583106,-0.3458991647,1
55,209,0.7745792866,-0.773581624,1
55,225,1.554365158,0.03040605783,1
55,241,3.444712639,7.228506088,1
55,257,2.462382317,-1.901447058,1
55,273,3.598875999,-0.2706377208,1
55,289,1.132282138,0.5327934623,1
55,305,-0.1040082425,-0.03288778663,1
55,321,-0.5544769168,0.279125005,1
55,337,-1.235767126,0.1270720065,1
55,353,1.291920424,-0.5972111225,1
55,369,-2.155945778,-2.038227558,1
55,385,-0.3541194797,-2.924935818,1
55,401,1.218537807,-3.092658758,1
55,417,5.405210495,-2.579860449,1
55,433,5.654995441,-1.417181849,1
55,449,-0.01348474622,-2.647462368,1
55,465,-1.633673072,-1.378413439,1
55,481,-2.147625446,0.4972891212,1
55,497,-0.8288656473,1.13679266,1
55,513,-0.05436110497,1.288323641,1
55,529,0.560111165,-0.165715903,1
55,545,4.582466125,-7.724285126,1
55,561,2.200659513,-8.814972878,1
55,577,0.9228929281,-1.267679572,1
55,593,5.811279774,-3.827729464,1
55,609,-7.341897488,0.316080451,1
55,625,-8.091449738,1.049902678,1
55,641,2.852472544,9.589538574,1
55,657,4.703262329,2.892929554,1
55,673,8.656690598,0.7105711699,1
55,689,-0.09685134888,0.8534557819,1
55,705,-2.626929283,0.9353508949,1
55,721,-8.24889946,2.910162926,1
55,737,0.3766841888,-7.909331322,1
55,753,-2.048328161,0.9819879532,1
55,769,-1.168653727,-0.09902018309,1
55,785,-2.44652009,-0.5449260473,1
55,801,-3.068326712,-0.3837326467,1
55,817,-2.95421648,-6.688887596,1
55,833,2.997174025,4.492004871,1
55,849,-8.856331825,7.808808327,1
55,865,-11.15050793,5.999450684,1
55,881,-11.40120316,6.100257397,1
55,897,-12.59794521,3.963690042,1
55,913,-4.23160553,1.389354348,1
55,929,-3.964671612,1.14386642,1
55,945,-3.793139219,0.6036447883,1
55,961,-3.877332687,-0.0569986105,1
55,977,-8.321339607,-7.272642136,1
55,993,-1.414592028,-8.183662415,1
55,1009,-2.957972288,-0.1519351304,1
55,1025,-3.136453629,0.304066956,1
55,1041,-3.615486145,-0.8360792398,1
55,1057,-3.569478512,0.6429462433,1
55,1073,-8.465291023,2.321080685,1
55,1089,-6.173289299,6.585299015,1
55,1105,-5.132237434,5.015655041,1
55,1121,-3.528410196,0.1998234391,1
55,1137,-3.507508993,-0.33596313,1
55,1153,-3.341580629,-0.03101468086,1
55,1169,-3.055948734,-0.5072445273,1
55,1185,-1.583008051,-0.04390650988,1
55,1201,-1.229066372,0.1883895397,1
55,1217,-0.1436338425,8.866771698,1
55,1233,-4.923317909,-2.124367237,1
55,1249,-5.829380989,-0.6378166676,1
55,1265,5.496430874,1.128805876,1
55,1281,5.980722427,2.418959379,1
55,1297,-2.722590923,1.949824095,1
55,1313,-3.275746346,-0.4572252035,1
55,1329,-3.66398406,-0.7326361537,1
55,1345,-2.796438217,-2.265477657,1
55,1361,-2.15178299,0.4496008158,1
55,1377,-1.472995996,0.4814740419,1
55,1393,-1.510915995,0.2166761756,1
55,1409,-9.464159966,-3.898884535,1
55,1425,-1.870230198,0.6492094994,1
55,1441,0.9929852486,-1.766619563,1
55,1457,-0.0396900177,-2.845426559,1
55,1473,-4.168917179,4.918624878,1
55,1489,-2.706156969,2.697911978,1
55,1505,-3.438998461,0.662727356,1
55,1521,4.001408577,-4.71781826,1
55,1537,-2.531175852,1.373690248,1
55,1553,-2.386751175,1.170519471,1
55,1569,-1.63564682,1.06685257,1
55,1585,-0.4736571908,1.066422105,1
55,1601,0.8199770451,1.078050733,1
55,1617,-0.883990407,1.568362474,1
55,1633,-1.625623822,2.434889793,1
55,1649,-1.26472795,2.987480879,1
55,1665,-0.1208675504,2.129590988,1
55,1681,-0.7407749891,2.357319117,1
55,1697,-0.4053172767,1.153431416,1
55,1713,0.4216006994,0.07829982042,1
55,1729,-3.056684971,-0.7721982598,1
55,1745,-0.04019676149,-8.029117584,1
55,1761,0.3106204271,-1.857533693,1
55,1777,-7.321661472,-3.733006954,1
55,1793,4.272306919,0.7263710499,1
55,1809,-0.9759198427,0.5257953405,1
55,1825,-1.808563828,-0.1513307095,1
55,1841,-1.585015297,0.8292481303,1
55,1857,-1.021740675,1.55183208,1
55,1873,-0.4200959206,1.220011234,1
55,1889,-0.01443219185,1.334817529,1
55,1905,2.380693436,0.6019957662,1
55,1921,-7.82474041,-2.092044592,1
55,1937,-8.056594849,-2.46480751,1
55,1953,0.3478703201,-1.675306678,1
55,1969,-0.2122925222,-0.2521122694,1
55,1985,0.106421411,0.3755534291,1
55,2001,0.3311237097,0.1094770432,1
55,2017,0.6938571334,0.3508328497,1
55,2033,-5.993481636,-7.224620819,1
71,17,1.46791172,4.302958488,1
71,33,2.554093599,2.451944828,1
71,49,1.255007505,1.636198163,1
71,65,0.340020448,0.8489801884,1
71,81,-0.267008245,1.866398573,1
71,97,0.1810882241,3.065894604,1
71,113,0.7195094824,-0.5158547759,1
71,129,0.8849719763,-0.8889255524,1
71,145,0.3715200424,-0.7521147728,1
71,161,0.9314345121,0.0922332108,1
71,177,0.3268713355,2.389639139,1
71,193,0.6252215505,-0.1477752328,1
71,209,0.6610939503,-1.44464469,1
71,225,1.095951319,-1.041050196,1
71,241,1.505361438,-0.4855543971,1
71,257,3.665944099,-1.737033129,1
71,273,2.217618227,8.297167778,1
71,289,6.03178978,-5.497097969,1
71,305,0.2291537225,-0.2790272236,1
71,321,-0.2739236951,0.08374193311,1
71,337,-0.6339805126,-0.04636538029,1
71,353,-0.5959169865,-0.560213089,1
71,369,-2.198989868,-1.384764671,1
71,385,-1.245778203,-2.349512815,1
71,401,0.5193277597,-3.879943371,1
71,417,0.3633765876,-3.464233398,1
71,433,0.06312966347,-2.687594891,1
71,449,0.1639791727,-1.99995029,1
71,465,-1.102900386,-0.3394460678,1
71,481,-1.68144393,0.8005784154,1
71,497,-0.785533905,1.035077095,1
71,513,0.2721812129,0.9379202127,1
71,529,-0.07381348312,0.08533126116,1
71,545,0.3917229176,-0.4263263941,1
71,561,1.052472115,-0.5891261101,1
71,577,0.8161463141,-3.129876137,1
71,593,6.860832691,7.270346165,1
71,609,6.614122391,7.338104248,1
71,625,7.287894726,-4.707964897,1
71,641,2.818692923,10.11992455,1
71,657,2.325939417,1.370087028,1
71,673,2.450422525,1.183975458,1
71,689,-0.1212219,0.9148535728,1
71,705,-1.96697855,1.603703499,1
71,721,4.160116196,4.736382961,1
71,737,0.6370327473,-7.604877949,1
71,753,-1.49613905,0.1217946708,1
71,769,-2.594708204,-0.6451045275,1
71,785,-3.09430027,-0.8339193463,1
71,801,-3.629257202,-0.7370638847,1
71,817,-0.6483175755,-6.669794083,1
71,833,-1.081121922,-6.265145779,1
71,849,-2.06499958,6.166448593,1
71,865,-7.256443501,-6.014882565,1
71,881,-4.377071381,6.451732159,1
71,897,-3.85662055,-1.02626121,1
71,913,3.974530458,6.224153042,1
71,929,-3.628604412,1.151400089,1
71,945,-3.80856204,0.6726168394,1
71,961,-0.1057777405,-0.07687953115,1
71,977,-3.572117329,-0.2245334387,1
71,993,-3.873054743,0.1007651687,1
71,1009,-3.942759991,-0.2427508533,1
71,1025,-4.210305214,-0.1738825142,1
71,1041,-3.366247177,-1.635853291,1
71,1057,-3.06132412,-1.965378761,1
71,1073,-4.255996704,0.2657102346,1
71,1089,-6.58109045,6.633716106,1
71,1105,-5.635713577,4.782555103,1
71,1121,-5.430264473,0.0288079977,1
71,1137,-4.388905048,-0.1595134735,1
71,1153,-2.441808939,-0.7209704518,1
71,1169,-2.597699881,-2.433520317,1
71,1185,-2.862465143,-0.124322623,1
71,1201,-2.762991905,0.1271519661,1
71,1217,-3.130179167,-0.05498629808,1
71,1233,-4.330960274,-9.464554787,1
71,1249,-7.192629814,-3.186300993,1
71,1265,5.606936932,1.480950236,1
71,1281,6.520357132,2.078484535,1
71,1297,-2.348940849,1.543964982,1
71,1313,-3.255882025,-0.8748492002,1
71,1329,-2.429034472,-0.3471073508,1
71,1345,-2.394738197,0.1647731662,1
71,1361,-2.434743404,0.6400295496,1
71,1377,-2.290592909,0.206625253,1
71,1393,-6.311812401,-4.611925602,1
71,1409,-3.438947916,0.008376717567,1
71,1425,-3.131874561,0.4029656649,1
71,1441,-5.949187279,-7.819194317,1
71,1457,-7.139511585,-6.960431576,1
71,1473,-11.42168045,-1.652304173,1
71,1489,-7.343753338,8.652951241,1
71,1505,-6.477612019,5.905495644,1
71,1521,-6.118991852,1.681610703,1
71,1537,-10.45793629,3.669270039,1
71,1553,-2.623322725,1.092838168,1
71,1569,-1.659741402,1.180137992,1
71,1585,2.654875994,-6.052772999,1
71,1601,0.5375355482,0.6606410742,1
71,1617,-0.7493941188,0.9450688362,1
71,1633,-0.8039597273,1.723610401,1
71,1649,4.735746384,-5.054359913,1
71,1665,7.919057369,-1.065043211,1
71,1681,8.091256142,-1.44438529,1
71,1697,-0.06637653708,1.636819243,1
71,1713,3.208932877,7.397437572,1
71,1729,4.347242355,-7.411053658,1
71,1745,-2.848463297,7.013298035,1
71,1761,1.579934597,3.959293842,1
71,1777,1.954774737,3.295324802,1
71,1793,-8.419746399,0.8320291638,1
71,1809,-9.095209122,-0.89177984,1
71,1825,-0.9905947447,0.2494776249,1
71,1841,-1.014826775,0.7429621816,1
71,1857,-0.2667418718,1.466489553,1
71,1873,0.7421551943,1.348180771,1
71,1889,0.7800890207,2.082581282,1
71,1905,0.4414224625,3.725356102,1
71,1921,-8.008473396,-2.166467905,1
71,1937,-8.206158638,-1.978048325,1
71,1953,0.02724125981,-1.73506546,1
71,1969,0.2215406597,-0.2772001624,1
71,1985,0.3303112388,0.2838635445,1
71,2001,0.3712446988,0.2856594324,1
71,2017,-0.1951556206,0.02430689335,1
71,2033,-0.7742270231,-2.003612518,1
87,17,2.891937971,3.121292591,1
87,33,2.543493032,1.881607175,1
87,49,1.826706052,1.547827125,1
87,65,0.9310936332,0.4754831791,1
87,81,0.3987801075,0.9177462459,1
87,97,0.3166018724,2.851460218,1
87,113,-0.8066909313,0.1550625265,1
87,129,0.3318408728,-0.8304113746,1
87,145,0.7135938406,-0.9109826088,1
87,161,8.137283325,-0.5689416528,1
87,177,0.6004383564,3.20098877,1
87,193,0.7471687794,-0.1140534282,1
87,209,0.4076083302,-0.9527503252,1
87,225,1.15276134,-1.211693048,1
87,241,2.076419115,-0.6670535803,1
87,257,-4.024148941,-1.358644366,1
87,273,6.212388515,6.557668209,1
87,289,0.5961069465,-1.783477545,1
87,305,0.8392900229,-1.617748618,1
87,321,-0.03430726379,-0.2116271257,1
87,337,-0.5192988515,-0.3300329745,1
87,353,-0.1488294005,-0.7042602301,1
87,369,-0.1896835268,-1.604608536,1
87,385,-1.131000161,-1.250495315,1
87,401,-0.1596746892,-2.144798994,1
87,417,0.6677764654,-3.580395699,1
87,433,1.034764886,-8.173063278,1
87,449,-7.733485222,4.860837936,1
87,465,4.092559338,8.286435127,1
87,481,1.754785776,-7.96999836,1
87,497,-0.6799226999,0.8355882764,1
87,513,0.32751441,0.7605386376,1
87,529,0.4896504283,0.470574677,1
87,545,0.4151554704,9.121432304,1
87,561,0.7327340245,-0.7244059443,1
87,577,-5.598642826,6.264822483,1
87,593,0.5175466537,1.462480545,1
87,609,-4.237513065,-3.172529221,1
87,625,9.581829071,2.90205431,1
87,641,1.12930274,0.5451500416,1
87,657,0.6788712144,1.551446438,1
87,673,-0.07869282365,1.737078071,1
87,689,-0.6191377044,1.155820251,1
87,705,7.052210808,2.994354725,1
87,721,6.605021,1.290390968,1
87,737,-1.681770563,0.9241675735,1
87,753,-2.343975782,0.07192653418,1
87,769,-3.236722946,-0.0533157438,1
87,785,-5.195215225,0.01510000229,1
87,801,-12.28987122,0.4806999266,1
87,817,-4.440379143,-6.863902569,1
87,833,-1.740373135,-5.749795914,1
87,849,-2.588766098,5.682628155,1
87,865,-3.0876863,5.646389961,1
87,881,-3.105071545,2.304728746,1
87,897,-3.362431049,1.355962038,1
87,913,-2.507679462,1.528089762,1
87,929,-3.092279434,0.2432075739,1
87,945,-3.987710238,1.100025296,1
87,961,5.26270628,1.004288793,1
87,977,-2.123853683,0.3292310238,1
87,993,-3.407637119,0.6812089682,1
87,1009,-4.308554649,1.019588709,1
87,1025,-4.724824905,-0.1217320412,1
87,1041,-4.666182518,-1.091385603,1
87,1057,-4.876477718,-1.642794847,1
87,1073,-5.798690319,-1.223764658,1
87,1089,-5.743814468,-0.4210733175,1
87,1105,-2.900959969,1.0204072,1
87,1121,-4.536445141,0.2544650435,1
87,1137,-5.264346123,0.9944685102,1
87,1153,-3.621694326,-0.1388937235,1
87,1169,-2.30473423,-0.5760194063,1
87,1185,-2.979245186,0.1206671,1
87,1201,-2.587197065,-0.4382783175,1
87,1217,-2.752709627,-0.9961486459,1
87,1233,-3.788216591,-1.027841568,1
87,1249,-3.018287659,-0.1837011576,1
87,1265,-1.696257591,1.475016236,1
87,1281,-1.478361368,0.5826955438,1
87,1297,-1.191871285,0.1323676705,1
87,1313,-1.694559097,0.1916686147,1
87,1329,-1.921841502,-0.9465016127,1
87,1345,-2.559092999,-0.3482939005,1
87,1361,-3.25841403,0.1616408527,1
87,1377,-3.14683485,-0.05185201764,1
87,1393,-5.082699299,-2.661197424,1
87,1409,-8.360476494,-7.491580009,1
87,1425,-5.435517311,0.427397728,1
87,1441,-8.67323494,7.297621727,1
87,1457,-6.00505352,-7.61243391,1
87,1473,-2.975030422,3.130888462,1
87,1489,-7.358589172,8.316679955,1
87,1505,-7.120118141,5.966547489,1
87,1521,6.013931751,0.8972723484,1
87,1537,3.972593784,4.419953346,1
87,1553,-0.06623065472,0.9462167025,1
87,1569,-1.580335379,1.032926559,1
87,1585,-1.310460567,1.016660094,1
87,1601,-3.090067148,-5.147037506,1
87,1617,6.746070862,5.304313183,1
87,1633,-1.290280819,1.624150515,1
87,1649,-1.203215957,1.493556976,1
87,1665,6.708677292,-3.053312778,1
87,1681,6.112526417,-4.235208511,1
87,1697,-0.5358788967,2.277998447,1
87,1713,0.02020692825,3.590064287,1
87,1729,-1.508607984,7.528680801,1
87,1745,2.056431293,7.438439846,1
87,1761,1.543189764,4.393529892,1
87,1777,1.503306866,3.591887951,1
87,1793,-8.141781807,0.9921127558,1
87,1809,-0.2673804164,0.6982597709,1
87,1825,-1.686606288,0.7154125571,1
87,1841,-2.556925058,1.107552528,1
87,1857,0.8374817371,1.454545259,1
87,1873,2.939303637,1.430487156,1
87,1889,2.393632412,2.536988735,1
87,1905,2.363676548,5.074872971,1
87,1921,-4.729577065,7.085075378,1
87,1937,-4.23035717,7.623338223,1
87,1953,0.1485775113,0.164478153,1
87,1969,0.1075270027,-0.3906110525,1
87,1985,0.593749404,9.244966507,1
87,2001,-0.1710827053,1.04328084,1
87,2017,-0.4168445468,0.08248460293,1
87,2033,-2.96649456,-0.7769422531,1
103,17,2.62255764,0.4320197105,1
103,33,2.210924625,1.220673561,1
103,49,1.72999084,1.235197902,1
103,65,0.8527210951,0.6275850534,1
103,81,0.675414443,-0.4086866975,1
103,97,0.04439638555,-1.791228414,1
103,113,-0.2269134372,-1.061556935,1
103,129,0.4825553596,-0.9140262604,1
103,145,1.132334709,-1.015856743,1
103,161,0.1101708412,-1.349300981,1
103,177,-0.2972323895,-1.574420452,1
103,193,-0.4481320381,-0.7416104078,1
103,209,0.3380764723,-0.6821906567,1
103,225,1.942956924,-1.698046684,1
103,241,3.288623571,-0.5932842493,1
103,257,3.842972279,1.61181879,1
103,273,0.7351409793,-8.826770782,1
103,289,1.148449302,-0.7336441278,1
103,305,0.4409795702,-0.8863750696,1
103,321,0.1882422417,-0.5868275762,1
103,337,0.1528372914,-0.4567015469,1
103,353,0.2181771994,-0.3669876456,1
103,369,0.1750298291,-1.063577771,1
103,385,-0.1706381142,-0.6562803984,1
103,401,-0.8544555902,2.626909256,1
103,417,1.605818152,-0.7588746548,1
103,433,-3.418632507,-1.730026484,1
103,449,-0.4819073379,1.592428923,1
103,465,-2.47853756,1.639040709,1
103,481,-8.968250275,3.349173069,1
103,497,-1.266752839,2.688997269,1
103,513,0.11561203,1.31127286,1
103,529,1.011437654,1.222459435,1
103,545,-7.40179491,-1.814474821,1
103,561,2.269351006,8.394551277,1
103,577,2.831862926,1.162480593,1
103,593,-0.666046381,-3.722295284,1
103,609,-4.544231415,-5.405065536,1
103,625,-3.548696995,-6.011117458,1
103,641,2.276524067,1.796785831,1
103,657,-8.215183258,3.586166859,1
103,673,-8.905859947,3.497586966,1
