PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 10, filenames: A:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[11]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,0.8435792923,3.003738403,1
23,33,-2.640723467,12.83653069,1
23,49,5.343811035,9.95043087,1
23,65,-2.539010286,8.319067001,1
23,81,-2.821887732,7.82326889,1
23,97,-2.347858906,7.023555756,1
23,113,-10.25664043,3.421278,1
23,129,-2.685210943,8.445088387,1
23,145,-1.661087513,8.635054588,1
23,161,1.433541656,5.764014244,1
23,177,-0.859385252,7.544941902,1
23,193,-1.958366513,5.157589912,1
23,209,-2.186426401,4.359305859,1
23,225,-1.677718639,4.532809734,1
23,241,-9.520800591,3.992213726,1
23,257,-0.680211544,4.20167923,1
23,273,-1.230703354,2.922412634,1
23,289,-2.440246105,0.7378668785,1
23,305,-3.050765038,2.013634205,1
23,321,-4.24131155,2.950807571,1
23,337,-4.959459305,3.36729908,1
23,353,-2.368609428,2.531910419,1
23,369,-0.1232554913,3.980694771,1
23,385,-7.71133852,-0.6221904755,1
23,401,-1.238842964,2.460204601,1
23,417,5.620105743,4.887432098,1
23,433,4.456950665,3.010846615,1
23,449,0.6333423853,5.024238586,1
23,465,-0.0685749054,5.939796448,1
23,481,-0.5360541344,5.620877743,1
23,497,-6.924061775,-1.583780766,1
23,513,-1.684062004,-3.612791538,1
23,529,3.736902714,-1.69366169,1
23,545,-1.985132217,6.578260422,1
23,561,5.24288559,13.58180046,1
23,577,-2.318328142,6.459178925,1
23,593,-2.632399082,7.41925621,1
23,609,-8.571716309,12.85647488,1
23,625,7.156154156,2.860724449,1
23,641,5.976813316,1.085426331,1
23,657,-3.154653072,4.121883392,1
23,673,-3.391268969,3.925591707,1
23,689,-0.6180653572,4.257586479,1
23,705,-1.282580853,4.411118507,1
23,721,-1.803339958,4.914577961,1
23,737,-8.208061218,9.769676208,1
23,753,-4.18631649,8.982138634,1
23,769,1.226366997,6.186242104,1
23,785,-1.86885488,14.45950222,1
23,801,3.882982731,11.06714249,1
23,817,-3.891967773,5.470860481,1
23,833,-3.844283104,6.267639637,1
23,849,-2.744629383,6.070805073,1
23,865,-1.964137554,6.426413536,1
23,881,-2.556715488,6.356851101,1
23,897,-3.846412182,6.274007797,1
23,913,-3.163090229,7.399635315,1
23,929,-2.603405237,6.647870064,1
23,945,-6.857410431,7.581201077,1
23,961,-0.5113214254,16.68569565,1
23,977,1.519505978,8.104921341,1
23,993,1.935618639,6.221102715,1
23,1009,-1.172557592,1.732888222,1
23,1025,-3.063545227,10.05013084,1
23,1041,-1.590664625,1.438456297,1
23,1057,1.532575607,9.162041664,1
23,1073,-0.7686818838,2.390890837,1
23,1089,-2.179908276,2.3373456,1
23,1105,-1.978242159,3.249080658,1
23,1121,0.8412368298,4.724853516,1
23,1137,3.685547829,7.667322159,1
23,1153,4.476651669,9.165769577,1
23,1169,2.562605858,6.969958305,1
23,1185,2.910305738,4.938390732,1
23,1201,3.286180496,-4.180624008,1
23,1217,6.273015976,8.003582001,1
23,1233,12.44652748,-1.698426247,1
23,1249,11.49078941,0.4565591812,1
23,1265,4.123462677,2.760746717,1
23,1281,4.06853199,3.492191315,1
23,1297,3.955190182,5.889340878,1
23,1313,4.069507122,8.485771179,1
23,1329,5.915283203,10.88293648,1
23,1345,5.135241032,-1.386734009,1
23,1361,4.106213093,0.4157865047,1
23,1377,3.00612545,1.769260406,1
23,1393,4.330425739,-0.2630996704,1
23,1409,-0.07466030121,-7.761589527,1
23,1425,8.568972588,4.995779514,1
23,1441,8.445022583,-4.595050812,1
23,1457,6.615576744,-2.997364044,1
23,1473,4.175335407,0.2095415592,1
23,1489,3.206628084,1.293590546,1
23,1505,3.369432688,1.002479076,1
23,1521,3.414720058,0.07103681564,1
23,1537,4.459035873,-1.236231089,1
23,1553,0.009964466095,-3.348915815,1
23,1569,-3.154546022,2.141976118,1
23,1585,2.396550179,4.344684601,1
23,1601,8.009443283,-4.849240303,1
23,1617,5.578937531,1.920147896,1
23,1633,4.06980896,-1.626322508,1
23,1649,2.864386797,-2.12695837,1
23,1665,3.045197964,-3.000592232,1
23,1681,3.24221015,1.089172602,1
23,1697,1.767002583,11.01819229,1
23,1713,3.265663147,0.8601458073,1
23,1729,1.288689613,0.6403594017,1
23,1745,-1.92175591,-0.5507464409,1
23,1761,-4.67286396,1.992481589,1
23,1777,-2.252488136,6.65399456,1
23,1793,-2.872092247,4.054196358,1
23,1809,-1.827824354,-0.9682013988,1
23,1825,-1.970470786,0.6763322353,1
23,1841,1.666228294,-4.510532379,1
23,1857,4.921539783,2.59030056,1
23,1873,3.616287947,3.444731236,1
23,1889,0.4944978952,1.460170865,1
23,1905,-0.3451657295,0.7519084215,1
23,1921,0.02298763394,-0.1077507734,1
23,1937,-0.2222807407,0.2336865664,1
23,1953,-0.2165672034,0.3742598295,1
23,1969,-0.02606971562,-0.006076276302,1
23,1985,0.2250891328,0.7713430524,1
23,2001,0.4566134214,0.6956670284,1
23,2017,0.7042763233,0.05916942284,1
23,2033,-0.8266653419,-0.4142788053,1
39,17,-4.396186829,5.109273911,1
39,33,-4.257517338,8.941595078,1
39,49,1.009684801,5.826239586,1
39,65,0.309969902,5.702766418,1
39,81,-0.02623075247,6.731809139,1
39,97,-0.5787503123,8.244022369,1
39,113,-0.7729094028,7.582845688,1
39,129,-1.243973494,6.832220078,1
39,145,-0.9302139282,7.062227726,1
39,161,-0.754560709,6.612929344,1
39,177,-0.4639946222,6.940897942,1
39,193,-1.257618427,5.928742409,1
39,209,-1.884107351,6.310583591,1
39,225,-3.859326363,6.378182888,1
39,241,6.178826809,-0.01078176498,1
39,257,-4.517411709,11.33538437,1
39,273,-0.5394341946,4.902447224,1
39,289,-1.556457162,3.476344109,1
39,305,-2.240140676,3.60617137,1
39,321,-2.771406651,3.078822136,1
