PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 5, filenames: A:[5]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[6]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
23,1345,3.661114216,9.063072205,1
23,1361,2.418421507,0.2579183578,1
23,1377,2.75275135,-1.998830676,1
23,1393,3.383498669,2.036351204,1
23,1409,3.161287308,3.037315845,1
23,1425,2.883682251,3.041882992,1
23,1441,3.75509429,1.41606617,1
23,1457,1.142683744,0.2123707384,1
23,1473,-1.094147682,-9.965677261,1
23,1489,0.1331624985,-6.767021179,1
23,1505,3.014928818,-5.224781513,1
23,1521,3.966153622,-0.06062981486,1
23,1537,0.6025123596,-0.4086195529,1
23,1553,-2.746650696,-0.1510634422,1
23,1569,1.511400461,-0.6113321781,1
23,1585,-0.1702628136,0.1567083597,1
23,1601,-6.413096428,6.862998009,1
23,1617,2.089812517,-1.729337215,1
23,1633,4.780564308,2.817384958,1
23,1649,6.152920723,2.390799046,1
23,1665,5.964513779,1.637576818,1
23,1681,3.645138979,-2.29878521,1
23,1697,1.976708174,-1.16845417,1
23,1713,-0.2980625629,-0.3797306716,1
23,1729,-0.5293440819,0.7826225162,1
23,1745,1.172723293,0.5123171806,1
23,1761,-2.579442739,8.52613163,1
23,1777,5.065626144,4.448788643,1
23,1793,4.274098396,6.658571243,1
23,1809,8.445279121,-0.01865506172,1
23,1825,4.992074966,0.05549073219,1
23,1841,8.491082191,9.311937332,1
23,1857,14.12766933,4.576581001,1
23,1873,6.502836227,-2.446277618,1
23,1889,3.593111992,-1.729282379,1
23,1905,-1.050055027,0.3752900362,1
23,1921,1.163602591,-1.227900267,1
23,1937,1.427712798,-3.488023043,1
23,1953,3.994071484,-5.242609024,1
23,1969,1.576769829,-8.500370979,1
23,1985,4.267205238,-3.974555969,1
23,2001,2.234142303,1.327140093,1
23,2017,4.025119781,6.635913372,1
23,2033,-15.73839378,24.61713219,1
39,17,1.756417274,-2.107295752,1
39,33,2.023962498,0.4677476883,1
39,49,1.652947903,0.1974133253,1
39,65,0.9886550903,0.04523026943,1
39,81,0.7122131586,1.060177803,1
39,97,1.336042166,1.509316921,1
39,113,2.426288605,2.256674767,1
39,129,2.710430622,2.274142742,1
39,145,2.421771288,3.222839594,1
39,161,4.035930157,-0.9237854481,1
39,177,2.264796972,2.22889328,1
39,193,2.48681879,2.971947193,1
39,209,2.807085276,2.590327501,1
39,225,2.419906616,-0.5789268017,1
39,241,2.637635469,2.340678692,1
39,257,2.703257799,2.731059551,1
39,273,1.881174326,1.68242836,1
39,289,2.671840191,0.5599523783,1
39,305,3.33676672,0.988219738,1
39,321,2.701140165,0.6354768276,1
39,337,2.551265717,-0.4252823591,1
39,353,1.007468462,-0.8761600256,1
39,369,1.946282864,-0.4015441537,1
39,385,1.973068476,-1.722364783,1
39,401,3.745681286,-2.260625124,1
39,417,4.316822052,-3.326200247,1
39,433,4.095955849,-6.9640522,1
39,449,11.03779793,-0.5060958862,1
39,465,2.789298296,4.984353542,1
39,481,3.316571474,5.522386074,1
39,497,3.530588627,1.343820572,1
39,513,2.66549921,0.474234581,1
39,529,2.283051014,0.9799308181,1
39,545,9.162576675,3.907221317,1
39,561,3.359524727,0.6089403629,1
39,577,5.035125732,0.5586382747,1
39,593,7.752565384,-9.007893562,1
39,609,13.74514866,3.403397083,1
39,625,-0.8147125244,4.265477657,1
39,641,4.718863487,12.09747887,1
39,657,6.548632145,4.522315025,1
39,673,5.350266933,4.392048836,1
39,689,4.129789829,2.139472008,1
39,705,2.872709274,0.1628807783,1
39,721,-4.564407825,5.506801605,1
39,737,-4.777783394,4.849185944,1
39,753,3.508868217,1.490201473,1
39,769,4.561672211,2.798612356,1
39,785,7.449326515,3.737966537,1
39,801,7.645434856,3.4802351,1
39,817,5.464576721,3.580329418,1
39,833,4.109760284,3.11485076,1
39,849,5.151815414,2.210469246,1
39,865,3.950422287,2.742424011,1
39,881,2.439562798,3.762525797,1
39,897,1.874657154,4.106461525,1
39,913,1.484316826,4.784542561,1
39,929,1.99679637,4.80409956,1
39,945,2.183349609,3.780896664,1
39,961,1.866238594,0.3653714657,1
39,977,1.209242225,1.87476325,1
39,993,0.5581867695,1.826781034,1
39,1009,0.6206510067,2.393951654,1
39,1025,1.358959675,3.542873621,1
39,1041,1.704924345,4.611747265,1
39,1057,1.661135435,2.23875618,1
39,1073,-0.07634091377,5.858682156,1
39,1089,1.759467602,3.625771284,1
39,1105,1.672415257,3.521048307,1
39,1121,1.379020214,3.563601017,1
39,1137,0.8907036781,2.756500244,1
39,1153,12.22865295,2.717648506,1
39,1169,2.566108227,3.32672739,1
39,1185,2.713056087,4.511110783,1
39,1201,0.9126634598,8.202656746,1
39,1217,6.379117489,-1.342974901,1
39,1233,5.258209229,-0.9930202961,1
39,1249,5.139712334,-1.660166264,1
39,1265,4.166209221,-0.2051637173,1
39,1281,2.644442081,0.3205850124,1
39,1297,5.4877882,1.688322306,1
39,1313,4.766025543,1.446781039,1
39,1329,3.270147085,2.690060616,1
39,1345,2.920845985,2.189619064,1
39,1361,3.257869005,0.7172673941,1
39,1377,3.614862204,0.3750487566,1
39,1393,3.789212227,1.104035378,1
39,1409,3.23989296,2.269036531,1
39,1425,3.108324051,2.391274929,1
39,1441,3.125034332,-0.09640300274,1
39,1457,9.835456848,4.468475342,1
39,1473,9.839281082,2.148629904,1
39,1489,3.103816509,7.987436771,1
39,1505,3.968355417,-6.43768549,1
39,1521,3.934289932,2.093527794,1
39,1537,2.888288498,-1.128363729,1
39,1553,3.743068695,-0.6947421432,1
39,1569,3.20574379,-0.3575716317,1
39,1585,3.231256008,-0.2394304425,1
39,1601,3.835580349,-1.652130961,1
39,1617,10.84337807,5.3098979,1
39,1633,2.818116188,2.235122204,1
39,1649,2.439748287,1.30562222,1
39,1665,4.722144604,-8.107046127,1
39,1681,3.46236372,-0.7060704827,1
39,1697,2.591915369,-1.101153612,1
39,1713,2.532511234,-0.7132694721,1
39,1729,2.961447716,-0.5137495995,1
39,1745,3.823762417,-1.897928953,1
39,1761,5.20195055,0.2445497513,1
39,1777,1.905625343,-1.706806064,1
39,1793,2.645026207,-0.8422722816,1
39,1809,13.57934666,-5.491880894,1
39,1825,6.081480503,-2.339788914,1
39,1841,4.429297924,-2.742995739,1
39,1857,4.716248035,-2.924550533,1
39,1873,4.610325336,-4.402211189,1
39,1889,3.803341866,-4.675798893,1
39,1905,3.474050045,-3.158039808,1
39,1921,1.95345211,0.5811128616,1
39,1937,-3.45567894,-8.782057762,1
39,1953,-2.381755352,4.364737988,1
39,1969,11.30936146,-2.521367311,1
39,1985,9.444173813,-3.747185707,1
39,2001,3.340252876,-0.6353673935,1
39,2017,0.3299805522,1.828132987,1
39,2033,-5.869270325,4.83303833,1
55,17,-5.403777599,-1.089842081,1
55,33,3.712330103,-0.6702181697,1
55,49,3.644310474,0.354537189,1
55,65,3.398516655,0.7875365019,1
55,81,1.87278378,1.572659016,1
55,97,1.316430569,2.303887844,1
55,113,1.783063054,3.394098282,1
55,129,2.350506783,10.74168015,1
55,145,7.490096569,5.840733528,1
55,161,-0.01198387146,-6.583724976,1
55,177,3.254020214,3.022608042,1
55,193,1.484669685,8.464082718,1
55,209,3.14517808,7.943842888,1
55,225,2.870399475,1.731445789,1
55,241,2.884291172,3.232770205,1
55,257,2.985749006,2.801159143,1
55,273,2.410564184,1.686323404,1
55,289,1.961633682,0.852432847,1
55,305,4.715866089,1.239225268,1
55,321,3.699078798,0.6044170856,1
55,337,3.708251953,0.5696539879,1
55,353,10.03359127,3.668666124,1
55,369,-1.105779886,9.420965195,1
55,385,1.363576889,-2.602015734,1
55,401,3.825893641,-1.639861584,1
55,417,3.757913589,-2.038977623,1
55,433,10.13176823,8.270508766,1
55,449,10.12287045,8.445565224,1
55,465,3.075208187,6.37389946,1
55,481,3.477474928,5.828409195,1
55,497,10.08514786,-2.430001736,1
55,513,2.103700638,-7.071757317,1
55,529,3.269706011,1.642915487,1
55,545,4.504991055,0.7745956779,1
55,561,5.804149628,0.8317552805,1
55,577,5.431292534,1.419400215,1
55,593,5.028133392,2.093077421,1
55,609,7.55918026,-6.077877045,1
55,625,-2.405872345,5.566991806,1
55,641,6.385707855,-5.966816902,1
55,657,9.296283722,5.000165939,1
55,673,8.521276474,5.870419025,1
55,689,2.541265488,-0.711575985,1
55,705,2.196354866,0.02893996239,1
55,721,9.205964088,8.313793182,1
55,737,5.505097389,-0.7637635469,1
55,753,-1.99858427,-4.302434921,1
55,769,2.463978767,2.373940468,1
55,785,4.69481945,2.382759333,1
55,801,5.441534996,2.912385225,1
55,817,4.479238033,2.276178598,1
55,833,1.088064671,3.721402884,1
55,849,3.484421492,5.152306557,1
55,865,3.129235506,4.855897427,1
55,881,2.414075136,4.191006184,1
55,897,1.818064332,3.607734203,1
55,913,1.722654462,4.510547638,1
55,929,2.001198292,5.191812515,1
55,945,2.141594887,5.055279255,1
55,961,2.079841614,3.750778675,1
55,977,1.236782312,1.100270033,1
55,993,0.8693645,1.995660543,1
55,1009,0.9742869139,1.70020175,1
55,1025,1.140743136,2.194726467,1
55,1041,0.8997271061,2.294946671,1
55,1057,0.8985376358,0.7354097366,1
55,1073,-0.1815487146,4.801956177,1
55,1089,1.230210304,3.584514141,1
55,1105,1.38021493,3.492666721,1
55,1121,1.713023782,3.847620487,1
55,1137,4.293174744,-1.779209614,1
55,1153,-5.553048134,3.759748697,1
55,1169,2.522218466,4.001956463,1
55,1185,2.553895473,3.378506184,1
55,1201,4.618524075,2.207004547,1
55,1217,4.775241852,0.322766304,1
55,1233,5.004626751,-0.7400598526,1
55,1249,5.840396404,-1.149845958,1
55,1265,7.077939034,-0.6558610201,1
55,1281,1.904765129,-6.733570099,1
55,1297,4.926729679,1.401804566,1
55,1313,4.582579613,1.217600584,1
55,1329,4.102882385,1.831571817,1
55,1345,3.662568569,1.468357563,1
55,1361,3.135420084,0.15767169,1
55,1377,2.331218958,0.05403983593,1
55,1393,3.40709424,0.759231329,1
55,1409,3.349260807,1.334200621,1
55,1425,3.334250927,1.832872152,1
55,1441,3.921041965,-0.6034681797,1
55,1457,3.857109547,-0.1430585682,1
55,1473,3.816481113,0.6275666952,1
55,1489,5.266456127,0.6689476967,1
55,1505,5.248344898,0.3726722598,1
55,1521,2.442941189,-1.558357477,1
55,1537,0.9388887882,-1.37371242,1
55,1553,2.520834684,-0.6859151125,1
55,1569,3.672828674,-0.4577057958,1
55,1585,5.471691132,-0.5603972673,1
55,1601,6.457808495,-0.9801149368,1
55,1617,6.108254433,2.17673707,1
55,1633,4.324683189,1.591535091,1
55,1649,3.491853237,1.149838567,1
55,1665,3.400170088,1.169312954,1
55,1681,3.578942299,0.4610877931,1
55,1697,3.630756378,-1.014481544,1
55,1713,3.812681675,-0.6871829629,1
55,1729,4.084728718,-4.129921913,1
55,1745,8.580020905,-3.870507002,1
55,1761,0.9622035027,-0.227712512,1
55,1777,6.002923965,6.722827911,1
55,1793,6.21797514,-2.016471624,1
55,1809,6.401352882,-1.683107376,1
55,1825,5.605382919,-2.951816082,1
55,1841,4.301598072,-3.352029562,1
55,1857,3.515237808,-12.28046227,1
55,1873,4.65699482,-4.521781921,1
55,1889,4.103827477,-3.795321941,1
55,1905,1.960299015,-2.508102417,1
55,1921,-1.672169685,-2.025272608,1
55,1937,-3.060450077,-7.875114441,1
55,1953,-0.7134568691,0.585621655,1
55,1969,-0.7272629738,0.842091918,1
55,1985,0.8356363773,0.7136842608,1
55,2001,0.3771678209,0.6646516919,1
55,2017,0.8316017389,-2.098852634,1
55,2033,1.765482545,-5.078520775,1
71,17,3.119458199,-0.01512688398,1
71,33,3.917874336,-0.2071104646,1
71,49,4.049587727,0.808776021,1
71,65,3.237043381,5.478370667,1
71,81,2.503906488,2.241367817,1
71,97,1.737275362,2.335805893,1
71,113,1.610061526,2.9218328,1
71,129,2.457536459,10.44625854,1
71,145,2.69331789,8.463421822,1
71,161,2.356438637,2.245574474,1
71,177,2.301104069,2.779498577,1
71,193,2.373886347,3.529191494,1
71,209,2.752110958,3.495740175,1
71,225,-4.183466911,1.138529301,1
71,241,2.135554075,-6.00365448,1
71,257,2.601364613,-6.203804016,1
71,273,-5.159068584,-0.9926631451,1
71,289,3.058817148,5.294850349,1
71,305,3.488754749,2.167010307,1
71,321,2.64455843,1.152435899,1
71,337,1.678339243,0.8691711426,1
71,353,1.837147117,0.9221096039,1
71,369,-0.0673160553,9.60607338,1
71,385,1.857695341,-2.255413294,1
71,401,3.83567977,1.813970089,1
71,417,4.286990166,2.391554117,1
71,433,3.237667084,3.714785576,1
71,449,2.112565041,4.329092026,1
71,465,5.693997383,6.344268322,1
71,481,6.667209625,5.5228405,1
71,497,10.02873039,-1.883802414,1
71,513,2.107317686,-6.391815186,1
71,529,-2.260560989,-4.772843361,1
71,545,5.430704594,0.6547669172,1
71,561,5.940108776,0.7658323646,1
71,577,4.935488701,1.222812176,1
71,593,3.674688578,2.999330044,1
71,609,3.404981375,4.946451187,1
71,625,4.190377712,4.998882771,1
71,641,5.221058369,11.98555756,1
71,657,4.613539696,10.84465313,1
71,673,4.06152153,2.913873911,1
71,689,3.331757545,0.1941204071,1
71,705,2.891019821,-0.4227923155,1
71,721,2.695386887,-7.014655113,1
71,737,3.807044983,0.8691034317,1
71,753,3.316968203,2.959592819,1
71,769,-2.002894163,-1.710148573,1
71,785,4.05916214,5.1842103,1
71,801,4.190320015,3.51541996,1
71,817,3.727328539,2.925585747,1
71,833,-0.3055429459,2.809468746,1
71,849,2.439545631,6.592925072,1
71,865,1.968537092,6.772614956,1
71,881,1.738851547,5.431116104,1
71,897,0.2213504314,5.711466312,1
71,913,1.264780283,3.732387543,1
71,929,2.266316891,4.80664587,1
71,945,3.358295679,6.040390491,1
71,961,1.754751444,4.173458576,1
71,977,1.840686798,3.314109802,1
71,993,1.756597877,2.466372967,1
71,1009,0.9438160658,2.588918924,1
71,1025,0.735845089,1.865208864,1
71,1041,0.4135144353,-0.1120518446,1
71,1057,-0.8645575047,1.455640554,1
71,1073,0.4904772043,1.800890207,1
71,1089,0.6995379925,3.447563171,1
71,1105,0.3942492008,11.59556389,1
71,1121,0.02923572063,5.996212959,1
71,1137,10.28931141,6.494149685,1
71,1153,-5.065995693,-0.3631496429,1
71,1169,2.587298155,4.599511147,1
71,1185,1.829507828,3.12409544,1
71,1201,4.107958317,4.242019653,1
71,1217,0.9138045311,4.271361828,1
71,1233,4.634445667,-0.2497831583,1
71,1249,4.606520653,-0.2350668907,1
71,1265,4.282857895,2.102882385,1
71,1281,2.980953455,4.042732716,1
71,1297,3.326056957,1.636523962,1
71,1313,3.481067419,2.419262648,1
71,1329,4.074738026,1.659228086,1
71,1345,4.475084305,9.053121567,1
71,1361,12.4509325,-2.24875617,1
71,1377,3.602130413,-2.467362881,1
71,1393,3.88459754,0.872030735,1
71,1409,4.866674423,-0.02525746822,1
71,1425,2.93580699,-0.0462808609,1
71,1441,-0.8166131973,-5.294848442,1
71,1457,4.242497444,-0.187551111,1
71,1473,5.228018761,-9.38157177,1
71,1489,0.3209586143,-7.519298553,1
71,1505,5.906711578,-0.3062196374,1
71,1521,4.656513691,1.480252862,1
71,1537,7.307681084,-6.446222782,1
71,1553,3.573637486,-0.4399684668,1
71,1569,4.482906342,-0.4499257803,1
71,1585,5.852592468,-0.5937308073,1
71,1601,6.751008511,-0.7945455313,1
71,1617,5.911342144,0.8540769219,1
71,1633,5.779513359,0.1674295664,1
71,1649,4.992105484,0.8078870177,1
71,1665,3.476426363,0.4366237521,1
71,1681,3.307773113,-0.1023691595,1
71,1697,3.825024366,-0.4984989762,1
71,1713,6.017587662,0.3675839305,1
71,1729,8.237397194,0.8713362217,1
71,1745,11.20462227,2.875643253,1
71,1761,7.142128468,-9.429819107,1
71,1777,7.940087318,6.679941654,1
71,1793,8.31414032,-3.899914742,1
71,1809,7.649669647,-1.783173084,1
71,1825,5.738671303,-2.462605953,1
71,1841,4.919878483,-2.916027069,1
71,1857,4.900348663,-2.939181089,1
71,1873,4.802698135,-4.601851463,1
71,1889,5.442502022,-3.209565639,1
71,1905,3.682375431,-1.47434783,1
71,1921,-1.247053623,-0.7988914251,1
71,1937,-1.948997498,0.3393985629,1
71,1953,1.075021505,0.1405685544,1
71,1969,-0.2065044641,0.1567930281,1
71,1985,2.379666805,6.619623184,1
71,2001,7.509431839,2.837560654,1
71,2017,0.8096989393,-4.841836452,1
71,2033,3.218610764,-6.05329895,1
87,17,2.637477875,0.4409944415,1
87,33,3.789232016,0.6910392046,1
87,49,3.849130392,0.002494335175,1
87,65,3.036342382,1.83475101,1
87,81,2.078800917,3.210898399,1
87,97,2.06735158,2.20053792,1
87,113,-1.162964702,1.673089266,1
87,129,-0.9694576263,0.9162247181,1
87,145,1.663892031,1.763638735,1
87,161,1.926729918,2.235766411,1
87,177,1.980829716,2.249182701,1
87,193,2.314964533,2.629961252,1
87,209,2.746922493,2.224400997,1
87,225,0.3034226894,5.231659889,1
87,241,0.2652547359,5.727927208,1
87,257,1.780624628,1.845427275,1
87,273,2.176208973,1.166768312,1
87,289,2.434624195,2.078254223,1
87,305,1.867332935,1.871258616,1
87,321,0.9908974171,1.410530567,1
87,337,1.028714418,1.163675308,1
87,353,0.8199647665,1.895485759,1
87,369,-3.326194048,1.91964221,1
87,385,2.608464718,1.82525444,1
87,401,3.824076891,-3.891139507,1
87,417,2.714588642,-3.905673504,1
87,433,1.362866879,-5.665248871,1
87,449,6.792099953,11.36603546,1
87,465,1.82187748,4.170496941,1
87,481,2.479394197,4.464944363,1
87,497,2.7208004,3.619083405,1
87,513,-5.389350414,-0.04757070541,1
87,529,8.379405975,9.200201035,1
87,545,7.301782131,0.3606286645,1
87,561,6.520107269,0.0140196085,1
87,577,4.696322441,1.233942509,1
87,593,3.177404404,3.127157688,1
87,609,2.188342094,5.577523232,1
87,625,2.438905716,5.635483742,1
87,641,4.066628456,12.5563755,1
87,657,4.364209175,11.81591892,1
87,673,2.531331062,-0.5337123871,1
87,689,2.412497282,0.1053301096,1
87,705,3.520696878,-0.0997749567,1
87,721,2.28788352,1.49685657,1
87,737,2.584354401,2.161731482,1
87,753,3.216747761,2.924847841,1
87,769,5.661292076,7.51109314,1
87,785,3.824307919,5.975411415,1
87,801,3.5549438,4.990475178,1
87,817,3.313245773,4.49329567,1
87,833,9.532682419,0.0415854454,1
87,849,1.593316793,4.756941319,1
87,865,0.5093403459,4.675658703,1
87,881,0.182043314,4.596930981,1
87,897,1.443372726,6.193077564,1
87,913,1.705276251,3.125956535,1
87,929,1.866684914,4.339295864,1
87,945,1.869370461,4.384168625,1
87,961,0.8007931709,3.988972425,1
87,977,1.760519028,3.687487841,1
87,993,2.088858366,3.222324848,1
87,1009,-0.2213855982,3.416507721,1
87,1025,0.05964052677,2.031090498,1
87,1041,0.01790001988,1.08303082,1
87,1057,-1.312544465,1.688104391,1
87,1073,-0.7147064209,1.406820059,1
87,1089,3.008629799,12.19780254,1
87,1105,0.2645733356,5.473070145,1
87,1121,-0.5788798332,6.126861572,1
87,1137,1.322925329,6.908689499,1
87,1153,2.113318443,4.628252983,1
87,1169,1.389518738,3.605721951,1
87,1185,1.467859745,3.525208235,1
87,1201,2.33295536,3.4710145,1
87,1217,3.021321297,2.438412666,1
87,1233,3.802761316,1.318967104,1
87,1249,4.16704607,0.4861807823,1
87,1265,3.870551109,1.746308446,1
87,1281,3.419079304,3.126477242,1
87,1297,1.855644226,1.668621302,1
87,1313,2.461516619,2.635890007,1
87,1329,3.561768293,1.177891493,1
87,1345,6.574849129,-8.27264595,1
87,1361,12.27397156,3.54855442,1
87,1377,3.267155409,6.762229443,1
87,1393,4.377727032,0.03718012571,1
87,1409,4.350670815,1.63526082,1
87,1425,3.104403496,4.323779106,1
87,1441,2.503010511,1.462623954,1
87,1457,-0.1224794388,7.876001358,1
87,1473,4.747751713,-0.5421139002,1
87,1489,0.7506418228,-8.612996101,1
87,1505,-1.214562893,3.101841688,1
87,1521,5.91898489,3.045022488,1
87,1537,13.10891342,-3.166065931,1
87,1553,11.10579205,-0.7740775347,1
87,1569,7.138049126,-0.891322732,1
87,1585,7.778367043,-1.0750916,1
87,1601,7.460766315,-1.004946113,1
87,1617,5.361171246,0.1358053088,1
87,1633,5.589569569,-1.448523879,1
87,1649,5.555486202,-1.523491621,1
87,1665,4.163863659,-2.613447428,1
87,1681,3.478646278,-0.8976948261,1
87,1697,3.42119503,-0.5709332228,1
87,1713,3.761043549,-0.01536786556,1
87,1729,4.356700897,0.8299891949,1
87,1745,7.343081474,0.7700350285,1
87,1761,5.908386707,-4.86824894,1
87,1777,7.782172203,-4.870243549,1
87,1793,7.544766426,-2.670718193,1
87,1809,7.692947388,-2.140604496,1
87,1825,7.027919769,-2.509711981,1
87,1841,6.158393383,-2.833093166,1
87,1857,5.693370342,-2.821198463,1
87,1873,2.073866367,-2.856729984,1
87,1889,-0.1402673721,4.041376114,1
87,1905,-0.6995491982,4.770162582,1
87,1921,8.208199501,-2.732509375,1
87,1937,6.444946289,-1.660704494,1
87,1953,2.372409582,-1.097829342,1
87,1969,1.48684597,-0.8637475967,1
87,1985,-1.955689073,-6.579494476,1
87,2001,0.9028456211,-4.362705231,1
87,2017,1.308579445,-5.990537167,1
87,2033,-0.3273382187,-0.5973587036,1
103,17,2.773024797,-0.1811427921,1
103,33,3.689394951,0.8673927784,1
103,49,-4.072438717,5.576519966,1
103,65,-4.211597443,3.597420692,1
103,81,2.296359062,1.343960166,1
103,97,2.021352053,1.140428543,1
103,113,0.8106218576,1.604406834,1
103,129,-0.3915705681,0.8233635426,1
103,145,4.267352104,4.387613297,1
103,161,2.278526306,2.383375168,1
103,177,2.082858562,2.043160915,1
103,193,-3.326802492,-4.251548767,1
103,209,-5.212911606,-1.839962482,1
103,225,1.726375818,3.587856293,1
103,241,0.9670842886,4.20359993,1
103,257,1.346599579,2.370109081,1
103,273,3.800248861,1.60131216,1
103,289,2.764955997,2.138109446,1
103,305,8.111514091,-3.393754005,1
103,321,-0.3981087208,1.630366325,1
103,337,1.539622664,1.9687922,1
103,353,1.857945085,2.432049274,1
103,369,1.816020966,2.113776207,1
103,385,2.35799098,1.848685265,1
103,401,2.798586607,1.444583535,1
103,417,1.571254015,0.7526100874,1
103,433,1.613486052,-6.442568779,1
103,449,6.554398537,10.67898178,1
103,465,1.574786186,3.966246128,1
103,481,1.912783623,5.090781212,1
103,497,2.097149372,5.197655678,1
103,513,1.233443022,2.988808393,1
103,529,1.606919527,1.563798904,1
103,545,12.81731224,2.902339935,1
103,561,4.783998013,-0.04907786846,1
103,577,3.566417933,0.1102883816,1
103,593,3.451618433,1.435145855,1
103,609,2.99213171,4.015991688,1
103,625,2.006556034,5.809652805,1
103,641,1.012546778,4.137383461,1
103,657,1.901862621,2.363854885,1
103,673,1.981585026,-1.770303488,1
103,689,-1.227271557,9.419402122,1
103,705,1.970039845,1.480450273,1
103,721,2.769645929,1.818709373,1
103,737,2.410512686,11.6665163,1
103,753,-1.674079418,-3.87809062,1
103,769,3.749207497,3.729507446,1
103,785,2.852227688,4.171187401,1
103,801,-3.493880033,11.03662491,1
103,817,2.332834482,4.997713089,1
103,833,1.753345966,4.360708237,1
103,849,-0.02381360531,4.691524506,1
103,865,-1.672586083,3.913154602,1
103,881,-1.041279912,4.209423065,1
103,897,6.057540894,-3.602651596,1
103,913,2.003781796,3.978937149,1
103,929,-5.223180294,-0.4600605965,1
103,945,1.636073351,3.854978561,1
103,961,3.381827831,2.620042324,1
103,977,3.305310965,3.760643482,1
103,993,-3.819953918,-2.75709796,1
103,1009,7.192090988,7.334298134,1
103,1025,7.07380724,6.341039658,1
103,1041,0.6782803535,2.103942871,1
103,1057,-0.8868216276,3.015710831,1
103,1073,-3.713378906,10.64426327,1
103,1089,1.907855272,7.128116608,1
103,1105,1.256786346,4.944384575,1
103,1121,2.324501038,5.428325176,1
103,1137,2.60695076,5.02696228,1
103,1153,2.069884062,4.119489193,1
103,1169,0.4829480648,3.824319363,1
103,1185,0.6394882202,3.708729029,1
103,1201,2.941802979,2.989974022,1
