PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 46, filenames: A:[46]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[47]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,1.399687052,3.171002388,1
23,33,3.841182947,13.33029366,1
23,49,-8.679758072,10.62990761,1
23,65,6.117021561,1.17348671,1
23,81,-3.594263792,8.516717911,1
23,97,-2.291237831,1.885866165,1
23,113,-5.210408211,4.264763832,1
23,129,8.45936203,2.825129986,1
23,145,-7.628308296,4.371074677,1
23,161,0.5787620544,5.936096668,1
23,177,-1.069200754,3.133133411,1
23,193,0.1449437141,4.957087517,1
23,209,-4.374512672,-0.4638819695,1
23,225,-0.9927520752,-1.086390495,1
23,241,12.5823946,4.180080891,1
23,257,27.06017494,10.66319466,1
23,273,6.448021889,6.208759308,1
23,289,-2.111530304,0.668150425,1
23,305,-6.542315006,1.051977634,1
23,321,-6.963300228,4.789068222,1
23,337,-7.501725197,5.357594013,1
23,353,0.4503486156,0.7496826649,1
23,369,-8.839882851,-4.218633175,1
23,385,-3.087944508,4.241858959,1
23,401,-6.54193306,3.593054295,1
23,417,-8.305046082,2.106813669,1
23,433,-5.721660614,3.315710783,1
23,449,-0.7354125977,7.095198631,1
23,465,-3.661261559,2.535757542,1
23,481,-6.349681377,-0.3580412865,1
23,497,-0.8051190376,6.483336926,1
23,513,-6.275764465,0.06738376617,1
23,529,-7.749131203,2.261777401,1
23,545,-3.767340899,4.61474514,1
23,561,-2.320677519,-1.943693399,1
23,577,-0.7157077789,-0.8822106123,1
23,593,0.4734399021,1.490688562,1
23,609,1.71131897,1.002518654,1
23,625,1.589267492,2.004817724,1
23,641,0.4242555797,0.4038009644,1
23,657,-1.642944098,-1.844829679,1
23,673,-3.496339798,-3.734347582,1
23,689,-1.911549568,-4.431294441,1
23,705,1.427027941,-2.842298031,1
23,721,0.3045900762,-2.390519619,1
23,737,0.7401324511,-1.468753815,1
23,753,1.057264566,-0.9748023748,1
23,769,1.610423088,-0.8919465542,1
23,785,2.495169401,-1.132452607,1
23,801,-0.6075105667,6.909549713,1
23,817,-7.687300682,-2.466389656,1
23,833,-1.128422022,-4.388821602,1
23,849,-2.560999393,4.771100044,1
23,865,2.222620487,-0.9614043236,1
23,881,3.780040264,0.3303362131,1
23,897,0.9525154233,2.0170331,1
23,913,0.1954253614,2.727007866,1
23,929,-0.09355896711,2.299475908,1
23,945,-8.923448563,-2.823173523,1
23,961,-0.8474063873,1.257456541,1
23,977,-0.9040378928,2.222244024,1
23,993,0.3639239669,2.291457653,1
23,1009,0.5107381344,2.489326477,1
23,1025,0.2602474391,2.503675461,1
23,1041,-0.4253180027,3.247057676,1
23,1057,-3.926781893,10.03560352,1
23,1073,-10.48538876,0.4483594894,1
23,1089,0.04801940918,5.583760262,1
23,1105,-4.007518291,-2.847394466,1
23,1121,-0.5607001781,-3.834837437,1
23,1137,-4.769947052,-1.796863556,1
23,1153,9.645724297,0.5618405342,1
23,1169,1.341323853,5.966351509,1
23,1185,1.608634233,7.11321497,1
23,1201,3.072621107,3.85236311,1
23,1217,14.66913033,2.548245668,1
23,1233,4.33576107,1.460392475,1
23,1249,3.438106537,0.6897979975,1
23,1265,3.45187664,-0.5713874698,1
23,1281,1.549432039,-2.090478659,1
23,1297,6.789000988,4.716157913,1
23,1313,-2.965141773,8.705680847,1
23,1329,1.701953292,2.327455521,1
23,1345,2.503725052,2.395396948,1
23,1361,-2.640115738,-10.55837536,1
23,1377,0.9268541336,-1.931931019,1
23,1393,0.1204619408,-0.1661684513,1
23,1409,0.7834146023,0.08731395006,1
23,1425,0.691742897,0.4242253304,1
23,1441,-0.9006342888,-0.02477735281,1
23,1457,-11.53096676,1.77833724,1
23,1473,-2.634877205,0.4982342124,1
23,1489,-1.850333452,1.467208385,1
23,1505,-1.305191994,0.946470499,1
23,1521,-0.8672194481,1.868966579,1
23,1537,-3.809931993,11.61833096,1
23,1553,-1.22655201,6.383002758,1
23,1569,-0.3308701515,9.958356857,1
23,1585,-0.2502090931,8.31491375,1
23,1601,-3.999783516,2.887457848,1
23,1617,-5.884858131,-6.866125107,1
23,1633,-7.877699852,3.36209321,1
23,1649,-10.09243774,-2.06804347,1
23,1665,-1.596873283,-0.6949038506,1
23,1681,-1.832601547,-0.7520575523,1
23,1697,-2.175526142,-0.2723607421,1
23,1713,-4.422227859,0.4179494381,1
23,1729,-1.931850433,2.699558258,1
23,1745,-1.259204507,1.087852359,1
23,1761,6.354480743,1.791177034,1
23,1777,-0.726975441,-1.469967246,1
23,1793,-1.632124066,-0.9115908742,1
23,1809,-1.647806644,-1.291041017,1
23,1825,-1.049504757,-1.237671733,1
23,1841,0.1217583418,-0.7811454535,1
23,1857,-0.4516795278,0.6130558252,1
23,1873,-2.559092999,0.8101798296,1
23,1889,-3.856435061,1.584096909,1
23,1905,-1.397396564,3.265202522,1
23,1921,-1.258279085,-0.1377449036,1
23,1937,-2.130825758,1.419887543,1
23,1953,-5.218342781,0.7218339443,1
23,1969,-5.918928623,0.765273571,1
23,1985,-4.021298885,-0.4371740818,1
23,2001,-1.087048054,-2.070005178,1
23,2017,1.10793972,0.993152678,1
23,2033,5.27423954,3.000795364,1
39,17,-0.4478194714,4.318210602,1
39,33,3.472511292,-0.9271602631,1
39,49,5.74139452,1.107443333,1
39,65,-0.9648586512,7.137933731,1
39,81,0.8162053823,9.521217346,1
39,97,8.295409203,10.17362595,1
39,113,-7.017338753,4.183050632,1
39,129,1.196614146,6.952956676,1
39,145,10.01465511,5.291927338,1
39,161,3.115873814,6.550441265,1
39,177,1.969513178,5.918972015,1
39,193,-4.041657448,3.00486517,1
39,209,3.808410883,6.215638638,1
39,225,3.068120241,4.578926563,1
39,241,4.252994537,3.528374434,1
39,257,2.184441805,-5.635682106,1
39,273,-4.366732597,-1.618261814,1
39,289,-1.626655579,11.10225296,1
39,305,0.9047216177,5.542334557,1
39,321,1.102015018,4.397343636,1
39,337,0.9901716709,5.855355263,1
39,353,-4.43610096,4.158211708,1
39,369,-6.241462708,6.420061111,1
39,385,-3.733981609,5.447410583,1
39,401,-4.17353487,4.409329891,1
39,417,-5.20478487,5.011557579,1
39,433,-4.685130119,6.266900063,1
39,449,-9.84678936,-3.176525116,1
39,465,-8.213962555,1.592513084,1
39,481,-0.828130722,1.33073771,1
39,497,-2.98814106,-1.699054599,1
39,513,-4.460537434,-1.649463415,1
39,529,-3.017896175,-1.76286602,1
39,545,-0.003957509995,5.968691349,1
39,561,-1.036949873,-2.164448023,1
39,577,-0.9264201522,-1.696955681,1
39,593,-0.4773903787,-0.6408743858,1
39,609,-0.03548933566,-3.197813272,1
39,625,-0.2002135962,-0.911147356,1
39,641,0.1225142479,-0.7847892642,1
39,657,0.7843644619,-1.930894852,1
39,673,-0.09864068031,-2.732713699,1
39,689,0.3015990257,-2.899737835,1
39,705,2.546614647,-1.955320835,1
