PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 57, filenames: A:[57]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[58]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-2.628395319,-5.692640305,1
23,33,-2.054184198,-6.011926174,1
23,49,-2.019189835,-3.747797966,1
23,65,-2.015342951,-7.500142097,1
23,81,-9.898013115,7.263044357,1
23,97,-4.184889793,0.3965630531,1
23,113,-3.687252522,0.2187074423,1
23,129,-2.775058746,-0.3439064026,1
23,145,-4.262460709,3.156422615,1
23,161,-3.428690434,0.7856783867,1
23,177,3.473096848,3.755918503,1
23,193,6.117690563,5.447730541,1
23,209,-2.504570961,0.5083441734,1
23,225,-8.720553398,-5.700366497,1
23,241,-13.27478218,-12.92906952,1
23,257,-4.173238754,-2.475255966,1
23,273,-4.052347183,0.3249204159,1
23,289,3.59956193,4.000299454,1
23,305,-9.984940529,-4.25864172,1
23,321,-6.712224483,-0.300078392,1
23,337,-7.039857864,10.88682365,1
23,353,-5.463986397,8.265039444,1
23,369,-4.028378487,0.8778051734,1
23,385,-6.718950272,-0.1726931334,1
23,401,2.761048079,0.8173277378,1
23,417,-3.698197603,-0.8362170458,1
23,433,-3.120452404,0.8300891519,1
23,449,-2.594914913,0.0381231308,1
23,465,-1.228946209,-1.677808046,1
23,481,-9.221641541,6.387313366,1
23,497,-1.569524288,-0.2908567786,1
23,513,-3.320993662,-0.7557285428,1
23,529,-4.536955357,-0.7331522107,1
23,545,-4.8849473,-1.556893587,1
23,561,-3.09803915,-0.04216492176,1
23,577,-1.41263032,-0.7076770067,1
23,593,1.442590714,-0.9675706625,1
23,609,1.035466194,-0.7133969069,1
23,625,-3.228226662,-0.2015407681,1
23,641,-4.129804134,0.647053957,1
23,657,-2.415055037,-1.749803782,1
23,673,-1.098474979,-3.04658556,1
23,689,-1.673844695,-3.621444941,1
23,705,-3.214987993,-3.465856552,1
23,721,-3.114281178,-2.060442924,1
23,737,-2.704342365,0.2032644749,1
23,753,4.516458035,5.730268002,1
23,769,-0.2725522518,3.295312405,1
23,785,0.605791688,3.78195715,1
23,801,2.12545228,1.834991932,1
23,817,1.053302646,0.2484617233,1
23,833,-0.2509702444,-1.404603958,1
23,849,-1.279160738,0.281645,1
23,865,-0.8351916075,0.2726529241,1
23,881,0.696013093,-0.01682195067,1
23,897,2.585587263,2.854204655,1
23,913,1.494291544,-0.6734358668,1
23,929,-0.4796023965,-2.126069546,1
23,945,-0.1477747262,-2.788396358,1
23,961,0.552675426,-0.3584730029,1
23,977,0.2856414318,1.336931467,1
23,993,1.801660061,1.297813416,1
23,1009,0.4993948936,0.6174867153,1
23,1025,-1.119622588,-0.02746620774,1
23,1041,-1.723912477,0.1271408796,1
23,1057,0.02918303013,0.5605638623,1
23,1073,-5.410800457,-6.163642883,1
23,1089,-0.3231073618,-1.476793051,1
23,1105,1.434130907,-2.29970932,1
23,1121,3.39363718,-2.171402454,1
23,1137,1.650384426,-0.9575422406,1
23,1153,-1.04361558,-0.4088436067,1
23,1169,8.905920029,-1.924971104,1
23,1185,0.246049732,-1.405169964,1
23,1201,-0.2311755419,0.5700531006,1
23,1217,0.3746707439,1.536176205,1
23,1233,-4.796827316,3.203454494,1
23,1249,-1.550592065,1.93629694,1
23,1265,-1.263949156,0.5332564116,1
23,1281,1.311574697,-7.759995461,1
23,1297,-4.162221909,-1.026563764,1
23,1313,-1.208961725,0.6887233257,1
23,1329,1.080056667,2.225110531,1
23,1345,0.9328439236,6.083877563,1
23,1361,-1.640906572,8.358840942,1
23,1377,-2.626381397,5.78054142,1
23,1393,7.034729004,12.54213333,1
23,1409,2.396508932,2.579728127,1
23,1425,0.8065541983,3.046070099,1
23,1441,2.087060452,2.869590282,1
23,1457,-1.515986919,4.556870461,1
23,1473,0.6772174835,2.253038406,1
23,1489,5.745602608,-1.927057743,1
23,1505,3.884937763,-1.630749464,1
23,1521,2.130892754,-0.7445237637,1
23,1537,-0.3632107973,0.08947908878,1
23,1553,0.4538900852,-8.012989044,1
23,1569,-5.504618168,1.057630062,1
23,1585,-2.240106106,-9.739070892,1
23,1601,7.221206188,1.564188719,1
23,1617,-4.181189537,-6.588953018,1
23,1633,5.155406952,5.782976151,1
23,1649,0.3076969385,5.716891289,1
23,1665,-2.021835327,8.167050362,1
23,1681,-3.786530972,9.099169731,1
23,1697,3.669328928,6.533857346,1
23,1713,-13.12562752,1.270825863,1
23,1729,-3.856249809,1.010532975,1
23,1745,-3.600812912,3.354817867,1
23,1761,-4.049073219,2.18255806,1
23,1777,-3.874309063,2.75930047,1
23,1793,-2.51127553,4.803164005,1
23,1809,-3.844052315,0.9147683382,1
23,1825,-4.044018269,0.7134389877,1
23,1841,-2.836973906,-2.999302626,1
23,1857,-5.967988014,8.62577343,1
23,1873,-4.725686073,8.382863998,1
23,1889,-1.492040277,2.098532677,1
23,1905,-1.719800234,2.990878582,1
23,1921,-0.9159559011,3.379342079,1
23,1937,-1.510043621,2.825758457,1
23,1953,-2.778316021,4.558079243,1
23,1969,-2.349084854,7.964855671,1
23,1985,-2.957215786,0.9309352636,1
23,2001,-3.94725275,-0.1291229725,1
23,2017,-6.499547958,1.208354473,1
23,2033,-15.19565296,2.823291302,1
39,17,-0.2616434693,-3.198370457,1
39,33,-2.296602488,-4.361592293,1
39,49,5.475450516,2.94631958,1
39,65,-10.90528011,-5.221042633,1
39,81,-4.953491211,-2.239181995,1
39,97,-4.786977291,-1.370473623,1
39,113,-4.611726284,-0.7493124008,1
39,129,-4.285829544,-1.269552827,1
39,145,1.265530586,2.307144403,1
39,161,-1.474838257,-8.104281425,1
39,177,-4.00739336,-8.351948738,1
39,193,-1.360343218,-1.254031658,1
39,209,-1.508757114,0.280610621,1
39,225,-6.742862701,-1.358055949,1
39,241,-6.498745918,-2.331525803,1
39,257,-2.753805399,0.1217344999,1
39,273,-2.549934864,-0.6317386627,1
39,289,2.78807354,-4.275534153,1
39,305,-9.466981888,-6.303260326,1
39,321,-7.811568737,-0.8488345146,1
39,337,-0.2583920956,-7.540791035,1
39,353,-8.656593323,0.968411684,1
39,369,-3.191291809,0.8342935443,1
39,385,-11.39747334,0.0126979351,1
39,401,-11.42618465,0.1062248647,1
39,417,-11.24320126,1.132645249,1
39,433,-4.334864616,1.160299897,1
39,449,-3.121898413,1.427258492,1
39,465,-3.205798149,-8.197026253,1
39,481,6.561151981,2.050680876,1
39,497,-1.071974516,-0.6282814741,1
39,513,-1.192697763,-0.7243611813,1
39,529,-3.021202087,-1.021393418,1
39,545,-4.241004467,-2.139302015,1
39,561,-2.839110851,-0.5897626877,1
39,577,-1.335060835,-0.177007854,1
39,593,-0.3908473849,-0.762052536,1
39,609,-2.751607895,-1.009230137,1
39,625,-3.83227849,0.02373349667,1
39,641,-3.375934839,-0.5496681929,1
39,657,-0.6983122826,-3.114177227,1
39,673,-1.168064475,-2.800828695,1
39,689,-0.8976514339,-2.836758375,1
39,705,-1.204082489,-2.14872694,1
39,721,-0.5096383095,-1.358763099,1
39,737,-1.660596013,0.2499632835,1
39,753,-9.381911278,3.359512806,1
39,769,-0.9417076707,1.829390049,1
39,785,-0.9868348241,2.827375412,1
39,801,7.881330967,6.85807991,1
39,817,1.044644713,0.178491354,1
39,833,1.050387383,-1.014428139,1
39,849,0.61915797,-1.301617861,1
39,865,0.9769841433,-0.05852341652,1
39,881,0.9568725824,0.8614525199,1
39,897,1.32539165,1.566128373,1
39,913,0.9056607485,-0.2393763214,1
39,929,0.4842262268,-0.9840871692,1
39,945,0.1295705736,-0.8005086184,1
39,961,0.1652230471,-1.602741003,1
39,977,-1.907016993,0.5492812991,1
39,993,-1.362068176,0.4369074106,1
39,1009,-2.832317591,-3.712946892,1
39,1025,0.6628715992,-0.09237062931,1
39,1041,-0.3760400414,-0.0096809268,1
39,1057,-1.231853008,-0.1678342223,1
39,1073,6.527421474,5.839416504,1
39,1089,-0.7907107472,-0.2139911056,1
39,1105,0.7017438412,-2.850096703,1
39,1121,1.675846815,-2.802800179,1
39,1137,-0.8189320564,-0.7388137579,1
39,1153,-2.683985233,-0.5346004963,1
39,1169,3.030617952,-9.258642197,1
39,1185,1.020630598,0.9181601405,1
39,1201,-0.1361308694,0.2927626371,1
39,1217,1.611907244,0.2915000319,1
39,1233,-1.064502835,0.5110986233,1
39,1249,-2.415495396,0.1790321469,1
39,1265,-1.794711351,0.7766012549,1
39,1281,4.067588329,6.978620052,1
39,1297,5.175655842,5.50214529,1
39,1313,-1.632489562,-1.916892767,1
39,1329,0.3561760187,1.268605232,1
39,1345,0.1268384159,3.153056622,1
39,1361,-1.052683353,3.966866493,1
39,1377,7.025706291,6.387150288,1
39,1393,5.335257053,4.334394932,1
39,1409,5.047505856,3.159230232,1
39,1425,1.660698414,13.56993198,1
39,1441,0.3002369404,4.012484074,1
39,1457,-0.1537492275,3.987468719,1
39,1473,0.6026189327,3.082874298,1
39,1489,1.340984583,-4.511462688,1
39,1505,3.902927876,0.3105419278,1
39,1521,2.796551228,0.5793045759,1
39,1537,0.343505621,0.346357733,1
39,1553,-7.264712334,5.904382229,1
39,1569,-3.404093742,1.130444646,1
39,1585,-1.841673136,2.036428928,1
39,1601,-3.168776035,3.331242323,1
39,1617,-7.14664793,-4.128585815,1
39,1633,-8.925979614,-2.857101202,1
39,1649,-0.4724030495,4.722281933,1
39,1665,-8.830858231,-3.494954109,1
39,1681,-10.14527702,-2.305143356,1
