PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 33, filenames: A:[33]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[34]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,4.221707344,5.589413643,1
23,33,-1.230741501,3.330766678,1
23,49,-0.1825613976,1.572060585,1
23,65,-0.3156936169,-3.248827934,1
23,81,-4.393762589,1.024828792,1
23,97,-4.77354002,1.071195126,1
23,113,-4.553555012,1.602584839,1
23,129,-3.665547371,1.317899466,1
23,145,-3.336333275,2.093655586,1
23,161,-2.756613731,0.2813025713,1
23,177,-0.9704022408,-1.376157999,1
23,193,-0.9167369604,-0.6849464178,1
23,209,-2.265097857,-1.13330543,1
23,225,-2.731231451,-0.2203013599,1
23,241,0.1380209923,0.4275055528,1
23,257,-0.5696796179,0.9637631178,1
23,273,-2.620975018,0.9564090967,1
23,289,-2.360689402,-0.06921106577,1
23,305,-1.984503031,0.645663023,1
23,321,-1.299766541,0.5758310556,1
23,337,-1.041638732,1.437286377,1
23,353,-0.8554805517,0.5829255581,1
23,369,-5.274620056,-2.927462578,1
23,385,1.473761559,1.537499666,1
23,401,-0.01619592309,0.7587577105,1
23,417,-3.702433586,7.515258312,1
23,433,-2.381968498,0.6623647213,1
23,449,-2.781057835,0.03439927101,1
23,465,-1.819497585,-1.270012736,1
23,481,-0.2747955322,-0.6494220495,1
23,497,0.008125066757,-0.281264782,1
23,513,7.682572365,0.09881734848,1
23,529,7.544972897,-0.940571785,1
23,545,0.6117147207,2.122694016,1
23,561,0.3031608462,0.7976220846,1
23,577,0.6277228594,-1.270845294,1
23,593,3.120780706,-9.358386993,1
23,609,1.326691866,0.7340801358,1
23,625,1.094041586,2.078339338,1
23,641,0.03774523735,0.5399284363,1
23,657,-0.9209415913,-0.2005860806,1
23,673,-1.438707232,-0.9533977509,1
23,689,1.262206554,0.1822357178,1
23,705,3.312728882,0.429166317,1
23,721,3.653977871,1.667814255,1
23,737,2.194703579,2.451952696,1
23,753,0.3349533081,0.4899594486,1
23,769,-0.5552840233,-1.815332413,1
23,785,-7.519778252,-8.52599144,1
23,801,1.431280136,0.6161832809,1
23,817,3.829259396,3.24806428,1
23,833,4.608783245,4.426941872,1
23,849,0.8177614212,2.48030591,1
23,865,-1.771800637,0.07754123211,1
23,881,0.8303402662,-0.05570161343,1
23,897,1.282706261,1.041842341,1
23,913,0.2396030426,2.761548042,1
23,929,-0.4589964151,2.968086481,1
23,945,7.978614807,6.078585148,1
23,961,6.800721169,8.701997757,1
23,977,1.355749846,3.426754951,1
23,993,3.122732401,12.01692772,1
23,1009,0.05751991272,0.5683250427,1
23,1025,-2.381085634,-0.4904663563,1
23,1041,-6.021649361,-7.114892483,1
23,1057,1.557866573,7.874738693,1
23,1073,1.288126945,0.1079377532,1
23,1089,-2.139396906,1.264946699,1
23,1105,-1.081553459,3.187289715,1
23,1121,-0.414686799,3.212561607,1
23,1137,-0.7235839367,-6.272499561,1
23,1153,-0.4504581094,-7.270271778,1
23,1169,2.240828037,10.14633369,1
23,1185,-0.7498537898,3.859301567,1
23,1201,-0.2758786678,8.92078495,1
23,1217,-2.201179504,2.404978752,1
23,1233,-0.9619853497,0.01311123371,1
23,1249,-1.872485638,0.3879220486,1
23,1265,-3.150771141,-0.4743970633,1
23,1281,-1.184103012,-1.583607674,1
23,1297,3.948161602,1.109596968,1
23,1313,3.270099878,6.293473244,1
23,1329,3.882927418,4.65103054,1
23,1345,5.916717529,-3.410384655,1
23,1361,3.806807041,2.673356771,1
23,1377,3.40988946,1.06473279,1
23,1393,2.929564476,-0.2788345814,1
23,1409,1.863717318,-2.563403368,1
23,1425,-5.324819565,-8.401917458,1
23,1441,1.118903995,-0.4018239379,1
23,1457,-0.5873333216,0.2475209236,1
23,1473,-0.2261583805,0.9567396641,1
23,1489,0.3255304098,3.106267929,1
23,1505,1.173969388,3.162034512,1
23,1521,4.648540497,8.125090599,1
23,1537,-0.3893991709,4.388227463,1
23,1553,-0.3391201496,3.241418839,1
23,1569,4.120903969,-4.189194202,1
23,1585,4.756194115,1.381700039,1
23,1601,3.095201492,1.095279455,1
23,1617,3.782951593,0.630751729,1
23,1633,4.312738419,1.333341122,1
23,1649,9.622466087,8.735426903,1
23,1665,0.7846240997,4.280024529,1
23,1681,-2.989403725,-1.759169102,1
23,1697,5.346157074,0.2583096027,1
23,1713,4.453357697,-0.456692934,1
23,1729,2.022675753,0.9546107054,1
23,1745,-1.380143762,6.002906322,1
23,1761,-4.742562294,-6.684251785,1
23,1777,-0.375919044,0.9889196754,1
23,1793,0.7791167498,-4.654592037,1
23,1809,-2.149201155,-9.159200668,1
23,1825,-4.451511383,-8.514935493,1
23,1841,-3.016679049,7.796320915,1
23,1857,8.323498726,2.885588169,1
23,1873,1.576309443,3.1304667,1
23,1889,0.5601546168,3.263645172,1
23,1905,-0.3332284093,3.408239841,1
23,1921,-2.651145935,6.995770454,1
23,1937,-1.51144743,-0.3185091019,1
23,1953,-3.251744747,9.206770897,1
23,1969,-3.712086678,1.307527661,1
23,1985,-1.623274326,0.6151248813,1
23,2001,0.7924113274,0.01314172149,1
23,2017,-0.6702179909,1.008435249,1
23,2033,-1.41606307,-0.4460473061,1
39,17,-4.238539696,3.201659203,1
39,33,-3.349642992,11.61545658,1
39,49,-1.994372845,1.622504711,1
39,65,-2.473760843,2.11550808,1
39,81,-3.642492294,2.312162876,1
39,97,-4.349239349,2.019597054,1
39,113,-3.828135252,2.011945724,1
39,129,-2.782838821,1.7416991,1
39,145,-2.161842823,2.555149078,1
39,161,-1.888431072,1.628865957,1
39,177,-1.569394112,1.094177008,1
39,193,-1.857370138,0.8664164543,1
39,209,-2.230282068,-0.204410851,1
39,225,-2.336238623,0.1584519148,1
39,241,-1.482484341,0.3431667089,1
39,257,-1.423806906,0.9691512585,1
39,273,-2.033943415,0.6123287082,1
39,289,-2.129074812,-2.259424686,1
39,305,-2.088779449,0.7973486185,1
39,321,-1.901770115,1.294224381,1
39,337,-1.81022954,-0.0397592485,1
39,353,-1.032179236,0.720969677,1
39,369,8.233693123,1.555146813,1
39,385,9.312454224,2.040726662,1
39,401,-0.6126753092,2.050528526,1
39,417,-5.974886417,-6.765497208,1
39,433,-2.197408199,4.2655797,1
39,449,-2.12498188,0.5229052901,1
39,465,-2.05229044,1.329806447,1
39,481,-1.66039598,0.223403424,1
39,497,5.221492767,6.510580063,1
39,513,-1.933327436,1.458653331,1
39,529,-1.436739445,1.814860463,1
39,545,0.2047247738,2.247315407,1
39,561,0.7690568566,1.370277882,1
39,577,0.5638872981,0.06954616308,1
39,593,0.5972773433,-1.378183722,1
39,609,1.692209005,1.730721235,1
39,625,1.271268129,1.97298491,1
39,641,-0.1310175061,0.4854317904,1
39,657,-1.596712351,1.742510557,1
39,673,-0.5098700523,1.498137712,1
39,689,0.5993868113,1.340371966,1
39,705,1.33199513,2.328533649,1
39,721,1.908089995,1.524874926,1
39,737,1.020302296,0.8739287853,1
39,753,0.08009937406,0.6907888055,1
39,769,-0.1948456764,0.1965707541,1
39,785,6.648615837,-5.660059929,1
39,801,1.459256411,1.911587,1
39,817,2.194717169,3.383941174,1
39,833,-2.843450069,2.708922863,1
39,849,0.658867836,3.30782032,1
39,865,0.4331566095,1.262430191,1
39,881,3.392222881,1.12715888,1
39,897,2.864990711,0.8913605213,1
39,913,0.07061767578,-1.871460676,1
39,929,0.9500186443,0.5396082401,1
39,945,5.744439602,2.584721088,1
39,961,4.63694334,-6.383888245,1
39,977,0.2859764099,1.569382071,1
39,993,0.32951653,0.6314898729,1
39,1009,0.1068604589,0.2912657261,1
39,1025,-0.9961982965,0.6617248058,1
39,1041,-4.941458702,-7.806197166,1
39,1057,-2.432030916,0.8635399938,1
39,1073,-9.176239967,6.31078434,1
39,1089,-9.228785515,5.429832458,1
39,1105,0.02530801296,4.327566147,1
39,1121,0.2357264757,-3.156966209,1
39,1137,5.838409424,-4.812830925,1
39,1153,5.988400459,-4.684161186,1
39,1169,-2.79615736,4.578926563,1
39,1185,-2.957281113,4.090675354,1
39,1201,-0.9014537334,0.1040941477,1
39,1217,-6.795388222,-5.457244873,1
39,1233,-0.5430691242,1.236670136,1
39,1249,-0.5345698595,0.5739798546,1
39,1265,-0.6482061148,0.6311503649,1
39,1281,-0.4103785753,1.650615811,1
39,1297,-0.773686409,-3.730903625,1
39,1313,-0.8120014668,4.777812004,1
39,1329,0.02249872684,3.212829113,1
39,1345,7.103835106,-3.287086487,1
39,1361,2.81007576,2.450648785,1
39,1377,2.251566887,1.71536088,1
39,1393,0.8332166076,0.08103436232,1
39,1409,0.4372353852,-0.4638778269,1
39,1425,-0.1073905826,-0.2481589913,1
39,1441,0.04800643027,0.1311510801,1
39,1457,-0.02107551694,0.7065284848,1
39,1473,-0.09436884522,2.074233055,1
39,1489,-0.1983217597,4.51217556,1
39,1505,-2.640615702,2.904666662,1
39,1521,-0.9688790441,-5.754601002,1
39,1537,2.812857866,-3.414055824,1
39,1553,8.175944328,5.709731102,1
39,1569,-1.194933891,6.081389904,1
39,1585,-6.393387794,-2.283689976,1
39,1601,-7.301468849,6.369394302,1
39,1617,1.742419839,4.586560249,1
39,1633,-4.215104103,-0.5566726923,1
39,1649,2.088101864,0.9532988071,1
39,1665,5.331298828,0.17204988,1
39,1681,3.167535305,0.8273633122,1
39,1697,1.583880901,1.607888699,1
39,1713,1.707338572,2.450539827,1
39,1729,2.142727852,1.218845725,1
39,1745,0.2311393023,1.024012804,1
39,1761,-0.3384527266,0.906031251,1
39,1777,-5.003557682,0.4791202545,1
39,1793,0.2165421695,-3.176031828,1
39,1809,-0.9049566984,7.415238857,1
39,1825,-2.074265957,0.5220571756,1
39,1841,1.671947002,-6.307915688,1
39,1857,1.079605222,3.145778894,1
39,1873,0.7064152956,3.191770077,1
39,1889,0.3315103054,4.786649704,1
39,1905,0.5093500614,2.374317646,1
39,1921,0.393791914,1.837326527,1
39,1937,-0.1682104468,0.8810994625,1
39,1953,-0.2687185407,1.079870701,1
39,1969,0.3106675148,0.8605392575,1
39,1985,-0.5802264214,0.4910497069,1
39,2001,-2.328896284,-0.1132327616,1
39,2017,-1.249443412,0.3736407757,1
39,2033,-0.3055237532,0.9156996012,1
55,17,-4.270708561,3.367562532,1
55,33,-3.821352005,2.245663404,1
55,49,-3.099656105,1.948414683,1
55,65,-2.622124672,1.935748696,1
55,81,-4.002547264,1.90864408,1
55,97,-11.36100483,-2.723852634,1
55,113,-3.399347305,2.374315739,1
55,129,-2.340652227,2.598301411,1
55,145,-1.664407134,2.421654701,1
55,161,-1.14205122,4.671999931,1
55,177,-1.756188869,1.896561384,1
55,193,-2.809734821,1.558604002,1
55,209,-2.969499111,0.45598948,1
55,225,-2.955553293,0.5725741386,1
55,241,-2.65719676,-0.2812000513,1
55,257,-2.323872328,0.5170048475,1
55,273,-2.119020939,1.004222155,1
55,289,-1.927910686,-1.062219739,1
55,305,-1.831149697,0.4483772814,1
55,321,-1.834057093,0.5704111457,1
55,337,-3.273519516,0.0524584949,1
55,353,-3.734167814,0.2450222373,1
55,369,-0.01052749157,3.809108257,1
55,385,0.1543193161,2.693938732,1
55,401,-0.05457264185,1.743413091,1
55,417,2.72294116,0.3134658337,1
55,433,-7.658905506,6.332837105,1
55,449,-0.6777536869,-0.110648647,1
55,465,-1.522040009,2.02769804,1
55,481,4.348213196,6.511207581,1
55,497,4.969407082,5.688067436,1
55,513,-1.692186475,0.9456844926,1
55,529,-1.087162018,1.292530775,1
55,545,-0.06599782407,1.934136033,1
55,561,1.122350335,1.413764954,1
55,577,1.330134869,0.537561655,1
55,593,0.9290693998,0.4255303144,1
55,609,0.8986801505,1.844900131,1
55,625,0.5053504705,1.406613827,1
55,641,-0.1451859325,0.6296456456,1
55,657,-0.8278450966,1.881636381,1
55,673,-0.4396313131,2.295998573,1
55,689,0.05010354519,1.21364367,1
55,705,0.7095427513,1.001634717,1
55,721,2.056055784,0.06790578365,1
55,737,0.08095490932,-0.290327549,1
55,753,-0.5039061308,0.1070659161,1
55,769,0.06139671803,0.4625657797,1
55,785,0.5924807787,1.091954708,1
55,801,0.7531427741,2.530157328,1
55,817,0.5357629061,2.869492292,1
55,833,0.3425580859,3.192418337,1
55,849,0.5070133805,3.543554306,1
55,865,0.5003476143,2.237942696,1
55,881,1.21867466,-1.288428307,1
55,897,4.175810814,9.283769608,1
55,913,2.303063631,0.4238131046,1
55,929,1.521494746,0.1870362163,1
55,945,0.4257251024,0.4815042317,1
55,961,-6.24240303,-6.311793804,1
55,977,-1.120644569,1.571144104,1
55,993,-1.135172844,0.6991455555,1
55,1009,-0.5815834999,2.21199894,1
55,1025,-1.096534848,1.219147444,1
55,1041,3.675676823,-5.875919819,1
55,1057,2.435257912,-6.916709423,1
55,1073,-2.198416233,4.132733345,1
55,1089,-4.003401279,1.582308292,1
55,1105,3.67763567,-1.035107851,1
55,1121,3.717960835,-0.7060955167,1
55,1137,-7.703194618,6.947946548,1
55,1153,2.746384382,0.4693725109,1
55,1169,6.997224808,5.946600914,1
55,1185,4.99292326,-1.022655725,1
55,1201,4.870292664,-2.428600073,1
55,1217,5.613921642,-2.410823822,1
55,1233,0.371222198,1.274992943,1
55,1249,0.4809215665,0.191018343,1
55,1265,-0.1595814228,0.9561792612,1
55,1281,0.09179112315,2.065519333,1
55,1297,-0.298238188,-3.076355696,1
55,1313,-1.181433439,5.008447647,1
55,1329,-0.6482198238,3.203759432,1
55,1345,-1.502229214,2.153780937,1
55,1361,0.9387670755,1.734032869,1
55,1377,0.8628804684,2.056150436,1
55,1393,0.3487125635,1.191641927,1
55,1409,-0.09341096878,1.013884783,1
55,1425,-0.1339609027,0.399128437,1
55,1441,0.1300110072,0.8182349205,1
55,1457,0.4626128376,1.284485221,1
55,1473,0.733974874,2.172903538,1
55,1489,-0.06623725593,2.259599209,1
55,1505,-1.018760681,-0.3586312532,1
55,1521,-0.4755000472,-1.71173501,1
55,1537,-2.30067277,-7.176362991,1
55,1553,-1.334187746,1.91435194,1
55,1569,-1.99537611,5.625720024,1
55,1585,0.396097064,3.449693203,1
55,1601,-0.1694889069,11.18612099,1
55,1617,1.706244946,-2.242110491,1
55,1633,-0.8753742576,-2.957666397,1
55,1649,0.1736190319,0.4762713909,1
55,1665,0.3258116245,0.3859246075,1
55,1681,1.319836497,0.9900304079,1
55,1697,1.438307881,1.672557473,1
55,1713,-0.01781737804,8.835338593,1
55,1729,-5.899358749,-4.824910164,1
55,1745,0.2741408348,8.225962639,1
55,1761,2.945285082,0.5681248903,1
55,1777,1.310178876,2.334489107,1
55,1793,0.7429515123,4.46940136,1
55,1809,-6.235769272,-2.407933235,1
55,1825,0.2036180943,0.7007135153,1
55,1841,-0.01266944408,1.284281373,1
55,1857,-0.2992358208,1.989663363,1
55,1873,-0.0724093169,2.693835258,1
55,1889,-0.4180431068,2.706565857,1
55,1905,0.2084840834,2.071010351,1
55,1921,0.8474168777,1.440554142,1
55,1937,1.333652735,1.013223648,1
55,1953,1.895438194,0.8685255647,1
55,1969,1.541015625,0.6880097389,1
55,1985,0.3270214498,0.9856336117,1
55,2001,-0.8511931896,0.3210993111,1
55,2017,-0.8243391514,-2.915927887,1
55,2033,-0.901709795,1.335584521,1
71,17,-2.998575926,3.481557608,1
71,33,-2.649928331,2.225375891,1
71,49,-3.13493228,1.804954648,1
71,65,-3.243036747,1.18691504,1
71,81,-5.622864723,-3.053310394,1
71,97,-11.88107109,3.13634181,1
71,113,-11.84434509,3.008731365,1
71,129,-6.046772957,-4.6704669,1
71,145,-1.776199818,5.219621658,1
71,161,-1.4652493,5.689697266,1
71,177,-2.5813694,1.564820528,1
71,193,-3.177710295,1.423747063,1
71,209,-3.209900856,0.1930663586,1
71,225,-3.419570923,0.6061434746,1
71,241,-2.712819815,0.2419993877,1
71,257,-2.360514402,0.08985209465,1
71,273,-1.322731972,0.8099856973,1
71,289,0.06963562965,0.4337267876,1
71,305,0.08484506607,0.3260537982,1
71,321,-1.187212229,-0.1072693467,1
71,337,-3.686886787,-0.1766330898,1
71,353,-2.145713329,-0.2058421373,1
71,369,-0.433865428,1.322902083,1
71,385,2.768875122,2.582148314,1
71,401,5.617582798,1.770840645,1
71,417,4.085734367,-7.112826347,1
71,433,-8.677719116,-4.394226074,1
71,449,-9.916975975,-2.874149799,1
71,465,7.324733734,-0.08268129826,1
71,481,1.702051401,-1.080194116,1
71,497,3.296631336,4.111838818,1
71,513,-2.321142435,1.899792433,1
71,529,-1.287568212,1.061161995,1
71,545,0.0735617727,1.158779383,1
71,561,4.010324001,0.5480352044,1
71,577,3.517454624,0.4503244162,1
71,593,2.882502794,0.8056746721,1
71,609,0.6507321596,1.612775564,1
71,625,-1.029758215,-0.9417955279,1
71,641,-0.7239141464,0.2491774559,1
71,657,-0.3679076135,0.8438411951,1
71,673,-0.2107685804,1.781554461,1
71,689,0.7218344212,1.113213778,1
71,705,0.9012855887,1.543479443,1
71,721,0.5192924142,1.191870809,1
71,737,0.130449295,0.04576468468,1
71,753,0.08422410488,-0.1159325242,1
71,769,0.3550782204,-0.7580343485,1
71,785,0.8101525307,0.8809832335,1
71,801,0.7268282771,2.324454784,1
71,817,-8.247707367,0.2295908928,1
71,833,-0.5403196216,2.59928298,1
71,849,1.521254301,3.379680634,1
71,865,2.671785355,11.31507874,1
71,881,0.2848764658,-1.149489045,1
71,897,6.593099594,7.881890297,1
71,913,1.646124482,0.4815921187,1
71,929,1.142181158,0.04435649514,1
71,945,-0.4261286855,0.01703774929,1
71,961,-1.508723736,0.2963565588,1
71,977,-2.140537739,0.611302197,1
71,993,-1.212388396,0.4811711907,1
71,1009,-0.9386863708,0.8244032264,1
71,1025,-0.8042600155,0.7204264402,1
71,1041,3.187404871,0.4277362227,1
71,1057,-2.237024307,2.053555012,1
71,1073,1.669230938,-0.3591842651,1
71,1089,-3.701278448,0.7763556838,1
71,1105,-3.305697918,0.6369723082,1
71,1121,-9.698472977,-1.619075298,1
71,1137,-5.964286804,-6.767365456,1
71,1153,2.705632687,1.416226029,1
71,1169,2.374167442,1.247562885,1
71,1185,1.509971261,0.9072294235,1
71,1201,0.6706059575,-7.677256107,1
71,1217,-1.421942711,0.6867706776,1
71,1233,-0.4430938959,-0.630943954,1
71,1249,-0.498067528,0.7256150246,1
71,1265,0.3665761352,3.93234539,1
71,1281,-0.2206481397,-6.574949265,1
71,1297,-1.425209761,3.785590172,1
71,1313,-0.2097647786,4.15725565,1
71,1329,-1.217431903,1.625108957,1
71,1345,-3.183220387,-0.1263843775,1
71,1361,-2.075027466,1.770266056,1
71,1377,-2.294075012,7.285615921,1
71,1393,-0.1795183122,1.366004348,1
71,1409,-1.062744856,1.500537276,1
71,1425,3.432632208,-3.280841112,1
71,1441,0.5714031458,1.256302238,1
71,1457,0.5088429451,1.537342191,1
71,1473,9.156805992,1.27014482,1
71,1489,-0.4681046009,0.5394402742,1
71,1505,-0.6931923628,-1.022500992,1
71,1521,4.475939751,-5.242936134,1
71,1537,-1.555219054,-0.6829513311,1
71,1553,-0.3592315912,-0.09160983562,1
71,1569,-1.107683182,1.612753391,1
71,1585,-0.8870470524,2.263388634,1
71,1601,-0.3447650671,2.847099543,1
71,1617,-0.9837747216,3.558150768,1
71,1633,-1.603128314,3.340126991,1
71,1649,0.05841219425,0.5744982362,1
71,1665,-0.8533440828,0.7256954908,1
71,1681,0.5769803524,0.9658438563,1
71,1697,1.087401867,1.367979646,1
71,1713,1.041049838,1.810079813,1
71,1729,0.6464598179,0.856895566,1
71,1745,0.3641110659,0.8774294257,1
71,1761,-0.09579774737,0.636099875,1
71,1777,-0.6315900087,1.166035056,1
71,1793,-1.884741664,0.6859872341,1
71,1809,-3.400066614,8.193007469,1
71,1825,-2.14618063,-7.845302582,1
71,1841,0.120562911,1.098898768,1
71,1857,0.09849482775,2.043881416,1
71,1873,0.1335291564,1.807687044,1
71,1889,-0.03817138076,1.79948926,1
71,1905,-0.2593948841,1.553970098,1
71,1921,7.430411339,6.725996017,1
71,1937,1.565251827,1.347670197,1
71,1953,1.78345418,0.8612058163,1
71,1969,1.280187011,0.4161812663,1
71,1985,1.850100398,0.8188927174,1
71,2001,5.494979858,-5.513656616,1
71,2017,-1.664682865,-5.620069981,1
71,2033,-0.4176038504,1.380042315,1
87,17,3.864191294,-2.311940432,1
87,33,-2.43475008,2.283918142,1
87,49,-2.635234356,1.629858255,1
87,65,-5.571776867,-2.132647038,1
87,81,1.233837605,4.488315105,1
87,97,4.770847321,-3.331678629,1
87,113,-0.7845425606,-7.06420517,1
87,129,-1.126951456,3.907929182,1
87,145,-2.131697655,5.393429756,1
87,161,-1.337665081,5.578576565,1
87,177,-5.299189568,1.063550234,1
87,193,-5.965030193,1.468923092,1
87,209,-4.70416975,2.048132896,1
87,225,-5.720062256,0.4863580465,1
87,241,-0.7380576134,-7.95535183,1
87,257,-2.414750338,0.545617938,1
87,273,-3.327983618,1.551913977,1
87,289,-2.056221485,0.5958634019,1
87,305,-1.68676579,0.464104265,1
87,321,-1.507172704,-0.9543887377,1
87,337,-1.48141396,-0.8348423243,1
87,353,-1.202340245,-0.4474990964,1
87,369,-0.5208646655,-0.9142459631,1
87,385,-0.133893311,-0.9332933426,1
87,401,7.176445007,4.028287888,1
87,417,-1.998760819,-2.990137815,1
87,433,-2.548662663,-2.672046661,1
87,449,-4.366694927,4.789261341,1
87,465,-3.21825695,0.5351029634,1
87,481,-3.258723021,0.6926855445,1
87,497,6.355460167,5.03998661,1
87,513,-2.209965944,1.505703449,1
87,529,-0.9422816038,0.6419680715,1
87,545,0.1113046035,0.5474121571,1
87,561,0.9364748001,0.7252773643,1
87,577,1.904400587,0.9787364006,1
87,593,1.821440578,1.592092633,1
87,609,0.4666785598,0.7520705462,1
87,625,-1.100717902,-1.617408276,1
87,641,-1.12807107,0.4923278689,1
87,657,-0.8866604567,1.197601914,1
87,673,-0.07901537418,1.591933608,1
87,689,1.718620181,1.747811556,1
87,705,0.9027899504,2.261463165,1
87,721,0.9871740937,1.917646527,1
87,737,1.409609199,1.040173054,1
87,753,0.5421792269,0.390899539,1
87,769,0.6798580885,0.2566746473,1
87,785,0.7149501443,0.64412117,1
87,801,0.456166327,1.150737047,1
87,817,-3.102956772,7.171970367,1
87,833,8.541305542,-1.667241335,1
87,849,3.291818142,11.70862675,1
87,865,-4.096064568,0.0207965374,1
87,881,0.02663442492,1.305170178,1
87,897,-0.7665240765,1.007772923,1
87,913,-0.5994731188,0.8400847912,1
87,929,-0.2067422271,0.2668275237,1
87,945,-0.6624603271,0.3299834728,1
87,961,-1.142196655,0.6862674952,1
87,977,-1.201565623,0.6816078424,1
87,993,-0.8633508086,0.2562887669,1
87,1009,-0.728268683,-0.4003629982,1
87,1025,-0.6116546392,0.1790055484,1
87,1041,-5.45152998,-7.305851936,1
87,1057,-3.585087776,3.756097078,1
87,1073,-5.171097755,2.454307556,1
87,1089,-3.827322721,4.50343895,1
87,1105,4.074712753,-6.881903172,1
87,1121,6.214901924,-0.0779402256,1
87,1137,7.292361259,-1.404806018,1
87,1153,-0.5997565985,1.220968485,1
87,1169,-1.072219968,-1.250066638,1
87,1185,-5.308569908,-6.677628517,1
87,1201,-5.135101795,7.17509222,1
87,1217,-0.3220586777,-0.343144536,1
87,1233,-0.7228592634,-0.7601009607,1
87,1249,-0.9835652709,0.335708499,1
87,1265,-0.279381752,1.880851388,1
87,1281,-0.9702037573,2.862843037,1
87,1297,-1.087430954,2.091315269,1
87,1313,-6.079219818,-6.750935555,1
87,1329,-1.053288221,1.234227061,1
87,1345,-0.9458155632,2.102943182,1
87,1361,-1.139345646,2.260233879,1
87,1377,-0.4270908237,1.358300924,1
87,1393,-0.2521888018,1.237408161,1
87,1409,-0.3404607177,1.676329255,1
87,1425,2.162547112,-7.355941296,1
87,1441,4.376727581,-6.642735481,1
87,1457,0.4847528338,-0.8042267561,1
87,1473,0.3520430923,0.5641156435,1
87,1489,0.2645327151,9.76158905,1
87,1505,-6.343576908,3.716472149,1
87,1521,-1.979342222,0.2699612975,1
87,1537,-1.712705731,-0.2840915322,1
87,1553,-0.5376411676,-0.4207929373,1
87,1569,-1.657797098,0.9531011581,1
87,1585,-1.461871147,1.177201033,1
87,1601,0.2536236048,4.075300217,1
87,1617,-0.7544426322,3.769685745,1
87,1633,-5.321615219,6.543787956,1
87,1649,-0.1599762887,0.3737280369,1
87,1665,-0.03924648464,0.8113998771,1
87,1681,0.04444974661,1.038822174,1
87,1697,0.1084956527,0.9641376734,1
87,1713,0.6021265388,1.101013899,1
87,1729,0.5507962704,0.6249088645,1
87,1745,-0.04384258389,0.4671438336,1
87,1761,0.08482903242,0.10269171,1
87,1777,0.1777945161,0.147431016,1
87,1793,-1.37033844,0.09895956516,1
87,1809,-3.046369553,-5.037368774,1
87,1825,1.057271957,2.548960686,1
87,1841,0.03174561262,0.9153261185,1
87,1857,0.1713445038,1.803544044,1
87,1873,0.01217861474,0.8929399252,1
87,1889,-2.083935976,-1.041319132,1
87,1905,-0.9590799809,0.8866766691,1
87,1921,5.113150597,4.951634407,1
87,1937,0.7710803747,2.557692289,1
87,1953,1.527863264,0.5869252086,1
87,1969,1.443956971,6.325753212,1
87,1985,0.3560510278,-8.095533371,1
87,2001,-0.5688111186,4.184933662,1
87,2017,-1.324095011,4.776582718,1
87,2033,-1.119315386,1.396332383,1
103,17,-2.943698883,9.823907852,1
103,33,-2.977376223,1.808733463,1
103,49,-2.774371862,6.713443756,1
103,65,-6.090398788,-6.323005676,1
103,81,-1.415145636,10.08172131,1
103,97,2.734594822,-5.096626759,1
