PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 15, filenames: A:[15]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[16]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-5.722970963,4.20912075,1
23,33,-12.98083591,-8.936889648,1
23,49,-4.419140339,-16.39694023,1
23,65,-4.03383255,-6.669645786,1
23,81,-15.24732971,-0.4379994869,1
23,97,-5.899931431,1.765664339,1
23,113,-2.13882494,3.75933814,1
23,129,2.142574787,4.340723991,1
23,145,-13.92781544,-5.96411562,1
23,161,-1.887299538,-2.413582087,1
23,177,-10.32768822,-8.57076931,1
23,193,-6.556434631,-5.959834576,1
23,209,-2.381834269,0.3055130243,1
23,225,2.288093805,2.154818773,1
23,241,-1.785815716,2.046051025,1
23,257,0.01975524426,0.2405765057,1
23,273,0.5485967398,0.03739273548,1
23,289,5.937538147,-8.952649117,1
23,305,-3.595284939,-0.631502986,1
23,321,3.602511406,-0.6409213543,1
23,337,5.628216743,-0.4154161215,1
23,353,4.823402405,-4.201310635,1
23,369,4.124019623,-2.974170446,1
23,385,4.222713947,2.203583717,1
23,401,2.46507287,3.813790798,1
23,417,-0.7578313351,2.451280355,1
23,433,-1.016650438,2.827152014,1
23,449,-0.9092406034,3.846048355,1
23,465,-5.296927452,4.111319065,1
23,481,-15.59848881,8.683170319,1
23,497,-8.329922676,-4.841362953,1
23,513,-0.9257080555,6.358896255,1
23,529,-0.09705764055,3.954676628,1
23,545,-2.095366955,-4.913575172,1
23,561,-0.9780571461,-0.4651458263,1
23,577,-4.963610649,-5.496594429,1
23,593,-2.150075912,2.250329494,1
23,609,-0.03568744659,-1.536854267,1
23,625,-0.04751729965,-1.280332088,1
23,641,0.8789117336,-0.1882584095,1
23,657,-1.530393124,0.4127323627,1
23,673,-4.103934288,0.9585253,1
23,689,-4.025246143,1.074154139,1
23,705,-3.465750217,1.13519907,1
23,721,-3.125497341,0.3615090847,1
23,737,-2.073618412,1.612913609,1
23,753,-1.676407337,3.284613132,1
23,769,1.87143898,10.04689789,1
23,785,-3.546866655,4.893699646,1
23,801,-3.551116705,0.8864741325,1
23,817,-3.157598495,0.1495451927,1
23,833,-1.395115852,0.5682709217,1
23,849,-1.436054707,1.655972481,1
23,865,-4.412090302,2.036553144,1
23,881,-2.989386559,2.253876209,1
23,897,-3.347649813,2.256515026,1
23,913,-0.7934763432,2.577497244,1
23,929,-0.1527328491,2.706543922,1
23,945,-2.176827431,1.907886982,1
23,961,-4.744628906,0.6222553253,1
23,977,-4.685664654,1.339513302,1
23,993,-4.488118649,11.81185913,1
23,1009,-5.285400391,3.762356758,1
23,1025,-6.862096786,5.484631062,1
23,1041,-6.839624882,3.687098026,1
23,1057,-8.769539833,-5.309788704,1
23,1073,-7.978710175,-0.7734911442,1
23,1089,-3.441048622,0.1499855518,1
23,1105,-4.807658195,1.862405777,1
23,1121,-3.715693235,0.3219096661,1
23,1137,-3.116297483,2.820157528,1
23,1153,-3.389037132,4.788153648,1
23,1169,-5.498544693,4.444884777,1
23,1185,-7.336925507,3.422400951,1
23,1201,-7.767786026,1.924663067,1
23,1217,-10.25319767,-5.445875168,1
23,1233,-16.35522079,2.166792154,1
23,1249,0.489739418,1.722065091,1
23,1265,-1.827279091,1.334790707,1
23,1281,-1.531362772,2.701292515,1
23,1297,9.300474167,6.061810493,1
23,1313,11.25156975,3.793072701,1
23,1329,2.540444613,-6.837763786,1
23,1345,-1.089795113,3.466479063,1
23,1361,-1.036128998,4.374267578,1
23,1377,1.077067614,2.700820446,1
23,1393,1.617671251,4.199584007,1
23,1409,2.733936787,5.016854763,1
23,1425,1.808229208,2.441501856,1
23,1441,1.179152966,-1.203776598,1
23,1457,1.296886206,2.205553532,1
23,1473,-0.6148359776,2.61021781,1
23,1489,-0.5423350334,4.699896336,1
23,1505,0.5235110521,7.444783211,1
23,1521,1.044051051,9.17591095,1
23,1537,0.2351008207,6.938467979,1
23,1553,-1.601688385,5.175337315,1
23,1569,-2.890845299,2.404891729,1
23,1585,-1.64914155,3.514234066,1
23,1601,0.5871253014,5.422121048,1
23,1617,1.214547634,5.961051941,1
23,1633,-0.1379261017,6.556593418,1
23,1649,-0.777330935,5.564530373,1
23,1665,1.865238428,6.237519264,1
23,1681,1.829810381,7.577777863,1
23,1697,0.8024174571,10.62584782,1
23,1713,9.317315102,15.37855244,1
23,1729,-2.301199675,16.73920822,1
23,1745,-2.751599073,11.75560093,1
23,1761,-3.700701714,5.795769215,1
23,1777,6.351989269,5.137631893,1
23,1793,-8.858911514,2.320026159,1
23,1809,-9.235237122,4.603640556,1
23,1825,-9.554450989,-0.4281594753,1
23,1841,-0.7589880228,0.5734877586,1
23,1857,-8.733797073,-3.618249416,1
23,1873,-9.230553627,2.985364437,1
23,1889,-6.702735901,0.9641548395,1
23,1905,-8.97955513,0.3477892578,1
23,1921,-4.707298756,-6.665632248,1
23,1937,-0.1787198782,-0.3364818096,1
23,1953,-0.1755030751,-0.3487173617,1
23,1969,-0.2558487654,-0.4169789553,1
23,1985,-0.1400473118,-0.3592502475,1
23,2001,-0.3461763561,-1.41618228,1
23,2017,-0.84562397,7.488209248,1
23,2033,4.4271698,-1.131501198,1
39,17,-1.803346395,-14.91976166,1
39,33,-12.20343494,-11.38629532,1
39,49,-7.063150883,-5.206439495,1
39,65,-5.297987938,-1.997186184,1
39,81,-1.4941082,0.7341811657,1
39,97,-6.418149948,-0.9346334934,1
39,113,-6.931180477,1.719370604,1
39,129,-6.444012642,1.253077388,1
39,145,-5.009568214,-0.7607941628,1
39,161,3.117973804,-3.519380331,1
