PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 22, filenames: A:[22]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[23]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-1.395217657,14.50628948,1
23,33,-0.9663006067,12.51573277,1
23,49,-2.08691597,7.691854477,1
23,65,-1.716058731,3.992949724,1
23,81,-1.423112988,1.0557127,1
23,97,-1.464332581,1.15876472,1
23,113,0.1284250617,-0.386775136,1
23,129,-0.08776175976,1.551783562,1
23,145,-0.7710368037,0.1618556976,1
23,161,-2.232990742,0.2419970632,1
23,177,-4.242203712,-0.1342622042,1
23,193,-6.580407143,-0.18889606,1
23,209,-8.531496048,2.23832202,1
23,225,-6.274570465,3.348788261,1
23,241,-3.739141464,0.35386765,1
23,257,-4.299478531,-2.862210274,1
23,273,-2.346367359,-5.330639362,1
23,289,-1.944690347,-2.6580863,1
23,305,-1.122026682,-2.342926502,1
23,321,3.866789579,8.094482422,1
23,337,-4.546504021,-0.7800158858,1
23,353,-3.167239666,1.415690184,1
23,369,-5.251644135,2.576831579,1
23,385,-6.882110119,2.363307714,1
23,401,-4.248149872,3.312829971,1
23,417,2.305762768,-5.417536736,1
23,433,3.173120975,-6.838727474,1
23,449,-0.2932786942,-8.560209274,1
23,465,-1.310602307,0.5618026853,1
23,481,-1.950373292,0.6992881298,1
23,497,-2.598503113,0.007067680359,1
23,513,-0.8238384724,-1.663094521,1
23,529,-1.190933466,-8.312173843,1
23,545,0.06692147255,-0.4062039852,1
23,561,-0.6309473515,-0.03120398521,1
23,577,-1.103990316,-0.6228139997,1
23,593,-1.234072804,-0.4843555689,1
23,609,-1.994068384,-6.125483513,1
23,625,-1.726277709,-1.197063327,1
23,641,-1.528123617,0.2738503218,1
23,657,-2.500507116,0.1829657555,1
23,673,3.51862812,7.079945087,1
23,689,-3.774081707,-0.9059416056,1
23,705,-3.608477354,1.351693153,1
23,721,-4.121655464,1.356015682,1
23,737,-4.83045578,2.782469988,1
23,753,-8.447086334,0.4853291512,1
23,769,-11.76528645,-2.419385433,1
23,785,-2.624321699,2.231039286,1
23,801,-1.476912737,1.716640592,1
23,817,-3.49358511,0.2167912722,1
23,833,-5.381073952,1.437692165,1
23,849,-4.703878403,2.743212938,1
23,865,0.7425365448,3.234241486,1
23,881,-7.768431664,-6.67834568,1
23,897,-13.53200436,8.999382973,1
23,913,-3.801703453,2.870755434,1
23,929,-11.09012032,-2.77630806,1
23,945,-3.70346117,2.615444422,1
23,961,-3.929037571,2.072626114,1
23,977,-4.095538616,1.570913434,1
23,993,-5.383790016,4.494833469,1
23,1009,-3.418697357,1.85377264,1
23,1025,-3.264091015,0.5136852264,1
23,1041,-4.216679573,4.452151299,1
23,1057,-3.639681816,3.538151503,1
23,1073,-3.343027353,0.3004386425,1
23,1089,-3.38855052,-0.4654824734,1
23,1105,-2.654047966,-0.09635448456,1
23,1121,-1.574759245,1.162342787,1
23,1137,-4.049189568,1.1825279,1
23,1153,0.8545048237,3.621307373,1
23,1169,-10.65105534,-1.438225985,1
23,1185,-3.49113965,0.01317477226,1
23,1201,-2.199815273,0.7267411947,1
23,1217,-2.973199844,-0.1405290365,1
23,1233,-4.58917141,0.45974195,1
23,1249,-5.118489265,1.516297579,1
23,1265,4.660701752,-7.860363483,1
23,1281,-4.323196888,0.001339912415,1
23,1297,-3.927505016,0.8519537449,1
23,1313,5.097090244,-2.075124741,1
23,1329,-13.52094269,0.7442544699,1
23,1345,-4.823862553,-0.5037715435,1
23,1361,-3.380031109,-0.4521095753,1
23,1377,-15.01433754,-0.545543313,1
23,1393,-2.507371902,2.421941042,1
23,1409,-3.62185955,4.503678799,1
23,1425,-4.29334259,3.797545433,1
23,1441,-7.232563019,4.306363106,1
23,1457,-7.286197662,4.429363251,1
23,1473,-6.438339233,1.875583649,1
23,1489,-6.108014107,1.337365389,1
23,1505,-5.48227644,3.482600689,1
23,1521,-5.194581985,1.708759069,1
23,1537,-5.165651798,3.232964039,1
23,1553,-9.759462357,-1.283669949,1
23,1569,-9.35504818,0.8733725548,1
23,1585,-4.069021225,5.420188904,1
23,1601,-4.467552185,4.780767918,1
23,1617,-3.58185029,2.594051361,1
23,1633,-1.279471397,2.149535418,1
23,1649,1.644039869,-5.766285419,1
23,1665,-1.968158722,-2.700014114,1
23,1681,-0.1848931313,7.358183384,1
23,1697,-1.317373514,-4.075019836,1
23,1713,0.07616734505,-6.779392242,1
23,1729,1.225125074,-2.164759636,1
23,1745,-2.910318851,4.290691376,1
23,1761,-0.4925642014,-6.828381538,1
23,1777,-1.50545311,-0.1297014952,1
23,1793,-14.05373478,1.722353816,1
23,1809,-11.06314659,1.492248774,1
23,1825,-0.1892621517,0.1236960888,1
23,1841,-7.170866013,5.382166862,1
23,1857,1.581712246,-3.018712521,1
23,1873,-0.4959598184,-0.7322771549,1
23,1889,-3.53405571,5.709221363,1
23,1905,-0.01622724533,0.04054152966,1
23,1921,-0.7135859728,-0.2244433165,1
23,1937,5.869164467,0.8884849548,1
23,1953,0.01759392023,1.072816491,1
23,1969,-0.2068985403,-0.1265027821,1
23,1985,-1.300131321,0.5231909156,1
23,2001,-2.960710526,4.865715981,1
23,2017,-6.777685165,1.95536828,1
23,2033,-5.026232719,1.856649637,1
39,17,-0.1386208534,4.166400909,1
39,33,-1.283680916,3.975971222,1
39,49,-1.155044436,6.64014864,1
39,65,-0.5050110817,4.227152824,1
39,81,-0.179153651,0.6457848549,1
39,97,0.5350263715,8.338632584,1
39,113,-0.2699344158,4.81424284,1
39,129,-1.062605858,-0.6628757715,1
39,145,-0.6061537266,-0.6364095211,1
39,161,-1.485261679,-3.128947258,1
39,177,-2.531804562,-1.694842219,1
39,193,-3.741759777,-1.35189414,1
39,209,-5.081365585,-0.4497155547,1
39,225,-4.883063793,-0.2645261884,1
39,241,-2.958440781,-1.054332495,1
39,257,-1.846648932,-2.762071609,1
39,273,-1.940732837,-3.271548748,1
39,289,-2.064339876,-2.584737778,1
39,305,2.325062275,5.873903275,1
39,321,0.5520961285,7.930990219,1
39,337,-4.798036575,-0.6479202509,1
39,353,-4.240805149,0.4672016501,1
39,369,-4.356990814,1.322213173,1
39,385,-4.740626812,1.336638927,1
39,401,-4.743684292,1.213093996,1
39,417,-12.02124596,2.804092884,1
39,433,-10.87132835,2.916930676,1
39,449,-3.03254509,1.439412117,1
39,465,-0.6397875547,0.3474262953,1
39,481,-2.405312061,1.471899986,1
39,497,-2.802215576,1.416962147,1
39,513,-1.614659309,7.996480942,1
39,529,-1.451280713,-0.4901199937,1
39,545,-1.460403562,-1.393352985,1
39,561,-1.688786745,-0.5379779339,1
39,577,-1.648556709,-1.111811638,1
39,593,-1.09341526,-0.4357677102,1
39,609,-2.690970898,-0.3983892798,1
39,625,-2.289824009,0.7879402637,1
39,641,-0.7811094522,0.7515048981,1
39,657,-2.171557426,0.2617149353,1
39,673,-3.654938221,0.276011914,1
39,689,-3.491935253,-0.122300148,1
39,705,-8.6423769,-4.051146984,1
39,721,-7.636863708,0.265539974,1
39,737,-3.11260128,3.422755718,1
39,753,-6.020739555,0.8647483587,1
39,769,-4.130197525,0.6860027909,1
39,785,-1.61537075,1.058610082,1
39,801,-0.9620980024,0.1273586899,1
39,817,-1.682207108,-0.3172933459,1
39,833,-4.619155884,-5.290261745,1
39,849,-2.267405033,-3.417745829,1
39,865,5.123807907,4.182332993,1
39,881,-2.314546824,-1.37808001,1
39,897,1.684606075,5.988264561,1
39,913,-10.07452297,-4.294920444,1
39,929,-9.833292961,-4.275956631,1
39,945,-2.723179817,1.705379248,1
39,961,-3.131950378,1.693432331,1
39,977,-3.219136715,1.44412899,1
39,993,-3.441963196,2.184405327,1
39,1009,-8.156121254,4.625548363,1
39,1025,5.24138689,2.124748468,1
39,1041,-3.544528246,3.246729374,1
39,1057,-0.4923365116,2.736903191,1
39,1073,1.627335072,7.485383034,1
39,1089,-3.471070766,-1.294684649,1
39,1105,-5.645792484,-1.387369156,1
39,1121,-2.352579355,0.7908383608,1
39,1137,-2.866182566,0.5464981794,1
39,1153,3.806675673,-5.919122219,1
39,1169,6.08497858,-2.297082901,1
39,1185,-3.426780939,-0.2613555193,1
39,1201,-2.545964956,0.7714316845,1
39,1217,-2.820010662,0.0008985996246,1
39,1233,-3.311919689,0.1288324594,1
39,1249,-4.457485199,5.278485298,1
39,1265,-11.65903854,-0.2685732841,1
39,1281,-3.101783276,1.643787503,1
39,1297,-3.165136337,-0.07938092947,1
39,1313,-3.437710524,0.04571525753,1
39,1329,-3.959767342,0.3826065361,1
39,1345,-4.205043793,0.7516595125,1
39,1361,-3.823920965,0.5712126493,1
39,1377,-10.48855591,-4.159660816,1
39,1393,-1.315228939,-6.345998764,1
39,1409,-2.363244057,2.811720133,1
39,1425,-4.183890343,2.680630684,1
39,1441,-4.523090839,1.061180592,1
39,1457,-3.884898663,2.287144423,1
39,1473,-4.668321609,0.9471447468,1
39,1489,-5.210581779,1.357216358,1
39,1505,-4.994314194,0.6133749485,1
39,1521,-4.936914444,1.512931347,1
39,1537,-4.924352169,2.189223528,1
39,1553,-5.248188496,4.080187798,1
39,1569,-12.27332878,5.787582397,1
39,1585,-7.670512676,-5.550569534,1
39,1601,-5.374411583,7.720924377,1
39,1617,-5.106695175,6.108385086,1
39,1633,-1.665014744,6.938590527,1
39,1649,-8.528679848,11.80090809,1
39,1665,1.09970808,-1.278329849,1
39,1681,-2.656201124,5.06867075,1
39,1697,-2.985222578,2.152276516,1
39,1713,-0.8400893211,-0.9772679806,1
39,1729,1.586445808,-0.4755783081,1
39,1745,5.47992897,-2.656263113,1
39,1761,1.324654341,9.858692169,1
39,1777,2.759081364,2.802826405,1
39,1793,-1.968233109,0.9408243895,1
39,1809,-2.733946562,0.6824744344,1
39,1825,-4.43994379,1.09698534,1
39,1841,-5.376588821,2.422254324,1
39,1857,-7.999966621,1.914872766,1
39,1873,-8.493296623,1.56302762,1
39,1889,5.10875845,-4.797151089,1
39,1905,1.338177919,0.4679964781,1
39,1921,1.302216887,0.4280214906,1
39,1937,-2.230477333,-8.113994598,1
39,1953,-0.2890437841,0.2842858434,1
39,1969,-0.9154701233,-5.286340237,1
39,1985,-0.9249958992,0.2247344255,1
39,2001,-9.127316475,5.417825222,1
39,2017,-6.116188526,3.758522987,1
39,2033,-9.212121964,8.227648735,1
55,17,1.638442278,-1.756573439,1
55,33,-1.35929203,-4.377231598,1
55,49,-0.5224769115,3.952265263,1
55,65,-0.2499953508,7.665524483,1
55,81,-0.008326649666,8.636533737,1
55,97,-0.1596784592,8.004262924,1
55,113,2.729903936,-7.531375408,1
55,129,-9.287168503,1.11811173,1
55,145,4.996685982,-0.7945197821,1
55,161,-1.748645544,-5.085412025,1
55,177,-2.240512133,-2.053622007,1
55,193,-2.570221901,-1.22760129,1
55,209,-3.074669361,-1.609178901,1
55,225,-2.957532406,-2.902659893,1
55,241,-2.159945965,-1.849432468,1
55,257,-0.96413064,-2.293814182,1
55,273,-0.9419186115,-3.204319954,1
55,289,-7.057734966,-1.467280984,1
55,305,-2.958028793,-1.221605539,1
55,321,-3.561681747,-0.6724048853,1
55,337,-4.202393532,0.2070559859,1
55,353,-4.475963116,-0.5578240156,1
55,369,-4.320794106,0.8002867103,1
55,385,-3.878367424,1.142744303,1
55,401,-3.252993584,0.9106743336,1
55,417,-2.103994846,0.5882803202,1
55,433,-1.207479954,0.5097515583,1
55,449,-1.437840819,1.031873941,1
55,465,-1.647323489,1.204733849,1
55,481,-1.844986677,1.32057035,1
55,497,-2.304523468,0.5480613708,1
55,513,2.66844368,1.169180393,1
55,529,-2.352088213,-0.760502696,1
55,545,-6.385433197,-8.664984703,1
55,561,2.145730734,-8.290311813,1
55,577,-3.390547991,1.509544134,1
55,593,-2.725275278,0.8349322081,1
55,609,-3.110858917,-0.09036052227,1
55,625,-2.687770605,0.3086292148,1
55,641,-2.039233208,0.3224878311,1
55,657,-2.017612457,0.1533765793,1
55,673,-2.497020721,-0.5191740394,1
55,689,4.254692554,5.432739258,1
55,705,-5.286854267,-8.665758133,1
55,721,1.521635294,7.846293449,1
55,737,-2.692974806,1.379610658,1
55,753,-3.889567137,1.058649898,1
55,769,-3.397311211,1.27382791,1
55,785,-1.41610229,0.6653862,1
55,801,-0.3659168482,0.1561516374,1
55,817,-0.5802649856,0.2254163772,1
55,833,-2.504300356,0.6557562351,1
55,849,-5.576746464,-6.961256027,1
55,865,7.384652138,2.805522919,1
55,881,-0.8881314993,-0.810290277,1
55,897,-1.831827641,0.3913147449,1
55,913,-2.751937628,0.5683329105,1
55,929,-2.158990383,0.7436147332,1
55,945,-2.294631958,0.679110527,1
55,961,-2.480586529,1.293509722,1
55,977,-2.877310276,1.965601206,1
55,993,-6.002316952,2.125586987,1
55,1009,-3.480307341,5.772502422,1
55,1025,-1.471635818,4.960205078,1
55,1041,-2.7779181,2.306941986,1
55,1057,-3.889022589,1.236996174,1
55,1073,-3.730909824,-0.8080486655,1
55,1089,-1.592186213,-0.4065133333,1
55,1105,-5.244355679,-0.6695916653,1
55,1121,-5.336045265,0.01466226578,1
