PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 6, filenames: A:[6]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[7]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
23,817,-0.6492775679,-1.125098228,1
23,833,-1.19961679,1.05257678,1
23,849,0.2739708424,-0.8471790552,1
23,865,-1.52330792,-0.1603200734,1
23,881,-0.3409456611,-0.04508662224,1
23,897,1.134317756,2.092151642,1
23,913,-0.07802414894,2.192297935,1
23,929,-0.9518913627,1.980019569,1
23,945,0.04491114616,2.460378885,1
23,961,6.881903648,-1.295075655,1
23,977,-5.817140102,6.262023926,1
23,993,10.30251312,-1.324153185,1
23,1009,0.2531768084,1.3230021,1
23,1025,-0.3624838591,-0.1384792328,1
23,1041,-0.194052875,10.95466518,1
23,1057,1.145900965,3.184640169,1
23,1073,2.306457043,2.353793383,1
23,1089,2.231199265,1.543617487,1
23,1105,0.947503686,-0.1080752611,1
23,1121,-0.6784282923,0.1463632584,1
23,1137,0.1869692802,0.6015102863,1
23,1153,2.30933094,0.9359371662,1
23,1169,1.68738699,8.254757881,1
23,1185,3.304224968,1.222197771,1
23,1201,1.493599892,0.8358752728,1
23,1217,1.607023358,0.340117991,1
23,1233,2.464576721,1.328646898,1
23,1249,-2.01882267,8.519668579,1
23,1265,12.12035179,0.6122680902,1
23,1281,4.153209686,-0.3623952866,1
23,1297,4.660081863,-4.389360428,1
23,1313,4.364661217,-3.78712368,1
23,1329,1.947272778,-5.345026016,1
23,1345,1.194440603,-3.986631632,1
23,1361,1.725445986,9.198680878,1
23,1377,-6.030954361,7.670142174,1
23,1393,-1.707779408,2.535767794,1
23,1409,4.797115326,2.682143927,1
23,1425,2.962847233,1.682251453,1
23,1441,2.130423546,1.265592813,1
23,1457,1.148368835,1.85048914,1
23,1473,2.595002651,0.7108867168,1
23,1489,4.009266853,0.8611474037,1
23,1505,6.66381073,4.345120907,1
23,1521,9.932292938,2.479179621,1
23,1537,11.90664482,-0.2650124729,1
23,1553,10.76742458,-1.196024537,1
23,1569,10.79252243,4.133889675,1
23,1585,0.7215595245,-10.79537201,1
23,1601,-7.810217857,0.5076231956,1
23,1617,0.0202999115,0.184273243,1
23,1633,-0.06223773956,-0.4111671448,1
23,1649,-0.3563199043,-1.985342979,1
23,1665,-1.047971725,-2.013123035,1
23,1681,-0.1117292643,0.1230278015,1
23,1697,0.1619281769,-0.2397949696,1
23,1713,1.43034482,-0.6746375561,1
23,1729,2.594120502,-1.591167331,1
23,1745,4.557493687,-5.401975155,1
23,1761,4.324403763,-9.036437988,1
23,1777,0.2054851055,0.3548870087,1
23,1793,0.2514164448,-0.07373690605,1
23,1809,4.072790146,-6.843122482,1
23,1825,-0.9339129925,-1.665089369,1
23,1841,-2.357563496,-3.189227343,1
23,1857,-1.345131874,-4.31517601,1
23,1873,12.6098938,-5.386927605,1
23,1889,3.716154575,-7.370028019,1
23,1905,1.830726624,1.531477213,1
23,1921,0.08019065857,0.1037452221,1
23,1937,-0.6174516678,-1.793321848,1
23,1953,3.151246548,-1.880749464,1
23,1969,2.057450771,-1.234255314,1
23,1985,0.8455414772,-2.666938543,1
23,2001,6.21010685,-3.11051178,1
23,2017,0.4781621099,-3.165970802,1
23,2033,2.52056241,-3.560245275,1
39,17,-5.656652927,6.014513016,1
39,33,-7.075228691,1.283038735,1
39,49,1.563541889,1.808462381,1
39,65,1.878165245,2.140553236,1
39,81,1.544022322,1.587944388,1
39,97,1.940086126,0.8683931828,1
39,113,0.4299473763,1.186024427,1
39,129,-2.093852282,1.828461409,1
39,145,-1.325110674,2.110287905,1
39,161,-0.2601650655,0.737185955,1
39,177,-0.683193922,0.1965243816,1
39,193,-0.1979020834,2.514025927,1
39,209,-0.7408434749,4.537160873,1
39,225,0.2729689181,3.685789108,1
39,241,1.921084881,2.02054143,1
39,257,1.361179352,-0.9169418812,1
39,273,7.655565262,1.620369911,1
39,289,8.991621971,6.159544945,1
39,305,1.883529425,2.501774311,1
39,321,-0.9538617134,1.966919422,1
39,337,2.052614212,1.917090893,1
39,353,4.180277348,2.455569029,1
39,369,1.09567523,11.29260731,1
39,385,-4.844527245,10.49287224,1
39,401,-4.66202116,10.35338974,1
39,417,-0.8143873811,5.056958199,1
39,433,-1.300334573,2.961778641,1
39,449,6.378522396,7.702178955,1
39,465,6.919985294,7.601283073,1
39,481,-3.708444595,-1.595184326,1
39,497,0.6029758453,2.357074738,1
39,513,2.308942795,0.3301999569,1
39,529,-7.568554401,-3.888480186,1
39,545,-7.459339142,-4.2591362,1
39,561,-6.595911503,3.004695892,1
39,577,-5.870045662,3.617012024,1
39,593,-2.418710232,2.62112236,1
39,609,-0.7149644494,5.81521368,1
39,625,0.5147428513,3.291426897,1
39,641,1.793338776,3.078295231,1
39,657,0.8044390082,2.459216118,1
39,673,0.7965413928,1.806713581,1
39,689,0.3171210289,1.442153454,1
39,705,-0.3679011166,1.301265717,1
39,721,-3.289904118,-0.612880826,1
39,737,-3.321955919,0.602175653,1
39,753,-3.063922405,0.4581359625,1
39,769,-2.872855425,0.7850173116,1
39,785,-1.854585409,1.728068829,1
39,801,-0.8777223825,0.6236297488,1
39,817,-0.5899499655,1.10584271,1
39,833,-1.117052555,1.267808676,1
39,849,-0.3210051954,-0.6996872425,1
39,865,-0.3209167123,-0.6894664168,1
39,881,-0.8613885641,-0.4745895863,1
39,897,-0.4742686152,1.027557373,1
39,913,0.3040189743,2.71346283,1
39,929,0.5016847849,3.061567545,1
39,945,0.6550630331,2.743594408,1
39,961,1.350350857,5.389266968,1
39,977,1.833022952,2.632290602,1
39,993,1.614536762,0.09001517296,1
39,1009,1.037755013,1.114773273,1
39,1025,0.233274579,1.93278861,1
39,1041,-1.287279129,2.814307213,1
39,1057,-0.09116435051,2.671522856,1
39,1073,0.1574041843,1.899085045,1
39,1089,0.6132574081,1.327765226,1
39,1105,1.495068073,1.070327401,1
39,1121,0.3299753666,-0.6078621149,1
39,1137,-3.156879902,-6.328836441,1
39,1153,-5.318165779,6.308851719,1
39,1169,0.2963209152,-1.172971249,1
39,1185,-3.033943176,7.131910801,1
39,1201,-1.423416138,8.287716866,1
39,1217,2.163535833,0.4957445264,1
39,1233,5.622711658,0.8428760767,1
39,1249,7.372719765,2.132736683,1
39,1265,12.13611317,1.477734089,1
39,1281,4.692107201,0.6404768229,1
39,1297,5.037093163,-5.651405334,1
39,1313,4.040828228,-4.930712223,1
39,1329,3.303812027,-5.234652042,1
39,1345,2.637560368,-4.626202106,1
39,1361,-2.921820164,-2.367280722,1
39,1377,0.9677062631,-0.7410167456,1
39,1393,1.881844401,-0.4174585342,1
39,1409,2.857588768,0.4319486022,1
39,1425,3.011361361,0.1343327165,1
39,1441,3.355540276,-0.185875535,1
39,1457,5.899791241,-0.7682721019,1
39,1473,6.293399811,-0.2693579197,1
39,1489,5.701227188,-0.2685088515,1
39,1505,4.46175909,0.601598978,1
39,1521,5.511129856,-0.5386527181,1
39,1537,6.208302021,-0.8201721311,1
39,1553,5.896653175,-1.306024909,1
39,1569,5.105102539,-1.485761762,1
39,1585,8.797068596,6.009743214,1
39,1601,0.7233841419,0.1547977924,1
39,1617,9.016413689,5.029977322,1
39,1633,11.77036476,1.091129184,1
39,1649,-3.068937063,-8.940271378,1
39,1665,6.966738701,4.992895126,1
39,1681,0.9928517342,-3.426858425,1
39,1697,1.996599197,-1.652330995,1
39,1713,2.88986969,-1.814097047,1
39,1729,3.655561686,-2.16403842,1
39,1745,-5.155740738,-3.399566889,1
39,1761,5.897424221,-10.53846264,1
39,1777,4.946501732,-3.330681324,1
39,1793,1.765776634,-1.467002988,1
39,1809,2.255480289,-2.60454607,1
39,1825,2.774471283,-3.426490307,1
39,1841,11.43574524,-0.2811613083,1
39,1857,9.383426666,-7.73560524,1
39,1873,0.4049634933,-1.394929171,1
39,1889,1.042864084,-4.519968033,1
39,1905,10.12866974,-4.108761787,1
39,1921,-0.5351784229,1.768211365,1
39,1937,-0.7864899039,-0.2853600979,1
39,1953,0.8824660778,-0.931355834,1
39,1969,0.4719817638,-1.004461288,1
39,1985,-0.4370993972,-0.9142522812,1
39,2001,-0.1034663916,-1.626016855,1
39,2017,0.5265243053,-1.973020673,1
39,2033,1.311480284,-1.904109478,1
55,17,-1.154502153,2.324232817,1
55,33,-3.759122372,-5.200801849,1
55,49,1.700022817,2.671728611,1
55,65,1.986233592,1.853476763,1
55,81,2.076156616,1.628540158,1
55,97,1.281756878,1.306675196,1
55,113,0.3289687634,1.15820086,1
55,129,-2.655913591,0.2671521902,1
55,145,-5.784846306,-0.6531575918,1
55,161,-1.362809658,2.764707804,1
55,177,-1.266009808,1.898644924,1
55,193,-2.129738331,1.80550456,1
55,209,-2.110630035,2.020072222,1
55,225,1.156781316,1.653042197,1
55,241,1.268304348,0.5813453794,1
55,257,1.186920166,-0.01469826698,1
55,273,1.832502365,0.7087545991,1
55,289,2.514291286,2.680466652,1
55,305,2.433054686,3.739356756,1
55,321,2.367594242,3.305803537,1
55,337,2.262394667,2.19371891,1
55,353,1.962696791,2.106623173,1
55,369,7.054586411,-3.854658127,1
55,385,7.071063042,-4.585902691,1
55,401,-0.6803674698,1.554337263,1
55,417,-1.067700267,4.84058094,1
55,433,-0.9083440304,3.525083303,1
55,449,-1.285433054,3.675323009,1
55,465,-1.136815786,3.778942823,1
55,481,0.01212258637,3.493326187,1
55,497,0.6029825807,2.984386683,1
55,513,0.1040121615,2.832223654,1
55,529,-7.702093601,6.999333382,1
55,545,-1.649263263,-5.230847359,1
55,561,-2.227298737,2.034093857,1
55,577,-5.885656357,3.21985054,1
55,593,-3.13346529,7.422142029,1
55,609,-0.1806559861,1.817747951,1
55,625,-0.5788547993,2.093183279,1
55,641,0.7569317818,1.884485841,1
55,657,1.622833967,1.873018742,1
55,673,-0.8279513121,3.046258211,1
55,689,-0.8978084326,1.810475707,1
55,705,-0.4880079329,1.038050294,1
55,721,-2.079053164,-0.9449631572,1
55,737,-2.32861495,1.133558631,1
55,753,3.91299367,-1.23518157,1
55,769,2.976222038,0.5086848736,1
55,785,-2.035710335,1.279819608,1
55,801,-0.251558125,2.898235321,1
55,817,0.1552901566,2.101670027,1
55,833,-0.5385718346,1.093567133,1
55,849,0.7261456847,-0.8854312897,1
55,865,1.462000132,1.013773441,1
55,881,1.323907971,1.655231476,1
55,897,0.2777383626,2.987941504,1
55,913,0.03166204691,3.033881664,1
55,929,0.6177684665,2.963541031,1
55,945,0.893619895,2.699258566,1
55,961,2.171227455,6.117117882,1
55,977,2.277005672,1.858459592,1
55,993,1.510477543,0.4072165489,1
55,1009,1.120512247,1.025963664,1
55,1025,0.7621311545,1.644730806,1
55,1041,0.5733103156,2.244725466,1
55,1057,0.7979092598,2.496710539,1
55,1073,-0.08590614796,1.953909755,1
55,1089,0.154655695,1.645239949,1
55,1105,2.925445557,1.615996242,1
55,1121,2.438390255,-3.077878475,1
55,1137,1.635617375,-5.893033981,1
55,1153,1.440029979,2.454137325,1
55,1169,2.385414124,0.8641282916,1
55,1185,3.293335438,0.8429903984,1
55,1201,3.201903105,-0.1712577641,1
55,1217,3.618401289,1.006126523,1
55,1233,3.696814775,1.571945906,1
55,1249,2.180511713,-8.026163101,1
55,1265,7.161400318,2.621716738,1
55,1281,8.06208992,3.194987059,1
55,1297,3.29898262,7.672771454,1
55,1313,5.087750912,-4.635166168,1
55,1329,4.846351624,-3.627585888,1
55,1345,2.338347197,-3.741315842,1
55,1361,5.101858139,0.6513768435,1
55,1377,2.381423473,1.057641268,1
55,1393,1.935208321,0.7160664797,1
55,1409,2.960383654,-0.1305387616,1
55,1425,4.258831024,-0.6888415813,1
55,1441,6.095376015,-0.5699220896,1
55,1457,10.39957714,-0.1826466918,1
55,1473,12.3926115,2.783103704,1
55,1489,7.256048203,-1.059900045,1
55,1505,-4.417698383,1.458135366,1
55,1521,2.533170223,0.5672960877,1
55,1537,13.50103951,-5.412731647,1
55,1553,13.4796505,3.355490923,1
55,1569,5.855153084,-1.637366652,1
55,1585,5.163680077,-1.1301018,1
55,1601,4.746910572,-7.96374464,1
55,1617,3.930063963,-10.5410881,1
55,1633,3.170506477,-11.03675652,1
55,1649,2.427086115,-3.45093894,1
55,1665,2.504202843,-3.053601027,1
55,1681,2.489263535,-4.129805565,1
55,1697,3.188074827,-2.176785946,1
55,1713,3.841455221,-2.268306255,1
55,1729,4.278032303,-2.3288064,1
55,1745,4.63791275,-3.091753483,1
55,1761,-2.662348747,-4.028819084,1
55,1777,5.753730774,-5.83936882,1
55,1793,0.7343125343,-2.126713276,1
55,1809,3.078856468,-2.863891363,1
55,1825,3.057283163,-3.081506968,1
55,1841,10.53972912,1.453477621,1
55,1857,4.733279228,5.740868092,1
55,1873,2.357753992,-1.420582056,1
55,1889,2.294676542,-3.283355951,1
55,1905,-0.2283689976,-9.796844482,1
55,1921,8.502466202,3.671644926,1
55,1937,-0.1133563519,-0.2925041318,1
55,1953,0.1229026914,-0.2292669415,1
55,1969,0.2784333229,-0.5273090601,1
55,1985,0.4316985607,-0.2143068314,1
55,2001,0.8804183006,-1.290568829,1
55,2017,0.9731507301,-1.304858327,1
55,2033,0.7633645535,-0.8429175615,1
71,17,0.124145925,1.930088758,1
71,33,2.767488718,-6.136179447,1
71,49,1.802936077,4.819059372,1
71,65,2.172017336,2.872417927,1
71,81,2.242452621,1.934624314,1
71,97,1.468843699,1.611418843,1
71,113,1.113672495,1.071436048,1
71,129,0.2057200372,-0.05183959007,1
71,145,-2.00975132,0.0762475729,1
71,161,-1.497590303,3.800124168,1
71,177,0.745929718,2.229126692,1
71,193,0.5137824416,1.906070471,1
71,209,-8.132225037,1.657021046,1
71,225,-7.859763145,2.526879072,1
71,241,0.138086617,-0.9136018157,1
71,257,0.516970098,-0.6523673534,1
71,273,2.062538624,0.2685399055,1
71,289,1.581454992,2.837012529,1
71,305,1.877183199,3.093586922,1
71,321,1.938228846,2.592382908,1
71,337,1.978416204,2.173331261,1
71,353,2.105191708,1.57249856,1
71,369,6.384279728,-4.016222954,1
71,385,6.029790878,-5.809772491,1
71,401,-5.802892685,-3.418213606,1
71,417,-0.1980506629,3.189594507,1
71,433,4.319491863,-3.802857876,1
71,449,6.06475544,-1.737350941,1
71,465,-0.8115899563,4.449133873,1
71,481,0.4452904463,3.352538109,1
71,497,-0.4252067804,3.151115656,1
71,513,-0.7641192079,2.748087645,1
71,529,-6.587878227,8.504312515,1
71,545,-0.02767515182,2.143068552,1
71,561,0.6467187405,1.920181751,1
71,577,-1.427435875,2.41020298,1
71,593,-7.981904984,-2.570461988,1
71,609,0.1738365293,1.568952799,1
71,625,0.4811127186,1.118106604,1
71,641,1.120849133,1.209167361,1
71,657,1.942781448,1.439670444,1
71,673,0.7573130131,2.961498737,1
71,689,-0.2852191031,1.702768564,1
71,705,-0.6217865944,1.262683034,1
71,721,-1.124937415,0.7902066708,1
71,737,-2.139494181,0.6502165198,1
71,753,-2.756267786,0.08173018694,1
71,769,-3.160342216,-0.1289072037,1
71,785,-2.318342209,0.3758935928,1
71,801,-0.2785309553,2.548538923,1
71,817,1.081492662,2.496284723,1
71,833,1.212417841,0.8421216011,1
71,849,1.809077263,1.371397972,1
71,865,2.900709152,2.148487329,1
71,881,2.44633913,2.438474655,1
71,897,0.252692163,4.506672859,1
71,913,0.1607995331,3.730395794,1
71,929,0.7524189949,2.506596804,1
71,945,2.248314381,2.158406734,1
71,961,2.367263556,2.559489727,1
71,977,1.048140049,1.317401886,1
71,993,0.9025428891,1.366982222,1
71,1009,0.7798414826,1.092241883,1
71,1025,0.8239109516,1.583022356,1
71,1041,1.07409358,2.457060337,1
71,1057,1.98073864,3.251833439,1
71,1073,-6.725775719,5.384994507,1
71,1089,0.1622291803,1.620821238,1
71,1105,2.732169628,-0.9881478548,1
71,1121,2.746376991,0.6315450668,1
71,1137,0.3786528111,1.640345812,1
71,1153,0.6111636162,2.826654434,1
71,1169,2.795009136,1.953563929,1
71,1185,4.033162117,0.9078273177,1
71,1201,3.817192078,-1.001092196,1
71,1217,3.690705538,-0.5413413048,1
71,1233,2.339100122,1.349559546,1
71,1249,4.033190727,1.876285791,1
71,1265,4.383543015,0.1662755907,1
71,1281,2.156816959,-1.135723352,1
71,1297,1.703660011,-0.7201526761,1
71,1313,3.733538151,8.33999157,1
71,1329,4.173520565,-2.886740208,1
71,1345,3.853847027,-2.01668787,1
71,1361,3.295864105,0.3560660481,1
71,1377,3.01012969,1.21284914,1
71,1393,3.104229212,1.219005108,1
71,1409,4.425024986,-0.4260194898,1
71,1425,6.568941116,-0.9243320227,1
71,1441,6.645953178,-0.7185046673,1
71,1457,7.585029125,-0.8676205873,1
71,1473,4.807858467,-2.045851231,1
71,1489,4.001963615,-2.02238965,1
71,1505,-3.138329029,-0.1438877583,1
71,1521,4.283305168,0.9939190149,1
71,1537,-3.47640276,-3.989992857,1
71,1553,5.800971508,-1.558567047,1
71,1569,6.018482208,-1.426237822,1
71,1585,4.948344231,-1.157433033,1
71,1601,5.30226469,7.207393646,1
71,1617,7.635072708,-9.798222542,1
71,1633,4.475990295,-5.471311092,1
71,1649,3.068648815,-3.741185188,1
71,1665,2.928258419,-2.107365608,1
71,1681,1.37236166,-1.57455349,1
71,1697,2.835426807,-1.568197012,1
71,1713,4.274143219,-2.358107328,1
71,1729,4.475665092,-2.572375298,1
71,1745,4.914933205,-2.780375004,1
71,1761,-2.484003544,2.255680323,1
71,1777,-1.054017544,-1.925458908,1
71,1793,-1.244084358,3.620437622,1
71,1809,4.956249714,-2.231156349,1
71,1825,4.362998962,-0.7621846199,1
71,1841,11.45738029,2.674226046,1
71,1857,-4.736246109,-1.782212973,1
71,1873,-5.147604942,-1.707049131,1
71,1889,3.460373402,-2.305082083,1
71,1905,9.47865963,4.604968071,1
71,1921,8.609085083,4.733520031,1
71,1937,1.051265359,-0.0594393611,1
71,1953,-5.186738491,-4.397948265,1
71,1969,0.9099960327,-0.3778313398,1
71,1985,1.060282826,-1.5249722,1
71,2001,0.1754086018,-0.9096564054,1
71,2017,-0.1047477722,-0.685159266,1
71,2033,0.3993602395,-0.6315842867,1
87,17,1.835904598,1.43115437,1
87,33,1.352964997,2.640514374,1
87,49,1.362418175,5.162675858,1
87,65,2.2706213,3.624380112,1
87,81,1.847530007,-6.826158524,1
87,97,1.906353951,1.615344763,1
87,113,3.397292376,1.588571072,1
87,129,2.770848274,2.870854855,1
87,145,0.5944566727,2.614289761,1
87,161,2.128465891,1.86830616,1
87,177,0.7792559862,3.532284737,1
87,193,1.32495594,2.199213743,1
87,209,1.173454404,-0.008360981941,1
87,225,8.118086815,0.9069817066,1
87,241,2.081313133,-1.964095116,1
87,257,0.3457667232,-1.232035756,1
87,273,0.08558255434,-2.3776021,1
87,289,1.117692709,-2.778732777,1
87,305,1.456069589,0.7152587175,1
87,321,1.423192501,1.671522141,1
87,337,1.900064468,1.913920522,1
87,353,1.89166832,1.255790234,1
87,369,1.692716837,1.592028618,1
87,385,1.418795705,1.436928391,1
87,401,2.066716671,2.561114788,1
87,417,2.230965376,4.710296631,1
87,433,2.397090673,10.43817997,1
87,449,-1.489756703,2.192299604,1
87,465,-0.9662208557,2.920971394,1
87,481,-1.092264414,4.04345417,1
87,497,-1.193258762,2.281741858,1
87,513,-1.337057829,2.24783802,1
87,529,7.130547523,-3.794828653,1
87,545,1.526761055,3.989820719,1
87,561,2.252125978,3.697511673,1
87,577,-1.898768783,-0.323538661,1
87,593,1.486408353,1.959023595,1
87,609,0.5125749111,1.806252241,1
87,625,0.3413946033,1.361272097,1
87,641,1.015460968,1.626559019,1
87,657,0.2785916924,0.8281482458,1
87,673,-4.798387527,-2.09873867,1
87,689,-0.3568834662,1.336257458,1
87,705,-0.756162405,1.70251143,1
87,721,-0.7089841366,0.8586822152,1
87,737,-1.860425949,0.1814976335,1
87,753,-2.703885078,-0.7044939399,1
87,769,-3.901075363,0.8219776154,1
87,785,-2.312475681,1.650509,1
87,801,-0.5587170124,0.7870960236,1
87,817,0.2858742774,2.253801823,1
87,833,0.7391979098,2.13664341,1
87,849,1.33824718,2.175793409,1
87,865,1.949690819,2.668581009,1
87,881,-1.332841635,11.21414471,1
87,897,0.3658467531,5.000989914,1
87,913,-0.1594162881,2.753629446,1
87,929,0.9960867763,1.216305494,1
87,945,1.049624205,1.427475691,1
87,961,1.533916712,2.353702307,1
87,977,2.393606424,1.596040964,1
87,993,1.226650953,2.158506393,1
87,1009,-3.620485544,-0.2114994526,1
87,1025,-1.046211958,0.9751313925,1
87,1041,1.250793338,2.664397717,1
87,1057,-1.047477245,10.88212585,1
87,1073,-2.889945507,2.09807682,1
87,1089,6.984850883,-0.5073326826,1
87,1105,6.292255402,-0.8473833203,1
87,1121,2.159211397,0.8020218611,1
87,1137,1.062991619,0.6865243316,1
87,1153,4.217742443,1.437257409,1
87,1169,-2.021211624,1.993099689,1
87,1185,1.240077734,-0.2272250354,1
87,1201,4.052505493,-0.5802224874,1
87,1217,3.445277452,-0.7364471555,1
87,1233,3.684642553,0.5466439724,1
87,1249,5.957906246,1.180630207,1
87,1265,5.711779118,-0.107440494,1
87,1281,1.313914776,-0.8465066552,1
87,1297,0.9023284912,-0.5503975153,1
87,1313,12.01867962,4.150055885,1
87,1329,4.286190033,-2.185981512,1
87,1345,3.37315464,-2.020352602,1
87,1361,2.317475557,0.3687204719,1
87,1377,3.741879463,1.825339675,1
87,1393,5.069978714,0.5265346766,1
87,1409,12.89653397,-2.371707678,1
87,1425,4.898117065,0.4064385891,1
87,1441,5.40203619,-0.2887058258,1
87,1457,6.224413395,-1.00613606,1
87,1473,5.705458164,-2.081526279,1
87,1489,1.710796356,-9.119804382,1
87,1505,5.633852959,7.084111691,1
87,1521,6.947562218,7.642744541,1
87,1537,9.472481728,-8.617438316,1
87,1553,-3.866165638,-1.605993748,1
87,1569,4.919737816,-0.7380340099,1
87,1585,4.182379246,-0.7388768196,1
87,1601,4.118658066,-1.187297821,1
87,1617,4.32851696,-0.8077623844,1
87,1633,-4.383046627,-0.06429886818,1
87,1649,3.538854361,-6.092606544,1
87,1665,3.208631754,-1.814012766,1
87,1681,2.468033552,-0.5484513044,1
87,1697,1.478432178,-2.20538044,1
87,1713,3.494724274,-2.598439455,1
87,1729,4.016760349,-2.354638577,1
87,1745,2.401754379,-2.682106972,1
87,1761,2.153002262,-2.198224783,1
87,1777,-0.6708803177,0.1620531082,1
87,1793,8.362882614,6.179474354,1
87,1809,6.665840626,-1.214751244,1
87,1825,6.144573212,0.05109465122,1
87,1841,4.674152374,-0.8530960083,1
87,1857,-2.649960995,-1.548743248,1
87,1873,14.28330708,-1.604580641,1
87,1889,13.10143661,-2.899416685,1
87,1905,12.53336334,1.005533695,1
87,1921,4.772336006,-1.322136641,1
87,1937,2.312830925,-0.5296273232,1
87,1953,0.2918491364,-0.1459669769,1
87,1969,0.8087483644,-0.9554059505,1
87,1985,1.410800576,-1.855012298,1
87,2001,7.103694439,-0.4240351021,1
87,2017,7.645323753,-0.01987944543,1
87,2033,3.560089111,-3.98976922,1
103,17,2.701747417,0.645483017,1
103,33,1.788378,0.2322502136,1
103,49,0.8044973612,6.54675293,1
103,65,1.427503586,4.708681583,1
103,81,2.498493195,1.727882743,1
103,97,2.620520353,0.6969395876,1
103,113,2.374213219,1.905871511,1
103,129,2.741244555,4.225424767,1
103,145,1.688224077,2.251783609,1
103,161,1.348325253,2.051221609,1
103,177,0.8389241099,3.113440752,1
103,193,0.09712520242,-0.252781868,1
103,209,-1.346986413,-2.933602571,1
103,225,-3.30194521,1.010703325,1
103,241,-0.5871732235,0.5913003087,1
103,257,0.09122669697,0.03294765949,1
103,273,-0.8904207349,-0.02414262295,1
103,289,-1.818343043,-1.644250154,1
103,305,-7.872382164,4.027112961,1
103,321,1.148419857,1.373578072,1
103,337,1.730781555,1.847960234,1
103,353,1.629583001,1.822205663,1
103,369,0.7084739208,1.893046498,1
103,385,0.1900421381,1.685613632,1
103,401,2.891860962,1.157765865,1
103,417,1.331784248,2.661256313,1
103,433,2.432593822,8.603375435,1
103,449,-4.203853607,-0.6048517227,1
103,465,-2.196510792,1.482183456,1
103,481,-1.495690584,1.619723916,1
103,497,-1.379816055,1.555461884,1
103,513,-0.622682333,1.637712955,1
103,529,1.054098725,2.006833792,1
103,545,3.376680136,1.850149155,1
103,561,4.254310131,3.803440571,1
103,577,4.722089767,1.224031091,1
103,593,2.786845207,1.596402287,1
103,609,1.600756288,1.869639874,1
103,625,1.264652014,1.254602671,1
103,641,2.130332232,0.3691247106,1
103,657,1.834039807,-0.06495726109,1
103,673,4.951093197,-7.011134624,1
103,689,3.272349119,-7.27284956,1
103,705,-0.1406965554,1.627174616,1
103,721,-0.2647032738,1.080927014,1
103,737,-0.4475518465,-0.7553691864,1
103,753,3.89091301,-0.3834863305,1
103,769,7.50777626,-0.3830785751,1
103,785,-0.8610906005,2.086632729,1
103,801,0.7285474539,0.7904281616,1
103,817,-4.82624054,-5.5831213,1
103,833,-2.260960579,-6.479671478,1
103,849,4.253861427,-2.333591938,1
103,865,-2.718035698,10.48922157,1
103,881,8.085799217,-2.834490538,1
103,897,0.6769412756,2.906111479,1
103,913,0.550268054,3.213890314,1
103,929,0.7779502273,3.69674325,1
103,945,0.868358314,2.882253408,1
103,961,1.220806837,3.218484402,1
103,977,1.724539876,2.592154026,1
