PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 19, filenames: A:[19]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[20]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-5.759163857,3.588798285,1
23,33,2.100365639,0.1369945109,1
23,49,5.190474987,0.2307454348,1
23,65,-4.249201775,0.09356641769,1
23,81,1.192446232,-4.752778053,1
23,97,-2.440703154,5.439502716,1
23,113,-6.456424713,10.52862263,1
23,129,-7.70982933,-1.004421473,1
23,145,-6.463280678,-10.82253647,1
23,161,-4.062227249,-5.864823818,1
23,177,-2.263772964,-9.031763077,1
23,193,-1.050568342,-3.648369312,1
23,209,-2.424174786,0.9087262154,1
23,225,-1.396360278,-2.35673666,1
23,241,2.042708158,-2.752796888,1
23,257,1.989498973,4.363007545,1
23,273,1.549828529,-0.9085453749,1
23,289,-1.413994312,-3.383821726,1
23,305,-1.157750607,-3.433581352,1
23,321,-1.944361687,-9.277774811,1
23,337,1.399028063,-2.736597061,1
23,353,3.613105536,-0.7313785553,1
23,369,4.064730167,0.2620866299,1
23,385,1.599944115,2.063522339,1
23,401,-1.360276699,7.148657799,1
23,417,1.529539108,3.080871582,1
23,433,-3.934457779,13.51412392,1
23,449,0.7096811533,7.653948784,1
23,465,2.048335552,1.705500841,1
23,481,2.372514009,-3.226064682,1
23,497,1.078567743,-0.1530709267,1
23,513,-1.43756938,-4.946053028,1
23,529,1.895546198,-5.181162834,1
23,545,9.09859848,5.84723711,1
23,561,-8.141102791,-5.496698856,1
23,577,-12.16789818,-5.597589493,1
23,593,-3.830693722,-2.71339941,1
23,609,-1.645823479,2.252268553,1
23,625,-9.34294796,6.295655251,1
23,641,1.439128041,-5.959249496,1
23,657,-2.099339962,6.488758564,1
23,673,-1.970920086,4.793856621,1
23,689,-10.22890377,1.623175144,1
23,705,-3.245501041,-0.2933893204,1
23,721,-2.003397465,-0.4577670097,1
23,737,-1.06287086,-0.5602606535,1
23,753,6.783810616,3.697647572,1
23,769,-7.800655365,8.471029282,1
23,785,-8.885223389,5.103550911,1
23,801,-1.532485723,-4.679062843,1
23,817,-0.3813055754,8.699826241,1
23,833,-0.1849234104,-0.03543448448,1
23,849,-2.016988277,0.4591668844,1
23,865,-9.804421425,6.390915871,1
23,881,0.4771153927,10.69453907,1
23,897,-1.79501462,3.3779459,1
23,913,-3.524422169,4.246033669,1
23,929,-2.330392838,3.351278305,1
23,945,-4.514608383,2.446369648,1
23,961,-7.717386246,1.655602217,1
23,977,-9.444530487,1.856722832,1
23,993,-6.594134331,2.74472785,1
23,1009,-5.812520981,12.00319862,1
23,1025,-5.396170616,2.086943626,1
23,1041,-5.510982513,0.6649999619,1
23,1057,-3.041719198,-0.6160769463,1
23,1073,-3.272485256,0.288439393,1
23,1089,-5.186037064,1.769899368,1
23,1105,-10.07866287,-0.3039336205,1
23,1121,-10.15203285,-12.43358612,1
23,1137,-4.375743866,7.508981228,1
23,1153,-3.930376053,1.757893801,1
23,1169,-3.269762993,-1.458057165,1
23,1185,8.060430527,-1.592971802,1
23,1201,-1.514423132,-0.8168139458,1
23,1217,-0.6937245727,-2.543799877,1
23,1233,-0.898042798,-3.051778793,1
23,1249,-1.17768538,1.22499001,1
23,1265,-2.007077217,1.464284539,1
23,1281,-3.098427773,2.272010803,1
23,1297,-3.943809271,-7.742639065,1
23,1313,-4.552258492,2.277844667,1
23,1329,-4.243729591,2.743420362,1
23,1345,-1.208092213,1.934501648,1
23,1361,-2.703649044,1.238346577,1
23,1377,-3.698740959,2.653320789,1
23,1393,2.595816612,11.05980682,1
23,1409,-2.529222965,-0.9439835548,1
23,1425,-1.518383503,-2.783803701,1
23,1441,8.802711487,3.806361198,1
23,1457,-0.2801790237,0.1130074859,1
23,1473,0.806473732,-2.832977295,1
23,1489,-0.1713626385,0.2871403694,1
23,1505,-1.38578701,1.014862418,1
23,1521,-0.6475353241,0.2082513273,1
23,1537,0.00790143013,0.7067500353,1
23,1553,0.2580057383,1.149838448,1
23,1569,-1.687216282,-1.09381783,1
23,1585,-4.188406944,0.3212150335,1
23,1601,-5.064196587,3.026456833,1
23,1617,-11.23741627,6.640084267,1
23,1633,-8.064777374,8.030240059,1
23,1649,-0.2764241695,5.875283241,1
23,1665,-5.501691818,1.59788084,1
23,1681,-0.6854639053,6.549445629,1
23,1697,-1.030201912,0.4760415554,1
23,1713,1.658657312,6.139909267,1
23,1729,6.676974297,12.17993355,1
23,1745,-1.849105835,13.54923534,1
23,1761,-2.180785656,12.55666256,1
23,1777,-1.173260331,16.55826187,1
23,1793,-4.205245495,3.861786842,1
23,1809,-0.5349826813,4.646327972,1
23,1825,1.451954722,0.4967999458,1
23,1841,0.2540436387,-6.758262157,1
23,1857,0.08676248789,0.693526268,1
23,1873,-5.749016762,8.78069973,1
23,1889,-0.7638149261,0.1807502508,1
23,1905,-1.032096624,0.5083447695,1
23,1921,-0.2507640719,0.7127592564,1
23,1937,-1.845892906,5.62654829,1
23,1953,-0.9512704611,0.2715465128,1
23,1969,1.01727879,-8.333208084,1
23,1985,1.298650384,-0.9253345728,1
23,2001,0.972536087,-0.8979409933,1
23,2017,0.7993351817,-0.1536645293,1
23,2033,-0.7823348641,6.451571941,1
39,17,-0.6504431963,8.337426186,1
39,33,1.551123857,0.539989233,1
39,49,1.828845739,5.249545097,1
39,65,-3.952652216,-7.25574255,1
39,81,-6.16405201,-6.047510624,1
39,97,-7.988395691,7.872783661,1
39,113,-5.73776722,10.88461304,1
39,129,-5.680254459,6.142911434,1
39,145,-4.844871998,-11.60191727,1
39,161,-3.509766102,-6.560683727,1
39,177,-2.912651777,-6.717529297,1
39,193,-2.423222542,-5.332511902,1
39,209,-2.01566267,-4.625256538,1
39,225,-0.5422631502,-4.468787193,1
39,241,1.221201301,-2.481511831,1
39,257,0.7372210026,-1.494410515,1
39,273,3.90258503,-3.009088039,1
39,289,2.99391675,-2.759890318,1
39,305,-7.43418026,-2.458444595,1
39,321,-6.806980133,-2.228895903,1
39,337,3.24619627,-2.825371265,1
39,353,3.784938574,-2.475925207,1
39,369,3.112393856,-10.23510647,1
39,385,2.415963173,0.9176985621,1
39,401,0.08269202709,-0.04353755713,1
39,417,9.008073807,-0.1367616653,1
39,433,8.646783829,-1.816479445,1
39,449,2.464040279,4.413610458,1
39,465,2.051423073,-0.1633247137,1
39,481,1.320004106,-2.180600643,1
39,497,-0.3107420206,0.7752351761,1
39,513,-3.17185545,-2.688816071,1
39,529,-3.361365318,-3.293933392,1
39,545,7.975749969,-6.276805401,1
39,561,2.581951618,-1.040212631,1
39,577,1.558603048,-3.665540934,1
39,593,-0.3894145489,-1.633946657,1
39,609,-1.791591406,0.2553848624,1
39,625,5.363937378,7.838522434,1
39,641,3.193777084,10.8501606,1
39,657,-1.159439683,3.009768963,1
39,673,-2.507746696,3.675143242,1
39,689,0.280919075,11.21511459,1
39,705,-0.5993170738,-7.467453957,1
39,721,6.431830406,-0.1640717387,1
39,737,-1.382319689,-2.497742653,1
39,753,-1.862582684,-0.7258901,1
39,769,-4.745393753,0.604133606,1
39,785,-4.494857311,4.56128931,1
39,801,-5.402072906,-3.184672594,1
39,817,2.433633566,5.491020203,1
39,833,-11.09732914,-1.740100622,1
39,849,3.345726252,4.55423975,1
39,865,-2.126350403,1.338557363,1
39,881,-2.816434145,0.672074616,1
39,897,-2.045763493,-2.649810314,1
39,913,-3.722099066,1.467163324,1
39,929,4.036789894,5.851539135,1
39,945,-1.748871803,1.314928055,1
39,961,-2.089466572,0.9124312401,1
39,977,-2.278381824,0.6929196715,1
39,993,-3.726830006,1.04200685,1
39,1009,-2.924366951,4.095172882,1
39,1025,-4.004475594,0.7836402655,1
39,1041,-3.91689682,0.4689090848,1
39,1057,-3.350301743,0.03357160091,1
39,1073,-4.611673832,-1.082431912,1
39,1089,-2.842438698,-1.159259796,1
39,1105,-3.159447908,-1.613319397,1
39,1121,1.198869705,-4.806675911,1
39,1137,-6.714885712,7.052644253,1
39,1153,2.429733753,-1.516177058,1
39,1169,-1.155610085,-3.943642616,1
39,1185,-0.8076938391,-2.280518532,1
39,1201,-0.2299360037,-2.561105728,1
39,1217,-0.6367514133,-2.346961975,1
39,1233,-1.704163074,-0.6616444588,1
39,1249,-1.041584611,-0.2389411032,1
39,1265,-0.8832765818,0.05297538638,1
39,1281,-1.635301828,-0.1350212693,1
39,1297,-1.874647379,0.4694590569,1
39,1313,-2.30132103,1.13515377,1
39,1329,-2.202892542,0.7835392952,1
39,1345,0.7947881222,1.740746737,1
39,1361,-0.00523686409,1.124005556,1
39,1377,-1.662653685,2.037619591,1
39,1393,0.7304139137,10.70175171,1
39,1409,-5.46087122,-0.688587904,1
39,1425,-2.738168001,-1.763751507,1
39,1441,-1.213149786,-0.0101916492,1
39,1457,-0.5553579926,0.05587868392,1
39,1473,-2.032059669,1.684880614,1
39,1489,-1.628082395,0.4548459053,1
39,1505,-1.901342273,2.866095543,1
39,1521,-1.637324929,0.9419232607,1
39,1537,-1.700696349,1.503608584,1
39,1553,-0.9593735933,1.839226246,1
39,1569,0.4430391788,0.6240544915,1
39,1585,-1.247098446,1.594382286,1
39,1601,-2.331109762,2.823033333,1
39,1617,-1.896853447,2.149806023,1
39,1633,-5.278400421,2.3330338,1
39,1649,-6.375687599,0.8602099419,1
39,1665,-5.791118145,1.220630407,1
39,1681,-3.334085226,0.9078421593,1
39,1697,-1.559221625,0.8854751587,1
39,1713,1.120470166,-2.349167824,1
39,1729,-2.284082413,6.398872852,1
39,1745,-1.621584892,14.24329567,1
39,1761,0.2877485752,2.023282051,1
39,1777,1.258645415,14.14338112,1
39,1793,-7.402767181,-0.5299873352,1
39,1809,0.6590205431,10.5886755,1
39,1825,4.992281437,0.6899404526,1
39,1841,-8.125766754,-3.411039829,1
39,1857,6.69085598,3.245937824,1
39,1873,-0.2264059782,-1.089390755,1
39,1889,0.3368660212,-0.3085306585,1
39,1905,-0.5599618554,-0.2182189822,1
39,1921,-0.4128222466,-0.321508199,1
39,1937,2.472083807,6.690601349,1
39,1953,0.1090139151,0.09190808237,1
39,1969,0.2387867272,-0.1895438731,1
39,1985,0.3744027317,-0.4544592202,1
39,2001,0.2774967551,-0.1855758727,1
39,2017,-7.432047844,-5.162214279,1
39,2033,-7.252438545,-4.77119875,1
55,17,-1.268387794,7.561583996,1
55,33,2.609772682,0.1124203503,1
55,49,4.658196926,7.394673347,1
55,65,-6.114709377,-6.411291122,1
55,81,-0.7714275718,1.965006351,1
55,97,-2.224449158,3.215724945,1
55,113,-4.47594738,1.089292884,1
55,129,-4.929291725,-0.1390473247,1
55,145,-5.964731693,5.676750183,1
55,161,-5.948262691,-5.903909206,1
55,177,-4.839506149,-7.709806442,1
55,193,-3.634777784,-8.012414932,1
55,209,-2.066742897,-6.442840099,1
55,225,-0.3363049924,-4.786767483,1
55,241,0.653101027,-3.305575132,1
55,257,0.1165421009,-2.558088779,1
55,273,2.641806602,-3.868850946,1
55,289,2.660309315,-2.868770599,1
55,305,2.442311525,-2.681217194,1
55,321,-0.8058135509,-8.494786263,1
55,337,5.418659687,-2.710155249,1
55,353,4.24818182,-3.298100233,1
55,369,3.918387175,-2.379786968,1
55,385,2.733170033,-1.516003132,1
55,401,3.16623354,-1.630684137,1
55,417,5.564566135,-2.003602266,1
55,433,4.476893425,-3.272927284,1
55,449,2.789713383,-3.741672754,1
55,465,1.601914048,-3.256806374,1
55,481,0.09676420689,-2.145433903,1
55,497,0.5612436533,-4.832689285,1
55,513,7.796335697,-5.575335026,1
55,529,3.402617455,0.3859560192,1
55,545,1.363483667,1.640366793,1
55,561,0.05939555168,0.3630691171,1
55,577,1.143198729,-1.320525169,1
55,593,0.2754362226,-0.9354993105,1
55,609,-0.893543601,0.4318234324,1
55,625,-6.014565468,-5.59475708,1
55,641,-10.22148132,4.111483097,1
55,657,-2.562410116,3.308987856,1
55,673,2.204190493,0.9243254662,1
55,689,2.569765091,-1.420013309,1
55,705,-9.525163651,5.85616827,1
55,721,-1.925279617,-0.6737274528,1
55,737,-1.915911198,-2.35824132,1
55,753,-2.285197973,-1.531631947,1
55,769,-3.267415047,-0.9942332506,1
55,785,-3.512331247,-0.875790596,1
55,801,-3.659753799,-0.9689421654,1
55,817,1.357395172,7.098505497,1
55,833,-11.73469162,-3.245273829,1
55,849,5.058744431,4.570208549,1
55,865,5.581988335,3.189768076,1
55,881,5.082089424,-0.2245288938,1
55,897,-2.665561676,-7.428359032,1
55,913,-4.306069374,-1.629647732,1
55,929,2.641707182,6.603116035,1
55,945,2.099588394,4.551939487,1
55,961,-2.446068287,0.3609873652,1
55,977,-2.823139191,-0.6638211012,1
55,993,-3.428881168,-0.1619149745,1
55,1009,-3.619937658,0.673165381,1
55,1025,-3.472641706,0.2908391953,1
