PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 67, filenames: A:[67]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[68]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-25.80927277,-11.01714611,1
23,33,-0.8447685242,5.392325401,1
23,49,0.04217529297,3.394676208,1
23,65,1.26711297,4.450531006,1
23,81,0.5009791851,1.142763138,1
23,97,-1.165791988,-0.3295764923,1
23,113,-11.55810738,5.569868088,1
23,129,-6.082017899,-1.496168733,1
23,145,-4.916215897,-0.1882874966,1
23,161,-2.918055058,4.333872795,1
23,177,-3.158023834,1.182240009,1
23,193,-1.411691189,-0.01713633537,1
23,209,-3.113717556,2.170633078,1
23,225,-4.203737736,3.394338846,1
23,241,3.875123501,3.50383997,1
23,257,5.271244526,4.152050495,1
23,273,0.1688489914,1.108651638,1
23,289,-0.6054456234,-3.904007435,1
23,305,-1.542585135,-2.233227491,1
23,321,-0.674462676,-2.355415821,1
23,337,-11.65186405,-12.21633244,1
23,353,-12.56329918,-13.83032608,1
23,369,-3.894702196,-3.045816422,1
23,385,-1.503130198,-9.340698242,1
23,401,5.699584007,-0.4869862795,1
23,417,-0.6879611611,2.15326786,1
23,433,1.580601215,2.597468615,1
23,449,2.919630527,2.708363533,1
23,465,0.7054805756,2.018506527,1
23,481,-6.051071644,-5.546554565,1
23,497,-8.156387329,-5.062567711,1
23,513,4.725256443,-3.875163078,1
23,529,0.7289158106,-4.259057045,1
23,545,2.1820364,1.055152059,1
23,561,5.224691391,1.792774558,1
23,577,2.938071012,3.053761244,1
23,593,1.929969311,4.780107498,1
23,609,2.988613129,5.335422039,1
23,625,4.284920692,6.285512924,1
23,641,2.584929943,6.030935287,1
23,657,2.750704527,3.007274151,1
23,673,0.4994828105,3.997756958,1
23,689,-0.1096522808,5.947249413,1
23,705,0.3341104984,3.501754284,1
23,721,5.158960342,-6.266866207,1
23,737,2.176693916,3.454761505,1
23,753,2.101278067,2.174592495,1
23,769,1.870465517,2.486351252,1
23,785,0.5792131424,2.87494421,1
23,801,0.1568502188,2.374188423,1
23,817,-1.509596109,2.541806936,1
23,833,-2.357907534,4.909763813,1
23,849,1.114735723,3.848845005,1
23,865,-0.06405901909,6.315901756,1
23,881,0.2796902657,7.435182571,1
23,897,0.09167814255,8.846756935,1
23,913,1.55476141,9.384646416,1
23,929,3.654010773,8.994060516,1
23,945,2.482471466,8.564851761,1
23,961,0.5302532911,8.546913147,1
23,977,-1.26392746,8.681997299,1
23,993,-2.327351332,8.364819527,1
23,1009,-1.938186884,7.850644112,1
23,1025,0.0001928806305,7.436783791,1
23,1041,-0.2929346561,6.897110462,1
23,1057,1.259331942,5.994992733,1
23,1073,2.396859646,5.940872192,1
23,1089,0.2457621098,-0.9424524307,1
23,1105,-3.94708848,-2.617243767,1
23,1121,1.803578615,-0.7024698257,1
23,1137,1.340120316,7.176025867,1
23,1153,3.30376935,8.37223053,1
23,1169,1.372136593,6.772959709,1
23,1185,0.8029725552,6.656449318,1
23,1201,2.410980701,8.214982986,1
23,1217,3.575124264,10.49000835,1
23,1233,6.610001564,7.487795353,1
23,1249,4.027565956,2.129340172,1
23,1265,-3.100610495,11.47601414,1
23,1281,2.060163736,6.024846077,1
23,1297,0.4096487761,14.39509201,1
23,1313,1.994608164,8.343044281,1
23,1329,2.334073067,17.03809929,1
23,1345,2.743570566,13.69544983,1
23,1361,-1.655807495,-3.740674019,1
23,1377,-9.404762268,-0.598430872,1
23,1393,0.7669131756,-6.295685291,1
23,1409,-2.83334589,-4.241002083,1
23,1425,-3.732513905,-0.06630373001,1
23,1441,1.90304327,4.607686043,1
23,1457,2.328000307,1.968762636,1
23,1473,1.594171643,0.02527475357,1
23,1489,-1.023009539,-1.315684795,1
23,1505,-1.494485378,-1.790238857,1
23,1521,-10.31067848,-7.186739922,1
