PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 27, filenames: A:[27]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[28]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-3.422818184,4.396539688,1
23,33,-3.467001915,4.147521973,1
23,49,-2.811659813,4.14851284,1
23,65,2.061826944,3.815650463,1
23,81,0.6543858051,-3.350749493,1
23,97,-0.410915643,-5.52605772,1
23,113,-1.375469804,-1.606791258,1
23,129,-1.053559422,0.2696377039,1
23,145,1.213023663,-0.05332249403,1
23,161,2.730903625,-0.8117212057,1
23,177,1.379297733,-0.7313243151,1
23,193,-0.1245952249,-0.09745800495,1
23,209,0.4547463059,0.2277285457,1
23,225,0.9499891996,0.8171826601,1
23,241,-0.5265894532,1.583977699,1
23,257,-1.37739253,4.653633595,1
23,273,-0.7211261988,2.806703091,1
23,289,0.06945133209,3.280895948,1
23,305,-6.572024345,7.104127884,1
23,321,-1.757768631,-9.588983536,1
23,337,1.815080285,6.647210598,1
23,353,1.174411654,-3.744199991,1
23,369,1.770128965,-1.866101384,1
23,385,2.192652225,0.8765792847,1
23,401,1.085866213,2.309053898,1
23,417,-0.1999330521,-1.037240624,1
23,433,0.5428509712,0.2680549622,1
23,449,1.448470116,1.829918623,1
23,465,9.785944939,4.78651619,1
23,481,2.357732058,9.119436264,1
23,497,-1.272849798,1.598643541,1
23,513,0.3634663224,1.352025509,1
23,529,0.08487412333,0.66327703,1
23,545,-1.7372787,0.1504621506,1
23,561,0.2426893711,0.0876365602,1
23,577,2.128413439,0.9739172459,1
23,593,5.51607132,10.22912121,1
23,609,2.204094887,1.128015399,1
23,625,2.344983578,-0.5488982201,1
23,641,2.046819687,-0.8527569771,1
23,657,0.7430868149,-0.3995360136,1
23,673,-0.195895195,0.8612756729,1
23,689,6.924771309,7.155603409,1
23,705,0.4616863728,-8.256035805,1
23,721,0.6468387246,1.263594389,1
23,737,0.1673090756,2.77349925,1
23,753,-0.5991696715,6.648948669,1
23,769,-1.604610682,4.585243225,1
23,785,-7.675238609,7.999432087,1
23,801,-2.506582975,2.310679436,1
23,817,4.747498512,0.7572904825,1
23,833,-6.452494621,-7.952110291,1
23,849,-0.7060892582,-6.590020657,1
23,865,2.260889292,-5.667348862,1
23,881,-0.4864907265,3.503777504,1
23,897,1.039309025,4.034808159,1
23,913,-0.5716474056,4.469121933,1
23,929,7.553620815,4.425935745,1
23,945,-0.4447852969,3.336832047,1
23,961,0.5048114061,2.038244009,1
23,977,0.03231543303,3.037968159,1
23,993,-0.5529250503,3.543501854,1
23,1009,6.957463264,-2.107985497,1
23,1025,-1.561822772,3.217449903,1
23,1041,-3.455282211,6.602208138,1
23,1057,-5.251373291,4.04567194,1
23,1073,-6.139820099,-2.985740662,1
23,1089,6.30958128,3.649230957,1
23,1105,5.600662708,-1.429656863,1
23,1121,-5.065968037,7.581424713,1
23,1137,-0.8493151665,6.607498646,1
23,1153,-15.66399097,-2.122298479,1
23,1169,-13.78515816,-2.085338116,1
23,1185,-3.199790716,0.6007996798,1
23,1201,-3.703883171,-1.114029169,1
23,1217,-9.093327522,-2.334834099,1
23,1233,-2.438567638,2.656916857,1
23,1249,-3.083532333,3.414548874,1
23,1265,0.4293022156,4.724871635,1
23,1281,2.31692934,6.135797024,1
23,1297,0.5639339685,5.825428963,1
23,1313,0.3930065036,4.087287903,1
23,1329,-0.7145400047,4.490867615,1
23,1345,-0.6742668152,5.494418144,1
23,1361,0.3963810205,3.614765882,1
23,1377,2.524772644,0.617244482,1
23,1393,1.617182255,1.12266624,1
23,1409,0.8770656586,0.2165449858,1
23,1425,0.5518157482,1.465664029,1
23,1441,-1.387614131,2.45523119,1
23,1457,-3.00204134,0.2911844254,1
23,1473,-4.32477808,-0.08056008816,1
23,1489,-5.097249031,2.462111712,1
23,1505,-5.680912971,4.488434792,1
23,1521,-3.696581841,2.436032057,1
23,1537,-3.19228673,1.499003768,1
23,1553,-2.071792364,-8.351575851,1
23,1569,-1.470291495,-1.233214855,1
23,1585,-2.228233099,0.5767723322,1
23,1601,-6.62651968,2.141775131,1
23,1617,-11.28560638,8.410793304,1
23,1633,-1.408740044,4.305579185,1
23,1649,-1.203525424,5.841474056,1
23,1665,-2.832425117,-0.592612505,1
23,1681,0.4263113737,1.357962608,1
23,1697,-3.622290134,4.031424999,1
23,1713,-10.99402428,3.029939651,1
23,1729,-2.441700697,-4.501681328,1
23,1745,7.377702236,3.785855055,1
23,1761,3.581963778,-0.07503581047,1
23,1777,2.262675285,6.879144669,1
23,1793,-0.730979681,0.3090634346,1
23,1809,-10.75482178,3.617623806,1
23,1825,-5.887308121,3.810090065,1
23,1841,-3.562828779,3.486548901,1
23,1857,-0.9795432091,6.318260193,1
23,1873,1.860586405,0.05545473099,1
23,1889,-1.374263287,2.143460274,1
23,1905,-4.734065056,4.152802467,1
23,1921,-5.76914072,4.89847374,1
23,1937,-3.382230997,6.080984116,1
23,1953,-2.557493687,6.101861954,1
