PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 54, filenames: A:[54]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[55]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,2.418115377,1.817044973,1
23,33,1.222885132,0.672152102,1
23,49,1.81399858,-1.915367603,1
23,65,3.076869965,0.9769152999,1
23,81,3.78814292,2.054866314,1
23,97,3.495343208,3.531151295,1
23,113,7.845253468,1.446205854,1
23,129,2.070816994,2.397189617,1
23,145,8.438709259,6.212598801,1
23,161,6.154777527,5.847160816,1
23,177,1.672631741,-0.6741309166,1
23,193,-2.95061326,-2.756242037,1
23,209,-2.832848072,-0.9672900438,1
23,225,-1.085717201,-0.06010317802,1
23,241,3.263741016,3.815495014,1
23,257,7.216635227,2.481902599,1
23,273,6.085401058,1.585234761,1
23,289,1.054341078,1.590899467,1
23,305,-10.16912651,-6.504624844,1
23,321,-12.14687061,-6.265017986,1
23,337,0.8987369537,0.6464700699,1
23,353,8.135562897,0.642993927,1
23,369,8.077087402,-8.052360535,1
23,385,-0.2751665115,-3.567313671,1
23,401,-0.2682590485,-0.930190444,1
23,417,1.475110173,-2.547110558,1
23,433,-3.359344482,-4.910304546,1
23,449,-12.30622959,-0.6296167374,1
23,465,-8.013198853,-10.73975372,1
23,481,2.923214912,4.790375233,1
23,497,5.094086647,1.181934595,1
23,513,8.870559692,2.406851768,1
23,529,8.66620636,-0.7389863729,1
23,545,6.32723999,-0.5035085678,1
23,561,4.972885132,-1.351596832,1
23,577,5.123351097,1.080150843,1
23,593,9.253633499,-1.045750022,1
23,609,4.000739098,-0.3735979199,1
23,625,0.4651095867,-8.820734978,1
23,641,0.6804192066,0.6202352047,1
23,657,-0.4216749668,-2.898699284,1
23,673,-0.04776632786,-3.192241669,1
23,689,0.5125160217,-1.964052439,1
23,705,0.5109219551,-1.090457559,1
23,721,1.199748158,-0.1105185151,1
23,737,1.948946714,0.0513395071,1
23,753,1.15133667,-0.1567634046,1
23,769,2.33278656,-1.153904319,1
23,785,2.688665628,-1.747511744,1
23,801,10.33877754,3.492658615,1
23,817,4.755218506,-1.015951157,1
23,833,2.160383224,1.134961128,1
23,849,1.790694952,3.243169785,1
23,865,1.48460412,4.404724121,1
23,881,1.944252014,4.618512154,1
23,897,3.490720034,4.083480835,1
23,913,2.679912806,3.998029709,1
23,929,1.409030437,2.766060352,1
23,945,1.447572589,1.503022909,1
23,961,-0.1938296556,1.804802299,1
23,977,0.8831993341,1.53600502,1
23,993,2.595906258,2.369055271,1
23,1009,4.251793861,12.08826351,1
23,1025,6.75458622,5.124479771,1
23,1041,6.586629868,7.095574379,1
23,1057,-0.008703589439,11.20970345,1
23,1073,1.12878859,1.521633148,1
23,1089,-0.1120532751,2.341151476,1
23,1105,2.378033161,2.721642494,1
23,1121,2.766262531,2.194929838,1
23,1137,3.647669554,-1.665794373,1
23,1153,2.651329041,-3.574130535,1
23,1169,-0.5985307693,-9.174758911,1
23,1185,2.387425423,-4.948801041,1
23,1201,1.195686817,8.586401939,1
23,1217,5.477885246,-8.595607758,1
23,1233,3.864673138,4.691667557,1
23,1249,-6.271481037,-1.75953424,1
23,1265,3.25025177,0.9491436481,1
23,1281,6.351746082,0.3051595688,1
23,1297,6.945918083,-0.5976638794,1
23,1313,7.480677605,0.636852622,1
23,1329,5.241104126,1.048617125,1
23,1345,2.167062521,-1.455376506,1
23,1361,-0.02553892136,-0.2462617159,1
23,1377,2.533494949,-1.431818843,1
23,1393,3.324638844,-0.03631711006,1
23,1409,2.879409313,-1.014794111,1
23,1425,2.536243439,-4.092488766,1
23,1441,0.9930105209,-7.310003281,1
23,1457,-0.8628676534,-1.6715343,1
23,1473,-1.558125377,-0.8218765259,1
23,1489,3.300136089,-2.329578638,1
23,1505,-0.6011171341,-0.7156828642,1
23,1521,6.635560036,-5.316998482,1
23,1537,7.920536041,-2.096856594,1
23,1553,4.637739182,11.39661217,1
