PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 23, filenames: A:[23]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[24]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,0.5087028742,0.6285052299,1
23,33,-0.9941009283,13.1826992,1
23,49,-1.347669363,13.05034447,1
23,65,-0.2954394221,12.67545033,1
23,81,-0.4415820539,9.990302086,1
23,97,-0.4220454693,10.84169102,1
23,113,-1.576797009,8.146619797,1
23,129,-1.785569906,3.08079958,1
23,145,-1.223749638,-0.8031120896,1
23,161,-3.249090672,-0.9138544798,1
23,177,-2.17052412,0.08822757006,1
23,193,-0.5004041195,0.2087012231,1
23,209,1.163768888,-0.1559579968,1
23,225,-0.03406384587,0.2940570116,1
23,241,-1.551888347,0.6052963734,1
23,257,-0.8888745308,-1.01890707,1
23,273,3.892183781,-1.072956324,1
23,289,9.395284653,4.919714451,1
23,305,7.450204849,4.640681744,1
23,321,5.771412849,-5.787619114,1
23,337,-1.621335268,-1.189933538,1
23,353,-0.08038139343,-0.454978019,1
23,369,-2.760387421,8.158931732,1
23,385,-2.541095495,-2.135496855,1
23,401,4.291980743,-9.90721035,1
23,417,-8.499751091,-10.94476509,1
23,433,-7.902722836,-0.08209323883,1
23,449,-5.896478176,3.867454767,1
23,465,-0.06158995628,-1.750081778,1
23,481,1.056559086,-3.221179962,1
23,497,0.0944032073,-2.127431393,1
23,513,-1.072101474,-1.19744432,1
23,529,-5.976031303,1.564174056,1
23,545,-0.5853308439,-0.166449666,1
23,561,-2.202563286,0.5638456345,1
23,577,-2.45204401,1.060147166,1
23,593,-2.191206694,1.99369967,1
23,609,-4.497907639,2.656559706,1
23,625,-2.971023321,2.090745211,1
23,641,-0.5762367249,2.497672081,1
23,657,-6.304268837,8.688828468,1
23,673,-6.586992741,8.314558029,1
23,689,-0.819075346,2.482092381,1
23,705,-0.8971332312,1.419566154,1
23,721,0.7235753536,3.147163153,1
23,737,-3.230318546,-0.6783032417,1
23,753,-2.772167921,0.7360811234,1
23,769,-1.912376881,1.376227379,1
23,785,-2.225680828,3.232615471,1
23,801,-2.718889236,3.959433556,1
23,817,-2.723351002,2.472165823,1
23,833,-2.673369884,1.341103792,1
23,849,-9.271184921,2.349764585,1
23,865,-11.71537781,5.00815773,1
23,881,-3.849596977,2.319243431,1
23,897,-2.672763348,2.386009216,1
23,913,-3.160311699,3.68277359,1
23,929,3.90601325,11.37653828,1
23,945,-5.816896915,2.182971478,1
23,961,-1.690495968,1.917573929,1
23,977,-1.992995977,-1.986958504,1
23,993,-2.408304691,-3.149437428,1
23,1009,-2.65477705,-0.5334202051,1
23,1025,-3.302730799,2.076025248,1
23,1041,-2.342609882,2.366470814,1
23,1057,-2.32739234,1.174373865,1
23,1073,-3.677801132,8.435008049,1
23,1089,-4.621002674,3.357646704,1
23,1105,-4.380088806,4.30148077,1
23,1121,-3.584232807,4.361299038,1
23,1137,-5.709692001,-5.837835312,1
23,1153,-2.016510487,2.954079628,1
23,1169,-4.885882378,3.490145683,1
23,1185,-2.40712738,3.507094622,1
23,1201,-2.590614796,3.250928879,1
23,1217,-1.983104706,4.643017769,1
23,1233,-3.398099899,6.166253567,1
23,1249,-1.496037006,0.911087513,1
23,1265,-1.926037788,2.98088336,1
23,1281,-0.6671247482,5.238993645,1
23,1297,3.986388445,4.818560123,1
23,1313,6.780184746,4.286186695,1
23,1329,-2.326240301,2.987919331,1
23,1345,-2.149313927,0.8021678925,1
23,1361,5.378471375,11.66112709,1
23,1377,3.176345587,2.276450396,1
23,1393,2.334363937,0.18475914,1
23,1409,-0.1773674488,-0.07316458225,1
23,1425,-2.277733326,1.972013116,1
23,1441,-2.553031921,4.34513998,1
23,1457,-3.301404953,6.436914921,1
23,1473,-2.827559471,4.589639187,1
23,1489,1.061109543,10.63946247,1
23,1505,-2.011436462,2.684744835,1
23,1521,-2.2239995,2.940320015,1
23,1537,-1.706598639,3.759788752,1
23,1553,-0.3664373159,4.635458946,1
23,1569,0.02562355995,3.398874044,1
23,1585,2.170416594,12.39437389,1
23,1601,-1.434155226,2.764404774,1
23,1617,-3.619511366,4.312058926,1
23,1633,-3.661155224,6.65613842,1
23,1649,-2.975554466,4.087815285,1
23,1665,-2.439692736,3.162834644,1
23,1681,-2.35258007,6.673897266,1
23,1697,-3.980602741,7.135739803,1
23,1713,-6.156301975,4.46399641,1
23,1729,-4.828922749,-0.06447124481,1
23,1745,-3.09869051,1.550328255,1
23,1761,-1.511769533,2.310949326,1
23,1777,1.554483533,3.157089472,1
23,1793,4.644551277,4.500817776,1
23,1809,8.228989601,7.591895103,1
23,1825,0.09984254837,0.008936285973,1
23,1841,-7.963705063,0.5673924685,1
23,1857,-1.03608346,6.82531929,1
23,1873,1.821486473,-3.529958725,1
23,1889,3.070499182,-7.167274475,1
23,1905,-3.273738384,-4.243786812,1
23,1921,-1.551387072,1.756268263,1
23,1937,-1.850588799,-5.845870495,1
23,1953,-0.1764632463,-4.450098515,1
23,1969,0.2090425491,-1.135396242,1
23,1985,-0.8700900078,2.431660652,1
23,2001,-2.674653292,2.818626642,1
23,2017,5.729933739,2.574445486,1
23,2033,8.848719597,-7.241731167,1
39,17,-0.07556188107,3.719203711,1
39,33,-0.3754367232,9.650152206,1
39,49,-0.1092396379,9.144310951,1
39,65,0.09132173657,8.734769821,1
39,81,0.1258638799,7.684065819,1
39,97,-0.05132782459,9.016440392,1
39,113,-0.3076378107,8.17342186,1
39,129,1.118286371,7.889979839,1
39,145,-9.889370918,-0.7072446346,1
39,161,-2.191106319,-2.413578987,1
39,177,-1.662289262,-0.3737000525,1
39,193,-0.7059634924,-0.06513457745,1
39,209,-0.2229612768,-0.1540869474,1
39,225,5.231919765,6.23845005,1
39,241,-2.352117062,-1.651537418,1
39,257,-0.8804090023,-1.351106644,1
39,273,0.7105826139,-1.895691156,1
39,289,0.05509865284,-0.2932527661,1
39,305,-0.06998646259,-0.5613411665,1
39,321,-0.5174027681,-2.474211693,1
39,337,-1.971899509,-0.4529955983,1
39,353,-0.5263881683,-1.724371076,1
39,369,-2.756685972,-8.862852097,1
39,385,-2.654083729,-1.103712082,1
39,401,6.290491104,-8.470302582,1
39,417,-0.9852283001,-2.959083557,1
39,433,-0.1560804844,-2.683676958,1
39,449,-0.4731481075,-0.7774633169,1
39,465,-0.3570685387,-1.863567233,1
39,481,0.031432271,3.304085732,1
39,497,-3.476255417,6.963529587,1
39,513,-1.9451859,-1.682082415,1
39,529,-0.7674559355,-0.1827773452,1
39,545,-0.9502683878,0.4598388672,1
39,561,-1.909718275,0.1697332561,1
39,577,-1.967661977,0.4564784765,1
39,593,-2.078375578,0.5478826165,1
39,609,-2.764374733,1.039059758,1
39,625,-2.793894529,1.343343616,1
39,641,-2.867546797,1.469031334,1
39,657,-2.541400909,1.763453007,1
39,673,6.203707218,-1.675713062,1
39,689,-1.907792568,2.352963448,1
39,705,0.3430428505,-6.361390114,1
39,721,-1.728952885,1.698867798,1
39,737,-2.235823154,-1.317514181,1
39,753,-2.004843473,0.4166419506,1
39,769,-2.743083477,2.086322546,1
39,785,-3.919841528,11.93588257,1
39,801,-0.9111497402,3.937019825,1
39,817,-0.7687730789,3.194168329,1
39,833,-1.650598645,2.380268335,1
39,849,-4.588021755,3.515550137,1
39,865,-5.406124115,4.331677437,1
39,881,-4.610870361,3.894583702,1
39,897,-4.143147469,4.548049927,1
39,913,-5.974444389,3.076885462,1
39,929,-9.649881363,10.78601456,1
39,945,-7.702312469,-0.5359628201,1
39,961,-3.017962694,1.349887133,1
39,977,-2.321739674,1.307625532,1
39,993,-2.6138978,1.279354453,1
39,1009,-3.097600222,1.665032387,1
39,1025,-3.360758305,9.848919868,1
39,1041,-6.271029472,8.655836105,1
39,1057,-4.536125183,-7.704324722,1
39,1073,3.821922541,6.881304264,1
39,1089,-4.817113876,1.411309361,1
39,1105,3.653717518,6.719892979,1
39,1121,5.882430077,-0.8111926317,1
39,1137,-6.345404625,-5.610957623,1
39,1153,2.194811583,10.30145454,1
39,1169,0.2400608063,10.96192169,1
39,1185,-2.674750805,2.767750502,1
39,1201,-3.149791241,2.029652596,1
39,1217,-5.520586967,2.279101372,1
39,1233,-6.28777647,4.823949337,1
39,1249,-6.107501984,4.278986931,1
39,1265,-4.207913876,4.992393494,1
39,1281,-3.724549294,5.605926991,1
39,1297,-8.510782242,0.4664344788,1
39,1313,-6.431938648,1.548935413,1
39,1329,-4.187270641,-3.516902447,1
39,1345,-3.554701328,3.357157469,1
39,1361,-2.03442049,3.305446386,1
39,1377,-0.3332958221,2.013331413,1
39,1393,0.8895974159,1.452020645,1
39,1409,-1.423384905,1.098295927,1
39,1425,-2.110022306,1.602254868,1
39,1441,-2.798745155,4.184325695,1
39,1457,-2.852611542,5.147880077,1
39,1473,-2.66294837,4.214537621,1
39,1489,-2.44358325,2.412335157,1
39,1505,-2.177690506,1.295491934,1
39,1521,-2.221514463,2.104402781,1
39,1537,3.324640274,10.76230049,1
39,1553,-1.245242715,-1.989796162,1
39,1569,-0.8067601323,4.337903023,1
39,1585,-0.5405356288,4.09155035,1
39,1601,0.1294180453,5.101501465,1
39,1617,0.6376695633,4.139658928,1
39,1633,-0.7971794605,3.773095369,1
39,1649,-1.442270041,6.19685936,1
39,1665,-0.6042191982,5.849921703,1
39,1681,-0.09880185127,7.060009003,1
39,1697,-1.416726589,7.221154213,1
39,1713,-5.574179649,6.327879906,1
39,1729,-8.352643967,2.578503609,1
39,1745,-7.057570457,2.692249537,1
39,1761,-3.434565783,4.114021778,1
39,1777,-2.342925549,3.948998928,1
39,1793,2.866972446,-4.541953087,1
