PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 59, filenames: A:[59]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[60]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-16.47954941,-1.361637115,1
23,33,-11.35889626,3.254599094,1
23,49,-12.56727219,1.739055395,1
23,65,-5.195202827,10.85632324,1
23,81,-7.099368095,3.967506886,1
23,97,-7.997838974,4.407277584,1
23,113,-8.636499405,3.693138838,1
23,129,-9.351556778,-5.663265228,1
23,145,-9.711509705,-0.7778427601,1
23,161,-6.096607208,2.630482912,1
23,177,-0.05188703537,-6.693484306,1
23,193,1.594499111,-7.063287735,1
23,209,3.287548542,1.338388562,1
23,225,-6.461296082,1.797000885,1
23,241,-4.67940712,0.4823403358,1
23,257,-4.435620308,0.1097973585,1
23,273,-4.949986935,2.004428625,1
23,289,-6.037439346,3.668380737,1
23,305,-6.468585968,1.229788661,1
23,321,-3.388765574,2.025122404,1
23,337,-3.346212387,2.718639612,1
23,353,-3.447945118,1.877309561,1
23,369,-4.521736622,0.2886855304,1
23,385,-4.641225815,-0.3048762977,1
23,401,-5.58557415,1.715197444,1
23,417,0.4781250954,9.627853394,1
23,433,-3.255658627,2.527125359,1
23,449,-0.8483715057,2.839050531,1
23,465,0.3705124855,2.868848324,1
23,481,-0.1011786461,4.199379444,1
23,497,-0.1564102173,11.67863941,1
23,513,0.03176802397,4.874549866,1
23,529,1.329378724,1.97657907,1
23,545,2.352034807,2.958754778,1
23,561,-5.121907711,4.015427589,1
23,577,-0.6759159565,-0.2943775654,1
23,593,-1.740160823,3.735958815,1
23,609,-2.10622263,5.994338036,1
23,625,-1.562424064,3.692938805,1
23,641,-0.3753046989,1.366254568,1
23,657,0.8193434477,2.899826288,1
23,673,2.312437296,4.503018379,1
23,689,-2.167444706,4.884829521,1
23,705,-2.346637726,4.046489239,1
23,721,-2.436929941,2.963064194,1
23,737,-0.9616625309,2.538133621,1
23,753,1.136603355,3.185800314,1
23,769,1.413093567,3.795323372,1
23,785,0.7776683569,3.197311878,1
23,801,-0.2542764544,3.418800354,1
23,817,-1.566061974,3.050240755,1
23,833,-2.238022089,1.188467264,1
23,849,-0.9788330197,-0.2047140598,1
23,865,0.2810848951,0.2398970127,1
23,881,-5.839426994,7.024076462,1
23,897,0.8168253899,5.220776558,1
23,913,-4.530107498,1.08417654,1
23,929,-1.556487679,3.036219597,1
23,945,-2.1187222,2.145331383,1
23,961,6.199234009,2.990561485,1
23,977,9.438177109,1.260847569,1
23,993,2.132154465,6.908089638,1
23,1009,13.26112175,9.143371582,1
23,1025,4.369740486,4.115767002,1
23,1041,2.479588032,3.527636528,1
23,1057,1.334861398,4.152462959,1
23,1073,0.4777942896,5.196799755,1
23,1089,0.7118409872,6.966346741,1
23,1105,8.829006195,11.43377399,1
23,1121,1.589318275,3.256272793,1
23,1137,0.3434700966,1.44194746,1
23,1153,-0.8428858519,0.06663358212,1
23,1169,-5.870790958,0.6863564253,1
23,1185,8.870407104,3.773435593,1
23,1201,7.315956593,8.607104301,1
23,1217,3.789014816,0.1634054184,1
23,1233,3.98972702,3.856544018,1
23,1249,2.690830231,2.172537088,1
23,1265,0.7560054064,1.751474857,1
23,1281,-1.995187044,0.3851453662,1
23,1297,-2.071244001,1.061966062,1
23,1313,-1.868142128,1.607937932,1
23,1329,-1.444643497,0.7375370264,1
23,1345,0.895316124,1.275285125,1
23,1361,6.367400169,1.148077726,1
23,1377,17.18584824,4.106768131,1
23,1393,15.42705917,6.180497169,1
23,1409,-3.593985558,3.77468586,1
23,1425,-5.617295265,3.64662838,1
23,1441,-3.414747715,6.821223259,1
23,1457,-3.360405445,10.75579834,1
23,1473,-1.843578815,7.726238251,1
23,1489,-0.9976752996,6.395586967,1
23,1505,-0.9123080969,4.952456474,1
23,1521,-2.219920635,4.757334232,1
23,1537,-2.767276764,3.131507874,1
23,1553,-4.181567192,7.591020584,1
23,1569,-0.5134963989,3.283317566,1
23,1585,0.5689604282,-0.2799553871,1
23,1601,-0.4881873131,-0.5326402187,1
23,1617,-4.211663723,2.052056551,1
23,1633,-6.387719631,2.677368641,1
23,1649,-5.233120441,1.924458981,1
23,1665,-0.272816658,1.981881738,1
23,1681,-7.58079052,1.268267989,1
23,1697,4.989108562,-10.20141125,1
23,1713,0.7172701359,-1.11544013,1
23,1729,-3.701081276,0.3983227611,1
23,1745,-2.948941946,1.690873861,1
23,1761,-0.815349102,0.6491184235,1
23,1777,-0.5121093988,0.7920336723,1
