PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 20, filenames: A:[20]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[21]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-2.594428301,8.478449821,1
23,33,4.231271744,10.67097473,1
23,49,4.878887653,2.160456657,1
23,65,3.659704685,1.750601292,1
23,81,3.547260284,9.313903809,1
23,97,-2.263148546,-6.950725555,1
23,113,-3.020351171,-1.237451315,1
23,129,-2.767903805,-1.883777618,1
23,145,1.805663824,-2.101911545,1
23,161,3.083891392,0.2783374786,1
23,177,3.124747753,-9.646474838,1
23,193,2.155629635,-8.928115845,1
23,209,1.001612186,-6.666773796,1
23,225,-1.886458278,-4.380543709,1
23,241,-1.030485034,-3.630016327,1
23,257,-0.7432469726,-4.742948532,1
23,273,-0.1932170093,-3.017925501,1
23,289,0.9770591259,-1.450280905,1
23,305,2.353689671,-1.661096573,1
23,321,2.681480169,-2.080776691,1
23,337,-0.6906555295,-0.371471405,1
23,353,-4.225434303,-0.4326021671,1
23,369,-1.062656164,-0.3697940111,1
23,385,-1.681844831,0.66797328,1
23,401,-6.62197876,9.555458069,1
23,417,-5.227018356,-0.5428837538,1
23,433,-3.000144005,-0.5083864927,1
23,449,-0.2327050567,-1.028864503,1
23,465,0.5791611671,0.2498838902,1
23,481,0.0321366787,3.321769714,1
23,497,-11.59808731,2.004516602,1
23,513,-3.216053486,0.7562513351,1
23,529,3.714497566,-6.546406746,1
23,545,3.592887878,-5.583859921,1
23,561,-2.510364056,-2.920087099,1
23,577,-1.240755558,-1.482126594,1
23,593,-0.2188258171,-0.08128964901,1
23,609,-0.8117580414,-1.886338353,1
23,625,-2.220475435,-3.282114029,1
23,641,-3.428150177,-3.541897535,1
23,657,-3.999181747,-2.540940762,1
23,673,-1.809715509,-7.175652504,1
23,689,-3.261048079,-6.853221893,1
23,705,7.719352722,5.979235649,1
23,721,0.9823701382,13.53257942,1
23,737,-2.553281784,2.249648094,1
23,753,-4.226317406,-0.2948980331,1
23,769,-3.772524357,1.805418253,1
23,785,-4.689218044,2.524331093,1
23,801,-3.996376514,2.341640949,1
23,817,-1.74077189,2.17927742,1
23,833,-1.152568817,0.8387169838,1
23,849,-1.611049414,0.9740555286,1
23,865,-4.08954525,-2.947175026,1
23,881,-4.479078293,-2.556455851,1
23,897,-2.251345158,1.900051355,1
23,913,4.790121078,8.941638947,1
23,929,2.586437702,-0.4548802376,1
23,945,1.265482903,0.2341569364,1
23,961,-2.003900051,1.393485546,1
23,977,-5.47445488,-4.447693825,1
23,993,-2.615418911,1.754397869,1
23,1009,-3.25220871,3.306483507,1
23,1025,-2.506959915,1.377752781,1
23,1041,-2.912660599,0.5159388781,1
23,1057,-4.072190285,0.5861258507,1
23,1073,-4.647243977,0.9553203583,1
23,1089,2.082909822,-6.30218029,1
23,1105,3.863786459,-0.04336357117,1
23,1121,3.864007235,1.142328739,1
23,1137,-3.074408293,-1.849960685,1
23,1153,5.271104813,1.168510914,1
23,1169,-1.975039244,-1.232975841,1
23,1185,-0.07488870621,-8.439232826,1
23,1201,-4.019458771,3.455456018,1
23,1217,-2.883615017,2.756279707,1
23,1233,-2.898415565,1.366828918,1
23,1249,-2.462611675,5.799404621,1
23,1265,-3.522137642,5.145360947,1
23,1281,-4.572102547,0.7191410065,1
