PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 38, filenames: A:[38]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[39]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-5.497252941,1.697320461,1
23,33,2.498326302,3.444692135,1
23,49,-10.20494461,6.634078026,1
23,65,-4.484304428,0.8677016497,1
23,81,-2.948152542,-1.008226156,1
23,97,-7.609972477,4.36216259,1
23,113,-4.321151733,-0.3399379253,1
23,129,-5.34419632,-1.997310162,1
23,145,-5.535470009,-2.020412445,1
23,161,-5.418602943,-1.861234069,1
23,177,-5.776496887,0.4397149086,1
23,193,-3.174694538,0.3894177079,1
23,209,-1.413598537,1.474571824,1
23,225,-0.3178863525,2.491298199,1
23,241,-2.069403172,3.491884232,1
23,257,-2.995825291,5.225611687,1
23,273,-5.496099472,3.35222578,1
23,289,-5.159486294,2.99420929,1
23,305,-5.1007967,0.8466178775,1
23,321,-5.184516907,1.32867837,1
23,337,-4.978117943,2.115985632,1
23,353,-3.893670082,0.8383135796,1
23,369,-1.897503376,-0.6855608225,1
23,385,-9.691908836,-3.676797867,1
23,401,-4.688868046,-1.376315117,1
23,417,-0.6512079239,1.01974225,1
23,433,1.720873833,2.324818134,1
23,449,-0.8925249577,1.459996223,1
23,465,7.77635479,-3.807473183,1
23,481,-0.7451615334,-1.10229671,1
23,497,-1.009694576,0.7949781418,1
23,513,-1.569291592,2.331495762,1
23,529,4.145359993,8.459230423,1
23,545,-2.885938168,1.922611713,1
23,561,-4.246007919,1.670571566,1
23,577,-5.535745621,3.253547192,1
23,593,-9.929771423,12.72148228,1
23,609,-5.264125824,4.591358662,1
23,625,-11.75849628,10.50410366,1
23,641,-9.624961853,10.58548355,1
23,657,-3.146268368,2.888411522,1
23,673,-4.738183975,4.093540192,1
23,689,-1.541667461,2.965438366,1
23,705,-1.618697166,3.234043598,1
23,721,-1.916160583,2.927742481,1
23,737,-1.761750698,2.346515179,1
23,753,-3.32670784,5.164935112,1
23,769,-2.794802666,3.850025654,1
23,785,-1.542519569,-1.530023813,1
23,801,-1.558054686,0.5749840736,1
23,817,0.4686360359,1.774432182,1
23,833,-0.5346428156,2.095676422,1
23,849,-3.386122465,3.254971743,1
23,865,-10.49725819,-8.950206757,1
23,881,-6.655654907,0.9326794147,1
23,897,-6.008707047,2.396916628,1
23,913,-3.351472855,2.154980659,1
23,929,-0.7647266388,2.495273352,1
23,945,-0.8957428932,2.289939642,1
23,961,-2.873180866,2.853484392,1
23,977,-3.5855937,1.199480772,1
23,993,-5.020785809,0.7014571428,1
23,1009,-3.907120705,-0.8558897972,1
23,1025,-5.284105301,2.922034502,1
23,1041,-9.279076576,5.977823257,1
23,1057,-5.062743187,5.387506485,1
23,1073,-5.537863255,1.607951641,1
23,1089,-7.196362495,-1.476309299,1
23,1105,-5.770093918,-0.821801722,1
23,1121,-3.730327606,10.65265274,1
23,1137,-15.95771503,7.084259033,1
23,1153,-15.51306534,11.0055027,1
23,1169,-3.145967484,0.5327160358,1
23,1185,-1.320314527,-0.2156300545,1
23,1201,6.692037582,-0.3690704703,1
23,1217,-4.067200184,0.6116573811,1
23,1233,-4.350011826,1.563291192,1
23,1249,-4.425559044,2.565275908,1
23,1265,-14.5659256,4.784662724,1
23,1281,-14.9528904,4.522216797,1
23,1297,-4.633499622,-0.1036911011,1
23,1313,-4.715076447,1.127491236,1
23,1329,-6.02382946,2.827368736,1
23,1345,-4.034711838,3.89565134,1
23,1361,-4.396122932,0.5859897733,1
23,1377,-3.910111189,-0.2943663597,1
23,1393,-3.194584608,0.7380482554,1
23,1409,-3.422479391,1.05914855,1
23,1425,-11.42537689,-2.204618454,1
23,1441,-11.24252129,-1.903805256,1
23,1457,-4.048995018,-0.5005818605,1
23,1473,-5.167503357,2.728642225,1
23,1489,-4.281344414,5.562364578,1
23,1505,-2.244549274,5.156468391,1
23,1521,-10.54203129,3.495446205,1
23,1537,0.4454466105,0.5299401283,1
23,1553,4.686047554,1.013928413,1
23,1569,4.623673439,10.69571781,1
23,1585,6.809318542,-0.3832149506,1
23,1601,-6.662289143,-0.1506023407,1
23,1617,-6.563411713,2.931716204,1
23,1633,-1.903510571,2.568119049,1
23,1649,-1.053505182,1.230802298,1
23,1665,8.277609825,1.094954491,1
23,1681,1.182597756,0.5958063602,1
23,1697,0.4933484793,3.080001354,1
23,1713,0.737336874,0.7262170315,1
23,1729,-2.589643955,5.925610542,1
23,1745,1.336620212,-0.6984605789,1
23,1761,-5.134247303,-10.09400272,1
23,1777,0.02502787113,3.517347813,1
23,1793,9.479047775,0.2113826275,1
23,1809,10.97237778,3.588971853,1
23,1825,4.858699799,1.590358734,1
23,1841,2.70276475,-0.6058548689,1
23,1857,-0.3733106852,0.9738292694,1
23,1873,-0.05170512199,0.9095025063,1
23,1889,0.6834050417,-6.850752354,1
23,1905,1.098279238,0.6976109147,1
23,1921,0.5539648533,-0.6057132483,1
23,1937,-4.858851433,-2.002391577,1
23,1953,-6.798190117,-1.285768986,1
23,1969,-5.021216869,10.81598186,1
23,1985,-1.961624861,4.139037132,1
23,2001,0.9928200245,2.483127594,1
23,2017,0.5873959661,-3.096419334,1
23,2033,-0.3046007156,-7.60396862,1
39,17,3.985525608,-2.163108349,1
39,33,-13.07238197,-1.428123713,1
39,49,-12.7052021,-0.4720024467,1
39,65,-4.563966751,-1.106819034,1
39,81,-3.931428671,0.4949850142,1
39,97,-3.274549007,0.6075289249,1
39,113,4.249637604,4.482909679,1
39,129,-3.19054842,0.1091708541,1
39,145,-3.283749104,-1.122320294,1
