PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 65, filenames: A:[65]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[66]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,3.351815224,-3.500065565,1
23,33,8.59790802,1.591975808,1
23,49,-3.705507517,2.059518337,1
23,65,4.535754204,-4.613393307,1
23,81,3.392952204,-6.07318306,1
23,97,2.426325798,-6.597691536,1
23,113,0.4473085403,-6.772149086,1
23,129,1.219799042,-5.66034317,1
23,145,-1.226431131,-1.540336967,1
23,161,0.5361837149,-0.622107029,1
23,177,1.179104805,-0.4075428843,1
23,193,-4.64705801,-6.707886696,1
23,209,0.8118299842,-0.03812611103,1
23,225,-1.311096668,-1.041545153,1
23,241,-1.544276237,-0.1608262509,1
23,257,-6.506406307,6.225161552,1
23,273,-3.833865166,1.873548031,1
23,289,-3.015084505,3.258956671,1
23,305,-1.456877828,-0.1248116493,1
23,321,5.96402216,-1.461659431,1
23,337,-0.8881284595,2.25070715,1
23,353,-2.928798199,4.024940491,1
23,369,-4.711691856,-1.61234951,1
23,385,-0.1425865889,2.607580662,1
23,401,-0.5017642975,0.230386734,1
23,417,-2.104755163,1.176878452,1
23,433,-1.008153081,2.050146103,1
23,449,-1.742661953,1.00046587,1
23,465,-2.070532084,1.899181604,1
23,481,-1.126806617,3.358912945,1
23,497,-0.9216939807,2.049147129,1
23,513,-1.137403965,1.659163475,1
23,529,-1.184326649,1.396529436,1
23,545,9.105530739,1.343958855,1
23,561,1.766998768,4.105512142,1
23,577,2.535494804,3.59137249,1
23,593,1.504154682,3.271012306,1
23,609,0.7326612473,2.914393425,1
23,625,1.756686807,5.117774963,1
23,641,1.626771688,5.135654449,1
23,657,0.03409385681,7.240177631,1
23,673,-0.3999378681,7.118877411,1
23,689,-3.04702282,4.228569031,1
23,705,-1.295899391,6.29416132,1
23,721,0.2024114132,5.896379471,1
23,737,1.754609108,8.844408989,1
23,753,1.337069988,7.675250053,1
