PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 1, filenames: A:[1]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[2]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
39,1137,44.45217896,12.99262714,1
39,1153,39.94649124,18.15278053,1
39,1169,37.24730301,1.199121952,1
39,1185,43.52466965,4.381884575,1
39,1201,46.49237823,4.933625221,1
39,1217,49.59680176,6.788763046,1
39,1233,50.73356247,7.23094368,1
39,1249,54.32548904,12.71656322,1
39,1265,49.68141556,3.270522833,1
39,1281,49.61112976,2.091113567,1
39,1297,49.04229736,2.479955435,1
39,1313,48.01010895,2.796397209,1
39,1329,47.06168365,2.937482357,1
39,1345,46.4668045,1.768294454,1
39,1361,37.30872726,-3.080722809,1
39,1377,37.29540253,-1.331855893,1
39,1393,43.82859421,-1.959275484,1
39,1409,43.4553299,-2.939715385,1
39,1425,49.70210266,3.815160751,1
39,1441,39.45737457,-0.7816743851,1
39,1457,49.99460602,1.108399868,1
39,1473,49.680233,0.3144040108,1
39,1489,43.53736115,-6.769150734,1
39,1505,42.72409439,-7.680449486,1
39,1521,42.5905838,-9.001317024,1
39,1537,41.66431427,-10.47732544,1
39,1553,40.51846695,-9.702465057,1
39,1569,39.24196625,-9.793849945,1
39,1585,37.97360229,-8.992698669,1
39,1601,36.42809296,-8.028606415,1
39,1617,34.2065506,-9.310055733,1
39,1633,33.72228622,-19.74438858,1
39,1649,32.57849503,-7.580853462,1
39,1665,30.46227264,-8.445793152,1
39,1681,28.96138191,-11.41818619,1
39,1697,28.23461914,-10.00234222,1
39,1713,26.95710945,-2.68419838,1
39,1729,31.24031639,-9.95593071,1
39,1745,24.85878754,-3.388365746,1
39,1761,23.54515457,-4.818733215,1
39,1777,19.89936256,-8.730092049,1
39,1793,16.41523361,-9.672889709,1
39,1809,23.51878929,-15.89706326,1
39,1825,29.22444916,-16.0933609,1
39,1841,31.22052002,-15.18209553,1
39,1857,31.86166,-16.85828781,1
39,1873,16.36252975,-16.23722267,1
39,1889,18.98383522,-15.09850883,1
39,1905,24.01028061,-14.44312859,1
39,1921,16.558218,-16.27593231,1
39,1937,25.10125732,-18.61385345,1
39,1953,17.4251976,-7.973957062,1
39,1969,16.99848557,-11.44793606,1
39,1985,17.19854927,-11.53375721,1
39,2001,17.59239197,-12.3566637,1
39,2017,18.96587181,-12.89250183,1
39,2033,22.37582016,-14.30239487,1
55,17,11.43159485,20.81228638,1
55,33,16.25492477,27.62385368,1
55,49,16.98575783,27.41845322,1
55,65,16.19100761,28.15273666,1
55,81,15.92709351,32.23233032,1
55,97,15.46338367,29.60807037,1
55,113,15.87822056,26.26490211,1
55,129,16.15310478,27.25653648,1
55,145,15.99394035,27.71783066,1
55,161,16.15575981,34.21260834,1
55,177,13.13737297,25.63594246,1
55,193,14.52203083,26.08707237,1
55,209,15.03419304,23.98651886,1
55,225,16.00946999,22.13125801,1
55,241,22.72437286,32.50783157,1
55,257,16.72951126,18.04236794,1
55,273,19.61849213,26.25576973,1
55,289,19.70972824,26.55255127,1
55,305,19.25063515,26.75740814,1
55,321,20.23102379,27.06529999,1
55,337,21.04848671,26.53844261,1
55,353,23.66640091,24.64622116,1
55,369,24.29810333,25.19777679,1
55,385,23.52573776,25.23809814,1
55,401,18.33127213,36.41330719,1
55,417,24.23641586,30.54921532,1
55,433,25.07260132,29.49534225,1
55,449,27.95075989,29.28113937,1
55,465,30.2116375,27.97474289,1
55,481,27.37895012,24.85536194,1
55,497,20.06680107,31.58000755,1
55,513,28.47351456,27.28260422,1
55,529,28.88400459,28.33078575,1
55,545,30.65224838,28.78717613,1
55,561,33.13248444,27.03271294,1
55,577,33.00524139,37.25814438,1
55,593,28.4098587,23.97830582,1
55,609,25.44371414,23.32145691,1
55,625,32.56227112,28.65158081,1
55,641,33.90986252,28.30328178,1
55,657,33.01762009,27.82116508,1
55,673,32.65898895,27.69054413,1
55,689,33.5552063,26.79718971,1
55,705,33.44314575,25.51564789,1
55,721,40.73744965,23.00247955,1
55,737,32.47642899,26.0841465,1
55,753,33.0874176,26.02796364,1
55,769,35.17489624,25.13137436,1
55,785,37.36075592,24.35878181,1
55,801,36.50778198,23.77775764,1
55,817,35.56056976,23.3775177,1
55,833,35.98735809,24.22505188,1
55,849,36.35006332,25.2058773,1
55,865,37.24741745,25.1417923,1
55,881,37.63046265,24.31603622,1
55,897,37.96362305,23.07536316,1
55,913,38.74729919,23.50981331,1
55,929,38.94326401,23.36951447,1
55,945,40.74495316,20.7287674,1
55,961,42.15312195,19.05744553,1
55,977,42.56538391,18.57881546,1
55,993,42.29654694,17.09555817,1
55,1009,42.64102936,15.63699532,1
55,1025,42.21722794,13.9244566,1
55,1041,41.66645813,15.47855854,1
55,1057,41.45099258,15.816185,1
55,1073,40.95502472,18.67649078,1
55,1089,43.14472961,17.45699883,1
55,1105,43.07403564,17.25413132,1
55,1121,43.32395935,16.98111916,1
55,1137,50.90621185,7.727093697,1
55,1153,44.62871552,17.68141174,1
55,1169,41.87728882,1.261852741,1
55,1185,53.6823082,7.358359337,1
55,1201,47.1547966,6.078494549,1
55,1217,52.08071136,9.125972748,1
55,1233,52.15261078,7.016494751,1
55,1249,51.00169373,3.9471488,1
55,1265,50.00706482,2.838766575,1
55,1281,49.29651642,2.969035625,1
55,1297,47.99867249,2.847162008,1
55,1313,47.18079758,2.509081602,1
55,1329,46.74168396,2.55569005,1
55,1345,46.4447403,1.301595688,1
55,1361,37.26974106,-0.001243934035,1
55,1377,53.57996368,-6.036717415,1
55,1393,52.12931061,3.568629265,1
55,1409,54.27651978,-4.266201973,1
55,1425,49.58074188,-11.59100628,1
55,1441,41.6187973,-13.52163029,1
55,1457,50.06147385,0.6675004959,1
55,1473,49.18515015,0.7879419327,1
55,1489,42.52590561,-5.794520855,1
55,1505,42.33744049,-6.239886284,1
55,1521,42.47623444,-7.611402035,1
55,1537,42.909935,-7.905834198,1
55,1553,43.43828583,-5.785068512,1
55,1569,38.85993195,-10.97843647,1
55,1585,37.07054138,-10.99988842,1
55,1601,36.36893463,-9.652872086,1
55,1617,35.07074738,-9.06446743,1
55,1633,24.95218277,-13.66047668,1
55,1649,32.00505447,-14.92730999,1
55,1665,30.54969406,-14.3861351,1
55,1681,29.38235474,-10.32624817,1
55,1697,20.96806717,-6.092198372,1
55,1713,29.62874794,-12.39510918,1
55,1729,25.88559723,-12.33424473,1
55,1745,23.49512863,-12.19255447,1
55,1761,20.89381981,-9.780269623,1
55,1777,21.93235588,-10.78514862,1
55,1793,22.23618889,-13.10700893,1
55,1809,30.03046989,-18.81534386,1
55,1825,29.85855484,-16.97013092,1
55,1841,29.93623352,-15.14664555,1
55,1857,29.33428192,-14.61381817,1
55,1873,29.8470993,-15.17931175,1
55,1889,20.89886856,-22.09316254,1
55,1905,11.72745609,-16.28235245,1
55,1921,27.73540878,-10.66629219,1
55,1937,23.47374535,-19.24280548,1
55,1953,23.72677422,-6.564538956,1
55,1969,16.83602715,-11.43397331,1
55,1985,17.58424759,-11.16951084,1
55,2001,17.04803658,-10.96470833,1
55,2017,22.66968918,-5.965281487,1
55,2033,18.33644295,-10.49733353,1
71,17,10.20416069,22.92280006,1
71,33,15.79630089,28.05900574,1
71,49,19.48913193,30.30627823,1
71,65,17.80164719,28.12819672,1
71,81,15.44027233,33.87985992,1
71,97,16.07164955,28.66028023,1
71,113,15.78351593,26.46719742,1
71,129,15.95951271,27.40345192,1
71,145,16.38224602,27.45413971,1
71,161,10.9862442,33.27076721,1
71,177,22.59068108,30.79945183,1
71,193,18.0150528,26.26215744,1
71,209,16.80178261,23.80480194,1
71,225,16.16794586,15.87082577,1
71,241,24.39602661,19.91305161,1
71,257,27.36704445,30.73238564,1
71,273,19.16974258,26.65825844,1
71,289,19.14853287,26.51134491,1
71,305,19.65403366,26.89409065,1
71,321,20.85665894,27.20057487,1
71,337,21.7232666,26.90219307,1
71,353,21.85627365,26.26428795,1
71,369,23.86476707,25.91255951,1
71,385,22.11476707,24.27837372,1
71,401,22.28077126,28.09756088,1
71,417,24.80602264,29.4448719,1
71,433,25.80692291,30.18782234,1
71,449,25.25513268,29.59704208,1
71,465,26.19391823,27.53611565,1
71,481,28.23833084,26.64229774,1
71,497,28.79717255,27.01571274,1
71,513,28.48211288,27.50642586,1
71,529,27.8081131,28.53690147,1
71,545,30.47952843,28.37258148,1
71,561,31.93708611,27.84986115,1
71,577,32.95165253,28.94343567,1
71,593,32.18531418,30.08158684,1
71,609,29.74567032,29.60920906,1
71,625,30.47390747,28.41057396,1
71,641,32.69616699,27.77149582,1
71,657,32.94802856,26.80580902,1
71,673,33.61906433,27.58592224,1
71,689,33.92585373,27.50125694,1
71,705,33.68049622,26.60539055,1
71,721,27.98339272,32.99552155,1
71,737,29.64084244,33.32758331,1
71,753,33.7730484,26.63779259,1
71,769,34.56278229,26.13439941,1
71,785,35.94789886,24.63835716,1
71,801,37.46265793,23.78431511,1
71,817,29.43027878,23.86667061,1
71,833,35.10764313,24.17678452,1
71,849,37.05915451,25.82987976,1
71,865,37.47820282,25.61846924,1
71,881,37.51834869,24.67676353,1
71,897,37.24526215,23.67683029,1
71,913,34.34738159,27.19239998,1
71,929,37.0550766,24.27894402,1
71,945,40.84978485,20.55410385,1
71,961,42.37673187,19.5520401,1
71,977,42.8722229,20.99658012,1
71,993,42.36713409,17.38772011,1
71,1009,42.51838684,15.94352341,1
71,1025,41.88715363,14.09358406,1
71,1041,41.43457031,15.25891685,1
71,1057,40.93732071,16.46682358,1
71,1073,36.97764587,20.54057312,1
71,1089,36.49308777,9.284999847,1
71,1105,43.24473572,17.14311218,1
71,1121,44.13191223,16.74008942,1
71,1137,51.48001099,7.220931053,1
71,1153,51.21391678,17.72368431,1
71,1169,37.63318253,8.810832977,1
71,1185,39.1182251,8.887607574,1
71,1201,41.08976364,8.166872978,1
71,1217,49.63922882,9.532521248,1
71,1233,53.63616943,7.691200256,1
71,1249,52.83515549,3.728384495,1
71,1265,51.02521515,2.695976257,1
71,1281,49.33541489,3.079805613,1
71,1297,47.85442352,2.035966158,1
71,1313,46.99060822,2.463582754,1
71,1329,46.92391205,2.576319218,1
71,1345,45.98850632,0.9773927331,1
71,1361,46.37123108,8.470942497,1
71,1377,41.12820816,6.233104706,1
71,1393,47.7040329,-1.111957312,1
71,1409,46.61818695,-1.448708534,1
71,1425,46.70853424,-4.353901386,1
71,1441,41.65029907,-13.69029999,1
71,1457,53.02266312,-5.798122406,1
71,1473,38.08000946,-12.52070236,1
71,1489,42.89617538,-5.801976681,1
71,1505,42.62344742,-6.036614418,1
71,1521,43.35847473,-6.3704319,1
71,1537,48.86364746,-13.55759907,1
71,1553,31.55009842,-8.009774208,1
71,1569,40.53121948,-12.62555981,1
71,1585,37.67986298,-11.76934624,1
71,1601,36.55267715,-11.48364639,1
71,1617,35.76312256,-11.23051453,1
71,1633,34.11746216,-11.48029613,1
71,1649,34.51998901,-11.01327324,1
71,1665,32.54955292,-10.80238056,1
71,1681,30.13788986,-11.03217888,1
71,1697,29.18049812,-11.4934721,1
71,1713,28.17535782,-12.85957527,1
71,1729,25.94517136,-12.94223595,1
71,1745,24.38377953,-12.56937885,1
71,1761,21.35137558,-12.07335091,1
71,1777,22.02483368,-12.95319366,1
71,1793,22.7616806,-12.31779385,1
71,1809,24.12255669,-13.3646965,1
71,1825,24.50918961,-15.83000565,1
71,1841,26.5728302,-13.54316616,1
71,1857,26.13932228,-11.90244484,1
71,1873,31.1925621,-17.24623871,1
71,1889,21.89154053,-20.41526413,1
71,1905,27.44211769,-18.07339859,1
71,1921,16.61922073,-4.688524246,1
71,1937,18.00117111,-14.40085983,1
71,1953,19.66350365,-11.81634903,1
71,1969,17.09397888,-6.740188599,1
71,1985,17.83025742,-12.26310349,1
71,2001,17.4134903,-10.61290455,1
71,2017,18.99137878,-10.16742992,1
71,2033,19.43159676,-9.390544891,1
87,17,9.114935875,27.34285545,1
87,33,12.31463623,35.27890396,1
87,49,19.14779472,29.29467392,1
87,65,18.98770142,28.90982056,1
87,81,14.4946394,34.84611511,1
87,97,19.32467461,27.45553398,1
87,113,16.7224369,27.09721565,1
87,129,16.64033508,27.23707581,1
87,145,14.70424366,32.3718071,1
87,161,26.31894302,26.76927376,1
87,177,12.45075226,33.45008469,1
87,193,17.49163818,24.24383163,1
87,209,18.75399399,24.57853127,1
87,225,20.14892387,24.54223251,1
87,241,21.11354256,25.15682602,1
87,257,24.70179939,33.06669998,1
87,273,19.97875404,25.86981773,1
87,289,19.60956573,25.91993713,1
87,305,20.33016396,26.73225784,1
87,321,21.31488991,27.62555313,1
87,337,21.72205353,27.2436161,1
87,353,21.26790428,27.21340561,1
87,369,21.5714016,28.1919384,1
87,385,22.34209824,27.70947838,1
87,401,23.27890968,28.27511597,1
87,417,24.28110123,30.1445961,1
87,433,26.17487144,29.39263153,1
87,449,25.40007019,29.45304108,1
87,465,26.81879807,28.63643646,1
87,481,27.99380302,27.82896996,1
87,497,28.73293304,27.78178787,1
87,513,37.88257599,31.2869339,1
87,529,38.08869934,31.33077049,1
87,545,22.0275116,33.69284058,1
87,561,31.4089222,29.56189537,1
87,577,30.64567947,30.55975723,1
87,593,30.60774231,30.93764877,1
87,609,30.64727402,30.11854362,1
87,625,30.54416466,28.90544319,1
87,641,32.14465332,28.12310219,1
87,657,32.91920471,27.89420128,1
87,673,33.13050461,28.1488781,1
87,689,33.16035461,27.63148689,1
87,705,33.57258606,26.95606422,1
87,721,34.3078537,26.18344879,1
87,737,33.10176849,24.06942368,1
87,753,34.85495758,26.34583282,1
87,769,35.55639648,26.32482338,1
87,785,36.37689209,24.95929337,1
87,801,36.98869324,23.04987335,1
87,817,35.88243103,20.94115448,1
87,833,36.82631683,22.84521484,1
87,849,38.29040527,26.42325974,1
87,865,38.19698334,26.17532539,1
87,881,37.43035126,24.96391487,1
87,897,38.01694489,23.62712479,1
87,913,38.34822083,23.14443779,1
87,929,38.89362335,22.68625069,1
87,945,37.15177917,28.80596161,1
87,961,37.6658287,27.57094765,1
87,977,42.75541687,21.48159409,1
87,993,42.79876709,17.41739082,1
87,1009,42.65913773,16.04542923,1
87,1025,42.04810333,13.24489117,1
87,1041,41.82896423,15.22583675,1
87,1057,37.61839676,19.66075706,1
87,1073,44.7760849,14.11069489,1
87,1089,42.97135162,15.59983444,1
87,1105,43.19535446,16.07829285,1
87,1121,44.40148163,14.06501484,1
87,1137,45.05514526,12.36365414,1
87,1153,46.03980255,11.9899826,1
87,1169,48.34003448,15.36318684,1
87,1185,40.38800049,7.936151505,1
87,1201,41.33042908,8.484641075,1
87,1217,43.9779892,14.19978714,1
87,1233,54.34869385,8.24813652,1
87,1249,53.16948318,4.440410137,1
87,1265,49.99529266,3.82007575,1
87,1281,42.73429108,-1.476072788,1
87,1297,50.91726685,2.716840744,1
87,1313,50.97608185,3.525348186,1
87,1329,48.07361221,2.066635847,1
87,1345,46.23976517,0.5720067024,1
87,1361,47.67382431,-0.7121055126,1
87,1377,40.94541931,5.986172676,1
87,1393,45.95018768,-1.481613159,1
87,1409,44.07828903,-1.752966404,1
87,1425,36.98955154,-3.757890701,1
87,1441,47.95064545,-4.980090618,1
87,1457,52.9628334,-2.657554626,1
87,1473,52.94870758,-6.061979294,1
87,1489,43.75224686,-5.675044537,1
87,1505,44.10424042,-6.364225388,1
87,1521,43.60501862,-7.378907204,1
87,1537,45.48680878,-9.066605568,1
87,1553,31.52616501,-10.28732872,1
87,1569,39.22387314,-14.82939911,1
87,1585,38.17849731,-13.04438591,1
87,1601,37.32350159,-13.2732563,1
87,1617,35.99464417,-14.20368004,1
87,1633,35.26415634,-13.37510109,1
87,1649,34.70215607,-12.31353188,1
87,1665,33.01366043,-11.73014259,1
87,1681,30.91042328,-11.52068996,1
87,1697,29.15411949,-12.1002121,1
87,1713,27.75047684,-13.05465317,1
87,1729,26.71724892,-12.82626534,1
87,1745,25.92946434,-12.99038029,1
87,1761,25.21611023,-13.32647038,1
87,1777,25.14841652,-13.92961311,1
87,1793,26.83840942,-13.73749638,1
87,1809,26.30876541,-13.89123821,1
87,1825,32.84924316,-16.7232132,1
87,1841,32.22338867,-17.49034119,1
87,1857,19.81607819,-7.751184464,1
87,1873,14.30490017,-9.998813629,1
87,1889,20.38134575,-5.853189468,1
87,1905,25.22756577,-17.90735626,1
87,1921,18.02749443,-14.07699299,1
87,1937,18.3526535,-15.43635845,1
87,1953,17.51147079,-9.435527802,1
87,1969,15.27655506,-6.924132347,1
87,1985,14.94792557,-10.70955276,1
87,2001,20.09086609,-10.11248398,1
87,2017,19.7569313,-12.0210495,1
87,2033,20.06114006,-13.26893616,1
103,17,17.66479492,27.54450607,1
103,33,24.70132065,25.84617233,1
103,49,10.68421745,26.80885887,1
103,65,17.20744896,29.5527916,1
103,81,17.0563736,28.6996994,1
103,97,17.88650894,29.0211792,1
103,113,17.75152588,28.52169991,1
103,129,17.29767227,27.65855789,1
103,145,18.86020088,26.4030304,1
103,161,20.02767372,26.28843117,1
103,177,18.73048401,26.27114487,1
103,193,19.3621788,25.67947197,1
103,209,20.26184654,24.77165794,1
103,225,20.30481339,24.26155281,1
103,241,20.4793396,23.99816704,1
103,257,20.80337715,24.99219131,1
103,273,20.42789841,25.42757225,1
103,289,21.1818924,25.49734688,1
103,305,21.69566727,27.12621117,1
103,321,21.90800285,28.47291756,1
103,337,22.09727097,27.671278,1
103,353,20.33527374,27.53323746,1
103,369,20.94236946,27.36841393,1
103,385,22.13377571,27.34639168,1
103,401,23.21763039,28.22775269,1
103,417,24.23360634,29.31962204,1
103,433,23.58566475,28.74557686,1
103,449,23.68221664,27.4475174,1
103,465,27.76257896,20.44607544,1
103,481,27.54065514,29.78517151,1
103,497,28.70365906,28.85724068,1
103,513,26.97063065,36.09083557,1
103,529,30.59461403,19.85778046,1
103,545,24.1819458,23.14718628,1
103,561,27.27716827,30.85185432,1
103,577,29.53644562,30.96293831,1
103,593,29.92232513,30.72715378,1
103,609,30.5572834,30.00061798,1
103,625,31.00960922,29.32745361,1
103,641,31.99205971,28.82209206,1
103,657,32.92900848,28.08742523,1
103,673,33.26478958,28.85986137,1
103,689,34.4208374,28.071455,1
103,705,32.4801712,26.79243088,1
103,721,33.24694824,26.45485687,1
103,737,25.28446579,23.55139542,1
103,753,34.50839996,26.83929634,1
103,769,35.51276398,26.85157585,1
103,785,37.35652924,27.1367054,1
103,801,36.53588867,24.57629013,1
103,817,36.54879761,24.67251205,1
103,833,46.09644318,26.79170609,1
103,849,41.88053513,33.99265289,1
103,865,38.08325195,26.33076096,1
103,881,37.5528717,24.81780243,1
103,897,37.94875336,24.02806282,1
103,913,39.02915955,22.97493553,1
103,929,40.08919525,22.85481262,1
103,945,45.23078918,22.70744896,1
103,961,44.97980118,20.20936584,1
103,977,43.30609894,17.3891449,1
103,993,43.36284637,17.34126854,1
103,1009,42.69973373,16.32303238,1
103,1025,42.22741699,14.22003555,1
103,1041,44.47625732,22.9210701,1
103,1057,34.41144562,16.75146484,1
103,1073,43.50810242,14.53791523,1
103,1089,43.36231232,16.54943848,1
103,1105,43.7468338,16.35827827,1
103,1121,44.75161743,13.66203213,1
103,1137,45.99468994,12.51773262,1
103,1153,47.09226608,11.66666317,1
103,1169,49.2691803,15.34309578,1
103,1185,48.01108932,0.9531679153,1
103,1201,41.58153152,9.404385567,1
103,1217,41.93421936,12.83849907,1
103,1233,57.69975281,5.798206806,1
103,1249,51.3742218,5.863101482,1
103,1265,49.20145035,7.786781788,1
103,1281,54.28767395,3.056717873,1
103,1297,50.82204437,2.762008429,1
103,1313,50.17266083,3.564756155,1
103,1329,48.39517975,1.288825512,1
103,1345,46.41648102,0.1297336519,1
103,1361,45.99005127,-1.224625945,1
103,1377,45.50605011,-1.828210592,1
103,1393,38.41133881,-0.9315814972,1
103,1409,37.28750992,-1.554996967,1
103,1425,37.57225418,-0.08300161362,1
103,1441,37.26324463,-9.441400528,1
103,1457,45.04844666,-5.536504745,1
