PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 51, filenames: A:[51]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[52]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,29.45590401,-18.66372681,1
23,33,12.87538719,0.787083149,1
23,49,3.832117081,5.310639858,1
23,65,-8.534213066,-1.86912632,1
23,81,-10.34226608,2.118480921,1
23,97,1.437032461,1.11376977,1
23,113,1.393348217,9.899668694,1
23,129,-1.110528946,10.86742878,1
23,145,-5.056969166,8.312113762,1
23,161,-3.764064789,8.128358841,1
23,177,1.679450989,0.2449970245,1
23,193,5.563811302,1.522577286,1
23,209,6.944453239,-7.735657215,1
23,225,-0.267493248,-3.728202581,1
23,241,0.4852643013,-0.5920033455,1
23,257,-5.498035431,-0.6822557449,1
23,273,-5.432594299,3.057186365,1
23,289,-1.470715046,8.088796616,1
23,305,-3.552803993,7.030156136,1
23,321,-8.565340042,6.410611629,1
23,337,-10.18562317,4.552874565,1
23,353,-10.22956467,3.43424964,1
23,369,-3.516232014,2.433391571,1
23,385,-3.104515314,2.405726671,1
23,401,-4.056887627,2.665345669,1
23,417,-4.762984276,4.10171032,1
23,433,-4.83085537,2.535422087,1
23,449,-3.861423016,-1.017384648,1
23,465,-2.576639891,-0.1199064255,1
23,481,-1.304746151,2.105960608,1
23,497,-1.038949013,-0.6110190153,1
23,513,-3.456154108,-1.431105614,1
23,529,-1.107726693,-1.012016535,1
23,545,3.784977913,-1.195641041,1
23,561,1.405869246,-1.547966003,1
23,577,-0.5218991637,-0.6493252516,1
23,593,0.8943352699,-0.4275752306,1
23,609,2.254154682,0.003372550011,1
23,625,4.551495075,1.194296837,1
23,641,11.86748505,-3.552150488,1
23,657,2.935707092,2.443507433,1
23,673,-0.5836427212,1.226905346,1
23,689,-0.3400352001,-1.448226929,1
23,705,1.778942466,-1.576567173,1
23,721,2.831489563,-1.492823124,1
23,737,-0.501691699,-0.1971039772,1
23,753,0.8275427222,0.389819622,1
23,769,0.32532233,9.636378288,1
23,785,0.06561201811,2.222957373,1
