PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 48, filenames: A:[48]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[49]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-1.072884083,5.759481907,1
23,33,-5.338793278,9.905247688,1
23,49,-7.066677094,16.06839371,1
23,65,-3.28268075,6.645179749,1
23,81,-0.2889133692,6.286394119,1
23,97,2.010730743,5.80625391,1
23,113,5.867791176,12.38843727,1
23,129,9.328227043,9.600004196,1
23,145,-4.023395538,-0.3867645264,1
23,161,0.3619863093,14.96294785,1
23,177,-0.4495719373,9.808916092,1
23,193,-0.3715041876,5.970218658,1
23,209,0.909916997,7.480587006,1
23,225,0.2136874199,5.588608742,1
23,241,1.186540127,2.208785057,1
23,257,-1.681241751,-0.3183269501,1
23,273,0.5398522019,-5.359156132,1
23,289,1.368209362,5.646596909,1
23,305,-8.004631042,9.886594772,1
23,321,-4.879573822,5.787159443,1
23,337,-2.945380688,11.6802845,1
23,353,-3.194655895,11.40440369,1
23,369,-4.659795761,4.44646883,1
23,385,-5.069577217,2.732161522,1
23,401,-5.267620087,4.31414032,1
23,417,-7.503372192,6.46124649,1
23,433,-5.963214874,-0.2795276642,1
23,449,-9.484220505,-2.53850317,1
23,465,-6.7167449,0.2215056419,1
23,481,-5.712209702,-9.168865204,1
23,497,0.9636737108,2.262015581,1
23,513,-1.895941854,6.567742348,1
23,529,-0.01704645157,1.806088448,1
23,545,1.163342595,-3.355077744,1
23,561,1.939129353,-2.493298054,1
23,577,-0.4861907959,-0.4073940516,1
23,593,-2.926000834,-1.196621895,1
23,609,-10.10932064,-10.21754074,1
23,625,-6.316789627,-1.232741833,1
23,641,-5.482236862,0.1221624613,1
23,657,-8.466121674,0.9333584309,1
23,673,-5.047804832,0.4532761574,1
23,689,5.202337265,-6.521484852,1
23,705,6.918904781,-5.032884598,1
23,721,-1.632848859,-1.709650517,1
23,737,6.569890022,-4.307878017,1
23,753,9.23203373,3.701955318,1
23,769,1.88139987,0.7187857628,1
23,785,0.2693693638,-0.02123278379,1
23,801,-1.869992375,0.1313431263,1
23,817,-2.26865077,0.4018391371,1
23,833,-3.549118042,0.2946646214,1
23,849,-0.4439780116,1.122846842,1
23,865,-2.094346046,0.3486536741,1
23,881,-2.953566074,0.7057006359,1
23,897,-2.282897949,1.586752772,1
23,913,-1.436643124,2.205178261,1
23,929,-1.50992322,2.02077651,1
23,945,6.427751064,5.736039639,1
23,961,-2.965344429,1.811072588,1
23,977,-3.557151556,1.867035747,1
23,993,-2.813601017,0.964651227,1
23,1009,-1.580294371,0.2742474079,1
23,1025,-4.673231602,2.004885912,1
23,1041,0.3432849646,-0.9749553204,1
23,1057,-1.933546782,7.485481739,1
23,1073,0.8460690975,-0.6124299765,1
23,1089,-1.729645729,-0.006281614304,1
23,1105,-2.688927174,-0.1728125811,1
23,1121,-2.559243917,-0.93580091,1
23,1137,-7.223319054,-4.051431656,1
23,1153,-8.681879997,2.74981308,1
23,1169,-9.649788857,0.9655768871,1
23,1185,-3.375947714,-0.03119969368,1
23,1201,-4.027528763,1.549512982,1
23,1217,-4.091036797,2.193949461,1
23,1233,-3.588790417,0.4469312429,1
23,1249,-2.166688442,-0.4801087379,1
23,1265,-1.532426834,-0.8110181093,1
23,1281,-0.8897399902,-0.3411214352,1
23,1297,0.297403574,-0.2813321054,1
23,1313,0.460221529,-1.176311135,1
23,1329,2.66973877,-0.3283324242,1
23,1345,2.190816879,-1.62992239,1
23,1361,1.802199364,3.993492603,1
23,1377,-10.17288113,-2.706045866,1
23,1393,-10.79993534,1.861555576,1
23,1409,-2.005340576,3.205128193,1
23,1425,0.8249557018,3.557750225,1
23,1441,1.346057296,2.695909023,1
23,1457,1.258903146,2.41430831,1
23,1473,0.1773477793,3.573179007,1
23,1489,0.1308400631,0.6001064777,1
23,1505,-0.676789999,0.5777003765,1
23,1521,-3.83100462,0.2442938089,1
23,1537,-4.815915108,8.67886734,1
23,1553,-8.812671661,1.477876425,1
23,1569,-5.705026627,4.513792992,1
23,1585,3.852799416,2.611000061,1
23,1601,-5.802855015,-4.121356964,1
23,1617,-11.96975231,1.13731432,1
23,1633,7.106099129,2.41820693,1
23,1649,0.9717059135,-0.04997563362,1
23,1665,1.871243238,-0.1874220371,1
23,1681,-1.504817009,0.2605060339,1
23,1697,-1.928226709,1.80838418,1
23,1713,-3.169757128,6.664326668,1
23,1729,-2.808467388,-8.023702621,1
23,1745,1.356672287,-7.253533363,1
23,1761,-5.478933811,4.272749901,1
23,1777,-5.809531212,2.076647997,1
23,1793,-5.717743397,2.850171566,1
23,1809,-3.660480499,0.743167758,1
23,1825,-1.62147522,3.074490786,1
23,1841,-1.157469749,-0.7168203592,1
23,1857,-1.496045828,-0.05718135834,1
23,1873,-1.744839907,-2.248151779,1
23,1889,-1.263272882,-2.555902958,1
23,1905,-0.3835695982,-0.3724612296,1
23,1921,-0.1173259616,0.9083902836,1
23,1937,-0.3971582055,1.006621361,1
23,1953,-0.8533252478,-0.7902703881,1
23,1969,-0.637573123,-0.7486140728,1
