PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 14, filenames: A:[14]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[15]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-0.0394884944,4.739643097,1
23,33,0.6170399189,0.1239097118,1
23,49,11.18352509,2.432240248,1
23,65,1.9044981,2.178768635,1
23,81,-0.1520876884,2.567778111,1
23,97,-0.57034266,4.578652382,1
23,113,-0.1515245438,5.596726894,1
23,129,-0.003837108612,6.370197296,1
23,145,4.992829323,10.99229908,1
23,161,0.8419772387,4.133343697,1
23,177,2.182971478,2.469335556,1
23,193,-0.06718873978,5.773454666,1
23,209,0.2500574589,6.138519287,1
23,225,2.375258923,6.138923645,1
23,241,1.188359261,6.39787674,1
23,257,0.5898041725,6.45953846,1
23,273,2.448421001,7.085665703,1
23,289,3.13447547,6.877915382,1
23,305,3.598928452,6.145409584,1
23,321,3.15978241,4.454825878,1
23,337,3.412534475,5.96728611,1
23,353,3.680643082,6.153992653,1
23,369,17.00397491,2.974148273,1
23,385,16.78740692,11.96675205,1
23,401,15.53468513,13.11904716,1
23,417,1.626745224,12.61150742,1
23,433,0.405503273,5.096251488,1
23,449,0.3599832654,4.718193054,1
23,465,1.946678758,3.734479427,1
23,481,7.969407082,10.2095499,1
23,497,8.735845566,8.694067955,1
23,513,2.97943759,4.79206562,1
23,529,1.395354033,6.862864494,1
23,545,1.741719484,3.102761507,1
23,561,2.965320587,1.960275173,1
23,577,-0.1589741707,1.564213037,1
23,593,0.4923177958,0.8074769974,1
23,609,-3.137969971,5.457923889,1
23,625,-9.310296059,9.41709137,1
23,641,1.803793669,0.5868625641,1
23,657,-1.299376011,-1.469613552,1
23,673,-0.8059847355,-2.126369953,1
23,689,-0.1327662468,3.750618935,1
23,705,0.9375067949,3.029064178,1
23,721,8.606906891,6.377630234,1
23,737,-2.934947968,4.856937885,1
23,753,-0.7052997947,-1.635438204,1
23,769,0.07281792164,-1.743918419,1
23,785,-5.077881813,5.470623493,1
23,801,-2.718557358,7.711196899,1
23,817,-0.5280573368,6.459163666,1
23,833,10.84185314,2.401596069,1
23,849,0.3612709045,4.025374413,1
23,865,3.23276329,0.2913608551,1
23,881,-0.2960987091,7.290981293,1
23,897,0.7182015181,5.998837948,1
23,913,-1.088513732,6.591314316,1
23,929,-3.404343128,8.362416267,1
23,945,-5.84072876,7.800031662,1
23,961,-7.242936611,7.548455715,1
23,977,-16.86897659,8.702262878,1
23,993,-7.930558205,-1.731410027,1
23,1009,-4.727173328,8.175826073,1
23,1025,-4.523539543,9.80295372,1
23,1041,-5.706783295,7.032079697,1
23,1057,-6.300841331,4.36557579,1
23,1073,-5.852408886,3.896725655,1
23,1089,-5.485924721,4.483252048,1
23,1105,-5.329559326,6.88677454,1
23,1121,-2.21926856,5.382640839,1
23,1137,-0.8351699114,-1.049423695,1
23,1153,-5.414437294,-1.453256607,1
23,1169,2.430640221,8.428899765,1
23,1185,-2.222192049,19.68488693,1
23,1201,-1.89112401,9.339173317,1
23,1217,-1.956009626,7.620535851,1
23,1233,0.2190012932,6.917851448,1
23,1249,12.66855907,12.42860031,1
23,1265,3.644833803,7.923774242,1
23,1281,-2.132870197,0.1597504616,1
23,1297,-6.341479301,-1.658808708,1
23,1313,1.561018944,4.105381489,1
23,1329,1.132774591,5.982956886,1
23,1345,2.032320976,6.624361992,1
23,1361,-4.903872967,0.1994848251,1
23,1377,-3.827836514,-1.619981289,1
23,1393,1.194092035,5.976911068,1
23,1409,-0.106141746,3.850837708,1
23,1425,-1.740830421,16.45695305,1
23,1441,-0.03041896224,8.966012955,1
23,1457,-0.7652175426,6.488594055,1
23,1473,0.1601057053,5.002578259,1
23,1489,0.3152153492,5.23297596,1
23,1505,-0.1484730244,6.055761814,1
23,1521,-0.7201964855,5.828224182,1
23,1537,-3.286234379,6.788064957,1
23,1553,-1.886328697,10.411376,1
23,1569,-2.769544601,12.37502575,1
23,1585,0.0612398982,17.03490067,1
23,1601,0.02363634109,14.16053772,1
23,1617,0.4167714119,13.44898319,1
23,1633,7.374070168,19.06932449,1
23,1649,5.111202717,14.76642513,1
23,1665,-1.38935113,8.066383362,1
23,1681,-0.4488916397,5.876963615,1
23,1697,-1.606092095,6.772624016,1
23,1713,-1.042462111,5.937854767,1
23,1729,7.390681267,11.60123158,1
23,1745,-0.9522098303,11.24213314,1
23,1761,-0.3457460403,7.691207409,1
23,1777,-0.5305486917,-0.9418449402,1
23,1793,-1.508562207,4.672669411,1
23,1809,-3.367922544,8.69893074,1
23,1825,2.675709486,17.91923141,1
23,1841,-6.337738037,11.66955376,1
23,1857,-2.411709785,9.96368885,1
23,1873,-0.8371859789,7.513174534,1
23,1889,3.884259701,0.2750556469,1
23,1905,7.699753761,0.1846184731,1
23,1921,-0.4904808998,-0.4445552826,1
23,1937,-1.500263572,-6.14773941,1
23,1953,-0.396060586,0.2107393146,1
23,1969,-0.4273617268,-0.2404298782,1
23,1985,-2.139244556,-2.010640621,1
23,2001,-2.904402018,-9.970197678,1
23,2017,-5.734027863,-3.666077852,1
23,2033,-19.53604126,-1.099981308,1
39,17,-2.198218822,2.56981802,1
39,33,-1.83283174,1.886070967,1
39,49,7.361302853,3.013103247,1
39,65,3.511037827,5.161450863,1
39,81,1.145477057,4.448477745,1
39,97,-0.3563852906,4.304495811,1
39,113,-1.308062553,5.066857815,1
39,129,-1.615980864,5.390817642,1
39,145,-7.485363483,-0.5068759918,1
39,161,-1.73715508,5.09001255,1
39,177,1.893877983,4.837445736,1
39,193,1.592509985,4.960187435,1
39,209,1.60506773,5.375983238,1
39,225,2.734714031,5.175032616,1
39,241,2.791759968,4.922567368,1
