PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 37, filenames: A:[37]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[38]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,22.02939987,-21.33830261,1
23,33,-1.722961664,-13.41822433,1
23,49,3.767317772,3.382109642,1
23,65,-5.130113125,-0.07292377949,1
23,81,-3.035227299,-0.3525241613,1
23,97,-2.348772526,-2.413136959,1
23,113,-1.798680305,-1.88710928,1
23,129,-1.905635118,0.1654322147,1
23,145,-4.134730339,-7.491845131,1
23,161,-2.702858448,1.663954496,1
23,177,-2.022134304,1.042855501,1
23,193,-0.8054864407,-0.5054695606,1
23,209,-0.06503129005,1.341606379,1
23,225,-0.25305897,2.626672268,1
23,241,-0.5337753296,2.903064728,1
23,257,2.651976109,6.891284943,1
23,273,5.69363451,6.281070709,1
23,289,-1.311439037,-0.8177344799,1
23,305,3.248277664,-3.154814005,1
23,321,2.264018774,-1.865938425,1
23,337,-1.869746566,4.169778824,1
23,353,-2.46005249,7.507060528,1
23,369,0.1212407947,0.4741069674,1
23,385,-1.728935957,-0.5473201275,1
23,401,-1.268568754,-0.05026978254,1
23,417,-2.011368513,0.2869752049,1
23,433,-0.5978956223,2.65811801,1
23,449,-4.638105392,0.5242278576,1
23,465,-5.227124691,-9.919301987,1
23,481,-2.883421898,-1.640741229,1
23,497,-6.318818092,-3.558129072,1
23,513,-0.4991726875,3.007802963,1
23,529,0.2629264593,2.786920071,1
23,545,-0.6771526337,-2.363159418,1
23,561,-0.1807430983,2.434432983,1
23,577,1.284003735,0.922547102,1
23,593,0.9168889523,-7.578221321,1
23,609,2.174306154,-2.088480473,1
23,625,-0.3332250118,-0.1588499546,1
23,641,-2.574980259,1.630713463,1
23,657,-2.389837742,2.524645329,1
23,673,-2.545292139,2.763766289,1
23,689,-1.986106396,2.370772839,1
23,705,-1.885516405,0.9301264286,1
23,721,7.001797199,1.757922411,1
23,737,-0.7373970747,1.663278341,1
23,753,-0.239102006,0.9045174122,1
23,769,0.411837697,1.072274446,1
23,785,0.7868419886,1.380868912,1
23,801,0.9169514775,0.4904153347,1
23,817,1.350239635,-0.1665046811,1
23,833,-0.5660043955,4.019358635,1
23,849,7.385695457,1.998495936,1
23,865,7.216582775,3.395570993,1
23,881,1.296585202,4.953299522,1
23,897,0.2935307026,4.27737999,1
23,913,-6.584701538,7.301913261,1
23,929,-8.637057304,8.666151047,1
23,945,-2.309233904,3.448744059,1
23,961,-0.6805356741,-0.191950798,1
23,977,0.4541316032,2.89674592,1
23,993,2.223480225,4.619719505,1
23,1009,1.560039163,4.047914505,1
23,1025,-0.07834744453,4.513392448,1
23,1041,-1.947112083,13.38622093,1
23,1057,-1.918684125,12.71413422,1
23,1073,1.138683915,1.000472069,1
23,1089,-3.457669973,-1.422958374,1
23,1105,3.944208145,6.583843231,1
23,1121,5.802083969,7.289886475,1
23,1137,6.783357143,11.22600365,1
23,1153,5.155352592,10.04838371,1
23,1169,0.9464221001,4.595897675,1
23,1185,1.46608901,4.756430149,1
23,1201,-6.743392467,3.58881855,1
23,1217,3.64221406,3.747397423,1
23,1233,4.538691044,4.094817162,1
23,1249,3.001699448,3.571499825,1
23,1265,0.979439497,3.717776775,1
23,1281,1.313135386,3.546963692,1
23,1297,2.109761238,6.751263618,1
23,1313,7.449538231,12.22659206,1
23,1329,5.993324757,15.23766518,1
23,1345,-0.8917429447,7.035293579,1
23,1361,-2.466939926,-1.250781059,1
23,1377,-0.5555561781,17.47108459,1
23,1393,-1.386241436,5.823786736,1
23,1409,-1.288295627,4.270141602,1
23,1425,0.2110561132,2.084947109,1
23,1441,2.45038271,0.6408052444,1
23,1457,2.464316845,2.620789051,1
23,1473,0.7806720734,1.195808053,1
23,1489,-0.1060549021,0.3474729061,1
23,1505,-0.3509756029,1.712155819,1
23,1521,-1.154643893,3.669024944,1
23,1537,-0.5295197964,2.128189087,1
23,1553,-0.7717676163,-0.230463028,1
23,1569,-0.2504405975,-0.8898979425,1
23,1585,-9.873809814,-0.2921032906,1
23,1601,7.965150356,0.2583720684,1
23,1617,0.1043364704,5.017110825,1
23,1633,-0.615516901,1.6278193,1
23,1649,-1.209105015,1.691250682,1
23,1665,-2.823153019,1.289154768,1
23,1681,-0.6034526825,-0.06998050213,1
23,1697,-7.684099197,-1.702573299,1
23,1713,-1.855743647,0.6871705651,1
23,1729,-0.422523737,0.226031214,1
23,1745,0.4106366634,0.2083741426,1
23,1761,-8.727556229,0.29680866,1
23,1777,-0.1445636749,1.181547403,1
23,1793,-15.00670624,-1.979986787,1
23,1809,-21.53529358,4.78853178,1
23,1825,-7.36684227,3.569138765,1
23,1841,-1.939537525,-4.197966576,1
23,1857,6.672068596,-4.621415138,1
23,1873,4.290625572,-8.934127808,1
23,1889,2.435769558,-9.765752792,1
23,1905,-0.6780415773,8.516831398,1
23,1921,-2.217160225,-0.1750745773,1
23,1937,-3.621572495,3.15623951,1
23,1953,-6.76934433,3.65639925,1
23,1969,-6.216733456,0.4683027267,1
23,1985,-1.933661222,1.411920667,1
23,2001,1.75490284,1.458419561,1
23,2017,0.7950381041,1.442912102,1
23,2033,-7.87009716,4.497358799,1
39,17,-4.584095001,-0.9945597649,1
39,33,1.783828259,2.50804615,1
39,49,2.457099199,7.585819244,1
39,65,0.1973164082,-0.007391542196,1
39,81,-0.9936759472,-0.8335369825,1
39,97,-1.644901991,-0.7161467075,1
39,113,-1.679636836,1.607951283,1
39,129,-0.9993015528,3.882646561,1
39,145,-1.58737433,-7.790604115,1
39,161,-1.646573782,0.7729649544,1
39,177,-1.531929851,1.185422301,1
39,193,-0.9035336971,2.444294453,1
39,209,-0.761356473,2.665701389,1
39,225,-0.965364635,3.216231346,1
39,241,-2.263215065,1.400732994,1
39,257,-1.614854932,1.080362797,1
39,273,1.374548316,4.759594917,1
39,289,-5.271540642,0.1392648518,1
39,305,-0.613381505,-0.8749586344,1
39,321,-0.5944978595,-1.27651763,1
39,337,-0.737441361,1.557669044,1
39,353,-0.830198586,1.992251277,1
39,369,-1.040593386,0.05672562122,1
39,385,-5.668734074,-7.603864193,1
39,401,-0.7225931883,-0.5655389428,1
