PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 52, filenames: A:[52]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[53]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,5.679509163,-0.4375813007,1
23,33,-3.992573261,12.73256397,1
23,49,-15.26058388,7.408420563,1
23,65,-7.395561218,5.485933304,1
23,81,-3.119766235,6.625645638,1
23,97,-8.662208557,1.10360527,1
23,113,-0.9781891108,-4.755978584,1
23,129,-1.161650777,12.81497383,1
23,145,-4.557375908,-3.085103035,1
23,161,-0.8689160347,6.169037819,1
23,177,-0.3272518516,7.149252892,1
23,193,1.086308002,7.247893333,1
23,209,0.4215985537,3.976178646,1
23,225,-0.6071270108,2.159737349,1
23,241,-8.493578911,1.831013203,1
23,257,-5.986274719,4.17531538,1
23,273,-2.109695435,2.720858097,1
23,289,7.458748341,4.945255756,1
23,305,5.103227139,7.084533691,1
23,321,-9.474596024,-0.5416154861,1
23,337,-9.199251175,1.690152407,1
23,353,7.137730122,0.02470588684,1
23,369,0.2001852989,-6.182740211,1
23,385,-4.950411797,-10.366292,1
23,401,-5.773555279,-0.3283650279,1
23,417,-1.70683527,3.611811161,1
23,433,-5.35033226,2.174860001,1
23,449,-8.660661697,-2.363353252,1
23,465,-3.418529987,0.4940817356,1
23,481,-3.623753309,5.989521027,1
23,497,-4.067820549,4.182409286,1
23,513,-5.667298317,1.023250461,1
23,529,-6.56634903,1.216133952,1
23,545,-6.295342445,3.590831041,1
23,561,-5.76578331,1.745010257,1
23,577,-3.672685623,2.099850416,1
23,593,-0.9189678431,0.9596859217,1
23,609,0.1260133982,0.1933219433,1
23,625,-0.5997772217,0.2937041521,1
23,641,2.96997118,-7.651166439,1
23,657,-7.198192596,-2.352914572,1
23,673,-4.388607025,-0.7928228378,1
23,689,-4.296760559,0.3939589262,1
23,705,-5.567092419,2.530827999,1
23,721,-5.096247673,3.660036325,1
23,737,-1.684897423,1.062789202,1
23,753,-7.232541561,-0.5751639605,1
23,769,-6.409667969,-4.647429943,1
23,785,3.526115656,0.2998248339,1
23,801,3.375734329,1.35972023,1
23,817,2.52017045,-0.6361979246,1
23,833,-0.8648803234,-0.5038004518,1
23,849,1.058842182,0.2112821937,1
23,865,0.609906435,0.4689828157,1
23,881,-2.039285421,-0.1910623908,1
23,897,-1.213336587,-8.422920227,1
23,913,-0.6764652729,-0.8902151585,1
23,929,-4.270928383,3.779614449,1
23,945,-1.683722496,-0.5950937271,1
23,961,-7.378137112,7.942186356,1
23,977,-0.1472620964,1.783379316,1
23,993,-6.729763985,-3.294752836,1
23,1009,-0.006503462791,3.701064348,1
23,1025,-1.094503164,6.475103855,1
23,1041,1.029127598,2.913579941,1
23,1057,2.197183609,-0.1995253563,1
23,1073,1.267594099,9.091694832,1
23,1089,-2.103612423,-0.7346460819,1
23,1105,-1.360010386,-0.07226777077,1
23,1121,0.1635613441,1.938124657,1
23,1137,-1.9643085,2.023665428,1
23,1153,0.6872713566,1.659618616,1
23,1169,1.16627121,0.1338553429,1
