PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 8, filenames: A:[8]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
39,81,3.032719612,2.830566883,1
39,97,2.89628458,0.8518974781,1
39,113,2.625946045,0.902130127,1
39,129,1.893381119,2.892375231,1
39,145,0.956405282,4.030914307,1
39,161,1.730726957,3.64948988,1
39,177,0.4644009471,7.709341049,1
39,193,-0.1292688549,0.9015330076,1
39,209,-0.8960045576,1.110776782,1
39,225,-0.6463988423,1.74556911,1
39,241,0.4291726351,1.880828619,1
39,257,2.549554348,4.049323082,1
39,273,3.964283466,2.029597759,1
39,289,5.842319489,0.4685268402,1
39,305,12.01037025,0.5437190533,1
39,321,7.168913841,1.084025383,1
39,337,3.677832842,2.193336248,1
39,353,1.515133858,-7.989267349,1
39,369,3.286531448,-8.478942871,1
39,385,6.368236542,-0.9996181726,1
39,401,4.79688549,-0.9020459056,1
39,417,4.188085079,0.2123994827,1
39,433,4.651113033,0.4616988897,1
39,449,5.566553593,0.5343260765,1
39,465,6.187580585,0.8951947689,1
39,481,5.061067104,1.172890663,1
39,497,1.07086885,0.03315162659,1
39,513,0.3729569912,1.797318935,1
39,529,0.9248709679,2.637625217,1
39,545,1.514928222,3.694673538,1
39,561,2.015383959,3.72251606,1
39,577,1.95821929,4.676050186,1
39,593,2.371409893,5.500524044,1
39,609,2.499102831,4.7526474,1
39,625,2.423768044,4.11391449,1
39,641,1.321113586,3.686332941,1
39,657,1.386418939,2.826045513,1
39,673,2.294851303,2.872662306,1
39,689,1.48152256,4.087717056,1
39,705,2.002701998,4.159902573,1
39,721,3.049301386,3.670805931,1
39,737,3.065836906,1.82077527,1
39,753,1.728905201,1.617042065,1
39,769,1.255304098,1.408949137,1
39,785,2.298625708,2.32572937,1
39,801,2.383220196,2.476182938,1
39,817,1.731105566,8.742319107,1
39,833,3.497831345,4.128640175,1
39,849,3.584682226,3.690606594,1
39,865,3.713003397,3.266689062,1
39,881,3.711645126,2.163363218,1
39,897,3.381153107,1.559689522,1
39,913,3.109814882,2.741296291,1
39,929,3.326320887,3.145511627,1
39,945,3.748883247,4.651676655,1
39,961,3.619949818,3.864399195,1
39,977,2.618612051,4.743563652,1
39,993,1.595933914,4.640631199,1
39,1009,1.421573758,3.676024914,1
39,1025,1.597483754,2.631345034,1
39,1041,2.830855608,2.59881258,1
39,1057,7.271574974,2.755845785,1
39,1073,3.99836874,3.029029369,1
39,1089,4.452257156,3.598168373,1
39,1105,3.879473686,3.617382765,1
39,1121,3.723779202,3.491100788,1
39,1137,4.476527214,5.385937691,1
39,1153,4.217530727,5.951892376,1
39,1169,4.042001724,4.447544098,1
39,1185,-3.344490528,7.695815563,1
39,1201,-4.2590065,4.789473534,1
39,1217,4.480723858,2.398710489,1
39,1233,4.543176651,2.656759501,1
39,1249,9.782871246,10.98475266,1
39,1265,5.562258244,2.682252169,1
39,1281,4.49971962,2.17489624,1
39,1297,1.346899509,0.3209488988,1
39,1313,3.247284412,-0.4290953279,1
39,1329,4.332176685,-3.31376791,1
39,1345,3.54602623,0.5994571447,1
39,1361,4.613098145,-0.1154834032,1
39,1377,5.391371727,0.7018042207,1
39,1393,4.724759579,1.679059505,1
39,1409,4.296242237,1.132445812,1
39,1425,5.259366989,0.4007467628,1
39,1441,5.87209034,0.4294928312,1
39,1457,4.794187069,4.898760796,1
39,1473,4.896251678,1.856492758,1
39,1489,4.849135399,1.8147434,1
39,1505,5.232914925,1.627388,1
39,1521,5.704564571,1.063727379,1
39,1537,5.541094303,0.4174301028,1
39,1553,5.240948677,0.4125216007,1
39,1569,1.505329609,-6.111676216,1
39,1585,5.04395628,-2.544887066,1
39,1601,5.952317238,1.212417245,1
39,1617,6.736483574,2.456221342,1
39,1633,5.806464195,1.825884581,1
39,1649,4.678318024,0.3793594837,1
39,1665,-2.113532066,6.150156498,1
39,1681,9.22955513,7.675256729,1
39,1697,4.675280094,0.2994548678,1
39,1713,5.534451962,0.5486820936,1
39,1729,6.500578403,0.9971416593,1
39,1745,8.641008377,0.3879801035,1
39,1761,8.870217323,-3.541849852,1
39,1777,7.721945286,6.525598049,1
39,1793,13.36294174,-5.188173294,1
39,1809,8.317608833,6.761202335,1
39,1825,4.684123993,-8.861678123,1
39,1841,2.657995224,-0.7074913383,1
39,1857,1.534101248,0.4238462448,1
39,1873,-2.441343784,-8.560689926,1
39,1889,-3.332937002,-7.195851326,1
39,1905,-5.301837921,-5.900684357,1
39,1921,-7.287682533,-3.937354326,1
39,1937,-0.9038673043,0.01022064686,1
39,1953,1.161745071,-5.783071041,1
39,1969,0.6913410425,0.01481819153,1
39,1985,0.8077697754,0.3346286118,1
39,2001,6.913944244,-0.9759885669,1
39,2017,1.334655643,0.2002463639,1
39,2033,-0.504016161,0.1473286748,1
55,17,-0.4337593317,3.851895094,1
55,33,1.814163685,1.014197946,1
55,49,3.61855793,-3.639320135,1
55,65,3.172810316,1.929467916,1
55,81,3.811606884,1.644623041,1
55,97,3.756322861,1.109903216,1
55,113,1.955877781,1.647780895,1
55,129,1.556949258,2.391087294,1
55,145,1.450981617,3.158742905,1
55,161,2.622564316,2.9708004,1
55,177,5.956737041,-2.339089394,1
55,193,0.7245984077,2.323362827,1
55,209,-0.1966427863,2.638041019,1
55,225,0.02615660429,1.439539909,1
55,241,1.741867304,10.13406563,1
55,257,1.647141933,3.272371054,1
55,273,3.621534824,2.261703968,1
55,289,3.422096014,1.630364537,1
55,305,2.833018541,0.2032042742,1
55,321,2.53771019,1.13307488,1
55,337,-1.434724092,8.981824875,1
55,353,4.421417236,-0.8740875721,1
55,369,5.230518818,0.1711768508,1
55,385,6.37038517,-0.06918260455,1
55,401,7.079690456,0.08422753215,1
55,417,5.241931915,-0.002848565578,1
55,433,-1.763772964,-3.830521584,1
55,449,8.111343384,0.7388605475,1
55,465,6.53198576,0.8735274673,1
55,481,3.761678457,0.5037955642,1
55,497,1.782893658,-0.9034759998,1
55,513,0.457930088,1.550223708,1
55,529,1.488190889,2.258156061,1
55,545,2.484605789,2.158635378,1
55,561,2.113807917,2.509786606,1
55,577,-2.991286039,10.57270622,1
55,593,0.5604646206,10.14715767,1
55,609,3.736908674,5.325330257,1
55,625,3.00534606,3.639692068,1
55,641,1.937935591,3.229430437,1
55,657,1.857189655,2.764088631,1
55,673,0.8009169102,1.606739044,1
55,689,2.981713533,4.663963795,1
55,705,3.178938866,5.314097404,1
55,721,2.975637436,4.149846554,1
55,737,2.71195507,1.00006175,1
55,753,1.418423653,0.4543037415,1
55,769,1.340372086,2.977883816,1
55,785,2.509168863,4.01867485,1
55,801,3.188812256,3.800667048,1
55,817,3.463722467,6.982200146,1
55,833,11.41320896,6.449991226,1
55,849,3.438997269,3.661382914,1
55,865,4.18977356,3.005383253,1
55,881,6.018979073,2.436318159,1
55,897,7.541379929,10.42174435,1
55,913,2.222224474,2.271951437,1
55,929,2.896043301,1.643889904,1
55,945,4.672154427,2.440236568,1
55,961,4.78012991,-3.378826618,1
55,977,2.01637125,4.160969734,1
55,993,2.293584585,4.883937359,1
55,1009,1.652483582,5.230738163,1
55,1025,1.159730315,3.187451363,1
55,1041,2.529569149,2.610476494,1
55,1057,3.934452295,2.610277414,1
55,1073,3.832439423,2.95596981,1
55,1089,3.761070967,2.811065912,1
55,1105,12.39989185,3.245291471,1
55,1121,-4.189185143,-0.7417356968,1
55,1137,3.556248188,-2.910061836,1
55,1153,4.117920876,5.321600914,1
55,1169,3.248816729,4.866762638,1
55,1185,8.276256561,12.02645493,1
55,1201,7.270652294,4.875740051,1
55,1217,2.300658226,5.437973022,1
55,1233,3.604936123,5.098072052,1
55,1249,6.421055317,12.25259018,1
55,1265,-3.116224289,-1.5614748,1
55,1281,3.961325645,2.440393448,1
55,1297,3.203906536,1.445780158,1
55,1313,4.244664192,1.584976673,1
55,1329,4.381876945,2.327846527,1
55,1345,3.788559437,0.7918999195,1
55,1361,-3.342720032,-3.007598162,1
55,1377,4.32776022,1.325637817,1
55,1393,4.432586193,1.047703981,1
55,1409,4.744378567,1.627061605,1
55,1425,5.525057316,2.332457542,1
55,1441,9.244896889,-2.308633089,1
55,1457,7.220860004,3.67116785,1
55,1473,7.209678173,3.333962679,1
55,1489,4.849485397,3.073850632,1
55,1505,5.224280357,2.137413979,1
55,1521,5.739172459,1.239323378,1
55,1537,5.670614243,0.718474865,1
55,1553,5.214409828,-0.8153706789,1
55,1569,5.613663673,-0.1113454401,1
55,1585,5.691562653,-0.01314765215,1
55,1601,5.797754288,-2.818570614,1
55,1617,6.283210754,1.257302642,1
55,1633,-0.6629166603,6.709051132,1
55,1649,1.948370934,-6.150039673,1
55,1665,4.605401993,0.5161408186,1
55,1681,3.620931149,0.2231015265,1
55,1697,3.532559395,1.621292114,1
55,1713,5.494633675,0.6990393996,1
55,1729,-0.03601503372,0.8893968463,1
55,1745,0.8644456863,0.5531922579,1
55,1761,11.08352089,-3.766061306,1
55,1777,-1.694433689,1.549776673,1
55,1793,6.931526184,-1.476742029,1
55,1809,6.780376911,-1.449833155,1
55,1825,5.750398159,-1.026104927,1
55,1841,4.325535297,0.1580812931,1
55,1857,3.244117022,1.088582993,1
55,1873,2.401980877,0.1385849416,1
55,1889,2.985713482,0.1001425534,1
55,1905,1.931217909,2.647411585,1
55,1921,-0.4586599469,3.234334469,1
55,1937,-0.8211262226,-0.1120595634,1
55,1953,-0.2623977065,-0.5134320259,1
55,1969,-0.3585394025,-0.4745279253,1
55,1985,-0.01314502954,-0.01437456906,1
55,2001,0.4963104725,0.2969491184,1
55,2017,0.670117259,-0.1251371354,1
55,2033,0.5141348839,-2.704955339,1
71,17,0.5501925945,3.412644863,1
71,33,3.251950741,2.44418335,1
71,49,4.051128864,-4.147788525,1
71,65,5.929969788,1.677646399,1
71,81,5.884459496,1.604791522,1
71,97,4.879193306,2.090428829,1
71,113,2.299741745,2.063537836,1
71,129,1.737088323,2.287710428,1
71,145,2.170810223,2.466263771,1
71,161,-7.0617342,5.079834938,1
71,177,1.35310185,2.714349747,1
71,193,1.133605003,3.011950016,1
71,209,0.9198299646,2.529227734,1
71,225,1.762874007,-3.283529997,1
71,241,6.836480141,-1.047800899,1
71,257,6.35951519,7.113920689,1
71,273,4.701598167,-0.03377020359,1
71,289,3.94462347,1.292879939,1
71,305,2.334075689,1.814102411,1
71,321,1.376770496,1.753513575,1
71,337,2.124094725,3.327095509,1
71,353,2.569467545,0.644194603,1
71,369,3.469704151,-0.7278751135,1
71,385,5.227933407,0.5561082363,1
71,401,6.295665741,0.6246740818,1
71,417,8.534957886,0.5282047391,1
71,433,10.17209053,0.6239801645,1
71,449,7.99521637,0.7593619823,1
71,465,6.624084949,0.9656739831,1
71,481,-3.361882448,-4.577536583,1
71,497,1.621424675,0.2221059799,1
71,513,1.410849333,0.121224165,1
71,529,1.757889271,1.945701599,1
71,545,2.437508106,2.36975956,1
71,561,2.966344833,2.862502575,1
71,577,3.796757698,4.02943325,1
71,593,3.414962053,7.281057358,1
71,609,3.700469732,5.085775852,1
71,625,4.443160057,3.123300552,1
71,641,2.729866505,2.711234093,1
71,657,2.487745285,1.883526325,1
71,673,2.212833405,1.784621477,1
71,689,3.46212554,4.481295109,1
71,705,3.636002064,5.982768536,1
71,721,2.849628925,4.670349598,1
71,737,2.01701355,2.78247571,1
71,753,2.224877596,1.824503422,1
71,769,2.39542079,3.044833422,1
71,785,3.086717367,4.533419132,1
71,801,3.31512332,3.887456417,1
71,817,2.957722664,6.700047016,1
71,833,3.502917528,9.148202896,1
71,849,2.038140297,3.17779994,1
71,865,3.184750557,3.418252468,1
71,881,-4.762579918,8.028773308,1
71,897,2.096216202,1.866356373,1
71,913,0.5485577583,3.002146959,1
71,929,2.346202374,1.966046095,1
71,945,3.72542429,1.256407738,1
71,961,2.847981453,11.57986164,1
71,977,2.833665371,3.864451647,1
71,993,2.485387325,5.153840065,1
71,1009,2.100533962,7.090323925,1
71,1025,2.006105661,5.243233681,1
71,1041,1.962313175,2.475641251,1
71,1057,2.805062532,1.690739393,1
71,1073,3.858065128,7.655930042,1
71,1089,0.8492794037,5.715876102,1
71,1105,-0.6729812622,5.172967434,1
71,1121,0.2737784386,5.510046005,1
71,1137,1.864719868,-4.189750671,1
71,1153,3.492422342,4.852500439,1
71,1169,8.600606918,10.04670238,1
71,1185,6.696213722,12.48256111,1
71,1201,1.554774284,-5.417695045,1
71,1217,4.596374512,3.768629551,1
71,1233,4.412041187,4.461979866,1
71,1249,4.265315533,3.757206678,1
71,1265,3.848280907,3.472938061,1
71,1281,5.100578308,3.897054911,1
71,1297,9.325322151,9.081911087,1
71,1313,4.817689419,2.395656109,1
71,1329,5.096004009,2.695820808,1
71,1345,4.540001869,0.8333079815,1
71,1361,4.977118969,1.46722579,1
71,1377,4.94304657,1.428754568,1
71,1393,5.054885864,1.005129933,1
71,1409,5.994293213,1.899138451,1
71,1425,7.245573997,2.937819481,1
71,1441,6.328085423,3.941494465,1
71,1457,9.849743843,5.60550499,1
71,1473,8.874220848,3.6004498,1
71,1489,6.089966774,3.096839905,1
71,1505,5.62460947,2.489732265,1
71,1521,5.162126541,2.270586014,1
71,1537,5.332121849,2.777428865,1
71,1553,5.606928825,0.08784136176,1
71,1569,5.639699936,0.5190081,1
71,1585,5.895510197,0.4591088295,1
71,1601,7.381306648,-0.1863896847,1
71,1617,6.8467803,0.608471036,1
71,1633,6.735666275,0.06505823135,1
71,1649,6.752438068,-0.5698081851,1
71,1665,5.008173943,0.7127915621,1
71,1681,5.677407265,-0.6100047231,1
71,1697,5.84543705,0.2400380969,1
71,1713,5.112307072,1.148201227,1
71,1729,0.5347485542,0.9123925567,1
71,1745,0.09727430344,0.2833350003,1
71,1761,6.955934525,-4.548937321,1
71,1777,7.590066433,-1.112714767,1
71,1793,8.011629105,-1.718327522,1
71,1809,7.905601978,-3.427256584,1
71,1825,7.150016785,-1.199858189,1
71,1841,6.07469368,-0.0853934586,1
71,1857,4.65996933,-0.007573246956,1
71,1873,3.146909237,-0.4540051222,1
71,1889,1.879802704,0.2790625095,1
71,1905,1.109013796,0.6511650681,1
71,1921,-5.386099815,-1.726270914,1
71,1937,-0.7513227463,8.130639076,1
71,1953,-0.533641398,-0.1152986735,1
71,1969,-0.6698708534,-0.6467790604,1
71,1985,-0.3782384098,-0.828469038,1
71,2001,-0.07073640823,-0.06697335839,1
71,2017,-1.84663415,0.2603089213,1
71,2033,0.8782097101,-1.136277676,1
87,17,1.188394427,-7.518148422,1
87,33,3.882905722,3.355068445,1
87,49,5.533433437,4.68380022,1
87,65,6.541152477,2.761057854,1
87,81,5.270864964,1.963355064,1
87,97,3.746845007,2.208676815,1
87,113,2.705291271,2.066348076,1
87,129,1.68872261,1.945683599,1
87,145,1.937932849,2.094268799,1
87,161,1.872369528,2.702840567,1
87,177,1.316915989,2.609181881,1
87,193,0.9955521822,2.874731064,1
87,209,-3.445125103,-5.100959778,1
87,225,10.25419617,1.054650545,1
87,241,10.59291649,1.09853065,1
87,257,6.463480473,-5.296113014,1
87,273,3.466320753,-1.931639791,1
87,289,3.801560163,0.5422478318,1
87,305,2.803259373,1.12348783,1
87,321,2.3058846,1.949612737,1
87,337,2.163744688,1.645148754,1
87,353,2.042577505,1.146052718,1
87,369,2.110981464,0.8346569538,1
87,385,2.442420959,0.8247337341,1
87,401,3.195275784,0.930105865,1
87,417,3.432696342,0.6112365127,1
87,433,-2.416381359,6.109567165,1
87,449,3.775949955,9.586976051,1
87,465,-2.063750982,7.650893211,1
87,481,-2.599830389,7.95016861,1
87,497,0.3008124828,0.5651147366,1
87,513,-0.2672746181,1.383245349,1
87,529,2.280019283,1.871597648,1
87,545,2.652685165,2.708973169,1
87,561,2.539410591,3.285107851,1
87,577,2.491506815,3.601165771,1
87,593,3.80620718,4.555457592,1
87,609,4.821164131,4.398269176,1
87,625,4.430793762,4.134810448,1
87,641,0.06293225288,11.5539608,1
87,657,-0.463865757,11.29386711,1
87,673,1.987980843,2.219907522,1
87,689,3.287226915,3.839886189,1
87,705,5.203755379,4.972805023,1
87,721,7.621319771,4.4678092,1
87,737,1.246997118,3.739624023,1
87,753,1.868209124,2.47266221,1
87,769,3.571271896,2.637794256,1
87,785,3.420526743,3.617349625,1
87,801,2.692016363,3.777844191,1
87,817,0.8065581322,4.171995163,1
87,833,0.8853063583,3.991186142,1
87,849,1.211600542,3.480989695,1
87,865,2.272206068,3.776212215,1
87,881,0.7441458702,12.1713028,1
87,897,2.827524185,2.883374929,1
87,913,2.353838682,2.917558432,1
87,929,2.491350412,2.599660158,1
87,945,8.757040024,-4.431118011,1
87,961,5.02161026,2.237496614,1
87,977,11.69979095,3.114073277,1
87,993,-6.23768425,3.842082024,1
87,1009,1.932570696,6.639000416,1
87,1025,1.903588772,6.295983315,1
87,1041,2.083174706,6.85656786,1
87,1057,2.525153637,6.39649725,1
87,1073,1.948843956,6.17583847,1
87,1089,0.5816733837,5.806033134,1
87,1105,-1.183631659,5.124686718,1
87,1121,3.111358166,3.683274269,1
87,1137,2.724738598,5.377226353,1
87,1153,9.529261589,2.135193825,1
87,1169,4.884390831,6.664668083,1
87,1185,4.36675787,11.57676601,1
87,1201,10.96144295,8.027017593,1
87,1217,4.362372398,2.482864141,1
87,1233,3.115413666,3.78878665,1
87,1249,4.197330952,2.739512682,1
87,1265,3.920825958,2.833333731,1
87,1281,8.374005318,4.881286621,1
87,1297,13.60188389,2.998289108,1
87,1313,14.01958847,2.232211351,1
87,1329,5.295416355,11.02022266,1
87,1345,5.244440556,2.013458252,1
87,1361,5.513064861,1.337038875,1
87,1377,5.755075455,0.9093966484,1
87,1393,5.963776112,1.636966586,1
87,1409,7.685565472,2.542872667,1
87,1425,9.670907974,2.670076847,1
87,1441,9.068157196,4.272562027,1
87,1457,7.558373451,3.201299667,1
87,1473,6.824672699,2.917843342,1
87,1489,7.979608536,8.604185104,1
87,1505,4.734496593,-6.835503578,1
87,1521,5.259279251,2.016423225,1
87,1537,5.154012203,3.412044525,1
87,1553,5.632154942,0.522955358,1
87,1569,5.280059814,1.137595296,1
87,1585,-2.709779263,0.504511416,1
87,1601,-2.533450603,0.8164691925,1
87,1617,15.11118698,0.9983580709,1
87,1633,6.689585686,0.09770533442,1
87,1649,7.170553207,0.9582463503,1
87,1665,14.94608688,-3.046918154,1
87,1681,6.042788506,-1.676078558,1
87,1697,6.121173382,-0.6542993784,1
87,1713,5.249865055,4.346147537,1
87,1729,4.85535574,2.882865429,1
87,1745,5.003806591,-1.22244823,1
87,1761,5.361731052,-1.200489283,1
87,1777,7.015082836,-1.312699556,1
87,1793,7.758172989,-1.650500417,1
87,1809,7.830604553,-2.050278664,1
87,1825,7.863080502,-0.5793393254,1
87,1841,7.421569824,0.2207380533,1
87,1857,5.954627514,-1.178047657,1
87,1873,3.750792503,-2.467941761,1
87,1889,0.9815006256,1.140017748,1
87,1905,-4.820905209,5.339755535,1
87,1921,-6.250061989,4.245883942,1
87,1937,2.033211946,8.707938194,1
87,1953,-0.008937835693,0.03691744804,1
87,1969,-0.2751776874,-0.1841947436,1
87,1985,-4.202560425,-3.074800014,1
87,2001,0.4449746609,-0.8841612339,1
87,2017,0.8878093362,0.02010409907,1
87,2033,7.603655815,-3.30608654,1
103,17,3.084982634,0.7884020805,1
103,33,1.204035044,-5.87828064,1
103,49,6.871647835,5.56185627,1
103,65,6.189359665,4.614352226,1
103,81,4.488120079,1.352523565,1
103,97,4.221654892,1.50613153,1
103,113,2.933292627,1.21054244,1
103,129,1.706302404,1.872005463,1
103,145,2.13197732,1.973880053,1
103,161,1.943998694,2.407477856,1
103,177,1.537467957,2.443882227,1
103,193,1.33264184,2.804604769,1
103,209,1.582458258,3.911728144,1
103,225,9.281180382,7.285673141,1
103,241,3.627030849,-0.7751274109,1
103,257,5.001075745,-4.335963249,1
103,273,-6.055472374,3.20516777,1
103,289,3.464959621,-0.2832289338,1
103,305,2.902752161,0.4863761663,1
103,321,2.802056789,0.6253418922,1
103,337,3.004720926,0.974537015,1
103,353,2.499352694,1.153593183,1
103,369,1.885859728,1.205125332,1
103,385,1.616830826,0.5730437636,1
103,401,1.272395372,0.6388328075,1
103,417,11.42991257,0.5139755011,1
103,433,3.313546181,0.1527377367,1
103,449,2.494585514,-0.1658124924,1
103,465,-1.499438286,-1.342490554,1
103,481,-1.569911003,1.439939499,1
103,497,-0.1435415745,-0.5422405005,1
103,513,0.2211039066,1.482683897,1
103,529,-2.992701292,8.945250511,1
103,545,-2.71649456,9.097062111,1
103,561,-0.6793599129,1.997320652,1
103,577,2.943124294,3.604060411,1
103,593,4.293685913,3.972782612,1
103,609,5.284191132,2.721971989,1
103,625,11.19344425,-0.7752811909,1
103,641,2.332083702,-5.355116844,1
103,657,-3.587686539,0.2488892078,1
103,673,-6.04202652,1.08285737,1
103,689,-6.124940872,2.987577915,1
103,705,3.230717659,4.800404549,1
103,721,2.791440248,4.573700905,1
103,737,10.26680565,7.408359528,1
103,753,2.878923655,2.460168362,1
103,769,4.073254585,2.986855507,1
103,785,4.308615685,3.995309353,1
103,801,0.8714036942,3.016041756,1
103,817,2.492299557,2.675721645,1
103,833,2.023014784,3.466847658,1
103,849,2.012955666,4.019916058,1
103,865,1.909194708,4.118281841,1
103,881,2.13962698,4.211531639,1
103,897,2.982392073,3.478019953,1
103,913,4.61042881,10.95484924,1
103,929,2.265032291,3.276397943,1
103,945,4.788767815,-6.57880497,1
103,961,4.245800018,2.131815195,1
103,977,5.351727486,2.356871128,1
103,993,6.623655319,3.391262293,1
103,1009,4.754317284,-0.586974144,1
103,1025,-2.409078598,-4.308048248,1
103,1041,4.756679535,8.514093399,1
103,1057,2.04142642,6.032196999,1
103,1073,5.962206841,-2.531979322,1
103,1089,4.267542839,-2.858231068,1
103,1105,1.844476223,2.684791088,1
103,1121,-4.124331951,10.63014889,1
103,1137,7.781096458,13.14815903,1
103,1153,-5.163938522,4.932882309,1
103,1169,-3.32362771,2.440546513,1
103,1185,3.642874241,1.875031233,1
103,1201,4.417763233,1.368223906,1
103,1217,5.003885746,1.20235014,1
103,1233,5.095921516,1.86523056,1
103,1249,5.513219833,1.91713047,1
