PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 58, filenames: A:[58]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[59]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,2.768564701,-2.101206779,1
23,33,-1.023900986,8.661454201,1
23,49,-5.299941063,-6.247111797,1
23,65,3.737573147,3.681405783,1
23,81,-1.065446854,-7.588044643,1
23,97,-2.271992683,-3.872561932,1
23,113,-4.393914223,-1.895933747,1
23,129,-4.115154266,-1.609441519,1
23,145,-4.481205463,-0.6024188995,1
23,161,-5.932729244,-0.1743116975,1
23,177,-12.24357605,6.635354042,1
23,193,-6.492547512,-1.307430029,1
23,209,-4.883234024,-2.881365299,1
23,225,-3.296897173,-1.677535892,1
23,241,-1.156166553,-0.9022787809,1
23,257,-3.395039558,-3.571321249,1
23,273,-17.6055336,0.2719779015,1
23,289,-17.84275436,3.946624756,1
23,305,-13.06175613,5.809802532,1
23,321,-10.65725517,-9.476486206,1
23,337,2.045603752,-8.561089516,1
23,353,-8.264437675,-3.307776213,1
23,369,-6.239042282,7.955610275,1
23,385,-5.881783485,-1.19937551,1
23,401,-3.330199242,-1.71974206,1
23,417,-0.8869488239,-1.945374489,1
23,433,-2.042429447,-3.790464401,1
23,449,-1.409520984,-3.559365749,1
23,465,-1.108743191,-2.576381207,1
23,481,6.439371109,-6.287591457,1
23,497,-1.993596315,1.998239994,1
23,513,-3.379757404,3.811720371,1
23,529,-10.03366089,-2.039591789,1
23,545,-7.500326633,-2.740314007,1
23,561,0.618434906,-0.08906182647,1
23,577,0.9891898632,1.759204149,1
23,593,-0.3778687716,2.282465935,1
23,609,-1.228189826,2.004718304,1
23,625,0.02952098846,1.544544816,1
23,641,1.24210453,1.166666389,1
23,657,1.091587067,-1.216590285,1
23,673,9.078115463,-5.411007881,1
23,689,8.458109856,-4.183302879,1
23,705,-3.642703056,-8.344120026,1
23,721,5.629545689,-0.2253134251,1
23,737,2.519302845,-1.239422917,1
23,753,-1.718299389,-9.854637146,1
23,769,-6.561126709,-9.31871891,1
23,785,-3.374302864,-3.557189226,1
23,801,-0.2330422401,0.3820515871,1
23,817,-0.3514690399,3.556489944,1
23,833,0.8021578789,3.768846512,1
23,849,-5.016386032,9.728691101,1
23,865,-11.46137524,-0.1823441982,1
23,881,2.378618717,4.134032249,1
23,897,-1.226336718,-3.405912876,1
