PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 12, filenames: A:[12]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[13]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-7.672204494,6.345731735,1
23,33,-5.077794552,7.189724922,1
23,49,-1.04576683,18.64647293,1
23,65,-3.354713917,9.028467178,1
23,81,-2.492494583,9.41267395,1
23,97,-1.856100321,9.159889221,1
23,113,-2.342056036,8.136045456,1
23,129,-3.84141016,8.068418503,1
23,145,-3.789319515,8.50168705,1
23,161,-3.035854101,9.058460236,1
23,177,-9.985958099,16.22398186,1
23,193,-8.609071732,15.39864731,1
23,209,3.512858152,1.554657936,1
23,225,2.575665474,6.453896999,1
23,241,0.5568783283,5.05094099,1
23,257,0.1603967547,5.681020737,1
23,273,1.319798708,7.292519569,1
23,289,4.165580273,9.004072189,1
23,305,2.764377356,6.896649361,1
23,321,2.387466669,7.667917728,1
23,337,1.228357792,6.759545803,1
23,353,-6.591489315,3.702964783,1
23,369,0.8641381264,8.676239014,1
23,385,5.612902164,8.599966049,1
23,401,6.494105816,9.24473381,1
23,417,7.428908348,12.04605484,1
23,433,5.03808403,11.01713943,1
23,449,2.033160925,7.09978199,1
23,465,0.9870667458,5.692713737,1
23,481,0.7170844674,7.302295685,1
23,497,0.5320560932,6.444951534,1
23,513,-3.37207675,10.45301151,1
23,529,-10.64833927,6.420632362,1
23,545,-8.95455265,5.777434349,1
23,561,-2.569747448,8.72968483,1
23,577,-4.658642769,5.464365482,1
23,593,-5.870082855,1.559686065,1
23,609,-4.951418877,-0.4637466669,1
23,625,-4.115629196,0.42035079,1
23,641,-2.63252306,1.06770134,1
23,657,-2.269844532,2.191833496,1
23,673,-2.227602482,5.631556511,1
23,689,-2.245983362,4.304440498,1
23,705,-10.89240551,1.173798561,1
23,721,-3.54484272,6.493715763,1
23,737,-2.190390348,8.648280144,1
23,753,-1.699179411,8.657090187,1
23,769,-1.4618783,8.338988304,1
23,785,3.71373558,5.993553162,1
23,801,-5.001006603,6.462304592,1
23,817,-1.726270676,14.79037762,1
23,833,-10.51494789,11.88700294,1
23,849,-3.897395134,5.757123947,1
23,865,-3.701967716,6.030372143,1
23,881,-2.88993144,6.180752754,1
23,897,-2.412858963,5.086850643,1
23,913,-3.400946617,3.156372547,1
23,929,-4.500346184,2.926571369,1
23,945,-4.471055508,3.230021477,1
23,961,-3.332238197,5.408773422,1
23,977,-3.586931229,8.29208374,1
23,993,-7.672729015,-0.7085652351,1
23,1009,-5.398134232,3.098502398,1
23,1025,-5.401361465,1.769009352,1
23,1041,-14.68563652,5.987833977,1
23,1057,-10.97765636,9.311697006,1
23,1073,-5.229799747,11.53179073,1
23,1089,-5.783302784,6.733542442,1
23,1105,-3.701132774,0.6079816818,1
23,1121,-4.261024475,-1.11401844,1
23,1137,-2.329624891,4.473928452,1
23,1153,-4.238942146,7.254711151,1
23,1169,-2.552274704,8.196061134,1
23,1185,6.855000496,16.68296051,1
23,1201,-2.995022297,5.498966694,1
23,1217,-4.036541462,7.226315975,1
23,1233,-1.286160231,8.560203552,1
23,1249,-0.01754283905,8.199058533,1
23,1265,-0.6310482025,3.623096466,1
23,1281,0.3619092703,5.129333019,1
23,1297,-2.705372334,7.255239487,1
23,1313,-5.523591042,8.702745438,1
23,1329,-5.41322422,8.381998062,1
23,1345,0.2460124493,-1.23003149,1
23,1361,-2.970297337,14.43636131,1
23,1377,-2.731991053,3.937841177,1
23,1393,-2.22073698,1.630280256,1
23,1409,6.513816833,1.843040943,1
23,1425,-0.9742879868,2.294807911,1
23,1441,-1.2634058,0.4748873711,1
23,1457,-1.708079576,2.834549427,1
23,1473,-0.51304245,4.815753937,1
23,1489,-2.799233437,5.026885509,1
23,1505,-4.414544106,4.464065552,1
23,1521,-3.871416092,5.778720856,1
23,1537,-3.820412636,7.0382967,1
23,1553,-5.935534477,7.483813763,1
23,1569,-6.399852276,7.393813133,1
23,1585,-4.692842484,8.344816208,1
23,1601,-3.429658413,11.41138458,1
23,1617,-0.2814769745,11.36611557,1
23,1633,-1.972547054,11.44359016,1
23,1649,-5.038890839,11.01984882,1
23,1665,3.320183754,14.10150909,1
23,1681,-6.079836845,20.740242,1
23,1697,-3.93772316,8.630610466,1
23,1713,-4.424446583,8.117331505,1
23,1729,-3.764185429,12.58851242,1
23,1745,-0.4070773125,14.785532,1
23,1761,-11.41053295,4.830367088,1
23,1777,-7.266341209,6.139278889,1
23,1793,-5.836841106,12.58629227,1
23,1809,-7.597008705,2.59014082,1
23,1825,-8.599487305,4.659842968,1
23,1841,-4.307996273,3.21007061,1
23,1857,-2.872321129,3.916954994,1
23,1873,-0.1162052155,-2.952231407,1
23,1889,-8.823791504,-3.026250362,1
23,1905,-11.39631081,-1.399748087,1
23,1921,-4.775335312,2.479499817,1
23,1937,-0.7759284973,3.298494101,1
23,1953,-5.443238735,2.874853611,1
23,1969,-3.608635664,1.487085342,1
23,1985,-0.0732665062,2.796488285,1
23,2001,0.7376018763,4.412302017,1
23,2017,-1.625663519,-16.05112839,1
23,2033,-5.369314194,-33.39392471,1
39,17,-2.698569298,6.149770737,1
39,33,-2.51472497,5.96028614,1
39,49,-2.175040245,6.828118324,1
39,65,-2.342031717,7.262651443,1
39,81,1.232053757,16.75886917,1
39,97,1.183852315,9.528234482,1
39,113,-0.8348178864,7.65255785,1
39,129,-2.043030262,7.63805294,1
39,145,-2.212068319,7.715424538,1
39,161,-1.350482702,7.62671566,1
39,177,-0.7726948261,8.550157547,1
39,193,-0.5331121683,8.311578751,1
39,209,0.9750602841,7.242225647,1
39,225,-1.824139237,5.902850628,1
39,241,-2.006559849,6.099759579,1
39,257,-6.238106251,8.201217651,1
39,273,0.6249159575,7.533160686,1
39,289,1.93428278,7.412239552,1
39,305,4.225888252,7.301589012,1
39,321,2.378653049,8.154705048,1
39,337,0.7043840885,8.455021858,1
39,353,-2.606784344,11.19871902,1
39,369,-3.051727295,9.328806877,1
39,385,-5.55211401,8.976734161,1
39,401,3.443476677,8.023318291,1
39,417,3.06127882,6.785840988,1
39,433,2.109057903,7.080067635,1
39,449,-0.2299227715,6.471632481,1
39,465,-0.08404952288,4.48683691,1
39,481,-0.0660488531,5.766515732,1
39,497,0.05818445981,4.892372608,1
39,513,-8.209627151,8.31962204,1
39,529,-9.882040977,6.961704254,1
39,545,-10.08935452,10.72234726,1
39,561,-7.606441021,12.54017353,1
39,577,-2.602012873,-5.13049984,1
39,593,-4.024623871,2.106074095,1
39,609,-3.629410744,1.3209517,1
39,625,-3.148038149,1.482597947,1
39,641,-5.161386013,-0.7576071024,1
39,657,4.593123436,9.358523369,1
39,673,-1.703387737,7.540856838,1
39,689,-10.93665791,7.062021255,1
39,705,-3.117723465,5.669319153,1
39,721,-3.317933559,6.373473167,1
39,737,-3.603531122,7.18982935,1
39,753,-3.320867062,7.99682045,1
39,769,-12.98662853,5.801278591,1
39,785,-0.1363825798,7.521924019,1
39,801,-5.452973366,8.257631302,1
39,817,-12.91026497,12.22115326,1
39,833,-12.4523592,10.7884903,1
39,849,-13.16118622,7.065184116,1
39,865,-12.90746403,6.620486259,1
39,881,-4.11729908,5.755622864,1
39,897,-3.243175745,4.314032078,1
39,913,-3.361780405,2.775573969,1
39,929,-3.863783598,2.902581692,1
39,945,-3.656866074,3.043792725,1
39,961,-3.710607529,4.171749592,1
39,977,-4.917218685,4.523714066,1
39,993,-14.51404381,1.723564625,1
39,1009,-8.070718765,-5.332317352,1
39,1025,-6.297605038,2.407388926,1
39,1041,-6.2760005,5.599353313,1
39,1057,-8.27232933,5.29242897,1
39,1073,-7.001375675,8.144050598,1
39,1089,-6.21937418,6.327441216,1
39,1105,-5.407932758,6.540884018,1
39,1121,-4.856801987,1.830171585,1
39,1137,-3.634673595,-2.282454014,1
39,1153,-7.395776749,6.557636261,1
39,1169,-9.10105896,6.464253426,1
39,1185,-7.578856468,13.47869015,1
39,1201,-8.403214455,12.80247879,1
39,1217,-8.194973946,13.02671051,1
39,1233,-2.931869507,7.508609772,1
39,1249,-2.571566582,6.728055954,1
39,1265,-3.202434063,5.296236038,1
39,1281,-1.1705966,7.276921749,1
39,1297,-2.676635265,6.559893608,1
39,1313,-3.630688906,3.159091949,1
39,1329,-3.678114653,2.214968681,1
39,1345,-3.515044451,4.517030716,1
39,1361,-2.337619066,4.782730103,1
39,1377,-1.743837237,4.258387566,1
39,1393,-1.723609686,4.073491096,1
39,1409,6.849004269,3.145533562,1
39,1425,-1.892667055,3.596294641,1
39,1441,-2.30932641,3.408892632,1
39,1457,-2.816639662,3.876874924,1
39,1473,-3.015072346,4.173398972,1
39,1489,-3.198301077,5.369703293,1
39,1505,-3.190345049,5.415402412,1
39,1521,-2.677092314,6.711276531,1
39,1537,-3.8799963,7.273832321,1
39,1553,-4.876886368,8.305285454,1
39,1569,-5.281044483,8.563001633,1
39,1585,-2.651806831,7.311855316,1
39,1601,-3.385578632,9.616433144,1
39,1617,-3.221569061,10.26712418,1
39,1633,-3.94683075,10.6990881,1
39,1649,-4.693947792,10.82440758,1
39,1665,-4.970190048,12.30579662,1
39,1681,-1.531406403,19.58502007,1
39,1697,-4.937756538,9.602910995,1
39,1713,2.187296391,10.28409481,1
39,1729,-3.584928513,11.87481976,1
39,1745,-3.800948143,16.65767097,1
39,1761,-2.930104971,0.5410041809,1
39,1777,-4.676398277,7.092457294,1
39,1793,1.58617568,-0.9593982697,1
39,1809,-1.130587816,5.595918655,1
39,1825,-11.88027954,3.354856491,1
39,1841,-8.416343689,9.190200806,1
39,1857,-1.916141987,7.717021942,1
39,1873,-3.181878805,-1.457183838,1
39,1889,-0.1678717136,-2.042175055,1
39,1905,2.828916788,-4.098815441,1
39,1921,-1.098755598,0.4984476268,1
39,1937,-1.064345121,1.856269956,1
39,1953,-4.97636795,-0.5223193169,1
39,1969,-0.0008852481842,1.755389214,1
39,1985,0.4870535135,0.9757515788,1
39,2001,-0.8841689825,3.855751753,1
39,2017,-1.244622707,-8.162028313,1
39,2033,-1.647736907,-25.64198303,1
55,17,-2.005074024,4.053543091,1
55,33,-1.731160283,5.472708225,1
55,49,-1.397025347,6.685735703,1
55,65,-2.446819782,6.943655968,1
55,81,0.9042775631,6.913491249,1
55,97,1.151304007,7.774697304,1
55,113,-0.106711477,6.934835434,1
55,129,-1.217763662,7.285632133,1
55,145,-1.059436083,7.540827274,1
55,161,0.9253427982,6.068034172,1
55,177,-1.999479294,7.346251488,1
