PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 13, filenames: A:[13]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[14]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-5.773501873,-0.6565377712,1
23,33,-0.8479319811,3.706406593,1
23,49,0.8318948746,4.368393421,1
23,65,0.757823348,4.665235519,1
23,81,7.048516273,1.692382813,1
23,97,-0.9249608517,5.6480546,1
23,113,1.720030546,5.149719238,1
23,129,3.123611689,5.38699913,1
23,145,0.345900774,7.68900013,1
23,161,-6.167918682,9.652554512,1
23,177,2.012910604,8.749898911,1
23,193,-1.168115616,6.111819267,1
23,209,-1.156895876,5.594296932,1
23,225,0.5762337446,4.929443359,1
23,241,0.357262969,7.257328033,1
23,257,-0.3632271588,7.175960541,1
23,273,0.4292111397,4.441965103,1
23,289,6.441490173,2.044782162,1
23,305,-3.977602959,5.311771393,1
23,321,-7.527541161,5.165752411,1
23,337,1.925522327,5.607040405,1
23,353,-3.22663331,-2.091423988,1
23,369,-1.466861606,-1.328673363,1
23,385,-0.02516818047,2.60767436,1
23,401,6.90537262,4.139370441,1
23,417,-0.04431629181,0.5737552643,1
23,433,-2.219751358,-1.36387229,1
23,449,0.1778281927,-0.4705407619,1
23,465,0.5837883949,1.903294325,1
23,481,6.976551056,-4.121800423,1
23,497,3.258981228,10.87976742,1
23,513,2.993618011,-6.673784256,1
23,529,9.735617638,7.379354954,1
23,545,1.835667253,5.883833408,1
23,561,0.9195721149,7.136862755,1
23,577,-0.4764277935,8.376554489,1
23,593,-3.006301165,8.201527596,1
23,609,-3.56472373,8.32435894,1
23,625,-1.160286903,7.626093864,1
23,641,-1.670390368,8.976939201,1
23,657,-0.9768915176,14.63457489,1
23,673,-0.3219003677,14.65402126,1
23,689,5.780844688,10.84919357,1
23,705,6.452139854,11.07567883,1
23,721,-2.303123713,5.506280422,1
23,737,-3.016294241,1.442364216,1
23,753,-3.770104885,2.11831522,1
23,769,-1.577050209,8.017108917,1
23,785,3.80322504,10.58927917,1
23,801,4.395436764,8.645296097,1
23,817,-3.139033318,14.12073231,1
23,833,4.521933556,3.832530022,1
23,849,-3.272205353,3.957993507,1
23,865,-2.598296165,4.286745548,1
23,881,-2.37540102,5.162760735,1
23,897,-4.211695671,5.99027729,1
23,913,-5.889157295,6.005373955,1
23,929,-6.612454891,5.783078194,1
23,945,-7.042624474,7.434610367,1
23,961,-8.617675781,9.282734871,1
23,977,-8.361040115,8.446336746,1
23,993,-8.677560806,5.292773247,1
23,1009,-7.020719528,3.640221596,1
23,1025,-7.725850582,4.057916164,1
23,1041,-8.076788902,-3.040195942,1
23,1057,-7.407760143,5.552457809,1
23,1073,-7.689132214,5.556073189,1
23,1089,-6.535548687,6.129835129,1
23,1105,-6.768648148,5.333238602,1
23,1121,-3.818466663,2.423930168,1
23,1137,-3.822198868,5.219994545,1
23,1153,-4.454329491,7.282711029,1
23,1169,-4.842181206,5.066289425,1
23,1185,-3.360007048,4.393392563,1
23,1201,-1.809102297,6.58137989,1
23,1217,1.570103645,5.024089813,1
23,1233,-0.0407242775,5.360440731,1
23,1249,-4.165919304,4.617543221,1
23,1265,-3.674724102,3.451001167,1
23,1281,-2.277589083,5.040014267,1
23,1297,-1.404443145,1.974942207,1
23,1313,-1.388508081,-0.2326211929,1
23,1329,-1.687502384,1.721296787,1
23,1345,-0.8013090491,5.892961979,1
23,1361,-1.547020435,8.607283592,1
23,1377,-0.704562664,5.896930695,1
23,1393,0.7831748724,5.134212971,1
23,1409,-1.405477285,4.999446869,1
23,1425,-0.8913667202,5.584922791,1
23,1441,-0.9860436916,5.53852272,1
23,1457,-0.7020692825,4.933609009,1
23,1473,-0.2574943304,7.056777954,1
23,1489,-0.2088210583,7.300172329,1
23,1505,-1.183407664,6.473142147,1
23,1521,-2.589031458,6.570987701,1
23,1537,-2.816248655,7.820924759,1
23,1553,-2.826698542,7.798560143,1
23,1569,-2.528518915,9.406510353,1
23,1585,-1.859099865,4.471190453,1
23,1601,-2.012464046,0.7904758453,1
23,1617,-1.875482082,1.843648434,1
23,1633,-0.7369018793,2.946491241,1
23,1649,0.09173762798,6.664068222,1
23,1665,0.3204942942,9.572467804,1
23,1681,1.931336761,9.925232887,1
23,1697,-2.922652245,-1.952457905,1
23,1713,0.158016324,-2.981819153,1
23,1729,-1.451409101,7.350072861,1
23,1745,-2.957082033,0.1723432541,1
23,1761,-10.01749516,5.314552307,1
23,1777,0.8553525209,6.334950447,1
23,1793,0.1031364202,0.1162490845,1
23,1809,-6.215055943,-0.1932450533,1
23,1825,-6.785674572,-0.8751419783,1
23,1841,-0.6926014423,2.946079969,1
23,1857,-0.8572747707,2.789007425,1
23,1873,-3.185852051,11.09172058,1
23,1889,6.906439781,3.900324345,1
23,1905,5.470716953,6.216535568,1
23,1921,5.826842308,-7.936896324,1
23,1937,1.876677275,6.855815887,1
23,1953,0.2196752578,0.4549607038,1
23,1969,0.3772624135,-0.2565340996,1
23,1985,0.05522286892,0.3898220062,1
23,2001,-3.247963667,-9.544849396,1
23,2017,0.7404174805,-9.818174362,1
23,2033,1.201969147,-10.48900986,1
39,17,-2.862959385,0.7957174778,1
39,33,0.4509424269,2.992717266,1
39,49,1.177573442,3.818348885,1
39,65,1.476320744,3.152377129,1
39,81,1.48416698,4.328156471,1
39,97,1.238736868,5.479088306,1
39,113,1.65448153,6.849903107,1
39,129,1.517075419,6.829037666,1
39,145,0.7566695213,8.061630249,1
39,161,2.340707779,8.354818344,1
39,177,1.33125782,5.723257542,1
39,193,0.7048114538,4.666243553,1
39,209,0.1297181845,5.067991257,1
39,225,0.07141366601,5.179693699,1
39,241,-0.2489803284,5.709216595,1
39,257,-0.8554588556,5.159147263,1
39,273,0.7232167721,4.7732687,1
39,289,0.334487319,5.74707365,1
39,305,-1.046293616,6.154214859,1
39,321,1.189224362,5.834748268,1
39,337,2.340214968,5.06006813,1
39,353,-6.16591835,5.455317497,1
39,369,-3.930559397,-0.8613672256,1
39,385,-3.61498642,-2.298612595,1
39,401,2.24556613,2.942293167,1
39,417,1.49494648,2.58166194,1
39,433,1.41386795,3.425169468,1
39,449,3.994760275,3.470240116,1
39,465,3.746136665,3.806846619,1
39,481,10.31558132,2.502125263,1
39,497,9.990026474,4.906559467,1
39,513,0.4995206594,-4.093621731,1
39,529,6.440545082,-2.919301033,1
39,545,9.096121788,4.538862228,1
39,561,-7.879508495,1.204586029,1
39,577,-2.000556469,6.725830555,1
39,593,-2.747673988,6.324806213,1
39,609,-3.202465773,7.423979282,1
39,625,-2.187041759,7.593852997,1
39,641,-1.655549526,7.760406494,1
39,657,-4.613816738,3.77584219,1
39,673,-2.061001301,16.12845802,1
39,689,-1.872606754,7.39806366,1
39,705,-2.342387676,7.047684193,1
39,721,-2.317741394,6.616168976,1
39,737,-3.249983549,4.397406101,1
39,753,-3.427142382,2.218640327,1
39,769,2.059929371,7.475994587,1
39,785,-5.001605511,-0.2861948013,1
39,801,-5.869065285,-3.495126724,1
39,817,-6.889728069,4.575270176,1
39,833,-6.712239265,3.988848686,1
39,849,-5.468189716,4.996511936,1
39,865,-3.321290731,4.623918056,1
39,881,-4.231490612,5.728244305,1
39,897,-6.010942936,-3.539806843,1
39,913,-4.886179447,5.312615395,1
39,929,-5.37798214,5.56387043,1
39,945,-6.012753963,6.365221977,1
39,961,-5.963281631,7.361160755,1
39,977,-6.08243084,7.642021656,1
39,993,-6.476209641,4.67456007,1
39,1009,-6.585774422,3.800686836,1
39,1025,-6.049244404,4.372036934,1
39,1041,-6.61449337,3.633158207,1
39,1057,-5.878556728,4.707223892,1
39,1073,-7.310387135,4.931202888,1
39,1089,-6.974060059,3.741408825,1
39,1105,-5.70111084,5.192837238,1
39,1121,-4.082468987,13.66374683,1
39,1137,-5.5134058,5.082274437,1
39,1153,-6.424338341,5.367090702,1
39,1169,-5.82235384,5.186555862,1
39,1185,-3.700759888,4.937904358,1
39,1201,-2.383215904,4.954582691,1
39,1217,0.147403717,1.767021179,1
39,1233,-3.213894129,3.264626503,1
39,1249,-4.632546902,1.071508408,1
39,1265,-4.961062431,4.200809479,1
39,1281,-3.25622344,4.643689156,1
39,1297,-1.917909265,3.690826416,1
39,1313,-0.6799440384,2.027327299,1
39,1329,0.0147626996,2.795567513,1
39,1345,-0.2162956297,4.696769714,1
39,1361,-1.228415012,6.41667366,1
39,1377,-0.8154498339,4.47483778,1
39,1393,-1.023537159,4.232374191,1
39,1409,-1.315919399,4.40831995,1
39,1425,-0.08874571323,3.97843504,1
39,1441,3.908492088,-2.198729277,1
39,1457,-0.3454579115,4.71108675,1
39,1473,-0.2301812172,5.918435097,1
39,1489,-0.1694937944,6.457037926,1
39,1505,-1.978911638,0.845126152,1
39,1521,-2.935526609,8.309751511,1
39,1537,-2.922252178,8.390695572,1
39,1553,-2.784498692,8.077055931,1
39,1569,-2.579173565,7.819903374,1
39,1585,-2.593033552,6.709330082,1
39,1601,-2.518725872,4.540204048,1
