PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 56, filenames: A:[56]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[57]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,2.414375782,-2.921073914,1
23,33,-3.694260597,-13.71984959,1
23,49,-1.709467411,-4.890316963,1
23,65,-0.6496577263,6.816017151,1
23,81,2.326903105,5.225414753,1
23,97,-2.254281521,-3.646726608,1
23,113,-2.678278685,-3.179795265,1
23,129,-2.380556345,-2.433880568,1
23,145,-2.689548731,-2.054905176,1
23,161,-3.607712984,0.2965581417,1
23,177,-4.623483658,2.76780653,1
23,193,-4.182135105,-2.337210417,1
23,209,-3.57104063,-2.55455184,1
23,225,-2.732738256,0.6050378084,1
23,241,-2.46612525,0.5869799852,1
23,257,-3.462820053,0.156576395,1
23,273,-4.724349022,0.2347239256,1
23,289,0.4179801941,1.403385639,1
23,305,-6.032052994,-0.8038729429,1
23,321,-5.147525311,-2.205509186,1
23,337,5.060417175,-2.267161369,1
23,353,-3.957707167,-2.141828537,1
23,369,-2.810967684,-2.886583805,1
23,385,-1.39524889,2.652164936,1
23,401,-3.795960426,-1.745572567,1
23,417,-0.3283057213,-2.066598415,1
23,433,2.17643404,-2.103728771,1
23,449,-2.003897905,-0.7952303886,1
23,465,-0.1902846098,2.232565403,1
23,481,-0.8032808304,-0.8013986945,1
23,497,0.9192694426,-1.031463146,1
23,513,-0.03738999367,-0.2804844379,1
23,529,-5.778605938,1.122196198,1
23,545,-0.950294733,-0.9722395539,1
23,561,1.971521854,2.171696186,1
23,577,0.4201127291,1.944670677,1
23,593,-2.332571507,2.876090288,1
23,609,-0.9231455922,2.671508074,1
23,625,-0.07851338387,2.558055401,1
23,641,0.09663772583,1.644328594,1
23,657,-2.438190937,-7.893534184,1
23,673,4.044210911,-7.411359787,1
23,689,-6.858982086,-6.421800137,1
23,705,-7.018940926,-5.874921799,1
23,721,1.782235861,-2.278106213,1
23,737,0.2331748009,0.1665492058,1
23,753,-6.771425247,-1.418810368,1
23,769,1.217217445,-2.648952484,1
23,785,1.401147962,-3.368906975,1
23,801,7.043872833,-9.728856087,1
23,817,5.311657906,-9.184911728,1
23,833,0.2767560482,1.752632856,1
23,849,1.628108263,1.86814487,1
23,865,2.238762379,1.188770533,1
23,881,7.003156185,6.177202702,1
23,897,2.597889423,-1.322594047,1
23,913,2.316444635,0.4938462973,1
23,929,1.413341284,3.22897625,1
23,945,-0.6929768324,2.766061783,1
23,961,-2.499917984,3.158216953,1
23,977,-3.201768875,4.032560349,1
23,993,-2.614104271,4.320912361,1
23,1009,-1.247081041,3.891097546,1
23,1025,-0.02416777611,3.057835817,1
23,1041,0.1564204693,1.971724153,1
23,1057,0.2801727057,2.41285944,1
23,1073,-0.3366377354,6.736834049,1
23,1089,-1.49770236,5.931313515,1
23,1105,-0.4857691526,3.800263405,1
23,1121,0.8302553892,1.417410374,1
23,1137,-0.1499773562,2.57324028,1
23,1153,-1.770028114,5.019006729,1
23,1169,0.9899177551,12.70864296,1
23,1185,5.693877697,3.04695034,1
23,1201,8.425868988,0.6887173653,1
23,1217,1.098330975,0.4230790138,1
23,1233,-0.4418022633,1.173892498,1
23,1249,0.3772729635,1.534751654,1
23,1265,-0.5034463406,0.1163230538,1
23,1281,-0.7076877356,-2.237447023,1
23,1297,0.4504047036,-2.052804947,1
23,1313,3.393080711,-1.465145707,1
23,1329,0.9425084591,-1.941376448,1
23,1345,-0.7661001682,-3.920516014,1
23,1361,1.160483479,-3.070495605,1
23,1377,2.748641253,-0.7004508972,1
23,1393,-7.370694637,-3.295373917,1
23,1409,-2.352679253,4.920243263,1
23,1425,-1.05585444,-1.358999014,1
23,1441,-1.366139889,3.270782948,1
23,1457,-1.133884668,3.094386101,1
23,1473,-0.5240451097,2.352944851,1
23,1489,-0.5989094973,2.541079044,1
23,1505,-0.04124242067,2.449264765,1
23,1521,-0.7723813057,3.563141108,1
23,1537,-6.848720551,-4.207613945,1
23,1553,-6.738255024,-4.123802185,1
23,1569,7.274092197,5.676066399,1
23,1585,-3.536079884,1.637080431,1
23,1601,-1.327987909,-7.340665817,1
23,1617,-0.110881567,-0.5296235085,1
23,1633,-2.915932655,-1.698496342,1
23,1649,-3.37460804,-2.140169144,1
23,1665,4.029652596,-5.927322865,1
23,1681,5.249117851,-5.435267448,1
23,1697,-3.838042259,1.316079736,1
23,1713,-2.121870756,1.46266818,1
23,1729,-3.010254145,3.519669533,1
23,1745,-5.512751102,9.866334915,1
23,1761,-4.972907066,15.76975822,1
23,1777,-4.729570389,13.81586266,1
23,1793,-1.411445379,6.787322521,1
23,1809,-1.187096596,2.206053495,1
23,1825,0.5920071006,2.228279352,1
23,1841,0.6649287343,1.397776604,1
23,1857,-7.704786301,-1.633690596,1
23,1873,7.458911419,5.635534286,1
23,1889,-4.098339081,6.636260509,1
23,1905,-3.044419289,8.374498367,1
23,1921,-1.341350317,7.242407799,1
23,1937,-2.736003637,3.709857464,1
23,1953,-3.85071373,0.1400895119,1
23,1969,-4.578148365,3.829917431,1
23,1985,-11.18448734,-1.953242302,1
23,2001,-2.559715033,-5.170541763,1
23,2017,1.532363892,5.113345146,1
23,2033,3.718728542,-12.03276443,1
39,17,-0.8802068233,-12.87815094,1
39,33,-4.358464241,-5.925161362,1
39,49,-5.501503944,-2.334575653,1
39,65,5.584492683,-2.837150812,1
39,81,-7.019573212,-10.10585499,1
39,97,-4.021350861,-2.228321552,1
39,113,-3.936768532,-2.868758678,1
39,129,-2.5652771,-1.254530668,1
39,145,-11.23910141,-3.138326406,1
39,161,4.40311718,-7.681116581,1
39,177,-8.617085457,-4.092506409,1
39,193,-2.702525139,8.431937218,1
39,209,-0.00682425499,-4.546967983,1
39,225,-3.002935886,-0.2696106732,1
39,241,-2.910007,0.5113160014,1
39,257,-3.17127037,1.399616838,1
39,273,-4.718395233,0.9080293179,1
39,289,-10.66729546,-7.708253384,1
39,305,-9.840337753,-1.376729608,1
39,321,-8.321913719,-1.87718153,1
39,337,5.80788517,-1.93075788,1
39,353,-4.427014828,-1.645723701,1
39,369,-3.927131891,-1.189646244,1
39,385,-1.046145201,2.524928331,1
39,401,0.2589960694,5.673387527,1
39,417,6.209452629,5.658143044,1
39,433,0.8437796831,-0.9016458988,1
39,449,0.2082002759,-1.327926278,1
39,465,-1.229379058,4.276535511,1
39,481,-1.930178523,0.1304262877,1
39,497,-1.65892601,-0.2177026272,1
39,513,9.01800251,1.430987835,1
39,529,6.135210037,7.094186783,1
39,545,2.674144506,-4.420110226,1
39,561,0.6975314617,1.607883573,1
39,577,-0.7622757554,1.713385344,1
39,593,-1.650941014,1.990478873,1
39,609,-1.677935719,1.637543917,1
39,625,-1.30799818,1.567147136,1
39,641,-1.300853968,1.801870346,1
39,657,2.014974117,1.619393349,1
39,673,4.107309341,3.63513422,1
39,689,-0.598102808,1.617553115,1
39,705,-0.5450072289,0.2041712403,1
39,721,-1.159807086,-0.2176175714,1
39,737,-0.9909000993,-0.5231825113,1
39,753,0.1874075234,-1.059862375,1
39,769,1.408415079,-2.263906002,1
39,785,1.983988285,-2.667209864,1
39,801,-7.26336956,-4.716849327,1
39,817,0.1206567287,0.001785337925,1
39,833,0.01060920954,1.307660103,1
39,849,1.488970041,-8.142783165,1
39,865,0.05164283514,0.1830392033,1
39,881,-0.7022515535,-0.2176159024,1
39,897,-0.1207475513,-0.4314206839,1
39,913,-7.983920574,-2.367492199,1
39,929,-6.089645863,-2.523473501,1
39,945,-6.962309837,-2.167066574,1
39,961,-2.260895729,2.314248562,1
39,977,-1.620890856,2.749778509,1
39,993,-1.430294752,3.187140226,1
39,1009,-1.464308262,3.180128098,1
39,1025,-1.802217245,2.710466146,1
39,1041,-2.688941956,2.633874416,1
39,1057,-1.465554833,3.483498335,1
39,1073,-0.7518966198,5.745061874,1
39,1089,-0.7790061235,4.227175236,1
39,1105,-0.4611567259,2.458536148,1
39,1121,0.7856668234,2.081680298,1
39,1137,-1.181285739,1.127441883,1
39,1153,-1.565384626,2.562794209,1
39,1169,2.664556742,10.82403946,1
39,1185,-1.00520277,-1.474119186,1
39,1201,0.07064294815,-0.01302933693,1
39,1217,-1.616497517,1.43090415,1
39,1233,-3.156662226,1.553822756,1
39,1249,7.891554832,-1.660932541,1
39,1265,-0.5092292428,-0.206082195,1
39,1281,0.171171844,-1.791073084,1
39,1297,1.318139315,-1.537073851,1
39,1313,8.470554352,-0.7213611603,1
39,1329,0.4620054364,-5.160079002,1
39,1345,0.7981157303,-3.466053009,1
39,1361,4.216235161,-3.9347229,1
39,1377,4.013352871,-2.421964407,1
39,1393,-6.953898907,-2.229300022,1
39,1409,-2.005055428,1.851529717,1
39,1425,-2.066230536,3.913030148,1
39,1441,-1.283970594,2.538020611,1
39,1457,-0.9081764221,1.523054123,1
39,1473,-0.9396205544,1.478945494,1
39,1489,-0.1544271708,3.961668015,1
39,1505,-1.731949806,6.065310001,1
39,1521,8.201253891,5.16066885,1
39,1537,-4.252568722,-2.145711184,1
39,1553,1.530151129,-5.295488834,1
39,1569,2.593751431,10.80096531,1
39,1585,-5.488828659,0.2629168034,1
39,1601,-2.162509918,-6.092569351,1
39,1617,6.452893257,7.072033882,1
39,1633,6.322105408,7.052808762,1
39,1649,-1.610896945,1.749380589,1
39,1665,-0.3601353168,3.310558081,1
39,1681,-7.678840637,0.2814106941,1
39,1697,-5.501185417,1.681343079,1
39,1713,-2.782325029,2.165073395,1
39,1729,-1.145781517,4.479045868,1
39,1745,-1.223569155,6.225198746,1
39,1761,-1.305209398,7.774674892,1
39,1777,-0.2915344238,13.91993427,1
39,1793,-1.001675725,4.256632805,1
39,1809,-0.4433683157,0.8693380356,1
39,1825,-0.3032154143,1.148108721,1
39,1841,0.05676618218,0.9611821175,1
39,1857,0.1746068299,0.7176402211,1
39,1873,-7.998939991,6.479743004,1
39,1889,-1.434993386,3.784194231,1
39,1905,-1.658071995,5.504175186,1
39,1921,-1.375725746,6.038670063,1
39,1937,-1.527011395,4.731442928,1
39,1953,-0.7337731123,5.502893448,1
39,1969,-1.58011651,2.538047791,1
39,1985,-2.674028873,3.291035414,1
39,2001,0.9274230003,-4.672629356,1
39,2017,7.527014256,-1.23290503,1
39,2033,1.950315237,-13.14864635,1
55,17,4.385843277,-3.527886629,1
55,33,-8.997650146,4.697443962,1
55,49,1.530164242,5.413217068,1
55,65,-5.425648689,-0.1420452595,1
55,81,-5.140538692,-0.4958566427,1
55,97,-7.808384895,2.411865711,1
55,113,-10.95810223,-1.753922582,1
55,129,-6.027967453,-3.815046787,1
55,145,-5.456316948,-5.397627831,1
55,161,5.416323185,-6.694361687,1
55,177,5.363491058,-6.471680641,1
55,193,-2.306978703,-0.7460669279,1
55,209,-2.721068621,-0.4692882299,1
55,225,-1.670334816,-2.875380516,1
55,241,-3.09533596,0.6543779969,1
55,257,-6.425133228,7.042473793,1
55,273,-3.807410955,1.094339609,1
55,289,-4.020920277,4.359068871,1
55,305,-12.45284462,-1.171993971,1
55,321,-12.55421829,-0.3775927424,1
55,337,5.534884453,-2.801625013,1
55,353,5.885671139,-1.028058052,1
55,369,6.16164875,-1.572449446,1
55,385,-1.877882004,2.6426754,1
55,401,3.229171515,4.758794308,1
55,417,-7.494492054,-3.656862497,1
55,433,-1.468170047,-0.8267920017,1
55,449,-1.508593082,-0.8601363897,1
55,465,-1.74449873,-1.404923439,1
55,481,-1.044559479,0.07740072906,1
55,497,-1.948755145,-0.118350774,1
55,513,6.853600025,-4.904325485,1
55,529,1.116277933,0.2489891052,1
55,545,0.05932071805,0.6169260144,1
55,561,-0.6840296984,1.006860375,1
55,577,-1.394505024,1.213062048,1
55,593,-1.662250876,1.164476275,1
55,609,-2.707636356,0.5713481903,1
55,625,1.197230458,-7.993720055,1
55,641,0.8451136351,-7.622013092,1
55,657,4.757772923,1.608112216,1
55,673,-1.206910372,3.909585714,1
55,689,-0.7574356794,3.754522085,1
55,705,-10.08581066,-1.018963099,1
55,721,-1.4912045,0.9006468058,1
55,737,-0.8376805186,-0.17449148,1
55,753,-0.1494551599,-0.8503170013,1
55,769,-2.566020727,-10.44147205,1
55,785,2.170123339,-2.07787323,1
55,801,1.473376513,1.192623377,1
55,817,1.390897989,0.7990558743,1
55,833,0.3616456389,1.333912969,1
55,849,-1.027900457,0.4893686175,1
55,865,-2.409448385,-0.5412970781,1
55,881,-2.244064808,-1.084927559,1
55,897,-7.32611084,-4.903150558,1
55,913,-2.778412819,2.865434885,1
55,929,-5.929434776,5.30910635,1
55,945,-1.121005416,2.492785454,1
55,961,-1.231184721,1.409296155,1
55,977,0.1188836098,4.297281742,1
55,993,-0.3349173069,3.514266729,1
55,1009,-2.71645546,0.5483257771,1
55,1025,-2.39826107,2.475664854,1
55,1041,-2.126013994,3.217910528,1
55,1057,-1.838904858,3.369554758,1
55,1073,-1.363836288,3.833138227,1
55,1089,-1.020408273,3.172209263,1
55,1105,6.648443222,7.10529089,1
55,1121,3.361578941,7.435133934,1
55,1137,3.640920639,-3.665532827,1
55,1153,-1.924471259,1.253060341,1
55,1169,-1.584031343,0.5143158436,1
55,1185,-6.287958622,5.837013245,1
55,1201,-6.139027596,5.468427658,1
55,1217,-10.50751591,7.315259933,1
55,1233,-9.95489502,6.153097153,1
55,1249,0.747902751,-8.023327827,1
55,1265,7.662174702,0.4741122723,1
55,1281,-0.7758417726,-0.1151837111,1
55,1297,-0.6721857786,-0.5174587369,1
55,1313,-8.474939346,0.832097888,1
55,1329,1.119024873,-4.849059105,1
55,1345,2.275898695,-2.698836327,1
55,1361,1.343027592,-3.345545292,1
55,1377,0.7525553703,-1.997072101,1
55,1393,0.6443030834,-1.114910603,1
55,1409,-0.2138534188,1.045263052,1
55,1425,-1.55103457,2.310326576,1
55,1441,-1.200346828,1.621901155,1
55,1457,-0.7442491055,0.728094101,1
55,1473,-0.6842095256,1.056296706,1
55,1489,-0.5045588017,1.819087029,1
55,1505,-1.351632714,3.492898941,1
55,1521,-4.208565235,7.516606331,1
55,1537,6.015939236,0.04058504105,1
