PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 60, filenames: A:[60]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[61]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
23,17,-5.867876053,-0.3042764664,1
23,33,-2.419868469,-2.253713608,1
23,49,-10.07186031,8.223098755,1
23,65,-3.08863306,0.1981105804,1
23,81,-3.806194305,2.458957672,1
23,97,-4.67580986,4.174050331,1
23,113,-10.93588734,10.22409344,1
23,129,-7.865901947,8.775426865,1
23,145,-2.620454311,-4.333558083,1
23,161,-10.32789803,0.9449985027,1
23,177,6.036449432,6.923306465,1
23,193,-3.722360611,4.219582081,1
23,209,7.655049324,7.214543343,1
23,225,-0.9307683706,1.744162917,1
23,241,-1.478781223,0.1859817505,1
23,257,-3.041751385,-1.18127203,1
23,273,-4.197948456,1.610691309,1
23,289,-0.7305753231,0.8462716341,1
23,305,0.5466476679,0.07938849926,1
23,321,5.497036934,5.826221466,1
23,337,-3.620362759,-2.134950161,1
23,353,-7.476793289,-2.295744419,1
23,369,1.210222721,-6.9632864,1
23,385,5.18374157,-7.306529522,1
23,401,4.41937542,-4.034122944,1
23,417,-0.4707910419,0.3892629147,1
23,433,-1.695997357,0.9466700554,1
23,449,-0.6834237576,1.010608673,1
23,465,-0.7006193399,0.3308723569,1
23,481,-1.544917107,0.3851389289,1
23,497,-0.8841905594,1.706331253,1
23,513,-1.392233849,1.593965292,1
23,529,-2.906831741,-0.03765784204,1
23,545,-2.751333714,0.636798799,1
23,561,-2.57431221,-0.1612085551,1
23,577,-1.320252657,0.4016301632,1
23,593,-0.7537932992,0.7598121166,1
23,609,-0.508420825,1.88633728,1
23,625,-0.1851721555,1.426440239,1
23,641,0.9451161623,-0.1791638136,1
23,657,1.652801991,-0.004294395447,1
23,673,1.523683786,-0.07575345039,1
23,689,0.7862043381,0.3605284691,1
23,705,-0.03388178349,1.35000205,1
23,721,0.1837533712,4.42206192,1
23,737,1.275742292,5.60055542,1
23,753,-1.197867513,12.77649498,1
23,769,0.7495440841,4.050011635,1
23,785,0.1012561321,4.156225204,1
23,801,1.213658571,4.057645321,1
23,817,3.695645332,2.278666019,1
23,833,2.237593412,-6.394403458,1
23,849,7.481140137,1.467442036,1
23,865,6.819500446,2.798219681,1
23,881,6.524696827,-0.8880844116,1
23,897,-0.7337140441,5.854978085,1
23,913,-4.611420155,11.45453739,1
23,929,-1.149238944,4.431239605,1
23,945,0.2014515996,6.668672085,1
23,961,-1.010878325,2.51838398,1
23,977,-3.06153059,0.3445441723,1
23,993,-4.880661011,3.658802509,1
23,1009,-12.00050354,3.064691544,1
23,1025,-1.084926844,2.558119297,1
23,1041,-1.254051685,-1.526436329,1
23,1057,-2.687057495,-1.69611907,1
23,1073,0.1205248833,0.4707461596,1
23,1089,11.65595436,8.006550789,1
23,1105,9.336418152,8.675945282,1
