PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 2, filenames: A:[2]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[3]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
47,1793,17.04313087,-47.87995148,1
47,1825,16.25034904,-45.99568939,1
47,1857,-6.841480255,-19.2108326,1
47,1889,5.041286469,-28.06028748,1
47,1921,29.35338402,-26.4841156,1
47,1953,31.27958488,-38.73089218,1
47,1985,25.05917931,-38.77137375,1
47,2017,-15.90872383,-24.65837479,1
79,33,23.02384567,0.2452100515,1
79,65,14.85157013,0.1838936508,1
79,97,15.06665802,0.940245986,1
79,129,15.69891167,1.007215142,1
79,161,18.0170536,-1.840880752,1
79,193,21.80390739,-2.849170208,1
79,225,20.40859032,-0.4912924767,1
79,257,21.6211586,-1.334885001,1
79,289,22.87881851,-0.1081586033,1
79,321,24.50953293,-0.5145559311,1
79,353,26.21329117,-1.054157376,1
79,385,27.67092514,0.4805355668,1
79,417,29.54015732,0.5357143879,1
79,449,13.04885483,6.887544632,1
79,481,33.56873322,2.031902313,1
79,513,36.94919968,2.673961639,1
79,545,43.29060364,-11.11208534,1
79,577,42.78252411,0.278252244,1
79,609,46.74981308,1.655988693,1
79,641,50.46585846,2.83835268,1
79,673,51.44993591,3.538496733,1
79,705,53.33292389,3.535545826,1
79,737,54.87642288,2.894199848,1
79,769,56.89300537,2.617788792,1
79,801,59.78286743,3.116793156,1
79,833,80.23619843,-6.043721199,1
79,865,57.6248703,-11.14922428,1
79,897,59.53179169,-12.78493881,1
79,929,71.08026123,-7.55005455,1
79,961,69.20734406,-7.0510993,1
79,993,70.35533142,-6.465194702,1
79,1025,75.23394775,-9.795391083,1
79,1057,75.4899292,-9.362874985,1
79,1089,75.95207214,-8.852014542,1
79,1121,77.31295776,-10.55263901,1
79,1153,77.3891449,-13.46814442,1
79,1185,82.78233337,-17.57411957,1
79,1217,87.21055603,-19.99167442,1
79,1249,84.58866882,-21.31200409,1
79,1281,82.46017456,-26.82937622,1
79,1313,53.04345703,-1.755595207,1
79,1345,73.41818237,-32.32749557,1
79,1377,42.85688019,-25.52021408,1
79,1409,50.14993286,-30.33934212,1
79,1441,51.20410919,-37.21957397,1
79,1473,46.47366714,-3.130067825,1
79,1505,56.23340607,-5.130893707,1
79,1537,52.47427368,-4.357990265,1
79,1569,61.09715652,-34.79054642,1
79,1601,36.99959183,-15.99821281,1
79,1633,23.73094177,-26.07820892,1
79,1665,21.59643745,-27.36330032,1
79,1697,41.9259758,-32.61431885,1
79,1729,24.80784798,-41.96232605,1
79,1761,27.5892849,-14.16485596,1
79,1793,43.75751114,-45.15936661,1
79,1825,18.38872147,-30.88570213,1
79,1857,14.00352097,-32.94199371,1
79,1889,14.56236076,-31.13784409,1
79,1921,16.50531197,-21.21260452,1
79,1953,14.2877121,-29.57365036,1
79,1985,16.13555908,-53.76855469,1
79,2017,14.82375431,-30.41462898,1
111,33,27.05849838,0.2428907156,1
111,65,16.58127594,1.262811065,1
111,97,16.23285484,1.657200336,1
111,129,15.98866653,1.559111118,1
111,161,17.05515289,0.4181441069,1
111,193,19.84089279,-0.4155379534,1
111,225,20.45170975,-0.2816501558,1
111,257,21.12785339,-1.040123701,1
111,289,21.90531349,-0.06591936946,1
111,321,18.4425106,-3.662338972,1
111,353,24.13352776,-0.9292609692,1
111,385,26.05937004,-0.7619491816,1
111,417,28.21915817,0.3958395123,1
111,449,31.49031067,1.596728563,1
111,481,34.46375275,1.613601565,1
111,513,36.79955292,2.308907032,1
111,545,39.58109665,2.602266312,1
111,577,47.49140549,21.68143463,1
111,609,46.59578705,1.934211731,1
111,641,49.89089584,3.170049191,1
111,673,52.13796997,4.955845356,1
111,705,73.43174744,4.776274204,1
111,737,56.18325806,3.047325134,1
111,769,58.11261749,3.091420889,1
111,801,61.22349167,4.300907135,1
111,833,63.67196274,3.809003115,1
111,865,66.74507141,3.586680889,1
111,897,54.98230362,3.477738857,1
111,929,65.29116821,15.4981823,1
111,961,78.75270844,-3.826861382,1
111,993,76.01794434,-5.146334648,1
111,1025,76.03132629,-9.966760635,1
111,1057,77.64953613,-8.967048645,1
111,1089,79.13580322,-8.14298439,1
111,1121,79.57817841,-11.0324707,1
111,1153,82.05769348,-13.60273743,1
111,1185,86.27940369,-16.34176254,1
111,1217,87.2028656,-19.83592224,1
111,1249,85.91841125,-23.63602257,1
111,1281,67.95205688,5.782114983,1
111,1313,63.3657608,-6.677454948,1
111,1345,65.43203735,-28.85257339,1
111,1377,60.10922241,-32.27571106,1
111,1409,50.99427795,-33.50118256,1
111,1441,47.48201752,-37.40927887,1
111,1473,39.333992,-7.758752823,1
111,1505,49.09834671,-26.37519264,1
111,1537,55.86074448,-5.976686478,1
111,1569,53.90839767,-6.989465714,1
111,1601,45.6101265,-30.23081779,1
111,1633,44.64506149,-47.37111282,1
111,1665,60.84550476,-28.38623238,1
111,1697,51.73277664,-17.1246891,1
111,1729,48.62190247,-48.58565521,1
111,1761,42.93843079,-40.80508423,1
111,1793,37.69083405,-42.13809204,1
111,1825,19.73406601,-50.13167953,1
111,1857,15.9179554,-41.36790848,1
111,1889,14.92295647,-33.98545456,1
111,1921,19.38031197,-19.21931839,1
111,1953,12.38925171,-34.89969635,1
111,1985,15.24380875,-24.95699692,1
111,2017,21.84969711,-34.60541534,1
143,33,15.8875761,0.2607522011,1
143,65,16.58307648,0.8768959641,1
143,97,16.30499458,2.013915777,1
143,129,17.53087425,1.320396662,1
143,161,18.45324707,0.5409240723,1
143,193,18.63074875,0.9943525791,1
143,225,19.57936096,0.4145299494,1
143,257,21.97584724,-1.135878086,1
143,289,22.48892021,-0.3415307999,1
143,321,18.15355492,-4.482337952,1
143,353,11.31433868,-14.70095921,1
143,385,26.05484772,-0.09757132828,1
143,417,34.97653961,10.59923649,1
143,449,31.04433632,1.128646374,1
143,481,33.40991211,0.6555743217,1
143,513,35.27485275,1.222319007,1
143,545,37.86228943,1.986312389,1
143,577,42.30097961,0.6745758057,1
143,609,45.81515121,2.885900021,1
143,641,48.71987152,3.945273399,1
143,673,51.08163071,5.054615021,1
143,705,53.59796906,5.563181877,1
143,737,55.50040436,5.621612072,1
143,769,58.34680176,5.13983345,1
143,801,61.7677536,5.16543293,1
143,833,63.55204391,5.132804394,1
143,865,66.65937042,5.155736446,1
143,897,69.43130493,4.24871254,1
143,929,84.23202515,-0.7391061783,1
143,961,75.30323792,-1.60178709,1
143,993,74.76135254,-3.576854467,1
143,1025,76.3033371,-8.36572361,1
143,1057,80.33550262,-7.118534088,1
143,1089,80.78106689,-8.569332123,1
143,1121,80.60145569,-9.956772804,1
143,1153,81.2612915,-10.84259319,1
143,1185,88.52340698,3.816238403,1
143,1217,86.20200348,3.332871437,1
143,1249,86.24195862,-23.83893967,1
143,1281,67.49249268,5.876193047,1
143,1313,64.13163757,-7.128557205,1
143,1345,65.71942902,-19.84172821,1
143,1377,57.92747498,-33.73266983,1
143,1409,58.25893784,-32.58777618,1
143,1441,43.55304718,-34.58097076,1
143,1473,71.71702576,-15.63804817,1
143,1505,68.79147339,-17.01759338,1
143,1537,44.69428253,-24.14839554,1
143,1569,41.0818634,-25.69388962,1
143,1601,44.36896896,-29.71105385,1
143,1633,45.70419312,-48.94449234,1
143,1665,55.23620605,-18.58694077,1
143,1697,56.34128571,-31.00816345,1
143,1729,55.01900482,-43.17877197,1
143,1761,48.1657486,-43.59302521,1
143,1793,38.50607681,-40.39591217,1
143,1825,34.29240417,-24.78978729,1
143,1857,32.19158173,-39.75913239,1
143,1889,17.44049454,-34.18477631,1
143,1921,25.50273132,-34.07751083,1
143,1953,28.32307816,-58.73483276,1
143,1985,47.50733948,-36.51337814,1
143,2017,41.45662689,-36.7165451,1
175,33,15.13569927,0.3745518923,1
175,65,15.55887318,1.025966883,1
175,97,16.38057137,3.075154305,1
175,129,18.00613022,2.165575981,1
175,161,17.61389351,0.05388104916,1
175,193,17.56493187,2.672736645,1
175,225,19.90763664,0.5632550716,1
175,257,20.51651573,-1.201984763,1
175,289,20.88954353,-0.5156259537,1
175,321,21.54307747,-0.8749345541,1
175,353,25.42980385,-0.3659898043,1
175,385,25.26355553,0.02564082481,1
175,417,26.12601471,-0.4499675035,1
175,449,29.22078896,-0.4310349226,1
175,481,32.35823441,-0.02167201042,1
175,513,35.01744461,2.035875559,1
175,545,37.98761749,2.027923107,1
175,577,40.80246735,2.294842243,1
175,609,43.95721817,4.9231987,1
175,641,46.91840363,6.595886707,1
175,673,49.86367035,6.36136198,1
175,705,52.96327591,8.4416008,1
175,737,54.7812767,7.468444347,1
175,769,57.89355469,7.33119297,1
175,801,60.78555679,6.958594799,1
175,833,62.42259216,6.834430695,1
175,865,66.98466492,6.120857239,1
175,897,69.66181946,5.549822807,1
175,929,70.7444458,3.511667728,1
175,961,72.97407532,1.225610137,1
175,993,75.3687439,-0.9084966183,1
175,1025,78.0390625,-5.270531654,1
175,1057,80.65917969,-7.520623684,1
175,1089,81.5025177,-8.92424202,1
175,1121,80.70487976,-8.634957314,1
175,1153,81.10353088,-9.237668037,1
175,1185,89.18876648,-1.584291458,1
175,1217,71.49137115,-23.81054878,1
175,1249,90.7918396,-15.53252411,1
175,1281,86.53378296,-18.31449127,1
175,1313,59.40582275,-33.18616486,1
175,1345,65.25164795,-18.8313446,1
175,1377,44.85111237,-13.39097977,1
175,1409,72.03184509,-30.43490982,1
175,1441,60.17001724,-23.447155,1
175,1473,54.35519409,-21.9679203,1
175,1505,49.91688538,-31.38355446,1
175,1537,48.44610596,-35.84960938,1
175,1569,35.23698425,-28.22981834,1
175,1601,41.347229,-29.96005249,1
175,1633,45.19187164,-49.42245102,1
175,1665,54.94182587,-33.9312706,1
175,1697,34.91242218,-37.75469971,1
175,1729,34.80084991,-46.06255722,1
175,1761,42.39330673,-17.01356506,1
175,1793,53.88552094,-32.96779251,1
175,1825,27.41780853,-24.76742554,1
175,1857,23.58855438,-26.71491241,1
175,1889,42.69288635,-35.42205048,1
175,1921,45.82678986,-37.88248062,1
175,1953,25.164814,-58.82835388,1
175,1985,18.04199791,-25.10645676,1
175,2017,45.27294159,-29.78050995,1
207,33,15.40453339,0.3626191616,1
207,65,15.35816956,0.3903084397,1
207,97,14.80750275,1.404777884,1
207,129,15.63944626,1.48675096,1
207,161,16.80739975,1.419915795,1
207,193,17.71359825,3.01468277,1
207,225,18.63984299,1.065072298,1
207,257,19.61634636,-0.3582376838,1
207,289,20.05030823,0.2164085209,1
207,321,21.01511002,0.3477994204,1
207,353,23.26880264,-0.07115145028,1
207,385,24.49581146,-0.09982806444,1
207,417,26.25336456,0.5701582432,1
207,449,28.79152489,1.309355497,1
207,481,31.85309792,1.9322052,1
207,513,34.48282623,2.905376434,1
207,545,37.3368187,3.624208927,1
207,577,40.54068756,4.546591282,1
207,609,42.43188477,6.404194832,1
207,641,45.10935211,7.272200108,1
207,673,48.27296066,7.113329887,1
207,705,51.073349,8.659280777,1
207,737,54.24910736,7.758346558,1
207,769,58.18671417,8.542843819,1
207,801,58.77891541,8.872735977,1
207,833,60.99169159,7.335139275,1
207,865,65.72867584,6.920041084,1
207,897,68.79592896,6.670110703,1
207,929,70.54534912,5.403892994,1
207,961,74.23602295,4.867713928,1
207,993,77.62117004,3.021771908,1
207,1025,80.30171204,-3.239103556,1
207,1057,81.15820313,-7.925265312,1
207,1089,81.90328217,-9.388017654,1
207,1121,81.334198,-8.909402847,1
207,1153,82.4864502,-7.549875259,1
207,1185,81.77102661,-8.897593498,1
207,1217,61.88114929,-17.6099472,1
207,1249,87.20146179,-12.514884,1
207,1281,57.55354691,-26.65603256,1
207,1313,54.55828094,-29.23155212,1
207,1345,42.91064835,-15.07535839,1
207,1377,75.26416016,-20.45363617,1
207,1409,71.96979523,-17.13323021,1
207,1441,64.73066711,-5.445373535,1
207,1473,50.75402832,-18.96118927,1
207,1505,33.23706055,-20.20770264,1
207,1537,47.01134491,-36.07046509,1
207,1569,41.84144592,-36.74731064,1
207,1601,45.03072739,-47.92324066,1
207,1633,30.48381042,-44.47386551,1
207,1665,55.55895615,-32.616539,1
207,1697,54.52089691,-34.45896149,1
207,1729,36.63846588,-50.57084274,1
207,1761,25.88023758,-26.72805786,1
207,1793,26.57103729,-20.66683578,1
207,1825,21.47104645,-54.80567169,1
207,1857,32.10469055,-27.40668488,1
207,1889,20.3125267,-24.73482132,1
207,1921,29.93058205,-41.61797333,1
207,1953,24.3257637,-60.6846199,1
207,1985,16.5502491,-28.12020111,1
207,2017,48.16764069,-34.96225739,1
239,33,14.13106823,0.2510737181,1
239,65,14.44036865,-0.1323631406,1
239,97,13.73396492,0.8875230551,1
239,129,15.39849567,1.245773792,1
239,161,17.50384331,1.67905128,1
239,193,16.90833282,1.438963413,1
239,225,16.56879425,0.9463899136,1
239,257,18.93381119,-0.1317757368,1
239,289,20.7504158,-0.04422879219,1
239,321,21.41550827,0.5370202661,1
239,353,21.83011436,0.8877498507,1
239,385,23.22069168,0.2446376681,1
239,417,25.57657051,0.6116710901,1
239,449,28.67526245,2.309774876,1
239,481,31.30606842,2.880069256,1
239,513,33.64008713,3.794882298,1
239,545,36.43479538,6.085347652,1
239,577,38.95763779,6.392488956,1
239,609,41.05821609,6.908594131,1
239,641,43.67182922,7.814822674,1
239,673,46.09139633,8.417142868,1
239,705,48.48765564,10.05445004,1
239,737,52.23607635,8.968072891,1
239,769,55.93835068,8.864336014,1
239,801,59.51012802,8.655431747,1
239,833,60.82421875,7.922970772,1
239,865,64.57333374,7.828958035,1
239,897,67.11084747,8.430644989,1
239,929,69.93305206,7.762518883,1
239,961,73.96984863,7.335520744,1
239,993,76.91358185,5.615940571,1
239,1025,79.72937012,-0.04734116793,1
239,1057,81.49278259,-6.918732166,1
239,1089,81.41078949,-9.157603264,1
239,1121,82.18045044,-8.69552803,1
239,1153,82.25140381,-7.615208626,1
239,1185,83.12766266,-7.322907448,1
239,1217,84.28781891,-28.82536697,1
239,1249,86.68774414,0.03764152527,1
239,1281,68.99021912,-27.34099197,1
239,1313,51.69271088,-27.39425659,1
239,1345,70.25846863,-4.302131653,1
239,1377,72.14849854,-12.87671566,1
239,1409,68.41950989,-13.93578911,1
239,1441,67.07763672,-5.821550369,1
239,1473,47.36384583,-25.84543037,1
239,1505,41.28392029,-25.17551613,1
239,1537,63.33269119,-10.97151375,1
239,1569,50.24596405,-44.21456528,1
239,1601,32.29898453,-43.56887054,1
239,1633,31.5770092,-45.9927597,1
239,1665,62.01196671,-27.52469254,1
239,1697,61.7363739,-31.89020157,1
239,1729,60.36922836,-41.03232956,1
239,1761,24.23509789,-26.78059006,1
239,1793,25.03996468,-24.61314011,1
239,1825,46.354702,-58.10040283,1
239,1857,37.16618729,-43.65505219,1
239,1889,44.01476288,-58.95046234,1
239,1921,42.46908569,-58.39882278,1
239,1953,39.73653793,-57.53409576,1
239,1985,48.38481903,-44.7869606,1
239,2017,31.79968071,-25.22307587,1
271,33,12.40967369,0.2559430599,1
271,65,13.63754749,0.4207805693,1
271,97,14.09260559,2.184372187,1
271,129,14.75688362,1.53053546,1
271,161,15.81579971,1.486064911,1
271,193,16.6750946,1.06856513,1
271,225,17.37085533,0.9961075783,1
271,257,18.52886009,-0.0682836771,1
271,289,19.684618,0.6758427024,1
271,321,20.38406563,0.8441394567,1
271,353,21.4023838,1.172778368,1
271,385,23.03806305,0.3901460171,1
271,417,24.8386097,0.8449571133,1
271,449,29.32791138,1.987592459,1
271,481,30.73211479,2.433762789,1
271,513,32.62685776,4.447638512,1
271,545,35.63256454,7.522026062,1
271,577,37.16513443,7.679465771,1
271,609,39.76581192,7.639837265,1
271,641,42.70804214,8.426153183,1
271,673,44.71379471,8.774338722,1
271,705,47.39899063,9.577027321,1
271,737,50.57411957,9.901754379,1
271,769,53.58004379,10.06053352,1
271,801,57.66214752,9.947896957,1
271,833,61.01356506,9.09430027,1
271,865,62.97766495,9.061161041,1
271,897,65.34449768,11.13242722,1
271,929,69.13477325,10.78345013,1
271,961,74.06298065,9.95526886,1
271,993,74.52324677,7.582984447,1
271,1025,76.10862732,3.751459122,1
271,1057,77.79673004,-3.172695637,1
271,1089,86.05740356,10.23214149,1
271,1121,80.72653198,-6.236359119,1
271,1153,80.87045288,-7.354390621,1
271,1185,85.0923233,-2.205259323,1
271,1217,84.08812714,-0.3259983063,1
271,1249,86.52348328,-3.903012276,1
271,1281,86.68359375,-22.57637024,1
271,1313,47.98413849,-23.4345932,1
271,1345,43.32476807,-8.406021118,1
271,1377,70.34255981,-11.58927631,1
271,1409,55.67557526,-26.62478256,1
271,1441,52.34797287,-18.53708267,1
271,1473,58.88158035,-34.47528839,1
271,1505,45.36693192,-38.87057877,1
271,1537,47.1894455,-37.95115662,1
271,1569,49.64102554,-30.81381416,1
271,1601,44.39794922,-36.10728455,1
271,1633,49.85594177,-42.65687943,1
271,1665,42.85693359,-15.1175499,1
271,1697,24.70398712,-43.99693298,1
271,1729,58.55724716,-37.30181122,1
271,1761,47.75732803,-59.84951401,1
271,1793,46.13138962,-61.4461174,1
271,1825,47.48365402,-60.54135132,1
271,1857,44.59273148,-53.94968414,1
271,1889,41.65675354,-54.09983826,1
271,1921,31.19010735,-47.88706207,1
271,1953,37.83943558,-56.69405365,1
271,1985,36.92533875,-57.01991272,1
271,2017,35.30141449,-66.18096924,1
303,33,12.81633949,0.1510937214,1
303,65,13.10134888,0.9133095741,1
303,97,13.17033863,2.443007946,1
303,129,12.68912983,2.827425003,1
303,161,14.00418949,1.114260197,1
303,193,15.34024715,1.098959804,1
303,225,16.11566162,1.312302589,1
303,257,17.52309227,0.6257528067,1
303,289,19.08099937,0.7902870178,1
303,321,8.587574005,11.36236382,1
303,353,21.88280678,1.629563928,1
303,385,23.79608536,1.139194489,1
303,417,25.74653053,1.690018535,1
303,449,28.2040081,2.243710041,1
303,481,30.58086777,2.023220062,1
303,513,31.56445313,4.222168446,1
303,545,34.07412338,6.523908138,1
303,577,36.34556961,8.030153275,1
303,609,38.27815247,9.158948898,1
303,641,41.07665634,8.417622566,1
303,673,43.74877167,8.377163887,1
303,705,46.23041153,9.531846046,1
303,737,49.00418854,10.86293697,1
303,769,50.85866547,11.15715694,1
303,801,54.53015137,11.83178616,1
303,833,72.86192322,-2.72875309,1
303,865,53.97901917,-8.277106285,1
303,897,64.13230896,13.09786987,1
303,929,68.98427582,12.87340736,1
303,961,76.10699463,13.32205772,1
303,993,76.08726501,9.570849419,1
303,1025,77.09861755,9.719435692,1
303,1057,78.55166626,2.447126865,1
303,1089,85.84693909,17.44839287,1
303,1121,85.62888336,-10.07514572,1
303,1153,80.07600403,-5.862675667,1
303,1185,88.84764862,-2.269749641,1
303,1217,79.71987915,-30.99208641,1
303,1249,88.48251343,-18.87794113,1
303,1281,81.30206299,-29.94305801,1
303,1313,83.93810272,-20.00714874,1
303,1345,51.63779449,-2.001673698,1
303,1377,70.64525604,-12.86584473,1
303,1409,61.72180939,-25.97032547,1
303,1441,43.29295731,-8.250520706,1
303,1473,45.40257263,-0.3177909851,1
303,1505,30.86630249,-4.502020836,1
303,1537,29.87874985,-11.08875084,1
303,1569,31.62821198,-23.97547913,1
303,1601,32.43397522,-24.42951965,1
303,1633,63.94876862,-27.09096527,1
303,1665,63.72951508,-43.3992691,1
303,1697,64.09431458,-45.84027863,1
303,1729,38.06870651,-22.52908325,1
303,1761,51.90571594,-60.70307541,1
303,1793,27.19648552,-36.09114838,1
303,1825,50.44015884,-61.80594635,1
303,1857,44.50673676,-56.84627533,1
303,1889,41.69882965,-55.88042831,1
303,1921,37.44540787,-57.26512146,1
303,1953,37.46290588,-59.68502808,1
303,1985,35.45397186,-59.48379898,1
303,2017,28.64088249,-63.87228394,1
335,33,12.48784256,0.0597205162,1
335,65,11.52373028,-0.2890152633,1
335,97,11.73678303,2.271055222,1
335,129,11.33022022,2.427209377,1
335,161,12.20853901,1.384012461,1
335,193,14.64331436,0.6188080311,1
335,225,15.45706463,0.6998115778,1
335,257,16.87169075,1.07199204,1
335,289,17.88222694,1.02431798,1
335,321,-0.3233451843,4.926327229,1
335,353,2.538856506,4.420320988,1
335,385,22.9819088,2.886482716,1
335,417,25.81574059,2.669417143,1
335,449,28.12400818,3.061413527,1
335,481,30.16788483,3.424296856,1
335,513,27.49295998,-14.85933113,1
335,545,32.21854782,6.175730228,1
335,577,34.45736694,6.94232893,1
335,609,36.68443298,8.226005554,1
335,641,39.54777145,8.726059914,1
335,673,41.8462677,9.294597626,1
335,705,44.1125145,11.69927311,1
335,737,46.89955902,13.10505486,1
335,769,48.68826294,12.74553108,1
335,801,52.22952652,14.70114994,1
335,833,56.02323151,13.40569878,1
335,865,62.35292053,20.48980331,1
335,897,63.40586472,14.10614681,1
335,929,69.34983826,-9.737433434,1
335,961,75.7722168,-0.7372121811,1
335,993,54.52998734,9.428850174,1
335,1025,77.96456909,13.74748135,1
335,1057,78.98360443,5.827627182,1
335,1089,78.93237305,5.738117695,1
335,1121,79.66640472,-8.449306488,1
335,1153,66.00193024,3.726289749,1
335,1185,81.63544464,10.23698997,1
335,1217,81.10607147,-21.558321,1
335,1249,76.66448975,-14.15668011,1
335,1281,81.012146,-31.18927193,1
335,1313,72.64581299,-32.33045578,1
335,1345,78.2437439,-25.12441635,1
335,1377,75.45658112,-8.238452911,1
335,1409,52.37690735,-15.3015995,1
335,1441,47.08198929,-1.520349503,1
335,1473,54.10959244,13.19300365,1
335,1505,46.03092575,-24.41838455,1
335,1537,38.06894302,-4.550376892,1
335,1569,52.09592438,-8.897705078,1
335,1601,65.40870667,-26.97929573,1
335,1633,26.03715515,-35.35221481,1
335,1665,26.74356461,-40.99375153,1
335,1697,61.24957275,-40.96352005,1
335,1729,52.44756699,-44.52715302,1
335,1761,45.34975052,-52.06468582,1
335,1793,40.36894989,-47.86196518,1
335,1825,44.86060333,-60.05912018,1
335,1857,43.60501099,-60.32063675,1
335,1889,40.44348526,-58.22318649,1
335,1921,38.53724289,-59.7766037,1
335,1953,37.3407135,-62.03399658,1
335,1985,35.93387985,-59.8250351,1
335,2017,27.14706802,-66.10255432,1
367,33,12.28911114,-0.0188908577,1
367,65,12.25647259,-0.07605015486,1
367,97,12.47066593,1.214643955,1
367,129,12.83278561,0.7460083961,1
367,161,13.83863544,0.9801921248,1
367,193,14.36174679,0.5116797686,1
367,225,15.12722683,0.4752365649,1
367,257,16.32635117,0.6410120726,1
367,289,17.79349136,16.0755806,1
367,321,17.37120819,0.6960921288,1
367,353,19.28955078,1.960820436,1
367,385,22.03839302,2.886027098,1
367,417,25.16911507,3.041235209,1
367,449,27.41569328,4.053326607,1
367,481,29.45452118,3.871382713,1
367,513,29.33436394,6.052039146,1
367,545,30.08905411,7.370683193,1
367,577,40.81109238,23.04865646,1
367,609,35.42221069,7.698833942,1
367,641,38.2281723,8.462454796,1
367,673,39.67876434,9.335866928,1
367,705,41.88357544,11.51342869,1
367,737,44.6304512,12.79698372,1
367,769,46.11763763,13.00658703,1
367,801,49.1009903,13.73022747,1
367,833,53.430439,15.33632565,1
367,865,59.26794815,16.86213493,1
367,897,62.87988663,14.58431625,1
367,929,65.77171326,-3.367025375,1
367,961,74.28585815,-1.563978195,1
367,993,72.47912598,10.90837669,1
367,1025,76.63053131,10.72291946,1
367,1057,78.73630524,9.266680717,1
367,1089,78.70159912,2.406869173,1
367,1121,81.17466736,-0.4383362532,1
367,1153,84.10799408,-4.850170135,1
367,1185,86.05413818,10.42291641,1
367,1217,84.59352112,-23.6409111,1
367,1249,80.9847641,-16.52249908,1
367,1281,72.77633667,-16.96056747,1
367,1313,63.44270325,-30.97815132,1
367,1345,69.73587799,-29.68379974,1
367,1377,51.92220306,2.349674225,1
367,1409,61.05493546,-8.009012222,1
367,1441,64.27799225,-8.09450531,1
367,1473,56.41979218,-4.291815758,1
367,1505,38.72119522,-1.454674721,1
367,1537,36.22203827,-7.106136322,1
367,1569,53.38465881,-40.03726959,1
367,1601,29.87603378,-43.56297302,1
367,1633,43.99610901,-53.56667328,1
367,1665,53.28477097,-22.91488266,1
367,1697,56.81016541,-54.72553253,1
367,1729,37.20846558,-52.29660797,1
367,1761,51.65571213,-30.82472992,1
367,1793,46.13614655,-64.74260712,1
367,1825,57.77003098,-60.42822266,1
367,1857,46.17533875,-71.59044647,1
367,1889,39.45132446,-59.78147125,1
367,1921,39.27929688,-59.28051376,1
367,1953,36.14565659,-61.30792618,1
367,1985,35.01674652,-60.1225853,1
367,2017,26.04367256,-70.43586731,1
399,33,13.94147682,0.3167142868,1
399,65,12.2939167,0.3829255104,1
399,97,12.49615002,1.279505253,1
399,129,13.08453178,0.5352748632,1
399,161,13.55307579,0.242200017,1
399,193,13.57021523,0.734025836,1
399,225,14.11246967,0.3038239777,1
399,257,15.0479002,-0.2132025361,1
399,289,16.23601151,-0.2846217752,1
399,321,17.3179493,-0.2673695087,1
399,353,18.33839798,1.979937077,1
399,385,20.52194786,3.650439739,1
399,417,23.39824677,3.811151266,1
399,449,24.9126358,3.220420361,1
399,481,26.85168076,3.708303452,1
399,513,28.31775665,5.434566021,1
399,545,30.06246758,7.214230537,1
399,577,31.42009735,7.352221489,1
399,609,33.84612656,7.866408825,1
399,641,36.84333038,8.561585426,1
