PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 6, filenames: A:[6]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[7]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
207,1985,-0.1413561404,-0.06916451454,1
207,2017,0.2040765882,-0.8998116851,1
239,33,0.6402492523,3.829674721,1
239,65,-11.6231451,15.09047031,1
239,97,0.7935225964,-1.805842876,1
239,129,0.5082892776,-3.580053329,1
239,161,-0.1004790664,-6.331283092,1
239,193,-0.9916374683,-4.661522865,1
239,225,-0.2095633149,-4.702963829,1
239,257,-0.5791059732,-6.024114609,1
239,289,-1.100636482,-6.304392338,1
239,321,-0.1353853941,-6.256491661,1
239,353,0.7286273241,-5.842163086,1
239,385,-15.28090954,1.839189529,1
239,417,1.020824909,-8.886631012,1
239,449,1.615417123,-9.054718018,1
239,481,1.128078699,-8.922878265,1
239,513,-0.6032903194,-8.388705254,1
239,545,0.06348192692,-8.597708702,1
239,577,0.4240428805,-9.389812469,1
239,609,18.47549248,-13.70596313,1
239,641,1.924722552,-8.415836334,1
239,673,1.312763929,-8.790498734,1
239,705,1.336168766,-7.379114151,1
239,737,3.196178913,-7.448289394,1
239,769,17.69451523,-22.65555191,1
239,801,-3.883423328,-25.36251068,1
239,833,4.904997826,-7.623113632,1
239,865,5.144299507,-5.884916306,1
239,897,7.409443855,-4.49827528,1
239,929,7.079081059,-3.490345001,1
239,961,6.682545662,-2.507471085,1
239,993,6.476985931,-1.27180624,1
239,1025,5.313807011,-1.6048522,1
239,1057,3.420441151,-2.188578606,1
239,1089,2.408263683,-3.730676174,1
239,1121,1.42979598,-5.699143887,1
239,1153,0.2722873688,-3.97215271,1
239,1185,4.215209484,-1.456775188,1
239,1217,4.007030487,-1.204883575,1
239,1249,4.506579876,-2.346845865,1
239,1281,5.433157444,-3.429664135,1
239,1313,5.789175987,-5.104241848,1
239,1345,6.271325111,-5.447996616,1
239,1377,5.02596426,-5.834547043,1
239,1409,3.945947409,-4.446321011,1
239,1441,3.619397163,-2.123988152,1
239,1473,3.216175795,-3.23607254,1
239,1505,2.865713835,-4.136452675,1
239,1537,2.435862303,-5.515007019,1
239,1569,1.924581766,-5.412775993,1
239,1601,1.519959688,-4.426253796,1
239,1633,0.8132042885,-3.905085087,1
239,1665,0.5514470339,-3.397218227,1
239,1697,1.553480387,-2.568107605,1
239,1729,2.400731087,-2.989153147,1
239,1761,1.71851778,-7.363529682,1
239,1793,1.661468267,-5.346069336,1
239,1825,1.622025847,-3.862129211,1
239,1857,1.153461933,-2.188229799,1
239,1889,0.01059538126,-2.922438622,1
239,1921,-0.4363902509,-4.28196907,1
239,1953,-0.2123245448,-0.4837317467,1
239,1985,-0.3753624558,-0.1966605186,1
239,2017,0.3130749464,-0.3889667392,1
271,33,1.655130267,2.566394567,1
271,65,0.08884441853,-0.3075815141,1
271,97,0.4299649596,-0.9221892357,1
271,129,0.8049285412,-0.3364403248,1
271,161,1.044307947,-5.645106316,1
271,193,-2.30182457,-2.473908424,1
271,225,0.3180660009,-4.717886925,1
271,257,0.2530079484,-6.469988346,1
271,289,0.09662044048,-6.611492157,1
271,321,0.8341728449,-5.96531105,1
271,353,1.084775925,-8.542160034,1
271,385,1.581080914,-10.06723976,1
271,417,1.766876459,-9.806762695,1
271,449,2.305223465,-9.751119614,1
271,481,2.013700962,-8.146166801,1
271,513,0.6405581832,-7.308311462,1
271,545,0.3162847757,-7.625827312,1
271,577,0.6162750721,-7.50651741,1
271,609,1.210109949,-7.157184124,1
271,641,1.41520226,-7.717093945,1
271,673,0.8202085495,-7.847849846,1
271,705,1.04693079,-7.386568546,1
271,737,3.399046659,-8.515535355,1
271,769,13.45863247,9.018508911,1
271,801,4.36253643,-7.396476746,1
271,833,5.190357685,-6.417311668,1
271,865,6.382240295,-6.021799088,1
271,897,7.431929111,-4.798280716,1
271,929,7.714004517,-3.463591576,1
271,961,7.779819012,-2.6612041,1
271,993,7.637059689,-2.324045897,1
271,1025,7.094652176,-1.963008165,1
271,1057,4.799601078,-1.526509523,1
271,1089,1.527184725,-1.622969866,1
271,1121,1.353611231,-5.351867676,1
271,1153,2.135630131,-5.498673916,1
271,1185,4.634838104,-3.213973045,1
271,1217,4.834317207,-1.659143448,1
271,1249,5.024187088,-2.287309647,1
271,1281,5.823149681,-3.650521278,1
271,1313,5.34672451,-4.928948879,1
271,1345,3.528508663,-5.007238865,1
271,1377,3.714354038,-4.868480682,1
271,1409,3.714679003,-4.517222881,1
271,1441,3.111670494,-3.478330135,1
271,1473,3.653774977,-3.56858325,1
271,1505,3.840125322,-4.513468266,1
271,1537,3.425163031,-5.815616608,1
271,1569,2.134854317,-6.084803104,1
271,1601,1.330370665,-5.096779346,1
271,1633,0.5451768637,-3.619866848,1
271,1665,1.175209045,-3.080400705,1
271,1697,2.759407997,-3.055003881,1
271,1729,2.092949867,-3.685683727,1
271,1761,0.9716798067,-6.327664375,1
271,1793,1.675617456,-5.184999466,1
271,1825,1.724980474,-3.235497236,1
271,1857,1.104301453,-1.136625767,1
271,1889,-0.1689789295,-2.273630619,1
271,1921,0.0350099951,-2.886943817,1
271,1953,4.79697752,-0.7049481273,1
271,1985,-0.06145349145,-0.2408970594,1
271,2017,0.1198365688,0.05620962381,1
303,33,2.7317698,1.870688915,1
303,65,1.094359398,-0.03214722872,1
303,97,1.046603918,-0.4654171467,1
303,129,2.444406271,-2.400776625,1
303,161,0.9570240974,-3.962144852,1
303,193,0.1291421652,-4.201817513,1
303,225,0.7488217354,-4.862205505,1
303,257,1.065563679,-5.828164101,1
303,289,1.59019351,-6.108278275,1
303,321,2.426069498,-6.796514034,1
303,353,0.9296000004,-8.705463409,1
303,385,1.414419532,-8.365675926,1
303,417,1.977900147,-8.604879379,1
303,449,1.267748952,-8.027862549,1
303,481,1.144570947,-6.577138901,1
303,513,1.357803583,-5.973221779,1
303,545,0.2830315232,-5.924497128,1
303,577,0.2881507874,-6.586722374,1
303,609,1.100699544,-6.940043926,1
303,641,0.9485412836,-5.957877159,1
303,673,2.561666965,-5.812728405,1
303,705,2.290717125,-6.630297661,1
303,737,3.230215073,-6.567698956,1
303,769,3.353136301,-7.150253296,1
303,801,3.590862036,-6.031837463,1
303,833,5.762097836,-5.852372646,1
303,865,7.115791321,-6.311161041,1
303,897,7.076182842,-5.022572994,1
303,929,7.300121784,-3.677131414,1
303,961,7.88607502,-2.833586216,1
303,993,8.439167976,-2.303422689,1
303,1025,7.224406242,-1.826500893,1
303,1057,5.448759079,-2.375841141,1
303,1089,3.046981812,-3.056966305,1
303,1121,-12.90063477,-13.95530128,1
303,1153,1.670354366,-5.493700027,1
303,1185,4.192863464,-3.455897331,1
303,1217,6.020087242,-2.983525991,1
303,1249,6.107457638,-3.321093321,1
303,1281,5.91554594,-3.902454853,1
303,1313,4.390265942,-4.81793499,1
303,1345,2.577353477,-4.895505905,1
303,1377,3.198257446,-4.156888485,1
303,1409,3.045205116,-3.957803965,1
303,1441,4.431251526,-3.685916185,1
303,1473,4.680980682,-3.936968803,1
303,1505,4.364493847,-4.789424896,1
303,1537,3.159408569,-4.536234379,1
303,1569,2.216495991,-4.770063877,1
303,1601,1.799146891,-4.190962791,1
303,1633,1.231699705,-3.32089591,1
303,1665,1.114775777,-2.587002039,1
303,1697,0.3989651203,-2.489313841,1
303,1729,-0.6341277361,-2.931317806,1
303,1761,-0.3193315268,-3.041769743,1
303,1793,0.7407097816,-2.170163631,1
303,1825,1.669704914,-1.246212602,1
303,1857,1.996254444,-0.2860432863,1
303,1889,1.296782494,-0.6765633821,1
303,1921,3.186975479,-1.592708111,1
303,1953,4.944051266,-1.128479481,1
303,1985,0.3868614733,-0.9381972551,1
303,2017,0.4540266991,0.1079103649,1
335,33,1.523753285,1.807536244,1
335,65,0.6451010108,-0.3159764111,1
335,97,1.014481425,-1.063562155,1
335,129,2.63807869,-2.781685114,1
335,161,1.038866162,-3.9913311,1
335,193,0.3635766506,-4.426107407,1
335,225,0.4901944995,-5.279678345,1
335,257,0.5496343374,-5.740387917,1
335,289,0.8059169054,-5.687589645,1
335,321,1.225015998,-6.315771103,1
335,353,0.6184029579,-7.379152298,1
335,385,0.6206548214,-7.259119987,1
335,417,0.7406129837,-7.891272545,1
335,449,-0.2847048044,-7.629508018,1
335,481,-0.103328824,-5.631299019,1
335,513,0.3544704914,-5.212649345,1
335,545,-0.1849063635,-4.783191204,1
335,577,0.140740037,-6.518390179,1
335,609,0.8932116032,-7.57833147,1
335,641,0.6303267479,-6.272447586,1
335,673,0.4751926661,-5.613736153,1
335,705,0.8331148624,-6.043281555,1
335,737,2.620223284,-6.247576714,1
335,769,3.030399799,-6.586894989,1
335,801,2.868111849,-6.372440338,1
335,833,4.587913513,-5.804126263,1
335,865,6.037295818,-5.70953846,1
335,897,7.206459999,-4.713724136,1
335,929,7.867136002,-3.684728384,1
335,961,8.657554626,-2.880295277,1
335,993,9.7582798,-2.491912127,1
335,1025,7.770078182,-2.850630045,1
335,1057,5.880827427,-2.797150373,1
335,1089,3.674868584,-3.823127985,1
335,1121,3.415075302,-5.212675095,1
335,1153,2.574148655,-5.899162292,1
335,1185,-10.94771957,-4.086297035,1
335,1217,6.112455368,-3.828570604,1
335,1249,7.014760017,-3.803693771,1
335,1281,6.741217613,-4.41382122,1
335,1313,4.897211552,-5.365953445,1
335,1345,2.867562294,-6.71248436,1
335,1377,3.247681618,-4.899524689,1
335,1409,4.974630356,-2.137685776,1
335,1441,6.339931011,-3.619529724,1
335,1473,5.684662819,-4.541165352,1
335,1505,4.10321331,-4.304039001,1
335,1537,1.560648441,-3.620762348,1
335,1569,1.813550234,-3.749996662,1
335,1601,1.370010138,-3.652003288,1
335,1633,0.8616809845,-3.01689291,1
335,1665,0.8206611276,-2.095750332,1
335,1697,-0.2524056435,-1.044798493,1
335,1729,-0.4118149877,-1.822722197,1
335,1761,0.02406275272,-2.666974306,1
335,1793,0.1651255488,-1.153078079,1
335,1825,0.924326539,-0.3606488705,1
335,1857,1.797903895,0.7508471608,1
335,1889,3.831290245,0.6677206755,1
335,1921,3.778592587,-1.018521309,1
335,1953,3.737585306,-1.26192522,1
335,1985,0.8417297602,-0.3775151372,1
335,2017,0.2930752039,-0.1426446438,1
367,33,0.6978725195,1.437198639,1
367,65,0.5158481598,-0.1955099851,1
367,97,0.6798126698,-1.07141912,1
367,129,1.80055213,-2.381106615,1
367,161,0.7801055908,-3.291605711,1
367,193,-0.1027492583,-3.97894907,1
367,225,-0.04347211123,-4.772807121,1
367,257,0.2301228642,-5.273680687,1
367,289,-0.08902740479,-4.459541321,1
367,321,0.2282192707,-4.870978355,1
367,353,0.7085160017,-5.752429962,1
367,385,1.126856446,-6.934463024,1
367,417,0.9272210598,-7.47352314,1
367,449,0.6650002003,-7.71835947,1
367,481,0.04065942764,-6.067657948,1
367,513,-0.7899272442,-6.448968887,1
367,545,-0.2496246099,-5.365784168,1
367,577,0.8197207451,-6.052434921,1
367,609,1.59655714,-7.12834549,1
367,641,1.681288004,-6.982635975,1
367,673,0.7135093212,-5.905041695,1
367,705,0.7968895435,-6.093387604,1
367,737,2.266486406,-6.895298958,1
367,769,2.747290611,-6.435806274,1
367,801,3.265684843,-6.36595583,1
367,833,4.503515244,-6.387290478,1
367,865,5.099469662,-5.737308979,1
367,897,6.629236221,-4.856387615,1
367,929,8.540905952,-3.267644167,1
367,961,9.844547272,-2.680427551,1
367,993,10.7053175,-3.194167376,1
367,1025,8.667970657,-3.575126171,1
367,1057,6.988258362,-3.519012213,1
367,1089,6.37279892,-4.482848167,1
367,1121,4.319816589,-4.868054867,1
367,1153,3.873142719,-4.573483944,1
367,1185,5.208575726,-4.006225586,1
367,1217,4.657267094,-4.190574169,1
367,1249,8.534730911,-4.346346855,1
367,1281,8.358080864,-5.93050766,1
367,1313,6.580078125,-7.840667248,1
367,1345,5.245181561,-7.659090042,1
367,1377,5.42372179,-4.752708435,1
367,1409,5.821823597,-2.509140015,1
367,1441,6.810178757,-3.728683949,1
367,1473,5.53686285,-4.242720604,1
367,1505,3.96532774,-3.87611413,1
367,1537,1.795340776,-3.663455009,1
367,1569,1.439566493,-3.593622684,1
367,1601,0.9263674021,-3.741798878,1
367,1633,0.4926310182,-2.408924818,1
367,1665,1.198534012,-1.343287945,1
